country_id,mine_id,year_id,panamax
country_46,Mine_101,Y_26,26.77581893
country_46,Mine_102,Y_10,27.6595275
country_46,Mine_102,Y_11,25.57484785
country_46,Mine_102,Y_12,21.50289338
country_46,Mine_102,Y_13,31.68363824
country_46,Mine_102,Y_14,40.78212289
country_46,Mine_102,Y_15,37.87526879
country_46,Mine_102,Y_16,42.42695957
country_46,Mine_102,Y_17,41.38930555
country_46,Mine_102,Y_18,40.91228505
country_46,Mine_102,Y_19,42.9436145
country_46,Mine_102,Y_20,42.9436145
country_46,Mine_102,Y_21,42.9436145
country_46,Mine_102,Y_22,42.9436145
country_46,Mine_102,Y_23,42.9436145
country_46,Mine_102,Y_24,42.9436145
country_46,Mine_102,Y_25,42.9436145
country_46,Mine_102,Y_26,42.9436145
country_46,Mine_103,Y_10,27.6595275
country_46,Mine_103,Y_11,14.38736819
country_46,Mine_103,Y_12,13.04859418
country_46,Mine_103,Y_13,21.0219171
country_46,Mine_103,Y_14,25.84405705
country_46,Mine_103,Y_15,23.31352005
country_46,Mine_103,Y_16,26.98113795
country_46,Mine_103,Y_17,26.05271031
country_46,Mine_103,Y_18,25.64135725
country_46,Mine_103,Y_19,26.54541292
country_46,Mine_103,Y_20,26.54541292
country_46,Mine_103,Y_21,26.54541292
country_46,Mine_103,Y_22,26.54541292
country_46,Mine_103,Y_23,26.54541292
country_46,Mine_103,Y_24,26.54541292
country_46,Mine_103,Y_25,26.54541292
country_46,Mine_103,Y_26,26.54541292
country_46,Mine_104,Y_10,14.51676643
country_46,Mine_104,Y_11,14.51676643
country_46,Mine_104,Y_12,13.16525566
country_46,Mine_104,Y_13,21.20246143
country_46,Mine_104,Y_14,26.06891293
country_46,Mine_104,Y_15,23.52898104
country_46,Mine_104,Y_16,27.23223157
country_46,Mine_104,Y_17,26.29458502
country_46,Mine_104,Y_18,25.86446539
country_46,Mine_104,Y_19,26.77581893
country_46,Mine_104,Y_20,26.77581893
country_46,Mine_104,Y_21,26.77581893
country_46,Mine_104,Y_22,26.77581893
country_46,Mine_104,Y_23,26.77581893
country_46,Mine_104,Y_24,26.77581893
country_46,Mine_104,Y_25,26.77581893
country_46,Mine_104,Y_26,26.77581893
country_46,Mine_105,Y_10,14.51676643
country_46,Mine_105,Y_11,14.51676643
country_46,Mine_105,Y_12,13.16525566
country_46,Mine_105,Y_13,21.20246143
country_46,Mine_105,Y_14,26.06891293
country_46,Mine_105,Y_15,23.52898104
country_46,Mine_105,Y_16,27.23223157
country_46,Mine_105,Y_17,26.29458502
country_46,Mine_105,Y_18,25.86446539
country_46,Mine_105,Y_19,26.77581893
country_46,Mine_105,Y_20,26.77581893
country_46,Mine_105,Y_21,26.77581893
country_46,Mine_105,Y_22,26.77581893
country_46,Mine_105,Y_23,26.77581893
country_46,Mine_105,Y_24,26.77581893
country_46,Mine_105,Y_25,26.77581893
country_46,Mine_105,Y_26,26.77581893
country_46,Mine_106,Y_10,14.51676643
country_46,Mine_106,Y_11,14.51676643
country_46,Mine_106,Y_12,13.16525566
country_46,Mine_106,Y_13,21.20246143
country_46,Mine_106,Y_14,26.06891293
country_46,Mine_106,Y_15,23.52898104
country_46,Mine_106,Y_16,27.23223157
country_46,Mine_106,Y_17,26.29458502
country_46,Mine_106,Y_18,25.86446539
country_46,Mine_106,Y_19,26.77581893
country_46,Mine_106,Y_20,26.77581893
country_46,Mine_106,Y_21,26.77581893
country_46,Mine_106,Y_22,26.77581893
country_46,Mine_106,Y_23,26.77581893
country_46,Mine_106,Y_24,26.77581893
country_46,Mine_106,Y_25,26.77581893
country_46,Mine_106,Y_26,26.77581893
country_46,Mine_107,Y_10,14.51676643
country_46,Mine_107,Y_11,14.51676643
country_46,Mine_107,Y_12,13.16525566
country_46,Mine_107,Y_13,21.20246143
country_46,Mine_107,Y_14,26.06891293
country_46,Mine_107,Y_15,23.52898104
country_46,Mine_107,Y_16,27.23223157
country_46,Mine_107,Y_17,26.29458502
country_46,Mine_107,Y_18,25.86446539
country_46,Mine_107,Y_19,26.77581893
country_46,Mine_107,Y_20,26.77581893
country_46,Mine_107,Y_21,26.77581893
country_46,Mine_107,Y_22,26.77581893
country_46,Mine_107,Y_23,26.77581893
country_46,Mine_107,Y_24,26.77581893
country_46,Mine_107,Y_25,26.77581893
country_46,Mine_107,Y_26,26.77581893
country_46,Mine_108,Y_10,14.51676643
country_46,Mine_108,Y_11,14.51676643
country_46,Mine_108,Y_12,13.16525566
country_46,Mine_108,Y_13,21.20246143
country_46,Mine_108,Y_14,26.06891293
country_46,Mine_108,Y_15,23.52898104
country_46,Mine_108,Y_16,27.23223157
country_46,Mine_108,Y_17,26.29458502
country_46,Mine_108,Y_18,25.86446539
country_46,Mine_108,Y_19,26.77581893
country_46,Mine_108,Y_20,26.77581893
country_46,Mine_108,Y_21,26.77581893
country_46,Mine_108,Y_22,26.77581893
country_46,Mine_108,Y_23,26.77581893
country_46,Mine_108,Y_24,26.77581893
country_46,Mine_108,Y_25,26.77581893
country_46,Mine_108,Y_26,26.77581893
country_46,Mine_109,Y_10,14.51676643
country_46,Mine_109,Y_11,14.51676643
country_46,Mine_109,Y_12,13.16525566
country_46,Mine_109,Y_13,21.20246143
country_46,Mine_109,Y_14,26.06891293
country_46,Mine_109,Y_15,23.52898104
country_46,Mine_109,Y_16,27.23223157
country_46,Mine_109,Y_17,26.29458502
country_46,Mine_109,Y_18,25.86446539
country_46,Mine_109,Y_19,26.77581893
country_46,Mine_109,Y_20,26.77581893
country_46,Mine_109,Y_21,26.77581893
country_46,Mine_109,Y_22,26.77581893
country_46,Mine_109,Y_23,26.77581893
country_46,Mine_109,Y_24,26.77581893
country_46,Mine_109,Y_25,26.77581893
country_46,Mine_109,Y_26,26.77581893
country_46,Mine_110,Y_10,14.51676643
country_46,Mine_110,Y_11,14.51676643
country_46,Mine_110,Y_12,13.16525566
country_46,Mine_110,Y_13,21.20246143
country_46,Mine_110,Y_14,26.06891293
country_46,Mine_110,Y_15,23.52898104
country_46,Mine_110,Y_16,27.23223157
country_46,Mine_110,Y_17,26.29458502
country_46,Mine_110,Y_18,25.86446539
country_46,Mine_110,Y_19,26.77581893
country_46,Mine_110,Y_20,26.77581893
country_46,Mine_110,Y_21,26.77581893
country_46,Mine_110,Y_22,26.77581893
country_46,Mine_110,Y_23,26.77581893
country_46,Mine_110,Y_24,26.77581893
country_46,Mine_110,Y_25,26.77581893
country_46,Mine_110,Y_26,26.77581893
country_46,Mine_111,Y_10,14.51676643
country_46,Mine_111,Y_11,14.51676643
country_46,Mine_111,Y_12,13.16525566
country_46,Mine_111,Y_13,21.20246143
country_46,Mine_111,Y_14,26.06891293
country_46,Mine_111,Y_15,23.52898104
country_46,Mine_111,Y_16,27.23223157
country_46,Mine_111,Y_17,26.29458502
country_46,Mine_111,Y_18,25.86446539
country_46,Mine_111,Y_19,26.77581893
country_46,Mine_111,Y_20,26.77581893
country_46,Mine_111,Y_21,26.77581893
country_46,Mine_111,Y_22,26.77581893
country_46,Mine_111,Y_23,26.77581893
country_46,Mine_111,Y_24,26.77581893
country_46,Mine_111,Y_25,26.77581893
country_46,Mine_111,Y_26,26.77581893
country_47,Mine_112,Y_10,25.87724692
country_47,Mine_112,Y_11,19.1666408
country_47,Mine_112,Y_12,20.22504198
country_47,Mine_112,Y_13,27.66218036
country_47,Mine_112,Y_14,34.35573496
country_47,Mine_112,Y_15,31.76641532
country_47,Mine_112,Y_16,35.35151717
country_47,Mine_112,Y_17,34.33405874
country_47,Mine_112,Y_18,33.85462374
country_47,Mine_112,Y_19,35.00820484
country_47,Mine_112,Y_20,35.00820484
country_47,Mine_112,Y_21,35.00820484
country_47,Mine_112,Y_22,35.00820484
country_47,Mine_112,Y_23,35.00820484
country_47,Mine_112,Y_24,35.00820484
country_47,Mine_112,Y_25,35.00820484
country_47,Mine_112,Y_26,35.00820484
country_47,Mine_113,Y_10,25.87724692
country_47,Mine_113,Y_11,19.1666408
country_47,Mine_113,Y_12,20.22504198
country_47,Mine_113,Y_13,27.66218036
country_47,Mine_113,Y_14,34.35573496
country_47,Mine_113,Y_15,31.76641532
country_47,Mine_113,Y_16,35.35151717
country_47,Mine_113,Y_17,34.33405874
country_47,Mine_113,Y_18,33.85462374
country_47,Mine_113,Y_19,35.00820484
country_47,Mine_113,Y_20,35.00820484
country_47,Mine_113,Y_21,35.00820484
country_47,Mine_113,Y_22,35.00820484
country_47,Mine_113,Y_23,35.00820484
country_47,Mine_113,Y_24,35.00820484
country_47,Mine_113,Y_25,35.00820484
country_47,Mine_113,Y_26,35.00820484
country_47,Mine_114,Y_10,25.87724692
country_47,Mine_114,Y_11,19.47802493
country_47,Mine_114,Y_12,20.53989527
country_47,Mine_114,Y_13,28.10931865
country_47,Mine_114,Y_14,34.91807147
country_47,Mine_114,Y_15,32.25321847
country_47,Mine_114,Y_16,35.88796926
country_47,Mine_114,Y_17,34.8580498
country_47,Mine_114,Y_18,34.37458349
country_47,Mine_114,Y_19,35.55535819
country_47,Mine_114,Y_20,35.55535819
country_47,Mine_114,Y_21,35.55535819
country_47,Mine_114,Y_22,35.55535819
country_47,Mine_114,Y_23,35.55535819
country_47,Mine_114,Y_24,35.55535819
country_47,Mine_114,Y_25,35.55535819
country_47,Mine_114,Y_26,35.55535819
country_48,Mine_115,Y_10,23.64424382
country_48,Mine_115,Y_11,12.30696455
country_48,Mine_115,Y_12,11.16693588
country_48,Mine_115,Y_13,17.96758892
country_48,Mine_115,Y_14,22.0399277
country_48,Mine_115,Y_15,19.84658634
country_48,Mine_115,Y_16,22.93901042
country_48,Mine_115,Y_17,22.21365414
country_48,Mine_115,Y_18,21.8966701
country_48,Mine_115,Y_19,22.67945191
country_48,Mine_115,Y_20,22.67945191
country_48,Mine_115,Y_21,22.67945191
country_48,Mine_115,Y_22,22.67945191
country_48,Mine_115,Y_23,22.67945191
country_48,Mine_115,Y_24,22.67945191
country_48,Mine_115,Y_25,22.67945191
country_48,Mine_115,Y_26,22.67945191
country_24,Mine_116,Y_10,38.12706369
country_24,Mine_116,Y_11,8.852619531
country_24,Mine_116,Y_12,7.433673007
country_24,Mine_116,Y_13,10.6323861
country_24,Mine_116,Y_14,13.52951836
country_24,Mine_116,Y_15,12.48334317
country_24,Mine_116,Y_16,13.95355682
country_24,Mine_116,Y_17,13.56608717
country_24,Mine_116,Y_18,13.38137996
country_24,Mine_116,Y_19,13.92960004
country_24,Mine_116,Y_20,13.92960004
country_24,Mine_116,Y_21,13.92960004
country_24,Mine_116,Y_22,13.92960004
country_24,Mine_116,Y_23,13.92960004
country_24,Mine_116,Y_24,13.92960004
country_24,Mine_116,Y_25,13.92960004
country_24,Mine_116,Y_26,13.92960004
country_24,Mine_117,Y_10,9.793853665
country_24,Mine_117,Y_11,9.793853665
country_24,Mine_117,Y_12,8.215389219
country_24,Mine_117,Y_13,11.79939685
country_24,Mine_117,Y_14,15.0430497
country_24,Mine_117,Y_15,13.87700372
country_24,Mine_117,Y_16,15.54583009
country_24,Mine_117,Y_17,15.09887811
country_24,Mine_117,Y_18,14.88554464
country_24,Mine_117,Y_19,15.48666995
country_24,Mine_117,Y_20,15.48666995
country_24,Mine_117,Y_21,15.48666995
country_24,Mine_117,Y_22,15.48666995
country_24,Mine_117,Y_23,15.48666995
country_24,Mine_117,Y_24,15.48666995
country_24,Mine_117,Y_25,15.48666995
country_24,Mine_117,Y_26,15.48666995
country_24,Mine_118,Y_10,10.51926341
country_24,Mine_118,Y_11,10.51926341
country_24,Mine_118,Y_12,8.817858401
country_24,Mine_118,Y_13,12.69881277
country_24,Mine_118,Y_14,16.20952927
country_24,Mine_118,Y_15,14.9510988
country_24,Mine_118,Y_16,16.77299611
country_24,Mine_118,Y_17,16.28020106
country_24,Mine_118,Y_18,16.04480533
country_24,Mine_118,Y_19,16.68670471
country_24,Mine_118,Y_20,16.68670471
country_24,Mine_118,Y_21,16.68670471
country_24,Mine_118,Y_22,16.68670471
country_24,Mine_118,Y_23,16.68670471
country_24,Mine_118,Y_24,16.68670471
country_24,Mine_118,Y_25,16.68670471
country_24,Mine_118,Y_26,16.68670471
country_24,Mine_119,Y_10,38.12706369
country_24,Mine_119,Y_11,8.869106116
country_24,Mine_119,Y_12,7.447365488
country_24,Mine_119,Y_13,10.65282737
country_24,Mine_119,Y_14,13.55602925
country_24,Mine_119,Y_15,12.50775442
country_24,Mine_119,Y_16,13.98144696
country_24,Mine_119,Y_17,13.59293542
country_24,Mine_119,Y_18,13.40772679
country_24,Mine_119,Y_19,13.95687356
country_24,Mine_119,Y_20,13.95687356
country_24,Mine_119,Y_21,13.95687356
country_24,Mine_119,Y_22,13.95687356
country_24,Mine_119,Y_23,13.95687356
country_24,Mine_119,Y_24,13.95687356
country_24,Mine_119,Y_25,13.95687356
country_24,Mine_119,Y_26,13.95687356
country_24,Mine_120,Y_10,12.20781608
country_24,Mine_120,Y_11,9.543557327
country_24,Mine_120,Y_12,8.007512455
country_24,Mine_120,Y_13,11.48906119
country_24,Mine_120,Y_14,14.64056605
country_24,Mine_120,Y_15,13.50639654
country_24,Mine_120,Y_16,15.1224071
country_24,Mine_120,Y_17,14.69127287
country_24,Mine_120,Y_18,14.48555181
country_24,Mine_120,Y_19,15.07260836
country_24,Mine_120,Y_20,15.07260836
country_24,Mine_120,Y_21,15.07260836
country_24,Mine_120,Y_22,15.07260836
country_24,Mine_120,Y_23,15.07260836
country_24,Mine_120,Y_24,15.07260836
country_24,Mine_120,Y_25,15.07260836
country_24,Mine_120,Y_26,15.07260836
country_24,Mine_121,Y_10,28.10570797
country_24,Mine_121,Y_11,10.11759025
country_24,Mine_121,Y_12,8.484259763
country_24,Mine_121,Y_13,12.20078908
country_24,Mine_121,Y_14,15.56362736
country_24,Mine_121,Y_15,14.35635194
country_24,Mine_121,Y_16,16.09349096
country_24,Mine_121,Y_17,15.62608009
country_24,Mine_121,Y_18,15.40290065
country_24,Mine_121,Y_19,16.02222265
country_24,Mine_121,Y_20,16.02222265
country_24,Mine_121,Y_21,16.02222265
country_24,Mine_121,Y_22,16.02222265
country_24,Mine_121,Y_23,16.02222265
country_24,Mine_121,Y_24,16.02222265
country_24,Mine_121,Y_25,16.02222265
country_24,Mine_121,Y_26,16.02222265
country_24,Mine_122,Y_10,11.12940806
country_24,Mine_122,Y_11,8.792531152
country_24,Mine_122,Y_12,7.382595683
country_24,Mine_122,Y_13,10.55596682
country_24,Mine_122,Y_14,13.43101963
country_24,Mine_122,Y_15,12.39829935
country_24,Mine_122,Y_16,13.85917105
country_24,Mine_122,Y_17,13.47381296
country_24,Mine_122,Y_18,13.28980101
country_24,Mine_122,Y_19,13.83256136
country_24,Mine_122,Y_20,13.83256136
country_24,Mine_122,Y_21,13.83256136
country_24,Mine_122,Y_22,13.83256136
country_24,Mine_122,Y_23,13.83256136
country_24,Mine_122,Y_24,13.83256136
country_24,Mine_122,Y_25,13.83256136
country_24,Mine_122,Y_26,13.83256136
country_24,Mine_123,Y_10,11.12940806
country_24,Mine_123,Y_11,8.792531152
country_24,Mine_123,Y_12,7.382595683
country_24,Mine_123,Y_13,10.55596682
country_24,Mine_123,Y_14,13.43101963
country_24,Mine_123,Y_15,12.39829935
country_24,Mine_123,Y_16,13.85917105
country_24,Mine_123,Y_17,13.47381296
country_24,Mine_123,Y_18,13.28980101
country_24,Mine_123,Y_19,13.83256136
country_24,Mine_123,Y_20,13.83256136
country_24,Mine_123,Y_21,13.83256136
country_24,Mine_123,Y_22,13.83256136
country_24,Mine_123,Y_23,13.83256136
country_24,Mine_123,Y_24,13.83256136
country_24,Mine_123,Y_25,13.83256136
country_24,Mine_123,Y_26,13.83256136
country_24,Mine_124,Y_10,11.41307625
country_24,Mine_124,Y_11,8.97243485
country_24,Mine_124,Y_12,7.531989768
country_24,Mine_124,Y_13,10.77897892
country_24,Mine_124,Y_14,13.72025812
country_24,Mine_124,Y_15,12.66480031
country_24,Mine_124,Y_16,14.16369795
country_24,Mine_124,Y_17,13.76694489
country_24,Mine_124,Y_18,13.5774395
country_24,Mine_124,Y_19,14.13027345
country_24,Mine_124,Y_20,14.13027345
country_24,Mine_124,Y_21,14.13027345
country_24,Mine_124,Y_22,14.13027345
country_24,Mine_124,Y_23,14.13027345
country_24,Mine_124,Y_24,14.13027345
country_24,Mine_124,Y_25,14.13027345
country_24,Mine_124,Y_26,14.13027345
country_26,Mine_125,Y_10,8.550319115
country_26,Mine_125,Y_11,6.16741007
country_26,Mine_125,Y_12,5.200902363
country_26,Mine_125,Y_13,7.300420132
country_26,Mine_125,Y_14,9.210057201
country_26,Mine_125,Y_15,8.503437122
country_26,Mine_125,Y_16,9.426522657
country_26,Mine_125,Y_17,9.196290762
country_26,Mine_125,Y_18,9.087239274
country_26,Mine_125,Y_19,9.472430705
country_26,Mine_125,Y_20,9.472430705
country_26,Mine_125,Y_21,9.472430705
country_26,Mine_125,Y_22,9.472430705
country_26,Mine_125,Y_23,9.472430705
country_26,Mine_125,Y_24,9.472430705
country_26,Mine_125,Y_25,9.472430705
country_26,Mine_125,Y_26,9.472430705
country_26,Mine_126,Y_10,8.550319115
country_26,Mine_126,Y_11,6.122600631
country_26,Mine_126,Y_12,5.162721274
country_26,Mine_126,Y_13,7.243498684
country_26,Mine_126,Y_14,9.136785856
country_26,Mine_126,Y_15,8.439567803
country_26,Mine_126,Y_16,9.355864533
country_26,Mine_126,Y_17,9.127039096
country_26,Mine_126,Y_18,9.018457582
country_26,Mine_126,Y_19,9.399474911
country_26,Mine_126,Y_20,9.399474911
country_26,Mine_126,Y_21,9.399474911
country_26,Mine_126,Y_22,9.399474911
country_26,Mine_126,Y_23,9.399474911
country_26,Mine_126,Y_24,9.399474911
country_26,Mine_126,Y_25,9.399474911
country_26,Mine_126,Y_26,9.399474911
country_26,Mine_127,Y_10,7.275271571
country_26,Mine_127,Y_11,6.196137234
country_26,Mine_127,Y_12,5.224764398
country_26,Mine_127,Y_13,7.336046096
country_26,Mine_127,Y_14,9.256260301
country_26,Mine_127,Y_15,8.545951423
country_26,Mine_127,Y_16,9.475087662
country_26,Mine_127,Y_17,9.243044797
country_26,Mine_127,Y_18,9.133123426
country_26,Mine_127,Y_19,9.519936254
country_26,Mine_127,Y_20,9.519936254
country_26,Mine_127,Y_21,9.519936254
country_26,Mine_127,Y_22,9.519936254
country_26,Mine_127,Y_23,9.519936254
country_26,Mine_127,Y_24,9.519936254
country_26,Mine_127,Y_25,9.519936254
country_26,Mine_127,Y_26,9.519936254
country_8,Mine_128,Y_10,16.39250807
country_8,Mine_128,Y_11,9.478485909
country_8,Mine_128,Y_12,8.641147546
country_8,Mine_128,Y_13,13.79487706
country_8,Mine_128,Y_14,16.80824846
country_8,Mine_128,Y_15,15.1714037
country_8,Mine_128,Y_16,17.4538912
country_8,Mine_128,Y_17,16.94404784
country_8,Mine_128,Y_18,16.71981621
country_8,Mine_128,Y_19,17.35556061
country_8,Mine_128,Y_20,17.35556061
country_8,Mine_128,Y_21,17.35556061
country_8,Mine_128,Y_22,17.35556061
country_8,Mine_128,Y_23,17.35556061
country_8,Mine_128,Y_24,17.35556061
country_8,Mine_128,Y_25,17.35556061
country_8,Mine_128,Y_26,17.35556061
country_51,Mine_129,Y_10,18.41483452
country_51,Mine_129,Y_11,18.41483452
country_51,Mine_129,Y_12,19.76378774
country_51,Mine_129,Y_13,26.9104072
country_51,Mine_129,Y_14,33.33506578
country_51,Mine_129,Y_15,30.83985471
country_51,Mine_129,Y_16,34.24624308
country_51,Mine_129,Y_17,33.2877899
country_51,Mine_129,Y_18,32.84083238
country_51,Mine_129,Y_19,33.97695023
country_51,Mine_129,Y_20,33.97695023
country_51,Mine_129,Y_21,33.97695023
country_51,Mine_129,Y_22,33.97695023
country_51,Mine_129,Y_23,33.97695023
country_51,Mine_129,Y_24,33.97695023
country_51,Mine_129,Y_25,33.97695023
country_51,Mine_129,Y_26,33.97695023
country_51,Mine_130,Y_10,23.80922115
country_51,Mine_130,Y_11,18.25439685
country_51,Mine_130,Y_12,19.59907497
country_51,Mine_130,Y_13,26.67754942
country_51,Mine_130,Y_14,33.0428896
country_51,Mine_130,Y_15,30.58665352
country_51,Mine_130,Y_16,33.9676487
country_51,Mine_130,Y_17,33.01550663
country_51,Mine_130,Y_18,32.57056402
country_51,Mine_130,Y_19,33.69255109
country_51,Mine_130,Y_20,33.69255109
country_51,Mine_130,Y_21,33.69255109
country_51,Mine_130,Y_22,33.69255109
country_51,Mine_130,Y_23,33.69255109
country_51,Mine_130,Y_24,33.69255109
country_51,Mine_130,Y_25,33.69255109
country_51,Mine_130,Y_26,33.69255109
country_51,Mine_131,Y_10,23.80922115
country_51,Mine_131,Y_11,18.25439685
country_51,Mine_131,Y_12,19.59907497
country_51,Mine_131,Y_13,26.67754942
country_51,Mine_131,Y_14,33.0428896
country_51,Mine_131,Y_15,30.58665352
country_51,Mine_131,Y_16,33.9676487
country_51,Mine_131,Y_17,33.01550663
country_51,Mine_131,Y_18,32.57056402
country_51,Mine_131,Y_19,33.69255109
country_51,Mine_131,Y_20,33.69255109
country_51,Mine_131,Y_21,33.69255109
country_51,Mine_131,Y_22,33.69255109
country_51,Mine_131,Y_23,33.69255109
country_51,Mine_131,Y_24,33.69255109
country_51,Mine_131,Y_25,33.69255109
country_51,Mine_131,Y_26,33.69255109
country_36,Mine_132,Y_10,78
country_36,Mine_132,Y_11,16.22079045
country_36,Mine_132,Y_12,14.61082991
country_36,Mine_132,Y_13,23.43518578
country_36,Mine_132,Y_14,28.88430446
country_36,Mine_132,Y_15,26.19390458
country_36,Mine_132,Y_16,30.35446769
country_36,Mine_132,Y_17,29.29221344
country_36,Mine_132,Y_18,28.80381785
country_36,Mine_132,Y_19,29.79459067
country_36,Mine_132,Y_20,29.79459067
country_36,Mine_132,Y_21,29.79459067
country_36,Mine_132,Y_22,29.79459067
country_36,Mine_132,Y_23,29.79459067
country_36,Mine_132,Y_24,29.79459067
country_36,Mine_132,Y_25,29.79459067
country_36,Mine_132,Y_26,29.79459067
country_36,Mine_133,Y_10,42.61575785
country_36,Mine_133,Y_11,16.22079045
country_36,Mine_133,Y_12,14.61082991
country_36,Mine_133,Y_13,23.43518578
country_36,Mine_133,Y_14,28.88430446
country_36,Mine_133,Y_15,26.19390458
country_36,Mine_133,Y_16,30.35446769
country_36,Mine_133,Y_17,29.29221344
country_36,Mine_133,Y_18,28.80381785
country_36,Mine_133,Y_19,29.79459067
country_36,Mine_133,Y_20,29.79459067
country_36,Mine_133,Y_21,29.79459067
country_36,Mine_133,Y_22,29.79459067
country_36,Mine_133,Y_23,29.79459067
country_36,Mine_133,Y_24,29.79459067
country_36,Mine_133,Y_25,29.79459067
country_36,Mine_133,Y_26,29.79459067
country_37,Mine_134,Y_10,8.442347362
country_37,Mine_134,Y_11,7.200560353
country_37,Mine_134,Y_12,6.071277356
country_37,Mine_134,Y_13,8.596621324
country_37,Mine_134,Y_14,10.8851322
country_37,Mine_134,Y_15,10.04426733
country_37,Mine_134,Y_16,11.12830062
country_37,Mine_134,Y_17,10.8689733
country_37,Mine_134,Y_18,10.74643953
country_37,Mine_134,Y_19,11.22604615
country_37,Mine_134,Y_20,11.22604615
country_37,Mine_134,Y_21,11.22604615
country_37,Mine_134,Y_22,11.22604615
country_37,Mine_134,Y_23,11.22604615
country_37,Mine_134,Y_24,11.22604615
country_37,Mine_134,Y_25,11.22604615
country_37,Mine_134,Y_26,11.22604615
country_37,Mine_135,Y_10,8.442347362
country_37,Mine_135,Y_11,7.200560353
country_37,Mine_135,Y_12,6.071277356
country_37,Mine_135,Y_13,8.596621324
country_37,Mine_135,Y_14,10.8851322
country_37,Mine_135,Y_15,10.04426733
country_37,Mine_135,Y_16,11.12830062
country_37,Mine_135,Y_17,10.8689733
country_37,Mine_135,Y_18,10.74643953
country_37,Mine_135,Y_19,11.22604615
country_37,Mine_135,Y_20,11.22604615
country_37,Mine_135,Y_21,11.22604615
country_37,Mine_135,Y_22,11.22604615
country_37,Mine_135,Y_23,11.22604615
country_37,Mine_135,Y_24,11.22604615
country_37,Mine_135,Y_25,11.22604615
country_37,Mine_135,Y_26,11.22604615
country_29,Mine_136,Y_10,23.10748657
country_29,Mine_136,Y_11,12.30016247
country_29,Mine_136,Y_12,11.17329816
country_29,Mine_136,Y_13,17.96302647
country_29,Mine_136,Y_14,22.01608337
country_29,Mine_136,Y_15,19.85809447
country_29,Mine_136,Y_16,22.94312271
country_29,Mine_136,Y_17,22.22113341
country_29,Mine_136,Y_18,21.9021177
country_29,Mine_136,Y_19,22.69760158
country_29,Mine_136,Y_20,22.69760158
country_29,Mine_136,Y_21,22.69760158
country_29,Mine_136,Y_22,22.69760158
country_29,Mine_136,Y_23,22.69760158
country_29,Mine_136,Y_24,22.69760158
country_29,Mine_136,Y_25,22.69760158
country_29,Mine_136,Y_26,22.69760158
country_18,Mine_137,Y_10,47.61575785
country_18,Mine_137,Y_11,16.57910434
country_18,Mine_137,Y_12,14.93925767
country_18,Mine_137,Y_13,23.93942401
country_18,Mine_137,Y_14,29.49256097
country_18,Mine_137,Y_15,26.80256721
country_18,Mine_137,Y_16,31.0568365
country_18,Mine_137,Y_17,29.9666587
country_18,Mine_137,Y_18,29.45878788
country_18,Mine_137,Y_19,30.48544177
country_18,Mine_137,Y_20,30.48544177
country_18,Mine_137,Y_21,30.48544177
country_18,Mine_137,Y_22,30.48544177
country_18,Mine_137,Y_23,30.48544177
country_18,Mine_137,Y_24,30.48544177
country_18,Mine_137,Y_25,30.48544177
country_18,Mine_137,Y_26,30.48544177
country_18,Mine_138,Y_10,47.61575785
country_18,Mine_138,Y_11,16.57910434
country_18,Mine_138,Y_12,14.93925767
country_18,Mine_138,Y_13,23.93942401
country_18,Mine_138,Y_14,29.49256097
country_18,Mine_138,Y_15,26.80256721
country_18,Mine_138,Y_16,31.0568365
country_18,Mine_138,Y_17,29.9666587
country_18,Mine_138,Y_18,29.45878788
country_18,Mine_138,Y_19,30.48544177
country_18,Mine_138,Y_20,30.48544177
country_18,Mine_138,Y_21,30.48544177
country_18,Mine_138,Y_22,30.48544177
country_18,Mine_138,Y_23,30.48544177
country_18,Mine_138,Y_24,30.48544177
country_18,Mine_138,Y_25,30.48544177
country_18,Mine_138,Y_26,30.48544177
country_18,Mine_139,Y_10,47.61575785
country_18,Mine_139,Y_11,16.57910434
country_18,Mine_139,Y_12,14.93925767
country_18,Mine_139,Y_13,23.93942401
country_18,Mine_139,Y_14,29.49256097
country_18,Mine_139,Y_15,26.80256721
country_18,Mine_139,Y_16,31.0568365
country_18,Mine_139,Y_17,29.9666587
country_18,Mine_139,Y_18,29.45878788
country_18,Mine_139,Y_19,30.48544177
country_18,Mine_139,Y_20,30.48544177
country_18,Mine_139,Y_21,30.48544177
country_18,Mine_139,Y_22,30.48544177
country_18,Mine_139,Y_23,30.48544177
country_18,Mine_139,Y_24,30.48544177
country_18,Mine_139,Y_25,30.48544177
country_18,Mine_139,Y_26,30.48544177
country_18,Mine_140,Y_10,47.61575785
country_18,Mine_140,Y_11,16.57910434
country_18,Mine_140,Y_12,14.93925767
country_18,Mine_140,Y_13,23.93942401
country_18,Mine_140,Y_14,29.49256097
country_18,Mine_140,Y_15,26.80256721
country_18,Mine_140,Y_16,31.0568365
country_18,Mine_140,Y_17,29.9666587
country_18,Mine_140,Y_18,29.45878788
country_18,Mine_140,Y_19,30.48544177
country_18,Mine_140,Y_20,30.48544177
country_18,Mine_140,Y_21,30.48544177
country_18,Mine_140,Y_22,30.48544177
country_18,Mine_140,Y_23,30.48544177
country_18,Mine_140,Y_24,30.48544177
country_18,Mine_140,Y_25,30.48544177
country_18,Mine_140,Y_26,30.48544177
country_18,Mine_141,Y_10,47.61575785
country_18,Mine_141,Y_11,16.57910434
