mine_id,country_id,year_id,cost_spec,Field
Mine_135,country_37,Y_10,0.045,Total Silica
Mine_135,country_37,Y_10,0.005,Monhydrate
Mine_135,country_37,Y_10,0.17,Moisture
Mine_135,country_37,Y_10,LT,Bauxite style
Mine_135,country_37,Y_10,Low,Total Organic Carbon
Mine_135,country_37,Y_10,Panamax,Vessel size
Mine_135,country_37,Y_10,8,Capital cost of mine (inc. all infrasturure for export)
Mine_135,country_37,Y_10,10,Life of mine
Mine_135,country_37,Y_10,1,constructiuon period for mine & infrastructure
Mine_135,country_37,Y_10,0.15,IRR
Mine_52,country_4,Y_10,0,Other penalties - extra processing costs
Mine_52,country_4,Y_10,0.5,LT Avail AA
Mine_52,country_4,Y_10,0.55,Total Alumina
Mine_52,country_4,Y_10,0.045,LT React. Silica
Mine_52,country_4,Y_10,0.05,Total Silica
Mine_52,country_4,Y_10,0.005,Monhydrate
Mine_52,country_4,Y_10,0.07,Moisture
Mine_52,country_4,Y_10,LT,Bauxite style
Mine_52,country_4,Y_10,Low,Total Organic Carbon
Mine_52,country_4,Y_10,Panamax,Vessel size
Mine_52,country_4,Y_10,50,Capital cost of mine (inc. all infrasturure for export)
Mine_52,country_4,Y_10,25,Life of mine
Mine_52,country_4,Y_10,3,constructiuon period for mine & infrastructure
Mine_52,country_4,Y_10,0.08,IRR
Mine_53,country_4,Y_10,0,Other penalties - extra processing costs
Mine_53,country_4,Y_10,0.475,LT Avail AA
Mine_53,country_4,Y_10,0.52,Total Alumina
Mine_53,country_4,Y_10,0.041,LT React. Silica
Mine_53,country_4,Y_10,0.045,Total Silica
Mine_53,country_4,Y_10,0.004,Monhydrate
Mine_53,country_4,Y_10,0.13,Moisture
Mine_53,country_4,Y_10,LT,Bauxite style
Mine_53,country_4,Y_10,Low,Total Organic Carbon
Mine_53,country_4,Y_10,Panamax,Vessel size
Mine_53,country_4,Y_10,50,Capital cost of mine (inc. all infrasturure for export)
Mine_53,country_4,Y_10,25,Life of mine
Mine_53,country_4,Y_10,3,constructiuon period for mine & infrastructure
Mine_53,country_4,Y_10,0.08,IRR
Mine_81,country_4,Y_10,0,Other penalties - extra processing costs
Mine_81,country_4,Y_10,0.43,LT Avail AA
Mine_81,country_4,Y_10,0.48,Total Alumina
Mine_81,country_4,Y_10,0.03,LT React. Silica
Mine_81,country_4,Y_10,0.08,Total Silica
Mine_81,country_4,Y_10,0.02,Monhydrate
Mine_81,country_4,Y_10,0.13,Moisture
Mine_81,country_4,Y_10,LT,Bauxite style
Mine_81,country_4,Y_10,Low,Total Organic Carbon
Mine_81,country_4,Y_10,Panamax,Vessel size
Mine_81,country_4,Y_10,15,Capital cost of mine (inc. all infrasturure for export)
Mine_81,country_4,Y_10,25,Life of mine
Mine_81,country_4,Y_10,4,constructiuon period for mine & infrastructure
Mine_81,country_4,Y_10,0.08,IRR
Mine_75,country_17,Y_10,0,Other penalties - extra processing costs
Mine_75,country_17,Y_10,0.3645,LT Avail AA
Mine_75,country_17,Y_10,0.54,Total Alumina
Mine_75,country_17,Y_10,0.0675,LT React. Silica
Mine_75,country_17,Y_10,0.09,Total Silica
Mine_75,country_17,Y_10,0.108,Monhydrate
Mine_75,country_17,Y_10,0.13,Moisture
Mine_75,country_17,Y_10,HT-D,Bauxite style
Mine_75,country_17,Y_10,High,Total Organic Carbon
Mine_75,country_17,Y_10,Panamax,Vessel size
Mine_75,country_17,Y_10,83,Capital cost of mine (inc. all infrasturure for export)
Mine_75,country_17,Y_10,24,Life of mine
Mine_75,country_17,Y_10,3,constructiuon period for mine & infrastructure
Mine_75,country_17,Y_10,0.08,IRR
Mine_76,country_17,Y_10,0,Other penalties - extra processing costs
Mine_76,country_17,Y_10,0.3645,LT Avail AA
Mine_76,country_17,Y_10,0.54,Total Alumina
Mine_76,country_17,Y_10,0.0675,LT React. Silica
Mine_76,country_17,Y_10,0.09,Total Silica
Mine_76,country_17,Y_10,0.108,Monhydrate
Mine_76,country_17,Y_10,0.13,Moisture
Mine_76,country_17,Y_10,HT-D,Bauxite style
Mine_76,country_17,Y_10,High,Total Organic Carbon
Mine_76,country_17,Y_10,Panamax,Vessel size
Mine_76,country_17,Y_10,0,Capital cost of mine (inc. all infrasturure for export)
Mine_76,country_17,Y_10,24,Life of mine
Mine_76,country_17,Y_10,3,constructiuon period for mine & infrastructure
Mine_76,country_17,Y_10,0.08,IRR
Mine_82,country_4,Y_10,0,Other penalties - extra processing costs
Mine_82,country_4,Y_10,0.428,LT Avail AA
Mine_82,country_4,Y_10,0.47,Total Alumina
Mine_82,country_4,Y_10,0.039,LT React. Silica
Mine_82,country_4,Y_10,0.05,Total Silica
Mine_82,country_4,Y_10,0.003,Monhydrate
Mine_82,country_4,Y_10,0.13,Moisture
Mine_82,country_4,Y_10,LT,Bauxite style
Mine_82,country_4,Y_10,Low,Total Organic Carbon
Mine_82,country_4,Y_10,Panamax,Vessel size
Mine_82,country_4,Y_10,29.5,Capital cost of mine (inc. all infrasturure for export)
Mine_82,country_4,Y_10,40,Life of mine
Mine_82,country_4,Y_10,4,constructiuon period for mine & infrastructure
Mine_82,country_4,Y_10,0.08,IRR
Mine_67,country_17,Y_10,0,Other penalties - extra processing costs
Mine_67,country_17,Y_10,0.33,LT Avail AA
Mine_67,country_17,Y_10,0.35,Total Alumina
Mine_67,country_17,Y_10,0.011,LT React. Silica
Mine_67,country_17,Y_10,0.2,Total Silica
Mine_67,country_17,Y_10,0.009,Monhydrate
Mine_67,country_17,Y_10,0.08,Moisture
Mine_67,country_17,Y_10,LT,Bauxite style
Mine_67,country_17,Y_10,High,Total Organic Carbon
Mine_67,country_17,Y_10,Panamax,Vessel size
Mine_67,country_17,Y_10,60,Capital cost of mine (inc. all infrasturure for export)
Mine_67,country_17,Y_10,30,Life of mine
Mine_67,country_17,Y_10,3,constructiuon period for mine & infrastructure
Mine_67,country_17,Y_10,0.08,IRR
Mine_152,country_57,Y_10,0,Other penalties - extra processing costs
Mine_152,country_57,Y_10,0.033,LT Avail AA
Mine_152,country_57,Y_10,0.5651,Total Alumina
Mine_152,country_57,Y_10,0.032,LT React. Silica
Mine_152,country_57,Y_10,0.0447,Total Silica
Mine_152,country_57,Y_10,0.5001,Monhydrate
Mine_152,country_57,Y_10,0.05,Moisture
Mine_152,country_57,Y_10,HT-D,Bauxite style
Mine_152,country_57,Y_10,Low,Total Organic Carbon
Mine_152,country_57,Y_10,Panamax,Vessel size
Mine_152,country_57,Y_10,20,Capital cost of mine (inc. all infrasturure for export)
Mine_152,country_57,Y_10,30,Life of mine
Mine_152,country_57,Y_10,4,constructiuon period for mine & infrastructure
Mine_152,country_57,Y_10,0.08,IRR
Mine_50,country_17,Y_10,0,Other penalties - extra processing costs
Mine_50,country_17,Y_10,0.39,LT Avail AA
Mine_50,country_17,Y_10,0.54,Total Alumina
Mine_50,country_17,Y_10,0.06,LT React. Silica
Mine_50,country_17,Y_10,0.09,Total Silica
Mine_50,country_17,Y_10,0.09,Monhydrate
Mine_50,country_17,Y_10,0.13,Moisture
Mine_50,country_17,Y_10,HT-D,Bauxite style
Mine_50,country_17,Y_10,High,Total Organic Carbon
Mine_50,country_17,Y_10,Panamax,Vessel size
Mine_50,country_17,Y_10,60,Capital cost of mine (inc. all infrasturure for export)
Mine_50,country_17,Y_10,40,Life of mine
Mine_50,country_17,Y_10,4,constructiuon period for mine & infrastructure
Mine_50,country_17,Y_10,0.08,IRR
Mine_56,country_17,Y_10,0,Other penalties - extra processing costs
Mine_56,country_17,Y_10,0.425,LT Avail AA
Mine_56,country_17,Y_10,0.495,Total Alumina
Mine_56,country_17,Y_10,0.042,LT React. Silica
Mine_56,country_17,Y_10,0.05,Total Silica
Mine_56,country_17,Y_10,0.028,Monhydrate
Mine_56,country_17,Y_10,0.095,Moisture
Mine_56,country_17,Y_10,LT,Bauxite style
Mine_56,country_17,Y_10,High,Total Organic Carbon
Mine_56,country_17,Y_10,Panamax,Vessel size
Mine_56,country_17,Y_10,60,Capital cost of mine (inc. all infrasturure for export)
Mine_56,country_17,Y_10,40,Life of mine
Mine_56,country_17,Y_10,4,constructiuon period for mine & infrastructure
Mine_56,country_17,Y_10,0.08,IRR
Mine_113,country_47,Y_10,0,Other penalties - extra processing costs
Mine_113,country_47,Y_10,0.48,LT Avail AA
Mine_113,country_47,Y_10,0.55,Total Alumina
Mine_113,country_47,Y_10,0.045,LT React. Silica
Mine_113,country_47,Y_10,0.07,Total Silica
Mine_113,country_47,Y_10,0.025,Monhydrate
Mine_113,country_47,Y_10,0.12,Moisture
Mine_113,country_47,Y_10,LT,Bauxite style
Mine_113,country_47,Y_10,Moderate,Total Organic Carbon
Mine_113,country_47,Y_10,Panamax,Vessel size
Mine_113,country_47,Y_10,30,Capital cost of mine (inc. all infrasturure for export)
Mine_113,country_47,Y_10,30,Life of mine
Mine_113,country_47,Y_10,4,constructiuon period for mine & infrastructure
Mine_113,country_47,Y_10,0.1,IRR
Mine_114,country_47,Y_10,0,Other penalties - extra processing costs
Mine_114,country_47,Y_10,0.52,LT Avail AA
Mine_114,country_47,Y_10,0.585,Total Alumina
Mine_114,country_47,Y_10,0.045,LT React. Silica
Mine_114,country_47,Y_10,0,Total Silica
Mine_114,country_47,Y_10,0.02,Monhydrate
Mine_114,country_47,Y_10,0.1,Moisture
Mine_114,country_47,Y_10,LT,Bauxite style
Mine_114,country_47,Y_10,Moderate,Total Organic Carbon
Mine_114,country_47,Y_10,Panamax,Vessel size
Mine_114,country_47,Y_10,30,Capital cost of mine (inc. all infrasturure for export)
Mine_114,country_47,Y_10,30,Life of mine
Mine_114,country_47,Y_10,4,constructiuon period for mine & infrastructure
Mine_114,country_47,Y_10,0.1,IRR
Mine_130,country_51,Y_10,0,Other penalties - extra processing costs
Mine_130,country_51,Y_10,0,LT Avail AA
Mine_130,country_51,Y_10,0.46,Total Alumina
Mine_130,country_51,Y_10,0.04,LT React. Silica
Mine_130,country_51,Y_10,0.07,Total Silica
Mine_130,country_51,Y_10,0.42,Monhydrate
Mine_130,country_51,Y_10,0.18,Moisture
Mine_130,country_51,Y_10,HT-B,Bauxite style
Mine_130,country_51,Y_10,Low,Total Organic Carbon
Mine_130,country_51,Y_10,Panamax,Vessel size
Mine_130,country_51,Y_10,40,Capital cost of mine (inc. all infrasturure for export)
Mine_130,country_51,Y_10,30,Life of mine
Mine_130,country_51,Y_10,4,constructiuon period for mine & infrastructure
Mine_130,country_51,Y_10,0.1,IRR
Mine_131,country_51,Y_10,0,Other penalties - extra processing costs
Mine_131,country_51,Y_10,0,LT Avail AA
Mine_131,country_51,Y_10,0.46,Total Alumina
Mine_131,country_51,Y_10,0.04,LT React. Silica
Mine_131,country_51,Y_10,0.07,Total Silica
Mine_131,country_51,Y_10,0.42,Monhydrate
Mine_131,country_51,Y_10,0.18,Moisture
Mine_131,country_51,Y_10,HT-B,Bauxite style
Mine_131,country_51,Y_10,Low,Total Organic Carbon
Mine_131,country_51,Y_10,Panamax,Vessel size
Mine_131,country_51,Y_10,40,Capital cost of mine (inc. all infrasturure for export)
Mine_131,country_51,Y_10,40,Life of mine
Mine_131,country_51,Y_10,4,constructiuon period for mine & infrastructure
Mine_131,country_51,Y_10,0.1,IRR
Mine_90,country_43,Y_10,0,Other penalties - extra processing costs
Mine_90,country_43,Y_10,0.5,LT Avail AA
Mine_90,country_43,Y_10,0.52,Total Alumina
Mine_90,country_43,Y_10,0.01,LT React. Silica
Mine_90,country_43,Y_10,0.02,Total Silica
Mine_90,country_43,Y_10,0.01,Monhydrate
Mine_90,country_43,Y_10,0.1,Moisture
Mine_90,country_43,Y_10,LT,Bauxite style
Mine_90,country_43,Y_10,Moderate,Total Organic Carbon
Mine_90,country_43,Y_10,Panamax,Vessel size
Mine_90,country_43,Y_10,10,Capital cost of mine (inc. all infrasturure for export)
Mine_90,country_43,Y_10,25,Life of mine
Mine_90,country_43,Y_10,2,constructiuon period for mine & infrastructure
Mine_90,country_43,Y_10,0.1,IRR
Mine_145,country_54,Y_10,0,Other penalties - extra processing costs
Mine_145,country_54,Y_10,0.45,LT Avail AA
Mine_145,country_54,Y_10,0.49,Total Alumina
Mine_145,country_54,Y_10,0.031,LT React. Silica
Mine_145,country_54,Y_10,0.037,Total Silica
Mine_145,country_54,Y_10,0.009,Monhydrate
Mine_145,country_54,Y_10,0.11,Moisture
Mine_145,country_54,Y_10,LT,Bauxite style
Mine_145,country_54,Y_10,Moderate,Total Organic Carbon
Mine_145,country_54,Y_10,Panamax,Vessel size
Mine_145,country_54,Y_10,20,Capital cost of mine (inc. all infrasturure for export)
Mine_145,country_54,Y_10,20,Life of mine
Mine_145,country_54,Y_10,4,constructiuon period for mine & infrastructure
Mine_145,country_54,Y_10,0.12,IRR
Mine_66,country_17,Y_10,0,Other penalties - extra processing costs
Mine_66,country_17,Y_10,0.325,LT Avail AA
Mine_66,country_17,Y_10,0.35,Total Alumina
Mine_66,country_17,Y_10,0.015,LT React. Silica
Mine_66,country_17,Y_10,0.165,Total Silica
Mine_66,country_17,Y_10,0.01,Monhydrate
Mine_66,country_17,Y_10,0.08,Moisture
Mine_66,country_17,Y_10,LT,Bauxite style
Mine_66,country_17,Y_10,High,Total Organic Carbon
Mine_66,country_17,Y_10,Panamax,Vessel size
Mine_66,country_17,Y_10,60,Capital cost of mine (inc. all infrasturure for export)
Mine_66,country_17,Y_10,40,Life of mine
Mine_66,country_17,Y_10,4,constructiuon period for mine & infrastructure
Mine_66,country_17,Y_10,0.08,IRR
Mine_73,country_17,Y_10,0,Other penalties - extra processing costs
Mine_73,country_17,Y_10,0.39,LT Avail AA
Mine_73,country_17,Y_10,0.45,Total Alumina
Mine_73,country_17,Y_10,0.03,LT React. Silica
Mine_73,country_17,Y_10,0,Total Silica
Mine_73,country_17,Y_10,0.03,Monhydrate
Mine_73,country_17,Y_10,0.1,Moisture
Mine_73,country_17,Y_10,LT,Bauxite style
Mine_73,country_17,Y_10,High,Total Organic Carbon
Mine_73,country_17,Y_10,Panamax,Vessel size
Mine_73,country_17,Y_10,10,Capital cost of mine (inc. all infrasturure for export)
Mine_73,country_17,Y_10,15,Life of mine
Mine_73,country_17,Y_10,4,constructiuon period for mine & infrastructure
Mine_73,country_17,Y_10,0.08,IRR
Mine_127,country_26,Y_10,0,Other penalties - extra processing costs
Mine_127,country_26,Y_10,0.4,LT Avail AA
Mine_127,country_26,Y_10,0.49,Total Alumina
Mine_127,country_26,Y_10,0.065,LT React. Silica
Mine_127,country_26,Y_10,0.13,Total Silica
Mine_127,country_26,Y_10,0.025,Monhydrate
Mine_127,country_26,Y_10,0.13,Moisture
Mine_127,country_26,Y_10,LT,Bauxite style
Mine_127,country_26,Y_10,Low,Total Organic Carbon
Mine_127,country_26,Y_10,Panamax,Vessel size
Mine_127,country_26,Y_10,10,Capital cost of mine (inc. all infrasturure for export)
Mine_127,country_26,Y_10,10,Life of mine
Mine_127,country_26,Y_10,2,constructiuon period for mine & infrastructure
Mine_127,country_26,Y_10,0.15,IRR
Mine_68,country_17,Y_10,0,Other penalties - extra processing costs
Mine_68,country_17,Y_10,0.32,LT Avail AA
Mine_68,country_17,Y_10,0.34,Total Alumina
Mine_68,country_17,Y_10,0.01,LT React. Silica
Mine_68,country_17,Y_10,0.2,Total Silica
Mine_68,country_17,Y_10,0.01,Monhydrate
Mine_68,country_17,Y_10,0.08,Moisture
Mine_68,country_17,Y_10,LT,Bauxite style
Mine_68,country_17,Y_10,High,Total Organic Carbon
Mine_68,country_17,Y_10,Panamax,Vessel size
Mine_68,country_17,Y_10,60,Capital cost of mine (inc. all infrasturure for export)
Mine_68,country_17,Y_10,29,Life of mine
Mine_68,country_17,Y_10,3,constructiuon period for mine & infrastructure
Mine_68,country_17,Y_10,0.08,IRR
Mine_83,country_4,Y_10,0,Other penalties - extra processing costs
Mine_83,country_4,Y_10,0.475,LT Avail AA
Mine_83,country_4,Y_10,0.52,Total Alumina
Mine_83,country_4,Y_10,0.041,LT React. Silica
Mine_83,country_4,Y_10,0.045,Total Silica
Mine_83,country_4,Y_10,0.004,Monhydrate
Mine_83,country_4,Y_10,0.13,Moisture
Mine_83,country_4,Y_10,LT,Bauxite style
Mine_83,country_4,Y_10,Low,Total Organic Carbon
Mine_83,country_4,Y_10,Panamax,Vessel size
Mine_83,country_4,Y_10,60,Capital cost of mine (inc. all infrasturure for export)
Mine_83,country_4,Y_10,30,Life of mine
Mine_83,country_4,Y_10,4,constructiuon period for mine & infrastructure
Mine_83,country_4,Y_10,0.08,IRR
Mine_84,country_4,Y_10,0,Other penalties - extra processing costs
Mine_84,country_4,Y_10,0.42,LT Avail AA
Mine_84,country_4,Y_10,0.48,Total Alumina
Mine_84,country_4,Y_10,0.05,LT React. Silica
Mine_84,country_4,Y_10,0.06,Total Silica
Mine_84,country_4,Y_10,0.01,Monhydrate
Mine_84,country_4,Y_10,0.13,Moisture
Mine_84,country_4,Y_10,LT,Bauxite style
Mine_84,country_4,Y_10,Low,Total Organic Carbon
Mine_84,country_4,Y_10,Panamax,Vessel size
Mine_84,country_4,Y_10,60,Capital cost of mine (inc. all infrasturure for export)
Mine_84,country_4,Y_10,30,Life of mine
Mine_84,country_4,Y_10,4,constructiuon period for mine & infrastructure
Mine_84,country_4,Y_10,0.08,IRR
Mine_85,country_4,Y_10,0,Other penalties - extra processing costs
Mine_85,country_4,Y_10,0.4,LT Avail AA
Mine_85,country_4,Y_10,0.46,Total Alumina
Mine_85,country_4,Y_10,0.05,LT React. Silica
Mine_85,country_4,Y_10,0.06,Total Silica
Mine_85,country_4,Y_10,0.01,Monhydrate
Mine_85,country_4,Y_10,0.05,Moisture
Mine_85,country_4,Y_10,LT,Bauxite style
Mine_85,country_4,Y_10,Low,Total Organic Carbon
Mine_85,country_4,Y_10,Panamax,Vessel size
Mine_85,country_4,Y_10,60,Capital cost of mine (inc. all infrasturure for export)
Mine_85,country_4,Y_10,40,Life of mine
Mine_85,country_4,Y_10,4,constructiuon period for mine & infrastructure
Mine_85,country_4,Y_10,0.08,IRR
Mine_86,country_4,Y_10,0,Other penalties - extra processing costs
Mine_86,country_4,Y_10,0.4,LT Avail AA
Mine_86,country_4,Y_10,0.46,Total Alumina
Mine_86,country_4,Y_10,0.05,LT React. Silica
Mine_86,country_4,Y_10,0.06,Total Silica
Mine_86,country_4,Y_10,0.01,Monhydrate
Mine_86,country_4,Y_10,0.05,Moisture
Mine_86,country_4,Y_10,LT,Bauxite style
Mine_86,country_4,Y_10,Low,Total Organic Carbon
Mine_86,country_4,Y_10,Panamax,Vessel size
Mine_86,country_4,Y_10,60,Capital cost of mine (inc. all infrasturure for export)
Mine_86,country_4,Y_10,40,Life of mine
Mine_86,country_4,Y_10,4,constructiuon period for mine & infrastructure
Mine_86,country_4,Y_10,0.08,IRR
Mine_112,country_47,Y_10,0,Other penalties - extra processing costs
Mine_112,country_47,Y_10,0.52,LT Avail AA
Mine_112,country_47,Y_10,0.585,Total Alumina
Mine_112,country_47,Y_10,0.045,LT React. Silica
Mine_112,country_47,Y_10,0.065,Total Silica
Mine_112,country_47,Y_10,0.02,Monhydrate
Mine_112,country_47,Y_10,0.12,Moisture
Mine_112,country_47,Y_10,LT,Bauxite style
Mine_112,country_47,Y_10,Moderate,Total Organic Carbon
Mine_112,country_47,Y_10,Panamax,Vessel size
Mine_112,country_47,Y_10,60,Capital cost of mine (inc. all infrasturure for export)
Mine_112,country_47,Y_10,30,Life of mine
Mine_112,country_47,Y_10,4,constructiuon period for mine & infrastructure
Mine_112,country_47,Y_10,0.1,IRR
Mine_147,country_56,Y_10,0,Other penalties - extra processing costs
Mine_147,country_56,Y_10,0.463,LT Avail AA
Mine_147,country_56,Y_10,0.533,Total Alumina
Mine_147,country_56,Y_10,0.06,LT React. Silica
Mine_147,country_56,Y_10,0.07,Total Silica
Mine_147,country_56,Y_10,0.01,Monhydrate
Mine_147,country_56,Y_10,0.13,Moisture
Mine_147,country_56,Y_10,LT,Bauxite style
Mine_147,country_56,Y_10,Low,Total Organic Carbon
Mine_147,country_56,Y_10,Panamax,Vessel size
Mine_147,country_56,Y_10,60,Capital cost of mine (inc. all infrasturure for export)
Mine_147,country_56,Y_10,30,Life of mine
Mine_147,country_56,Y_10,4,constructiuon period for mine & infrastructure
Mine_147,country_56,Y_10,0.12,IRR
Mine_149,country_5,Y_10,0,Other penalties - extra processing costs
Mine_149,country_5,Y_10,0.45,LT Avail AA
Mine_149,country_5,Y_10,0.51,Total Alumina
Mine_149,country_5,Y_10,0.05,LT React. Silica
Mine_149,country_5,Y_10,0.06,Total Silica
Mine_149,country_5,Y_10,0.01,Monhydrate
Mine_149,country_5,Y_10,0.13,Moisture
Mine_149,country_5,Y_10,LT,Bauxite style
Mine_149,country_5,Y_10,Low,Total Organic Carbon
Mine_149,country_5,Y_10,Panamax,Vessel size
Mine_149,country_5,Y_10,30,Capital cost of mine (inc. all infrasturure for export)
Mine_149,country_5,Y_10,30,Life of mine
Mine_149,country_5,Y_10,4,constructiuon period for mine & infrastructure
Mine_149,country_5,Y_10,0.2,IRR
Mine_132,country_36,Y_10,0,Other penalties - extra processing costs
Mine_132,country_36,Y_10,0.32,LT Avail AA
Mine_132,country_36,Y_10,0.44,Total Alumina
Mine_132,country_36,Y_10,0.06,LT React. Silica
Mine_132,country_36,Y_10,0.065,Total Silica
Mine_132,country_36,Y_10,0.06,Monhydrate
Mine_132,country_36,Y_10,0.13,Moisture
Mine_132,country_36,Y_10,HT-B,Bauxite style
Mine_132,country_36,Y_10,Low,Total Organic Carbon
Mine_132,country_36,Y_10,Panamax,Vessel size
Mine_132,country_36,Y_10,40,Capital cost of mine (inc. all infrasturure for export)
Mine_132,country_36,Y_10,20,Life of mine
Mine_132,country_36,Y_10,4,constructiuon period for mine & infrastructure
Mine_132,country_36,Y_10,0.15,IRR
Mine_133,country_36,Y_10,0,Other penalties - extra processing costs
