cmaaxdata2_id,date,wacif,usdrmb,australia,wacifrmb
1542,05-05-2017,363.1771593,6.8884,,2501.709544
1543,08-05-2017,363.1638943,6.8947,,2503.906102
1544,09-05-2017,353.1999863,6.9037,,2438.386746
1545,10-05-2017,352.6089042,6.9066,,2435.328658
1546,11-05-2017,351.6120495,6.9051,,2427.916363
1547,12-05-2017,351.4636839,6.8948,,2423.271808
1548,15-05-2017,351.4839063,6.8852,,2420.036992
1549,16-05-2017,351.4969967,6.879,,2417.94784
1550,17-05-2017,352.6998259,6.8635,,2420.755255
1551,18-05-2017,352.70471,6.8612,,2419.977556
1552,19-05-2017,352.667842,6.8786,,2425.861018
1553,22-05-2017,352.6917637,6.8673,,2422.040149
1554,23-05-2017,352.6943087,6.8661,,2421.634393
1555,24-05-2017,353.8437622,6.8758,,2432.95894
1556,25-05-2017,356.1971002,6.8695,,2446.89598
1557,26-05-2017,359.7064645,6.8698,,2471.11147
1558,31-05-2017,363.2302505,6.8633,,2492.958178
1559,01-06-2017,366.8564444,6.809,,2497.92553
1560,02-06-2017,366.8607595,6.807,,2497.22119
1561,05-06-2017,380.3449529,6.7935,,2583.873438
1562,06-06-2017,380.3451696,6.7934,,2583.836875
1563,07-06-2017,380.361656,6.7858,,2581.058125
1564,08-06-2017,380.3460364,6.793,,2583.690625
1565,09-06-2017,386.1871567,6.7971,,2624.952723
1566,12-06-2017,385.1921366,6.7948,,2617.30353
1567,13-06-2017,385.0208372,6.7954,,2616.370597
1568,14-06-2017,390.2890862,6.7939,,2651.585023
1569,15-06-2017,389.3079591,6.7852,,2641.532364
1570,16-06-2017,389.1069637,6.7995,,2645.7328
1571,19-06-2017,389.1119402,6.7972,,2644.87168
1572,20-06-2017,389.0851504,6.8096,,2649.51424
1573,21-06-2017,387.3092617,6.8193,,2641.178049
1574,22-06-2017,388.3084016,6.8197,,2648.146807
1575,23-06-2017,388.4695913,6.8238,,2650.838797
1576,26-06-2017,388.4734579,6.822,,2650.16593
1577,27-06-2017,388.4580036,6.8292,,2652.857398
1578,28-06-2017,388.5094293,6.8053,,2643.92322
1579,29-06-2017,389.1188696,6.794,,2643.6736
1580,30-06-2017,391.5014549,6.7744,,2652.187456
1581,03-07-2017,391.4953562,6.7772,,2653.242328
1582,04-07-2017,391.4699268,6.7889,,2657.650186
1583,05-07-2017,391.4627702,6.7922,,2658.893428
1584,06-07-2017,391.4560537,6.7953,,2660.061322
1585,07-07-2017,391.4645045,6.7914,,2658.592036
1586,10-07-2017,392.6236719,6.7964,,2668.427524
1587,11-07-2017,392.6195597,6.7983,,2669.145553
1588,12-07-2017,392.0594846,6.7868,,2660.82931
1589,13-07-2017,392.0738275,6.7802,,2658.338965
1590,14-07-2017,392.0799208,6.7774,,2657.282455
1591,17-07-2017,392.1262196,6.7562,,2649.283165
1592,18-07-2017,392.1154927,6.7611,,2651.132058
1593,19-07-2017,392.1505771,6.7451,,2645.094858
1594,20-07-2017,390.9777203,6.7464,,2637.692092
1595,21-07-2017,390.988494,6.7415,,2635.848933
1596,24-07-2017,390.4045943,6.741,,2631.71737
1597,25-07-2017,390.3881077,6.7485,,2634.534145
1598,26-07-2017,390.3784527,6.7529,,2636.186653
1599,27-07-2017,390.4272074,6.73074,,2627.864022
1600,28-07-2017,390.9977412,6.7373,,2634.269082
1601,31-07-2017,392.0175953,6.7283,,2637.611987
1602,01-08-2017,392.2174763,6.7148,,2633.66191
1603,02-08-2017,392.2048452,6.7205,,2635.812663
1604,03-08-2017,392.2035169,6.7211,,2636.039058
1605,04-08-2017,391.6360257,6.7132,,2629.130968
1606,07-08-2017,391.6147546,6.7228,,2632.747672
1607,08-08-2017,391.6244963,6.7184,,2631.090016
1608,09-08-2017,391.6486843,6.7075,,2626.98355
1609,10-08-2017,394.641786,6.677,,2635.023205
1610,11-08-2017,394.6705521,6.6642,,2630.163493
1611,14-08-2017,394.680015,6.66,,2628.5689
1612,15-08-2017,394.6599767,6.6689,,2631.947919
1613,16-08-2017,394.6397675,6.6779,,2635.364904
1614,17-08-2017,394.655481,6.6709,,2632.707249
1615,18-08-2017,395.2326202,6.6744,,2637.9406
1616,21-08-2017,395.410481,6.6709,,2637.743778
1617,22-08-2017,399.9456914,6.6597,,2663.518321
1618,23-08-2017,401.6925788,6.6633,,2676.598161
1619,24-08-2017,403.8869429,6.6525,,2686.857888
1620,25-08-2017,404.044751,6.6579,,2690.089548
1621,28-08-2017,408.1909086,6.6353,,2708.469136
1622,29-08-2017,410.7145489,6.6293,,2722.749959
1623,30-08-2017,436.9131353,6.6102,,2888.083207
1624,31-08-2017,437.9342198,6.601,,2890.803785
1625,01-09-2017,438.1274347,6.5909,,2887.65411
1626,04-09-2017,438.1831172,6.5668,,2877.460894
1627,05-09-2017,449.3675371,6.537,,2937.51559
1628,06-09-2017,449.3813564,6.5311,,2934.954577
1629,07-09-2017,449.3912091,6.5269,,2933.131483
1630,08-09-2017,451.7870451,6.5032,,2938.061512
1631,11-09-2017,457.6453255,6.4997,,2974.557322
1632,12-09-2017,471.4493315,6.5277,,3077.479801
1633,13-09-2017,471.5947294,6.5382,,3083.38066
1634,14-09-2017,475.085338,6.5465,,3110.146165
1635,15-09-2017,475.0951444,6.5423,,3108.214963
1636,18-09-2017,475.096079,6.5419,,3108.031039
1637,19-09-2017,475.0701862,6.553,,3113.13493
1638,20-09-2017,485.5676534,6.567,,3188.72278
1639,21-09-2017,490.2021094,6.5867,,3228.814234
1640,22-09-2017,495.8834925,6.5861,,3265.93827
1641,25-09-2017,500.7141519,6.5945,,3301.959475
1642,26-09-2017,503.024088,6.6076,,3323.781964
1643,27-09-2017,511.0175659,6.6192,,3382.527472
1644,28-09-2017,515.8463695,6.6285,,3419.28766
1645,29-09-2017,528.6972754,6.6369,,3508.910947
1646,09-10-2017,552.0691771,6.6493,,3670.873579
1647,10-10-2017,563.8191011,6.6273,,3736.598329
1648,11-10-2017,563.9181047,6.5841,,3712.893193
1649,12-10-2017,566.2657209,6.5808,,3726.481456
1650,13-10-2017,566.2523399,6.5866,,3729.677662
1651,16-10-2017,598.433566,6.5839,,3940.026756
1652,17-10-2017,599.4234224,6.5883,,3949.181334
1653,18-10-2017,599.5685815,6.5991,,3956.613027
1654,19-10-2017,599.5451953,6.6093,,3962.57406
1655,20-10-2017,599.5454243,6.6092,,3962.515618
1656,23-10-2017,599.5195994,6.6205,,3969.119508
1657,24-10-2017,599.5052396,6.6268,,3972.801322
1658,25-10-2017,599.492953,6.6322,,3975.957163
1659,26-10-2017,599.5006867,6.6288,,3973.970152
1660,27-10-2017,599.458702,6.6473,,3984.78183
1661,30-10-2017,604.7205342,6.6487,,4020.605416
1662,31-10-2017,604.7409214,6.6397,,4015.298296
1663,01-11-2017,604.7629563,6.63,,4009.5784
1664,02-11-2017,604.786653,6.6196,,4003.445728
1665,03-11-2017,604.8150042,6.6072,,3996.133696
1666,06-11-2017,602.4350232,6.6247,,3990.951298
1667,07-11-2017,602.4420901,6.6216,,3989.130544
1668,08-11-2017,602.4281905,6.6277,,3992.713318
1669,09-11-2017,602.417271,6.6325,,3995.53255
1670,10-11-2017,572.5920523,6.6282,,3795.254641
1671,13-11-2017,575.6722715,6.6347,,3819.41282
1672,14-11-2017,575.4904678,6.6399,,3821.199157
1673,15-11-2017,575.5213783,6.6263,,3813.577309
1674,16-11-2017,575.5161419,6.6286,,3814.866298
1675,17-11-2017,575.5181905,6.6277,,3814.361911
1676,20-11-2017,573.7645565,6.6271,,3802.395093
1677,21-11-2017,572.5752273,6.6356,,3799.380178
1678,22-11-2017,572.5902316,6.629,,3795.700645
1679,23-11-2017,572.0666957,6.6021,,3776.841532
1680,24-11-2017,569.7752591,6.581,,3749.69098
1681,27-11-2017,569.7614179,6.587,,3753.01846
1682,28-11-2017,569.7453018,6.594,,3756.90052
1683,29-11-2017,568.5592198,6.601,,3753.05941
1684,30-11-2017,556.2696312,6.603,,3673.048375
1685,01-12-2017,556.2627536,6.606,,3674.67175
1686,04-12-2017,553.9124488,6.6105,,3661.638243
1687,05-12-2017,553.9106183,6.6113,,3662.069271
1688,06-12-2017,553.8991877,6.6163,,3664.763196
1689,07-12-2017,527.5668812,6.6195,,3492.22897
1690,08-12-2017,527.561634,6.6218,,3493.407628
1691,11-12-2017,522.8967009,6.6152,,3459.066256
1692,12-12-2017,522.8944161,6.6162,,3459.574036
1693,13-12-2017,513.5141118,6.6251,,3402.082342
1694,14-12-2017,505.3739432,6.6033,,3337.135759
1695,15-12-2017,505.3556183,6.6113,,3341.057599
1696,18-12-2017,505.3444161,6.6162,,3343.459726
1697,19-12-2017,505.3590508,6.6098,,3340.322254
1698,20-12-2017,505.3663788,6.6066,,3338.753518
1699,21-12-2017,505.4287233,6.5795,,3325.468285
1700,22-12-2017,498.4027196,6.5821,,3280.536541
1701,25-12-2017,497.4346396,6.5683,,3267.299943
1702,26-12-2017,497.32678,6.5416,,3253.312864
1703,27-12-2017,497.3256117,6.5421,,3253.553884
1704,28-12-2017,497.3277148,6.5412,,3253.120048
1705,29-12-2017,497.3440923,6.5342,,3249.745768
1706,02-01-2018,491.5559399,6.5079,,3198.996901
1707,03-01-2018,491.6411743,6.472,,3181.90168
1708,04-01-2018,491.5644446,6.5043,,3197.282617
1709,05-01-2018,491.5947601,6.4915,,3191.187385
1710,08-01-2018,491.6144817,6.4832,,3187.235008
1711,09-01-2018,491.5821931,6.4968,,3193.711192
1712,10-01-2018,491.5257768,6.5207,,3205.092133
1713,11-01-2018,496.2135419,6.5174,,3234.022138
1714,12-01-2018,496.2707269,6.4932,,3222.385084
1715,15-01-2018,496.356109,6.4574,,3205.169938
1716,16-01-2018,491.1397045,6.4372,,3161.564506
1717,17-01-2018,492.1486388,6.4335,,3166.238268
1718,18-01-2018,492.3027092,6.4401,,3170.478678
1719,19-01-2018,492.3588489,6.4169,,3159.417498
1720,22-01-2018,492.372704,6.4112,,3156.69988
1721,23-01-2018,494.152803,6.4009,,3163.022677
1722,24-01-2018,493.1755348,6.3916,,3152.180748
1723,25-01-2018,493.0526747,6.3724,,3141.928864
1724,26-01-2018,491.9539195,6.3436,,3120.758884
1725,29-01-2018,492.9960284,6.3267,,3119.037973
1726,30-01-2018,496.664794,6.3312,,3144.484144
1727,31-01-2018,496.6580611,6.3339,,3145.782493
1728,01-02-2018,495.5616861,6.3045,,3124.26865
1729,02-02-2018,494.4320434,6.2885,,3109.235905
1730,05-02-2018,491.0582302,6.3019,,3094.599861
1731,06-02-2018,490.874896,6.3072,,3096.046144
1732,07-02-2018,490.9228021,6.2882,,3087.020764
1733,08-02-2018,486.8429905,6.2822,,3058.445035
1734,09-02-2018,486.7492871,6.3194,,3075.963445
1735,12-02-2018,466.3227639,6.3001,,2937.880045
1736,13-02-2018,466.2610266,6.3247,,2948.961115
1737,14-02-2018,466.2159078,6.3428,,2957.11426
1738,26-02-2018,466.2283458,6.3378,,2954.86201
1739,27-02-2018,466.2863158,6.3146,,2944.41157
1740,28-02-2018,454.5492859,6.3294,,2877.02425
1741,01-03-2018,455.5348213,6.3352,,2885.9042
1742,02-03-2018,456.2943075,6.3334,,2889.894367
1743,05-03-2018,461.5351621,6.3431,,2927.563687
1744,06-03-2018,466.2263544,6.3386,,2955.22237
1745,07-03-2018,466.2492859,6.3294,,2951.07823
1746,08-03-2018,466.2630268,6.3239,,2948.600755
1747,09-03-2018,466.2101929,6.3451,,2958.150295
1748,12-03-2018,466.2395568,6.3333,,2952.834985
1749,13-03-2018,470.9482796,6.3218,,2977.240834
1750,14-03-2018,474.4615331,6.3205,,2998.83412
1751,15-03-2018,474.4775699,6.3141,,2995.898824
1752,16-03-2018,474.4278118,6.334,,3005.02576
1753,19-03-2018,476.7727985,6.332,,3018.92536
1754,20-03-2018,476.7912766,6.3246,,3015.514108
1755,21-03-2018,482.6038659,6.3396,,3059.515468
1756,22-03-2018,482.661051,6.3167,,3048.825061
1757,23-03-2018,483.8047794,6.3272,,3061.1296
1758,26-03-2018,535.8895375,6.3193,,3386.446755
1759,27-03-2018,548.854511,6.2816,,3447.684496
1760,28-03-2018,548.8623712,6.2785,,3446.032398
1761,29-03-2018,556.4014345,6.3046,,3507.888484
1762,30-03-2018,556.443055,6.2881,,3498.969574
1763,02-04-2018,556.443055,6.2881,,3498.969574
1764,03-04-2018,556.443055,6.2881,,3498.969574
1765,04-04-2018,556.443055,6.2881,,3498.969574
1766,09-04-2018,576.333055,6.2881,,3624.039883
1767,10-04-2018,576.333055,6.2881,,3624.039883
1768,11-04-2018,593.883055,6.2881,,3734.396038
1769,12-04-2018,593.883055,6.2881,,3734.396038
1770,13-04-2018,605.583055,6.2881,,3807.966808
1771,16-04-2018,681.633055,6.2881,,4286.176813
1772,17-04-2018,681.633055,6.2881,,4286.176813
1773,18-04-2018,681.633055,6.2881,,4286.176813
1774,19-04-2018,868.833055,6.2881,,5463.309133
1775,20-04-2018,868.833055,6.2881,,5463.309133
1776,23-04-2018,868.833055,6.2881,,5463.309133
1777,24-04-2018,868.833055,6.2881,,5463.309133
1778,25-04-2018,868.833055,6.2881,,5463.309133
1779,26-04-2018,769.383055,6.2881,,4837.957588
1780,27-04-2018,769.383055,6.2881,,4837.957588
1781,02-05-2018,790.245984,6.367,,5031.49618
1782,03-05-2018,790.2329209,6.3723,,5035.601242
1783,04-05-2018,790.2828252,6.3521,,5019.955534
1784,07-05-2018,790.267227,6.3584,,5024.835136
1785,08-05-2018,710.6849973,6.3674,,4525.215652
1786,09-05-2018,710.6704586,6.3733,,4529.316034
1787,10-05-2018,710.6618467,6.3768,,4531.748464
1788,11-05-2018,710.7220817,6.3524,,4514.790952
1789,14-05-2018,710.7665656,6.3345,,4502.35081
1790,15-05-2018,667.4415043,6.3486,,4237.319134
1791,16-05-2018,667.3775049,6.3745,,4254.197905
1792,17-05-2018,667.3937642,6.3679,,4249.896751
1793,18-05-2018,667.3730764,6.3763,,4255.370947
1794,21-05-2018,667.3512166,6.3852,,4261.170988
1795,22-05-2018,611.2042269,6.3799,,3899.421847
1796,23-05-2018,611.2106172,6.3773,,3897.873469
1797,24-05-2018,593.6500514,6.3816,,3788.437168
1798,25-05-2018,593.6375383,6.3867,,3791.384866
1799,28-05-2018,593.6142829,6.3962,,3796.875676
1800,29-05-2018,590.0898747,6.4021,,3777.814387
1801,30-05-2018,590.0446258,6.4207,,3788.499529
1802,31-05-2018,578.4683227,6.4144,472,3710.527209
1803,01-06-2018,578.4843802,6.4078,472,3706.812212
1804,04-06-2018,578.4527833,6.4208,472,3714.129631
1805,05-06-2018,568.0251637,6.4157,463,3644.279043
1806,06-06-2018,568.0536405,6.404,463,3637.815514
1807,07-06-2018,568.0832005,6.3919,463,3631.131009
1808,08-06-2018,568.0626676,6.4003,463,3635.771492
1809,11-06-2018,562.2477906,6.4064,458,3601.984246
1810,12-06-2018,562.2477906,6.4064,458,3601.984246
1811,13-06-2018,562.2254067,6.4156,458,3607.013319
1812,14-06-2018,562.2726829,6.3962,458,3596.408534
1813,15-06-2018,562.1890485,6.4306,458,3615.212895
1814,19-06-2018,562.2062368,6.4235,458,3611.331762
1815,20-06-2018,552.8416317,6.4586,450,3570.582962
1816,21-06-2018,552.8129174,6.4706,450,3577.031263
1817,22-06-2018,549.3095462,6.4804,447,3559.745583
1818,25-06-2018,549.2883826,6.4893,447,3564.497101
1819,26-06-2018,549.2205295,6.518,447,3579.819411
1820,27-06-2018,541.0095095,6.5569,440,3547.345253
1821,28-06-2018,540.9191035,6.596,440,3567.902406
1822,29-06-2018,540.8719024,6.6166,440,3578.733029
1823,02-07-2018,540.8739584,6.6157,440,3578.259847
1824,03-07-2018,546.5966724,6.6497,445,3634.703892
1825,04-07-2018,546.5745424,6.6595,445,3639.913165
1826,05-07-2018,564.0687052,6.618,460,3733.006691
1827,06-07-2018,564.0331709,6.6336,460,3741.570442
1828,09-07-2018,564.0202288,6.6393,460,3744.699505
1829,10-07-2018,564.0506893,6.6259,460,3737.343463
1830,11-07-2018,564.056272,6.62345,460,3735.998514
1831,12-07-2018,573.2250619,6.6726,468,3824.901548
1832,13-07-2018,573.2248373,6.6727,468,3824.957372
1833,16-07-2018,573.2178781,6.6758,468,3826.687911
1834,17-07-2018,573.2037552,6.6821,468,3830.204813
1835,18-07-2018,573.1829557,6.6914,468,3835.39643
1836,19-07-2018,604.469085,6.7066,495,4053.932365
1837,20-07-2018,604.3357788,6.7671,495,4089.600649
1838,23-07-2018,604.3528314,6.7593,495,4085.002093
1839,24-07-2018,604.2878929,6.7891,495,4102.570933
1840,25-07-2018,604.2556369,6.804,495,4111.355354
1841,26-07-2018,604.3377444,6.7662,495,4089.070046
1842,27-07-2018,610.0768363,6.7942,500,4144.984041
1843,30-07-2018,610.0360064,6.8131,500,4156.236315
1844,31-07-2018,627.4286853,6.8165,515,4276.867634
1845,01-08-2018,627.4011892,6.8293,515,4284.710941
1846,02-08-2018,627.4768363,6.7942,515,4263.203121
1847,03-08-2018,644.7949739,6.8322,530,4405.36822
1848,06-08-2018,644.7541701,6.8513,530,4417.404246
1849,07-08-2018,644.7716601,6.8431,530,4412.236947
1850,08-08-2018,644.7969022,6.8313,530,4404.801078
1851,09-08-2018,644.7960451,6.8317,530,4405.053141
1852,10-08-2018,644.7793518,6.8395,530,4409.968377
1853,13-08-2018,647.0494997,6.8629,532,4440.636011
1854,14-08-2018,647.0355002,6.8695,532,4444.810369
1855,15-08-2018,647.0014626,6.8856,532,4454.993271
1856,16-08-2018,646.9825047,6.8946,532,4460.685577
1857,17-08-2018,646.9934521,6.8894,532,4457.396689
1858,20-08-2018,667.9106279,6.8718,550,4589.748253
1859,21-08-2018,685.3868377,6.836,565,4685.304422
1860,22-08-2018,685.4059077,6.8271,565,4679.334673
1861,23-08-2018,685.3853399,6.8367,565,4685.773953
1862,24-08-2018,685.3123223,6.871,565,4708.780966
1863,27-08-2018,700.4352354,6.8508,578,4798.541711
1864,28-08-2018,737.6530453,6.8052,610,5019.876504
1865,29-08-2018,737.6487279,6.8072,610,5021.32242
1866,30-08-2018,737.6398852,6.8113,610,5024.28655
1867,31-08-2018,739.9312734,6.8246,612,5049.734969
1868,03-09-2018,739.9096201,6.8347,612,5057.06028
1869,04-09-2018,739.9448124,6.8183,612,5045.165715
1870,05-09-2018,760.8069806,6.8266,630,5193.724933
1871,06-09-2018,772.4175026,6.8217,640,5269.200477
1872,07-09-2018,772.4185771,6.8212,640,5268.821598
1873,10-09-2018,754.9806346,6.8389,625,5163.237062
1874,11-09-2018,754.959498,6.8488,625,5170.56661
1875,12-09-2018,754.9471433,6.8546,625,5174.860689
1876,13-09-2018,754.959498,6.8488,625,5170.56661
1877,14-09-2018,754.9864097,6.8362,625,5161.238094
1878,17-09-2018,754.9550223,6.8509,625,5172.121363
1879,18-09-2018,754.9454409,6.8554,625,5175.452975
1880,19-09-2018,720.1422498,6.8569,595,4937.943393
1881,20-09-2018,702.7505494,6.853,580,4815.949515
1882,21-09-2018,697.5674797,6.8357,575.5,4768.362021
1883,25-09-2018,678.4097384,6.844,559,4643.03625
1884,26-09-2018,650.5418245,6.8571,535,4460.830345
1885,27-09-2018,650.5267401,6.8642,535,4465.345649
1886,28-09-2018,650.494974,6.8792,535,4474.885025
1887,08-10-2018,638.860191,6.8957,525,4405.388219
1888,09-10-2018,635.367164,6.9019,522,4385.240629
1889,10-10-2018,623.7560465,6.9072,512,4308.407764
1890,11-10-2018,615.6305989,6.9098,505,4253.884312
1891,12-10-2018,602.8659926,6.912,494,4167.009741
1892,15-10-2018,608.6588795,6.9154,499,4209.119615
1893,16-10-2018,605.1862019,6.9119,496,4182.986509
1894,17-10-2018,605.1895518,6.9103,496,4182.04136
1895,18-10-2018,586.5884144,6.93,480,4065.057712
1896,19-10-2018,592.3703215,6.9387,485,4110.27995
1897,22-10-2018,604.0017532,6.9236,495,4181.866538
1898,23-10-2018,603.9805062,6.9338,495,4187.880034
1899,24-10-2018,602.8165553,6.9357,494,4180.954783
1900,25-10-2018,584.2457535,6.9409,478,4055.191351
1901,26-10-2018,585.3848192,6.951,479,4069.009878
1902,29-10-2018,581.9323989,6.9377,476,4037.272404
1903,30-10-2018,577.2515854,6.9574,472,4016.17018
1904,31-10-2018,577.2367264,6.9646,472,4020.222905
1905,01-11-2018,559.8317802,6.967,457,3900.348013
1906,02-11-2018,559.8936456,6.9371,457,3884.038209
1907,05-11-2018,542.5761963,6.8976,442,3742.473572
1908,06-11-2018,542.5554177,6.9075,442,3747.701548
1909,07-11-2018,527.4775139,6.9065,429,3643.02345
1910,08-11-2018,520.4969978,6.9163,423,3599.913386
1911,09-11-2018,516.9823784,6.9329,420,3584.187131
1912,12-11-2018,516.9518596,6.9476,420,3591.57474
1913,13-11-2018,516.920232,6.9629,420,3599.263883
1914,14-11-2018,521.6072067,6.9402,424,3620.058336
1915,15-11-2018,520.4492831,6.9392,423,3611.501665
1916,16-11-2018,504.2123989,6.9377,409,3498.07436
1917,19-11-2018,513.5198759,6.9245,415,3555.868381
1918,20-11-2018,518.1525801,6.928,419,3589.761075
1919,21-11-2018,514.6374554,6.9449,416,3574.105664
1920,22-11-2018,510.0094908,6.9391,412,3539.006857
1921,23-11-2018,503.0671652,6.9306,406,3486.557295
1922,26-11-2018,507.2822261,6.9453,407,3523.227245
1923,27-11-2018,501.4801533,6.9463,402,3483.431589
1924,28-11-2018,503.7924892,6.95,404,3501.3578
1925,29-11-2018,501.5029869,6.9353,402,3478.073665
1926,30-11-2018,501.5021553,6.9357,402,3478.268499
1927,03-12-2018,502.6467884,6.9431,403,3489.926916
1928,04-12-2018,502.7495774,6.8939,403,3465.905312
1929,05-12-2018,502.8476568,6.8476,403,3443.299614
1930,06-12-2018,502.821472,6.8599,403,3449.305016
1931,07-12-2018,502.8076724,6.8664,403,3452.478602
1932,10-12-2018,502.8015241,6.8693,403,3453.894509
1933,11-12-2018,502.7375938,6.8996,403,3468.688302
1934,12-12-2018,524.7633235,6.9064,422,3624.225418
1935,13-12-2018,523.6654358,6.8769,421,3601.194836
1936,14-12-2018,524.8294545,6.875,422,3608.2025
1937,17-12-2018,509.7161031,6.8908,409,3512.351723
1938,18-12-2018,514.3674845,6.8854,413,3541.625878
1939,19-12-2018,513.2043212,6.8869,412,3534.38684
1940,20-12-2018,513.1902087,6.8936,412,3537.728022
1941,21-12-2018,513.2136041,6.8825,412,3532.19263
1942,24-12-2018,513.1754935,6.9006,412,3541.21881
1943,25-12-2018,513.1937869,6.8919,412,3536.88026
1944,26-12-2018,513.2093831,6.8845,412,3533.189998
1945,27-12-2018,513.1990521,6.8894,412,3535.63355
1946,28-12-2018,513.2544628,6.8632,412,3522.568029
1947,02-01-2019,513.2863773,6.8482,412,3515.087769
1948,03-01-2019,493.5346751,6.8631,395,3387.177828
1949,04-01-2019,493.544235,6.8586,395,3385.02249
1950,07-01-2019,493.558918,6.8517,395,3381.717639
1951,08-01-2019,492.4234556,6.8402,394,3368.274921
1952,09-01-2019,492.3970012,6.8526,394,3374.19969
1953,10-01-2019,491.3153615,6.816,393,3348.805504
1954,11-01-2019,499.4895887,6.7909,400,3391.983848
1955,14-01-2019,482.1656578,6.756,385,3257.511184
1956,15-01-2019,481.0096024,6.7542,384,3248.835057
1957,16-01-2019,479.833399,6.7616,383,3244.44151
1958,17-01-2019,478.6786503,6.7592,382,3235.484733
1959,18-01-2019,474.0226891,6.7665,378,3207.474526
1960,21-01-2019,471.6848012,6.7747,376,3195.523023
1961,22-01-2019,470.5015247,6.7854,375,3192.541046
1962,23-01-2019,466.9965896,6.7969,372,3174.12912
1963,24-01-2019,469.3528275,6.7802,374,3182.306041
1964,25-01-2019,460.0426529,6.7941,366,3125.575788
1965,28-01-2019,457.8249628,6.7472,364,3089.036589
1966,29-01-2019,460.1704873,6.7356,366,3099.524334
1967,30-01-2019,461.3333533,6.7343,367,3106.757201
1968,31-01-2019,456.763806,6.7025,363,3061.45941
1969,01-02-2019,456.7513508,6.7081,363,3063.933736
1970,04-02-2019,459.0713508,6.7081,365,3079.496528
1971,05-02-2019,460.2313508,6.7081,366,3087.277924
1972,06-02-2019,459.0713508,6.7081,365,3079.496528
1973,07-02-2019,459.0713508,6.7081,365,3079.496528
1974,08-02-2019,472.9913508,6.7081,377,3172.87328
1975,11-02-2019,469.4199123,6.7495,374,3168.349698
1976,12-02-2019,469.3608804,6.7765,374,3180.624006
1977,13-02-2019,469.3805054,6.7675,374,3176.53257
1978,14-02-2019,485.6054549,6.7744,388,3289.685594
1979,15-02-2019,486.791868,6.7623,389,3291.832649
1980,18-02-2019,485.6239997,6.7659,388,3285.68342
1981,19-02-2019,484.4677143,6.7642,387,3277.036513
1982,20-02-2019,482.166096,6.7558,385,3257.417711
1983,21-02-2019,481.0805248,6.722,384,3233.823288
1984,22-02-2019,484.575811,6.7151,387,3253.975028
1985,25-02-2019,484.1162476,6.7131,388,3249.920782
1986,26-02-2019,484.1560736,6.6952,388,3241.521744
1987,27-02-2019,484.1772969,6.6857,388,3237.064154
1988,28-02-2019,480.6874597,6.6901,385,3215.847174
1989,01-03-2019,481.8349583,6.6957,386,3226.22233
1990,04-03-2019,481.810018,6.7069,386,3231.45161
1991,05-03-2019,482.9858187,6.6998,387,3235.908388
1992,06-03-2019,484.1335758,6.7053,388,3246.260866
1993,07-03-2019,485.280909,6.711,389,3256.72018
1994,08-03-2019,487.5732059,6.7235,391,3278.19845
1995,11-03-2019,491.0605095,6.7202,394,3300.024836
1996,12-03-2019,491.0769134,6.7128,394,3296.501104
1997,13-03-2019,494.5600209,6.7114,397,3319.190124
1998,14-03-2019,500.3833685,6.7009,402,3353.018914
1999,15-03-2019,501.5082636,6.7167,403,3368.480554
2000,18-03-2019,501.5257954,6.7088,403,3364.636256
2001,19-03-2019,502.6915744,6.7062,404,3371.150236
2002,20-03-2019,502.6829076,6.7101,404,3373.052578
2003,21-03-2019,502.7388631,6.685,404,3360.8093
2004,22-03-2019,513.0418585,6.6944,412.9,3434.507418
2005,25-03-2019,514.2835739,6.7098,414,3450.739924
2006,26-03-2019,513.1360228,6.7042,413,3440.166524
2007,27-03-2019,513.114029,6.7141,413,3445.098902
2008,28-03-2019,515.4070146,6.7263,415,3466.782202
2009,29-03-2019,517.7111175,6.7335,417,3486.00781
2010,01-04-2019,504.7585739,6.7098,417,3386.829079
2011,02-04-2019,505.9010228,6.7042,418,3391.661637
2012,03-04-2019,504.749029,6.7141,417,3388.935456
2013,04-04-2019,503.5920146,6.7263,416,3387.310968
2014,08-04-2019,503.6057309,6.7201,416,3384.280873
2015,09-04-2019,497.9688072,6.7142,411,3343.462165
2016,10-04-2019,487.805909,6.711,402,3273.665455
2017,11-04-2019,470.8607954,6.7088,387,3158.910904
2018,12-04-2019,466.3115248,6.722,383,3134.54607
2019,15-04-2019,462.9454649,6.7112,380,3106.919604
2020,16-04-2019,445.998796,6.7097,365,2992.518122
2021,17-04-2019,443.735909,6.711,363,2977.911685
2022,18-04-2019,443.7802257,6.6911,363,2969.377869
2023,19-04-2019,443.7508003,6.7043,363,2975.038491
2024,22-04-2019,443.7525804,6.7035,363,2974.695423
2025,23-04-2019,443.7035619,6.7256,363,2984.172676
2026,24-04-2019,443.7148452,6.7205,363,2981.985618
2027,25-04-2019,443.6922957,6.7307,363,2986.359735
2028,26-04-2019,442.5622957,6.7307,362,2978.754044
2029,29-04-2019,436.5726335,6.731,356.7,2938.570396
2030,30-04-2019,427.0859326,6.7286,350,2873.690406
2031,06-05-2019,427.0731328,6.7344,350,2876.081306
2032,07-05-2019,425.8838364,6.7614,349,2879.570972
2033,08-05-2019,424.7577748,6.7596,348,2871.192654
2034,09-05-2019,423.6126891,6.7665,347,2866.375261
2035,10-05-2019,421.2989382,6.7912,345,2861.125349
