,snapshot_id,model_id,output_set,output_id,output_label,output_row,output_value,override_value,actual_value
440,22,18,Sorted Input Data,1,level_0,20,20,,
441,22,18,Sorted Input Data,2,index,20,0,,
442,22,18,Sorted Input Data,3,cc_other_data_id,20,1,,
443,22,18,Sorted Input Data,4,Label regardless,20,-,,
444,22,18,Sorted Input Data,5,Linear order,20,0.0,,
445,22,18,Sorted Input Data,6,Rank,20,21,,
446,22,18,Sorted Input Data,7,Name,20,Weiqiao Self Supply,,
447,22,18,Sorted Input Data,8,Prodn / Capacity,20,0.0,,
448,22,18,Sorted Input Data,9,Series 1,20,0.0,,
449,22,18,Sorted Input Data,10,Series 2,20,0.0,,
450,22,18,Sorted Input Data,11,Series 3,20,0.0,,
451,22,18,Sorted Input Data,12,Series 4,20,0.0,,
452,22,18,Sorted Input Data,13,Series 5,20,0.0,,
453,22,18,Sorted Input Data,14,Series 6,20,0.0,,
454,22,18,Sorted Input Data,15,Series 7,20,0.0,,
455,22,18,Sorted Input Data,16,Series 8,20,0.0,,
456,22,18,Sorted Input Data,17,Series 9,20,0.0,,
457,22,18,Sorted Input Data,18,Series 10,20,0.0,,
458,22,18,Sorted Input Data,19,Total Cost,20,0.0,,
459,22,18,Sorted Input Data,20,Rank Cost Proxy,20,217.782499,,
460,22,18,Sorted Input Data,21,Associated Text,20,0.0,,
461,22,18,Sorted Input Data,22,Cumulative Prodn / Capacity,20,138.18917225700002,,
462,22,18,Sorted Input Data,1,level_0,21,21,,
463,22,18,Sorted Input Data,2,index,21,1,,
464,22,18,Sorted Input Data,3,cc_other_data_id,21,2,,
465,22,18,Sorted Input Data,4,Label regardless,21,-,,
466,22,18,Sorted Input Data,5,Linear order,21,2.0,,
467,22,18,Sorted Input Data,6,Rank,21,22,,
468,22,18,Sorted Input Data,7,Name,21,Eurasian 3rd Prty 50km,,
469,22,18,Sorted Input Data,8,Prodn / Capacity,21,0.0,,
470,22,18,Sorted Input Data,9,Series 1,21,0.0,,
471,22,18,Sorted Input Data,10,Series 2,21,0.0,,
472,22,18,Sorted Input Data,11,Series 3,21,0.0,,
473,22,18,Sorted Input Data,12,Series 4,21,0.0,,
474,22,18,Sorted Input Data,13,Series 5,21,0.0,,
475,22,18,Sorted Input Data,14,Series 6,21,0.0,,
476,22,18,Sorted Input Data,15,Series 7,21,0.0,,
477,22,18,Sorted Input Data,16,Series 8,21,0.0,,
478,22,18,Sorted Input Data,17,Series 9,21,0.0,,
479,22,18,Sorted Input Data,18,Series 10,21,0.0,,
480,22,18,Sorted Input Data,19,Total Cost,21,0.0,,
481,22,18,Sorted Input Data,20,Rank Cost Proxy,21,218.782499,,
482,22,18,Sorted Input Data,21,Associated Text,21,0.0,,
483,22,18,Sorted Input Data,22,Cumulative Prodn / Capacity,21,138.18917225700002,,
484,22,18,Sorted Input Data,1,level_0,22,22,,
485,22,18,Sorted Input Data,2,index,22,2,,
486,22,18,Sorted Input Data,3,cc_other_data_id,22,3,,
487,22,18,Sorted Input Data,4,Label regardless,22,-,,
488,22,18,Sorted Input Data,5,Linear order,22,3.0,,
489,22,18,Sorted Input Data,6,Rank,22,23,,
490,22,18,Sorted Input Data,7,Name,22,Spare G2,,
491,22,18,Sorted Input Data,8,Prodn / Capacity,22,0.0,,
492,22,18,Sorted Input Data,9,Series 1,22,0.0,,
493,22,18,Sorted Input Data,10,Series 2,22,0.0,,
494,22,18,Sorted Input Data,11,Series 3,22,0.0,,
495,22,18,Sorted Input Data,12,Series 4,22,0.0,,
496,22,18,Sorted Input Data,13,Series 5,22,0.0,,
497,22,18,Sorted Input Data,14,Series 6,22,0.0,,
498,22,18,Sorted Input Data,15,Series 7,22,0.0,,
499,22,18,Sorted Input Data,16,Series 8,22,0.0,,
500,22,18,Sorted Input Data,17,Series 9,22,0.0,,
501,22,18,Sorted Input Data,18,Series 10,22,0.0,,
502,22,18,Sorted Input Data,19,Total Cost,22,0.0,,
503,22,18,Sorted Input Data,20,Rank Cost Proxy,22,219.782499,,
504,22,18,Sorted Input Data,21,Associated Text,22,0.0,,
505,22,18,Sorted Input Data,22,Cumulative Prodn / Capacity,22,138.18917225700002,,
506,22,18,Sorted Input Data,1,level_0,23,23,,
507,22,18,Sorted Input Data,2,index,23,10,,
508,22,18,Sorted Input Data,3,cc_other_data_id,23,11,,
509,22,18,Sorted Input Data,4,Label regardless,23,-,,
510,22,18,Sorted Input Data,5,Linear order,23,11.0,,
511,22,18,Sorted Input Data,6,Rank,23,24,,
512,22,18,Sorted Input Data,7,Name,23,Metro LT,,
513,22,18,Sorted Input Data,8,Prodn / Capacity,23,0.0,,
514,22,18,Sorted Input Data,9,Series 1,23,38.09874868,,
515,22,18,Sorted Input Data,10,Series 2,23,0.0,,
516,22,18,Sorted Input Data,11,Series 3,23,0.0,,
517,22,18,Sorted Input Data,12,Series 4,23,0.0,,
518,22,18,Sorted Input Data,13,Series 5,23,0.0,,
519,22,18,Sorted Input Data,14,Series 6,23,0.0,,
520,22,18,Sorted Input Data,15,Series 7,23,0.0,,
521,22,18,Sorted Input Data,16,Series 8,23,0.0,,
522,22,18,Sorted Input Data,17,Series 9,23,0.0,,
523,22,18,Sorted Input Data,18,Series 10,23,0.0,,
524,22,18,Sorted Input Data,19,Total Cost,23,38.09874868,,
525,22,18,Sorted Input Data,20,Rank Cost Proxy,23,227.782499,,
526,22,18,Sorted Input Data,21,Associated Text,23,0,,
527,22,18,Sorted Input Data,22,Cumulative Prodn / Capacity,23,138.18917225700002,,
528,22,18,Sorted Input Data,1,level_0,24,24,,
529,22,18,Sorted Input Data,2,index,24,11,,
530,22,18,Sorted Input Data,3,cc_other_data_id,24,12,,
531,22,18,Sorted Input Data,4,Label regardless,24,-,,
532,22,18,Sorted Input Data,5,Linear order,24,12.0,,
533,22,18,Sorted Input Data,6,Rank,24,25,,
534,22,18,Sorted Input Data,7,Name,24,Metro BH1,,
535,22,18,Sorted Input Data,8,Prodn / Capacity,24,0.0,,
536,22,18,Sorted Input Data,9,Series 1,24,38.78096731,,
537,22,18,Sorted Input Data,10,Series 2,24,0.0,,
538,22,18,Sorted Input Data,11,Series 3,24,0.0,,
539,22,18,Sorted Input Data,12,Series 4,24,0.0,,
540,22,18,Sorted Input Data,13,Series 5,24,0.0,,
541,22,18,Sorted Input Data,14,Series 6,24,0.0,,
542,22,18,Sorted Input Data,15,Series 7,24,0.0,,
543,22,18,Sorted Input Data,16,Series 8,24,0.0,,
544,22,18,Sorted Input Data,17,Series 9,24,0.0,,
545,22,18,Sorted Input Data,18,Series 10,24,0.0,,
546,22,18,Sorted Input Data,19,Total Cost,24,38.78096731,,
547,22,18,Sorted Input Data,20,Rank Cost Proxy,24,228.782499,,
548,22,18,Sorted Input Data,21,Associated Text,24,0,,
549,22,18,Sorted Input Data,22,Cumulative Prodn / Capacity,24,138.18917225700002,,
550,22,18,Sorted Input Data,1,level_0,25,25,,
551,22,18,Sorted Input Data,2,index,25,12,,
552,22,18,Sorted Input Data,3,cc_other_data_id,25,13,,
553,22,18,Sorted Input Data,4,Label regardless,25,-,,
554,22,18,Sorted Input Data,5,Linear order,25,13.0,,
555,22,18,Sorted Input Data,6,Rank,25,26,,
556,22,18,Sorted Input Data,7,Name,25,Metro BH1 Xinfa §,,
557,22,18,Sorted Input Data,8,Prodn / Capacity,25,0.0,,
558,22,18,Sorted Input Data,9,Series 1,25,38.78096731,,
559,22,18,Sorted Input Data,10,Series 2,25,0.0,,
560,22,18,Sorted Input Data,11,Series 3,25,0.0,,
561,22,18,Sorted Input Data,12,Series 4,25,0.0,,
562,22,18,Sorted Input Data,13,Series 5,25,0.0,,
563,22,18,Sorted Input Data,14,Series 6,25,0.0,,
564,22,18,Sorted Input Data,15,Series 7,25,0.0,,
565,22,18,Sorted Input Data,16,Series 8,25,0.0,,
566,22,18,Sorted Input Data,17,Series 9,25,0.0,,
567,22,18,Sorted Input Data,18,Series 10,25,0.0,,
568,22,18,Sorted Input Data,19,Total Cost,25,38.78096731,,
569,22,18,Sorted Input Data,20,Rank Cost Proxy,25,229.782499,,
570,22,18,Sorted Input Data,21,Associated Text,25,0,,
571,22,18,Sorted Input Data,22,Cumulative Prodn / Capacity,25,138.18917225700002,,
572,22,18,Sorted Input Data,1,level_0,26,26,,
573,22,18,Sorted Input Data,2,index,26,17,,
574,22,18,Sorted Input Data,3,cc_other_data_id,26,18,,
575,22,18,Sorted Input Data,4,Label regardless,26,-,,
576,22,18,Sorted Input Data,5,Linear order,26,18.0,,
577,22,18,Sorted Input Data,6,Rank,26,27,,
578,22,18,Sorted Input Data,7,Name,26,Henan-Chine §,,
579,22,18,Sorted Input Data,8,Prodn / Capacity,26,0.0,,
580,22,18,Sorted Input Data,9,Series 1,26,0.0,,
581,22,18,Sorted Input Data,10,Series 2,26,41.67233966,,
582,22,18,Sorted Input Data,11,Series 3,26,0.0,,
583,22,18,Sorted Input Data,12,Series 4,26,0.0,,
584,22,18,Sorted Input Data,13,Series 5,26,0.0,,
585,22,18,Sorted Input Data,14,Series 6,26,0.0,,
586,22,18,Sorted Input Data,15,Series 7,26,0.0,,
587,22,18,Sorted Input Data,16,Series 8,26,0.0,,
588,22,18,Sorted Input Data,17,Series 9,26,0.0,,
589,22,18,Sorted Input Data,18,Series 10,26,0.0,,
590,22,18,Sorted Input Data,19,Total Cost,26,41.67233966,,
591,22,18,Sorted Input Data,20,Rank Cost Proxy,26,234.782499,,
592,22,18,Sorted Input Data,21,Associated Text,26,0,,
593,22,18,Sorted Input Data,22,Cumulative Prodn / Capacity,26,138.18917225700002,,
594,22,18,Sorted Input Data,1,level_0,27,27,,
595,22,18,Sorted Input Data,2,index,27,18,,
596,22,18,Sorted Input Data,3,cc_other_data_id,27,19,,
597,22,18,Sorted Input Data,4,Label regardless,27,-,,
598,22,18,Sorted Input Data,5,Linear order,27,19.0,,
599,22,18,Sorted Input Data,6,Rank,27,28,,
600,22,18,Sorted Input Data,7,Name,27,Amrun,,
601,22,18,Sorted Input Data,8,Prodn / Capacity,27,0.0,,
602,22,18,Sorted Input Data,9,Series 1,27,41.782499,,
603,22,18,Sorted Input Data,10,Series 2,27,0.0,,
604,22,18,Sorted Input Data,11,Series 3,27,0.0,,
605,22,18,Sorted Input Data,12,Series 4,27,0.0,,
606,22,18,Sorted Input Data,13,Series 5,27,0.0,,
607,22,18,Sorted Input Data,14,Series 6,27,0.0,,
608,22,18,Sorted Input Data,15,Series 7,27,0.0,,
609,22,18,Sorted Input Data,16,Series 8,27,0.0,,
610,22,18,Sorted Input Data,17,Series 9,27,0.0,,
611,22,18,Sorted Input Data,18,Series 10,27,0.0,,
612,22,18,Sorted Input Data,19,Total Cost,27,41.782499,,
613,22,18,Sorted Input Data,20,Rank Cost Proxy,27,235.782499,,
614,22,18,Sorted Input Data,21,Associated Text,27,0,,
615,22,18,Sorted Input Data,22,Cumulative Prodn / Capacity,27,138.18917225700002,,
616,22,18,Sorted Input Data,1,level_0,28,28,,
617,22,18,Sorted Input Data,2,index,28,19,,
618,22,18,Sorted Input Data,3,cc_other_data_id,28,20,,
619,22,18,Sorted Input Data,4,Label regardless,28,-,,
620,22,18,Sorted Input Data,5,Linear order,28,0.0,,
621,22,18,Sorted Input Data,6,Rank,28,29,,
622,22,18,Sorted Input Data,7,Name,28,Amrun,,
623,22,18,Sorted Input Data,8,Prodn / Capacity,28,0.0,,
624,22,18,Sorted Input Data,9,Series 1,28,200.782499,,
625,22,18,Sorted Input Data,10,Series 2,28,0.0,,
626,22,18,Sorted Input Data,11,Series 3,28,0.0,,
627,22,18,Sorted Input Data,12,Series 4,28,0.0,,
628,22,18,Sorted Input Data,13,Series 5,28,0.0,,
629,22,18,Sorted Input Data,14,Series 6,28,0.0,,
630,22,18,Sorted Input Data,15,Series 7,28,0.0,,
631,22,18,Sorted Input Data,16,Series 8,28,0.0,,
632,22,18,Sorted Input Data,17,Series 9,28,0.0,,
633,22,18,Sorted Input Data,18,Series 10,28,0.0,,
634,22,18,Sorted Input Data,19,Total Cost,28,200.782499,,
635,22,18,Sorted Input Data,20,Rank Cost Proxy,28,236.782499,,
636,22,18,Sorted Input Data,21,Associated Text,28,0,,
637,22,18,Sorted Input Data,22,Cumulative Prodn / Capacity,28,138.18917225700002,,
638,22,18,Sorted Input Data,1,level_0,29,29,,
639,22,18,Sorted Input Data,2,index,29,24,,
640,22,18,Sorted Input Data,3,cc_other_data_id,29,25,,
641,22,18,Sorted Input Data,4,Label regardless,29,-,,
642,22,18,Sorted Input Data,5,Linear order,29,25.0,,
643,22,18,Sorted Input Data,6,Rank,29,30,,
644,22,18,Sorted Input Data,7,Name,29,AGB2A,,
645,22,18,Sorted Input Data,8,Prodn / Capacity,29,0.0,,
646,22,18,Sorted Input Data,9,Series 1,29,45.82582872,,
647,22,18,Sorted Input Data,10,Series 2,29,0.0,,
648,22,18,Sorted Input Data,11,Series 3,29,0.0,,
649,22,18,Sorted Input Data,12,Series 4,29,0.0,,
650,22,18,Sorted Input Data,13,Series 5,29,0.0,,
651,22,18,Sorted Input Data,14,Series 6,29,0.0,,
652,22,18,Sorted Input Data,15,Series 7,29,0.0,,
653,22,18,Sorted Input Data,16,Series 8,29,0.0,,
654,22,18,Sorted Input Data,17,Series 9,29,0.0,,
655,22,18,Sorted Input Data,18,Series 10,29,0.0,,
656,22,18,Sorted Input Data,19,Total Cost,29,45.82582872,,
657,22,18,Sorted Input Data,20,Rank Cost Proxy,29,241.782499,,
658,22,18,Sorted Input Data,21,Associated Text,29,0,,
659,22,18,Sorted Input Data,22,Cumulative Prodn / Capacity,29,138.18917225700002,,
660,22,18,Sorted Input Data,1,level_0,30,30,,
661,22,18,Sorted Input Data,2,index,30,25,,
662,22,18,Sorted Input Data,3,cc_other_data_id,30,26,,
663,22,18,Sorted Input Data,4,Label regardless,30,-,,
664,22,18,Sorted Input Data,5,Linear order,30,26.0,,
665,22,18,Sorted Input Data,6,Rank,30,31,,
666,22,18,Sorted Input Data,7,Name,30,SMB Malapouya-Boké,,
667,22,18,Sorted Input Data,8,Prodn / Capacity,30,0.0,,
668,22,18,Sorted Input Data,9,Series 1,30,46.19089083,,
669,22,18,Sorted Input Data,10,Series 2,30,0.0,,
670,22,18,Sorted Input Data,11,Series 3,30,0.0,,
671,22,18,Sorted Input Data,12,Series 4,30,0.0,,
672,22,18,Sorted Input Data,13,Series 5,30,0.0,,
673,22,18,Sorted Input Data,14,Series 6,30,0.0,,
674,22,18,Sorted Input Data,15,Series 7,30,0.0,,
675,22,18,Sorted Input Data,16,Series 8,30,0.0,,
676,22,18,Sorted Input Data,17,Series 9,30,0.0,,
677,22,18,Sorted Input Data,18,Series 10,30,0.0,,
678,22,18,Sorted Input Data,19,Total Cost,30,46.19089083,,
679,22,18,Sorted Input Data,20,Rank Cost Proxy,30,242.782499,,
680,22,18,Sorted Input Data,21,Associated Text,30,0,,
681,22,18,Sorted Input Data,22,Cumulative Prodn / Capacity,30,138.18917225700002,,
682,22,18,Sorted Input Data,1,level_0,31,31,,
683,22,18,Sorted Input Data,2,index,31,27,,
684,22,18,Sorted Input Data,3,cc_other_data_id,31,28,,
685,22,18,Sorted Input Data,4,Label regardless,31,-,,
686,22,18,Sorted Input Data,5,Linear order,31,28.0,,
687,22,18,Sorted Input Data,6,Rank,31,32,,
688,22,18,Sorted Input Data,7,Name,31,Juruti,,
689,22,18,Sorted Input Data,8,Prodn / Capacity,31,0.0,,
690,22,18,Sorted Input Data,9,Series 1,31,46.59111881,,
691,22,18,Sorted Input Data,10,Series 2,31,0.0,,
692,22,18,Sorted Input Data,11,Series 3,31,0.0,,
693,22,18,Sorted Input Data,12,Series 4,31,0.0,,
694,22,18,Sorted Input Data,13,Series 5,31,0.0,,
695,22,18,Sorted Input Data,14,Series 6,31,0.0,,
696,22,18,Sorted Input Data,15,Series 7,31,0.0,,
697,22,18,Sorted Input Data,16,Series 8,31,0.0,,
698,22,18,Sorted Input Data,17,Series 9,31,0.0,,
699,22,18,Sorted Input Data,18,Series 10,31,0.0,,
700,22,18,Sorted Input Data,19,Total Cost,31,46.59111881,,
701,22,18,Sorted Input Data,20,Rank Cost Proxy,31,244.782499,,
702,22,18,Sorted Input Data,21,Associated Text,31,0,,
703,22,18,Sorted Input Data,22,Cumulative Prodn / Capacity,31,138.18917225700002,,
704,22,18,Sorted Input Data,1,level_0,32,32,,
705,22,18,Sorted Input Data,2,index,32,28,,
706,22,18,Sorted Input Data,3,cc_other_data_id,32,29,,
707,22,18,Sorted Input Data,4,Label regardless,32,-,,
708,22,18,Sorted Input Data,5,Linear order,32,29.0,,
709,22,18,Sorted Input Data,6,Rank,32,33,,
710,22,18,Sorted Input Data,7,Name,32,GDM,,
711,22,18,Sorted Input Data,8,Prodn / Capacity,32,0.0,,
712,22,18,Sorted Input Data,9,Series 1,32,46.73237702,,
713,22,18,Sorted Input Data,10,Series 2,32,0.0,,
714,22,18,Sorted Input Data,11,Series 3,32,0.0,,
715,22,18,Sorted Input Data,12,Series 4,32,0.0,,
716,22,18,Sorted Input Data,13,Series 5,32,0.0,,
717,22,18,Sorted Input Data,14,Series 6,32,0.0,,
718,22,18,Sorted Input Data,15,Series 7,32,0.0,,
719,22,18,Sorted Input Data,16,Series 8,32,0.0,,
720,22,18,Sorted Input Data,17,Series 9,32,0.0,,
721,22,18,Sorted Input Data,18,Series 10,32,0.0,,
722,22,18,Sorted Input Data,19,Total Cost,32,46.73237702,,
723,22,18,Sorted Input Data,20,Rank Cost Proxy,32,245.782499,,
724,22,18,Sorted Input Data,21,Associated Text,32,0,,
725,22,18,Sorted Input Data,22,Cumulative Prodn / Capacity,32,138.18917225700002,,
726,22,18,Sorted Input Data,1,level_0,33,33,,
727,22,18,Sorted Input Data,2,index,33,30,,
728,22,18,Sorted Input Data,3,cc_other_data_id,33,31,,
729,22,18,Sorted Input Data,4,Label regardless,33,-,,
730,22,18,Sorted Input Data,5,Linear order,33,31.0,,
731,22,18,Sorted Input Data,6,Rank,33,34,,
732,22,18,Sorted Input Data,7,Name,33,SMB Santou-Houda,,
733,22,18,Sorted Input Data,8,Prodn / Capacity,33,0.0,,
734,22,18,Sorted Input Data,9,Series 1,33,47.50551135,,
735,22,18,Sorted Input Data,10,Series 2,33,0.0,,
736,22,18,Sorted Input Data,11,Series 3,33,0.0,,
737,22,18,Sorted Input Data,12,Series 4,33,0.0,,
738,22,18,Sorted Input Data,13,Series 5,33,0.0,,
739,22,18,Sorted Input Data,14,Series 6,33,0.0,,
740,22,18,Sorted Input Data,15,Series 7,33,0.0,,
741,22,18,Sorted Input Data,16,Series 8,33,0.0,,
742,22,18,Sorted Input Data,17,Series 9,33,0.0,,
743,22,18,Sorted Input Data,18,Series 10,33,0.0,,
744,22,18,Sorted Input Data,19,Total Cost,33,47.50551135,,
745,22,18,Sorted Input Data,20,Rank Cost Proxy,33,247.782499,,
746,22,18,Sorted Input Data,21,Associated Text,33,0,,
747,22,18,Sorted Input Data,22,Cumulative Prodn / Capacity,33,138.18917225700002,,
748,22,18,Sorted Input Data,1,level_0,34,34,,
749,22,18,Sorted Input Data,2,index,34,32,,
750,22,18,Sorted Input Data,3,cc_other_data_id,34,33,,
751,22,18,Sorted Input Data,4,Label regardless,34,-,,
752,22,18,Sorted Input Data,5,Linear order,34,33.0,,
753,22,18,Sorted Input Data,6,Rank,34,35,,
754,22,18,Sorted Input Data,7,Name,34,MRN,,
755,22,18,Sorted Input Data,8,Prodn / Capacity,34,0.0,,
756,22,18,Sorted Input Data,9,Series 1,34,47.78133815,,
757,22,18,Sorted Input Data,10,Series 2,34,0.0,,
758,22,18,Sorted Input Data,11,Series 3,34,0.0,,
759,22,18,Sorted Input Data,12,Series 4,34,0.0,,
760,22,18,Sorted Input Data,13,Series 5,34,0.0,,
761,22,18,Sorted Input Data,14,Series 6,34,0.0,,
762,22,18,Sorted Input Data,15,Series 7,34,0.0,,
763,22,18,Sorted Input Data,16,Series 8,34,0.0,,
764,22,18,Sorted Input Data,17,Series 9,34,0.0,,
765,22,18,Sorted Input Data,18,Series 10,34,0.0,,
766,22,18,Sorted Input Data,19,Total Cost,34,47.78133815,,
767,22,18,Sorted Input Data,20,Rank Cost Proxy,34,249.782499,,
768,22,18,Sorted Input Data,21,Associated Text,34,0,,
769,22,18,Sorted Input Data,22,Cumulative Prodn / Capacity,34,138.18917225700002,,
770,22,18,Sorted Input Data,1,level_0,35,35,,
771,22,18,Sorted Input Data,2,index,35,34,,
772,22,18,Sorted Input Data,3,cc_other_data_id,35,35,,
773,22,18,Sorted Input Data,4,Label regardless,35,-,,
774,22,18,Sorted Input Data,5,Linear order,35,35.0,,
775,22,18,Sorted Input Data,6,Rank,35,36,,
776,22,18,Sorted Input Data,7,Name,35,Aurum Xinfa-Fiji §,,
777,22,18,Sorted Input Data,8,Prodn / Capacity,35,0.0,,
778,22,18,Sorted Input Data,9,Series 1,35,0.0,,
779,22,18,Sorted Input Data,10,Series 2,35,48.37500407,,
780,22,18,Sorted Input Data,11,Series 3,35,0.0,,
781,22,18,Sorted Input Data,12,Series 4,35,0.0,,
782,22,18,Sorted Input Data,13,Series 5,35,0.0,,
783,22,18,Sorted Input Data,14,Series 6,35,0.0,,
784,22,18,Sorted Input Data,15,Series 7,35,0.0,,
785,22,18,Sorted Input Data,16,Series 8,35,0.0,,
786,22,18,Sorted Input Data,17,Series 9,35,0.0,,
787,22,18,Sorted Input Data,18,Series 10,35,0.0,,
788,22,18,Sorted Input Data,19,Total Cost,35,48.37500407,,
789,22,18,Sorted Input Data,20,Rank Cost Proxy,35,251.782499,,
790,22,18,Sorted Input Data,21,Associated Text,35,0,,
791,22,18,Sorted Input Data,22,Cumulative Prodn / Capacity,35,138.18917225700002,,
792,22,18,Sorted Input Data,1,level_0,36,36,,
793,22,18,Sorted Input Data,2,index,36,35,,
794,22,18,Sorted Input Data,3,cc_other_data_id,36,36,,
795,22,18,Sorted Input Data,4,Label regardless,36,-,,
796,22,18,Sorted Input Data,5,Linear order,36,36.0,,
797,22,18,Sorted Input Data,6,Rank,36,37,,
798,22,18,Sorted Input Data,7,Name,36,Awaso §,,
799,22,18,Sorted Input Data,8,Prodn / Capacity,36,0.0,,
800,22,18,Sorted Input Data,9,Series 1,36,0.0,,
801,22,18,Sorted Input Data,10,Series 2,36,49.49918761,,
802,22,18,Sorted Input Data,11,Series 3,36,0.0,,
803,22,18,Sorted Input Data,12,Series 4,36,0.0,,
804,22,18,Sorted Input Data,13,Series 5,36,0.0,,
805,22,18,Sorted Input Data,14,Series 6,36,0.0,,
806,22,18,Sorted Input Data,15,Series 7,36,0.0,,
807,22,18,Sorted Input Data,16,Series 8,36,0.0,,
808,22,18,Sorted Input Data,17,Series 9,36,0.0,,
809,22,18,Sorted Input Data,18,Series 10,36,0.0,,
810,22,18,Sorted Input Data,19,Total Cost,36,49.49918761,,
811,22,18,Sorted Input Data,20,Rank Cost Proxy,36,252.782499,,
812,22,18,Sorted Input Data,21,Associated Text,36,0,,
813,22,18,Sorted Input Data,22,Cumulative Prodn / Capacity,36,138.18917225700002,,
814,22,18,Sorted Input Data,1,level_0,37,37,,
815,22,18,Sorted Input Data,2,index,37,36,,
816,22,18,Sorted Input Data,3,cc_other_data_id,37,37,,
817,22,18,Sorted Input Data,4,Label regardless,37,-,,
818,22,18,Sorted Input Data,5,Linear order,37,37.0,,
819,22,18,Sorted Input Data,6,Rank,37,38,,
820,22,18,Sorted Input Data,7,Name,37,Gujarat & Maharashtra,,
821,22,18,Sorted Input Data,8,Prodn / Capacity,37,0.0,,
822,22,18,Sorted Input Data,9,Series 1,37,49.66662188,,
823,22,18,Sorted Input Data,10,Series 2,37,0.0,,
824,22,18,Sorted Input Data,11,Series 3,37,0.0,,
825,22,18,Sorted Input Data,12,Series 4,37,0.0,,
826,22,18,Sorted Input Data,13,Series 5,37,0.0,,
827,22,18,Sorted Input Data,14,Series 6,37,0.0,,
828,22,18,Sorted Input Data,15,Series 7,37,0.0,,
829,22,18,Sorted Input Data,16,Series 8,37,0.0,,
830,22,18,Sorted Input Data,17,Series 9,37,0.0,,
831,22,18,Sorted Input Data,18,Series 10,37,0.0,,
832,22,18,Sorted Input Data,19,Total Cost,37,49.66662188,,
833,22,18,Sorted Input Data,20,Rank Cost Proxy,37,253.782499,,
834,22,18,Sorted Input Data,21,Associated Text,37,0,,
835,22,18,Sorted Input Data,22,Cumulative Prodn / Capacity,37,138.18917225700002,,
836,22,18,Sorted Input Data,1,level_0,38,38,,
837,22,18,Sorted Input Data,2,index,38,37,,
838,22,18,Sorted Input Data,3,cc_other_data_id,38,38,,
839,22,18,Sorted Input Data,4,Label regardless,38,-,,
840,22,18,Sorted Input Data,5,Linear order,38,38.0,,
841,22,18,Sorted Input Data,6,Rank,38,39,,
842,22,18,Sorted Input Data,7,Name,38,AMR,,
843,22,18,Sorted Input Data,8,Prodn / Capacity,38,0.0,,
844,22,18,Sorted Input Data,9,Series 1,38,50.00286218,,
845,22,18,Sorted Input Data,10,Series 2,38,0.0,,
846,22,18,Sorted Input Data,11,Series 3,38,0.0,,
847,22,18,Sorted Input Data,12,Series 4,38,0.0,,
848,22,18,Sorted Input Data,13,Series 5,38,0.0,,
849,22,18,Sorted Input Data,14,Series 6,38,0.0,,
850,22,18,Sorted Input Data,15,Series 7,38,0.0,,
851,22,18,Sorted Input Data,16,Series 8,38,0.0,,
852,22,18,Sorted Input Data,17,Series 9,38,0.0,,
853,22,18,Sorted Input Data,18,Series 10,38,0.0,,
