,,Bx origin Prov,Bx Origin Cty,Refiney No.,Refiney Name,Refiney Prov,Allocation,Self Supply,Factored up allocation
,179,Yunnan,Ludian,1.2,Bosai Xianfeng import,Chongqing,0,0,0
,180,Yunnan,Malipo,1.2,Bosai Xianfeng import,Chongqing,0,0,0
,181,Yunnan,Songming,1.2,Bosai Xianfeng import,Chongqing,0,0,0
,182,Yunnan,Wenshan,1.2,Bosai Xianfeng import,Chongqing,0,0,0
,183,Yunnan,Xichou,1.2,Bosai Xianfeng import,Chongqing,0,0,0
,184,Yunnan,Xishan,1.2,Bosai Xianfeng import,Chongqing,0,0,0
,185,Yunnan,Yanshan,1.2,Bosai Xianfeng import,Chongqing,0,0,0
2,186,0,0,0,0,0,0,0,0
3,26,Beijing,0,2,Bosai Wanzhou,Chongqing,0,0,0
,27,Chongqing,Fengdu,2,Bosai Wanzhou,Chongqing,0,0,0
,28,Chongqing,Nanchuan,2,Bosai Wanzhou,Chongqing,0,0,0
,29,Chongqing,Qinjiang,2,Bosai Wanzhou,Chongqing,0,0,0
,30,Chongqing,Wulong,2,Bosai Wanzhou,Chongqing,0,0,0
,31,Chongqing,0,2,Bosai Wanzhou,Chongqing,0,0,0
,32,Fujian,0,2,Bosai Wanzhou,Chongqing,0,0,0
,33,Guangdong,0,2,Bosai Wanzhou,Chongqing,0,0,0
,34,Guangxi,Binyang,2,Bosai Wanzhou,Chongqing,0,0,0
,35,Guangxi,Chongzuo,2,Bosai Wanzhou,Chongqing,0,0,0
,36,Guangxi,Debao,2,Bosai Wanzhou,Chongqing,0,0,0
,37,Guangxi,Donglan,2,Bosai Wanzhou,Chongqing,0,0,0
,38,Guangxi,Guigang,2,Bosai Wanzhou,Chongqing,0,0,0
,39,Guangxi,Heng,2,Bosai Wanzhou,Chongqing,0,0,0
,40,Guangxi,Jingxi,2,Bosai Wanzhou,Chongqing,0,0,0
,41,Guangxi,Laibin,2,Bosai Wanzhou,Chongqing,0,0,0
,42,Guangxi,Lingyun,2,Bosai Wanzhou,Chongqing,0,0,0
,43,Guangxi,Long'an,2,Bosai Wanzhou,Chongqing,0,0,0
,44,Guangxi,Longzhou,2,Bosai Wanzhou,Chongqing,0,0,0
,45,Guangxi,Mashan,2,Bosai Wanzhou,Chongqing,0,0,0
,46,Guangxi,Napo,2,Bosai Wanzhou,Chongqing,0,0,0
,47,Guangxi,Ningming,2,Bosai Wanzhou,Chongqing,0,0,0
,48,Guangxi,Pingguo,2,Bosai Wanzhou,Chongqing,0,0,0
,49,Guangxi,Pingxiang,2,Bosai Wanzhou,Chongqing,0,0,0
,50,Guangxi,Shanglin,2,Bosai Wanzhou,Chongqing,0,0,0
,51,Guangxi,Tiandong,2,Bosai Wanzhou,Chongqing,0,0,0
,52,Guangxi,Tianyang,2,Bosai Wanzhou,Chongqing,0,0,0
,53,Guangxi,Tian'e,2,Bosai Wanzhou,Chongqing,0,0,0
,54,Guangxi,Tianlin,2,Bosai Wanzhou,Chongqing,0,0,0
,55,Guangxi,Yizhou,2,Bosai Wanzhou,Chongqing,0,0,0
,56,Guangxi,Yongning,2,Bosai Wanzhou,Chongqing,0,0,0
,57,Guangxi,0,2,Bosai Wanzhou,Chongqing,0,0,0
,58,Guizhou,Daozhen,2,Bosai Wanzhou,Chongqing,0,0,0
,59,Guizhou,Fuquan,2,Bosai Wanzhou,Chongqing,0,0,0
,60,Guizhou,Guiyang,2,Bosai Wanzhou,Chongqing,0,0,0
,61,Guizhou,Huangping,2,Bosai Wanzhou,Chongqing,0,0,0
,62,Guizhou,Kaili,2,Bosai Wanzhou,Chongqing,0,0,0
,63,Guizhou,Kaiyang,2,Bosai Wanzhou,Chongqing,0,0,0
,64,Guizhou,Jinsha,2,Bosai Wanzhou,Chongqing,0,0,0
,65,Guizhou,Longli,2,Bosai Wanzhou,Chongqing,0,0,0
,66,Guizhou,Qingzhen,2,Bosai Wanzhou,Chongqing,0,0,0
,67,Guizhou,Tongzi,2,Bosai Wanzhou,Chongqing,0,0,0
,68,Guizhou,Weng'an,2,Bosai Wanzhou,Chongqing,0,0,0
,69,Guizhou,Wuchuan,2,Bosai Wanzhou,Chongqing,0,0,0
,70,Guizhou,Xifeng,2,Bosai Wanzhou,Chongqing,0,0,0
,71,Guizhou,Xiuwen,2,Bosai Wanzhou,Chongqing,0,0,0
,72,Guizhou,Zheng'an,2,Bosai Wanzhou,Chongqing,0,0,0
,73,Guizhou,Zhijin,2,Bosai Wanzhou,Chongqing,0,0,0
,74,Guizhou,Zunyi,2,Bosai Wanzhou,Chongqing,0,0,0
,75,Guizhou,0,2,Bosai Wanzhou,Chongqing,0,0,0
,76,Hainan,Wenchang,2,Bosai Wanzhou,Chongqing,0,0,0
,77,Hainan,0,2,Bosai Wanzhou,Chongqing,0,0,0
,78,Hebei,Fengfeng,2,Bosai Wanzhou,Chongqing,0,0,0
,79,Hebei,Jingxing,2,Bosai Wanzhou,Chongqing,0,0,0
,80,Hebei,Tangshan,2,Bosai Wanzhou,Chongqing,0,0,0
,81,Hebei,Wu'an,2,Bosai Wanzhou,Chongqing,0,0,0
,82,Hebei,0,2,Bosai Wanzhou,Chongqing,0,0,0
,83,Henan,Baofeng,2,Bosai Wanzhou,Chongqing,0,0,0
,84,Henan,Dengfeng,2,Bosai Wanzhou,Chongqing,0,0,0
,85,Henan,Gongyi,2,Bosai Wanzhou,Chongqing,0,0,0
,86,Henan,Hubin,2,Bosai Wanzhou,Chongqing,0,0,0
,87,Henan,Jiaxian,2,Bosai Wanzhou,Chongqing,0,0,0
,88,Henan,Jiyuan,2,Bosai Wanzhou,Chongqing,0,0,0
,89,Henan,Lushan,2,Bosai Wanzhou,Chongqing,0,0,0
,90,Henan,Mianchi,2,Bosai Wanzhou,Chongqing,0,0,0
,91,Henan,Pingdingshan,2,Bosai Wanzhou,Chongqing,0,0,0
,92,Henan,Qinyang,2,Bosai Wanzhou,Chongqing,0,0,0
,93,Henan,Ruyang,2,Bosai Wanzhou,Chongqing,0,0,0
,94,Henan,Ruzhou,2,Bosai Wanzhou,Chongqing,0,0,0
,95,Henan,Sanmenxia,2,Bosai Wanzhou,Chongqing,0,0,0
,96,Henan,Shaan,2,Bosai Wanzhou,Chongqing,0,0,0
,97,Henan,Xin'an,2,Bosai Wanzhou,Chongqing,0,0,0
,98,Henan,Xingyang,2,Bosai Wanzhou,Chongqing,0,0,0
,99,Henan,Xinmi,2,Bosai Wanzhou,Chongqing,0,0,0
,100,Henan,Yanshi,2,Bosai Wanzhou,Chongqing,0,0,0
,101,Henan,Yichuan,2,Bosai Wanzhou,Chongqing,0,0,0
,102,Henan,Yiyang,2,Bosai Wanzhou,Chongqing,0,0,0
,103,Henan,Yuzhou,2,Bosai Wanzhou,Chongqing,0,0,0
,104,Henan,0,2,Bosai Wanzhou,Chongqing,0,0,0
,105,Hubei,Yicheng,2,Bosai Wanzhou,Chongqing,0,0,0
,106,Hubei,0,2,Bosai Wanzhou,Chongqing,0,0,0
,107,Hunan,Chenxi,2,Bosai Wanzhou,Chongqing,0,0,0
,108,Hunan,0,2,Bosai Wanzhou,Chongqing,0,0,0
,109,Inner Mongolia,Qingshuihe,2,Bosai Wanzhou,Chongqing,0,0,0
,110,Inner Mongolia,0,2,Bosai Wanzhou,Chongqing,0,0,0
,111,Jiangxi,0,2,Bosai Wanzhou,Chongqing,0,0,0
,112,Liaoning,0,2,Bosai Wanzhou,Chongqing,0,0,0
,113,Shandong,Tai'an,2,Bosai Wanzhou,Chongqing,0,0,0
,114,Shandong,Zhangqiu,2,Bosai Wanzhou,Chongqing,0,0,0
,115,Shandong,Zouwu,2,Bosai Wanzhou,Chongqing,0,0,0
,116,Shandong,Zibo,2,Bosai Wanzhou,Chongqing,0,0,0
,117,Shandong,0,2,Bosai Wanzhou,Chongqing,0,0,0
,118,Shaanxi,Chencheng,2,Bosai Wanzhou,Chongqing,0,0,0
,119,Shaanxi,Pucheng,2,Bosai Wanzhou,Chongqing,0,0,0
,120,Shaanxi,Fugu,2,Bosai Wanzhou,Chongqing,0,0,0
,121,Shaanxi,Hancheng,2,Bosai Wanzhou,Chongqing,0,0,0
,122,Shaanxi,Tongchuan,2,Bosai Wanzhou,Chongqing,0,0,0
,123,Shaanxi,Xixiang,2,Bosai Wanzhou,Chongqing,0,0,0
,124,Shaanxi,Zhenba,2,Bosai Wanzhou,Chongqing,0,0,0
,125,Shaanxi,0,2,Bosai Wanzhou,Chongqing,0,0,0
,126,Shanxi,Baode,2,Bosai Wanzhou,Chongqing,0,0,0
,127,Shanxi,Fangshan,2,Bosai Wanzhou,Chongqing,0,0,0
,128,Shanxi,Fenxi,2,Bosai Wanzhou,Chongqing,0,0,0
,129,Shanxi,Fenyang,2,Bosai Wanzhou,Chongqing,0,0,0
,130,Shanxi,Gujiao,2,Bosai Wanzhou,Chongqing,0,0,0
,131,Shanxi,Gu,2,Bosai Wanzhou,Chongqing,0,0,0
,132,Shanxi,Hequ,2,Bosai Wanzhou,Chongqing,0,0,0
,133,Shanxi,Heshun,2,Bosai Wanzhou,Chongqing,0,0,0
,134,Shanxi,Huairen,2,Bosai Wanzhou,Chongqing,0,0,0
,135,Shanxi,Huozhou,2,Bosai Wanzhou,Chongqing,0,0,0
,136,Shanxi,Jiaokou,2,Bosai Wanzhou,Chongqing,0,0,0
,137,Shanxi,Jiexiu,2,Bosai Wanzhou,Chongqing,0,0,0
,138,Shanxi,Jingle,2,Bosai Wanzhou,Chongqing,0,0,0
,139,Shanxi,Jincheng,2,Bosai Wanzhou,Chongqing,0,0,0
,140,Shanxi,Lin,2,Bosai Wanzhou,Chongqing,0,0,0
,141,Shanxi,Lingshi,2,Bosai Wanzhou,Chongqing,0,0,0
,142,Shanxi,Liulin,2,Bosai Wanzhou,Chongqing,0,0,0
,143,Shanxi,Lvliang,2,Bosai Wanzhou,Chongqing,0,0,0
,144,Shanxi,Loufan,2,Bosai Wanzhou,Chongqing,0,0,0
,145,Shanxi,Yingze,2,Bosai Wanzhou,Chongqing,0,0,0
,146,Shanxi,Yu,2,Bosai Wanzhou,Chongqing,0,0,0
,147,Shanxi,Ningwu,2,Bosai Wanzhou,Chongqing,0,0,0
,148,Shanxi,Pinglu,2,Bosai Wanzhou,Chongqing,0,0,0
,149,Shanxi,Qinyuan,2,Bosai Wanzhou,Chongqing,0,0,0
,150,Shanxi,Shenchi,2,Bosai Wanzhou,Chongqing,0,0,0
,151,Shanxi,Shuozhou,2,Bosai Wanzhou,Chongqing,0,0,0
,152,Shanxi,Wutai,2,Bosai Wanzhou,Chongqing,0,0,0
,153,Shanxi,Wuxiang,2,Bosai Wanzhou,Chongqing,0,0,0
,154,Shanxi,Xia,2,Bosai Wanzhou,Chongqing,0,0,0
,155,Shanxi,Xiangyuan,2,Bosai Wanzhou,Chongqing,0,0,0
,156,Shanxi,Xiaoyi,2,Bosai Wanzhou,Chongqing,0,0,0
,157,Shanxi,Xing,2,Bosai Wanzhou,Chongqing,0,0,0
,158,Shanxi,Xiyang,2,Bosai Wanzhou,Chongqing,0,0,0
,159,Shanxi,Yuanping,2,Bosai Wanzhou,Chongqing,0,0,0
,160,Shanxi,Yangquan,2,Bosai Wanzhou,Chongqing,0,0,0
,161,Shanxi,Yuanqu,2,Bosai Wanzhou,Chongqing,0,0,0
,162,Shanxi,Zhongyang,2,Bosai Wanzhou,Chongqing,0,0,0
,163,Shanxi,Zuoquan,2,Bosai Wanzhou,Chongqing,0,0,0
,164,Shanxi,0,2,Bosai Wanzhou,Chongqing,0,0,0
,165,Sichuan,Guangyuan,2,Bosai Wanzhou,Chongqing,0,0,0
,166,Sichuan,Lushan,2,Bosai Wanzhou,Chongqing,0,0,0
,167,Sichuan,Miyi,2,Bosai Wanzhou,Chongqing,0,0,0
,168,Sichuan,Tianquan,2,Bosai Wanzhou,Chongqing,0,0,0
,169,Sichuan,0,2,Bosai Wanzhou,Chongqing,0,0,0
,170,Xinjiang,0,2,Bosai Wanzhou,Chongqing,0,0,0
,171,Yunnan,Annin,2,Bosai Wanzhou,Chongqing,0,0,0
,172,Yunnan,Chengong,2,Bosai Wanzhou,Chongqing,0,0,0
,173,Yunnan,Fumin,2,Bosai Wanzhou,Chongqing,0,0,0
,174,Yunnan,Guangnan,2,Bosai Wanzhou,Chongqing,0,0,0
,175,Yunnan,Gudu,2,Bosai Wanzhou,Chongqing,0,0,0
,176,Yunnan,Heqing,2,Bosai Wanzhou,Chongqing,0,0,0
,177,Yunnan,Hongta,2,Bosai Wanzhou,Chongqing,0,0,0
,178,Yunnan,Jinnin,2,Bosai Wanzhou,Chongqing,0,0,0
,179,Yunnan,Ludian,2,Bosai Wanzhou,Chongqing,0,0,0
,180,Yunnan,Malipo,2,Bosai Wanzhou,Chongqing,0,0,0
,181,Yunnan,Songming,2,Bosai Wanzhou,Chongqing,0,0,0
,182,Yunnan,Wenshan,2,Bosai Wanzhou,Chongqing,0,0,0
,183,Yunnan,Xichou,2,Bosai Wanzhou,Chongqing,0,0,0
,184,Yunnan,Xishan,2,Bosai Wanzhou,Chongqing,0,0,0
,185,Yunnan,Yanshan,2,Bosai Wanzhou,Chongqing,0,0,0
3,186,0,0,0,0,0,0,0,0
4,26,Beijing,0,3,Shuijiang,Chongqing,0,0,0
,27,Chongqing,Fengdu,3,Shuijiang,Chongqing,0,0,0
,28,Chongqing,Nanchuan,3,Shuijiang,Chongqing,6141.2949,1,0
,29,Chongqing,Qinjiang,3,Shuijiang,Chongqing,0,0,0
,30,Chongqing,Wulong,3,Shuijiang,Chongqing,0,1,0
,31,Chongqing,0,3,Shuijiang,Chongqing,0,0,0
,32,Fujian,0,3,Shuijiang,Chongqing,0,0,0
,33,Guangdong,0,3,Shuijiang,Chongqing,0,0,0
,34,Guangxi,Binyang,3,Shuijiang,Chongqing,0,0,0
,35,Guangxi,Chongzuo,3,Shuijiang,Chongqing,0,0,0
,36,Guangxi,Debao,3,Shuijiang,Chongqing,0,0,0
,37,Guangxi,Donglan,3,Shuijiang,Chongqing,0,0,0
,38,Guangxi,Guigang,3,Shuijiang,Chongqing,0,0,0
,39,Guangxi,Heng,3,Shuijiang,Chongqing,0,0,0
,40,Guangxi,Jingxi,3,Shuijiang,Chongqing,0,0,0
,41,Guangxi,Laibin,3,Shuijiang,Chongqing,0,0,0
,42,Guangxi,Lingyun,3,Shuijiang,Chongqing,0,0,0
,43,Guangxi,Long'an,3,Shuijiang,Chongqing,0,0,0
,44,Guangxi,Longzhou,3,Shuijiang,Chongqing,0,0,0
,45,Guangxi,Mashan,3,Shuijiang,Chongqing,0,0,0
,46,Guangxi,Napo,3,Shuijiang,Chongqing,0,0,0
,47,Guangxi,Ningming,3,Shuijiang,Chongqing,0,0,0
,48,Guangxi,Pingguo,3,Shuijiang,Chongqing,0,0,0
,49,Guangxi,Pingxiang,3,Shuijiang,Chongqing,0,0,0
,50,Guangxi,Shanglin,3,Shuijiang,Chongqing,0,0,0
,51,Guangxi,Tiandong,3,Shuijiang,Chongqing,0,0,0
,52,Guangxi,Tianyang,3,Shuijiang,Chongqing,0,0,0
,53,Guangxi,Tian'e,3,Shuijiang,Chongqing,0,0,0
,54,Guangxi,Tianlin,3,Shuijiang,Chongqing,0,0,0
,55,Guangxi,Yizhou,3,Shuijiang,Chongqing,0,0,0
,56,Guangxi,Yongning,3,Shuijiang,Chongqing,0,0,0
,57,Guangxi,0,3,Shuijiang,Chongqing,0,0,0
,58,Guizhou,Daozhen,3,Shuijiang,Chongqing,0,0,0
,59,Guizhou,Fuquan,3,Shuijiang,Chongqing,0,0,0
,60,Guizhou,Guiyang,3,Shuijiang,Chongqing,0,0,0
,61,Guizhou,Huangping,3,Shuijiang,Chongqing,0,0,0
,62,Guizhou,Kaili,3,Shuijiang,Chongqing,0,0,0
,63,Guizhou,Kaiyang,3,Shuijiang,Chongqing,0,0,0
,64,Guizhou,Jinsha,3,Shuijiang,Chongqing,0,0,0
,65,Guizhou,Longli,3,Shuijiang,Chongqing,0,0,0
,66,Guizhou,Qingzhen,3,Shuijiang,Chongqing,0,0,0
,67,Guizhou,Tongzi,3,Shuijiang,Chongqing,0,0,0
,68,Guizhou,Weng'an,3,Shuijiang,Chongqing,0,0,0
,69,Guizhou,Wuchuan,3,Shuijiang,Chongqing,0,0,0
,70,Guizhou,Xifeng,3,Shuijiang,Chongqing,0,0,0
,71,Guizhou,Xiuwen,3,Shuijiang,Chongqing,0,0,0
,72,Guizhou,Zheng'an,3,Shuijiang,Chongqing,0,0,0
,73,Guizhou,Zhijin,3,Shuijiang,Chongqing,0,0,0
,74,Guizhou,Zunyi,3,Shuijiang,Chongqing,0,0,0
,75,Guizhou,0,3,Shuijiang,Chongqing,0,0,0
,76,Hainan,Wenchang,3,Shuijiang,Chongqing,0,0,0
,77,Hainan,0,3,Shuijiang,Chongqing,0,0,0
,78,Hebei,Fengfeng,3,Shuijiang,Chongqing,0,0,0
,79,Hebei,Jingxing,3,Shuijiang,Chongqing,0,0,0
,80,Hebei,Tangshan,3,Shuijiang,Chongqing,0,0,0
,81,Hebei,Wu'an,3,Shuijiang,Chongqing,0,0,0
,82,Hebei,0,3,Shuijiang,Chongqing,0,0,0
,83,Henan,Baofeng,3,Shuijiang,Chongqing,0,0,0
,84,Henan,Dengfeng,3,Shuijiang,Chongqing,0,0,0
,85,Henan,Gongyi,3,Shuijiang,Chongqing,0,0,0
,86,Henan,Hubin,3,Shuijiang,Chongqing,0,0,0
,87,Henan,Jiaxian,3,Shuijiang,Chongqing,0,0,0
,88,Henan,Jiyuan,3,Shuijiang,Chongqing,0,0,0
,89,Henan,Lushan,3,Shuijiang,Chongqing,0,0,0
,90,Henan,Mianchi,3,Shuijiang,Chongqing,0,0,0
,91,Henan,Pingdingshan,3,Shuijiang,Chongqing,0,0,0
,92,Henan,Qinyang,3,Shuijiang,Chongqing,0,0,0
,93,Henan,Ruyang,3,Shuijiang,Chongqing,0,0,0
,94,Henan,Ruzhou,3,Shuijiang,Chongqing,0,0,0
,95,Henan,Sanmenxia,3,Shuijiang,Chongqing,0,0,0
,96,Henan,Shaan,3,Shuijiang,Chongqing,0,0,0
,97,Henan,Xin'an,3,Shuijiang,Chongqing,0,0,0
,98,Henan,Xingyang,3,Shuijiang,Chongqing,0,0,0
,99,Henan,Xinmi,3,Shuijiang,Chongqing,0,0,0
,100,Henan,Yanshi,3,Shuijiang,Chongqing,0,0,0
,101,Henan,Yichuan,3,Shuijiang,Chongqing,0,0,0
,102,Henan,Yiyang,3,Shuijiang,Chongqing,0,0,0
,103,Henan,Yuzhou,3,Shuijiang,Chongqing,0,0,0
,104,Henan,0,3,Shuijiang,Chongqing,0,0,0
,105,Hubei,Yicheng,3,Shuijiang,Chongqing,0,0,0
,106,Hubei,0,3,Shuijiang,Chongqing,0,0,0
,107,Hunan,Chenxi,3,Shuijiang,Chongqing,0,0,0
,108,Hunan,0,3,Shuijiang,Chongqing,0,0,0
,109,Inner Mongolia,Qingshuihe,3,Shuijiang,Chongqing,0,0,0
,110,Inner Mongolia,0,3,Shuijiang,Chongqing,0,0,0
,111,Jiangxi,0,3,Shuijiang,Chongqing,0,0,0
,112,Liaoning,0,3,Shuijiang,Chongqing,0,0,0
,113,Shandong,Tai'an,3,Shuijiang,Chongqing,0,0,0
,114,Shandong,Zhangqiu,3,Shuijiang,Chongqing,0,0,0
,115,Shandong,Zouwu,3,Shuijiang,Chongqing,0,0,0
,116,Shandong,Zibo,3,Shuijiang,Chongqing,0,0,0
,117,Shandong,0,3,Shuijiang,Chongqing,0,0,0
,118,Shaanxi,Chencheng,3,Shuijiang,Chongqing,0,0,0
,119,Shaanxi,Pucheng,3,Shuijiang,Chongqing,0,0,0
,120,Shaanxi,Fugu,3,Shuijiang,Chongqing,0,0,0
,121,Shaanxi,Hancheng,3,Shuijiang,Chongqing,0,0,0
,122,Shaanxi,Tongchuan,3,Shuijiang,Chongqing,0,0,0
,123,Shaanxi,Xixiang,3,Shuijiang,Chongqing,0,0,0
,124,Shaanxi,Zhenba,3,Shuijiang,Chongqing,0,0,0
,125,Shaanxi,0,3,Shuijiang,Chongqing,0,0,0
,126,Shanxi,Baode,3,Shuijiang,Chongqing,0,0,0
,127,Shanxi,Fangshan,3,Shuijiang,Chongqing,0,0,0
,128,Shanxi,Fenxi,3,Shuijiang,Chongqing,0,0,0
,129,Shanxi,Fenyang,3,Shuijiang,Chongqing,0,0,0
,130,Shanxi,Gujiao,3,Shuijiang,Chongqing,0,0,0
,131,Shanxi,Gu,3,Shuijiang,Chongqing,0,0,0
,132,Shanxi,Hequ,3,Shuijiang,Chongqing,0,0,0
,133,Shanxi,Heshun,3,Shuijiang,Chongqing,0,0,0
,134,Shanxi,Huairen,3,Shuijiang,Chongqing,0,0,0
,135,Shanxi,Huozhou,3,Shuijiang,Chongqing,0,0,0
,136,Shanxi,Jiaokou,3,Shuijiang,Chongqing,0,0,0
,137,Shanxi,Jiexiu,3,Shuijiang,Chongqing,0,0,0
,138,Shanxi,Jingle,3,Shuijiang,Chongqing,0,0,0
,139,Shanxi,Jincheng,3,Shuijiang,Chongqing,0,0,0
,140,Shanxi,Lin,3,Shuijiang,Chongqing,0,0,0
,141,Shanxi,Lingshi,3,Shuijiang,Chongqing,0,0,0
,142,Shanxi,Liulin,3,Shuijiang,Chongqing,0,0,0
,143,Shanxi,Lvliang,3,Shuijiang,Chongqing,0,0,0
,144,Shanxi,Loufan,3,Shuijiang,Chongqing,0,0,0
,145,Shanxi,Yingze,3,Shuijiang,Chongqing,0,0,0
,146,Shanxi,Yu,3,Shuijiang,Chongqing,0,0,0
,147,Shanxi,Ningwu,3,Shuijiang,Chongqing,0,0,0
,148,Shanxi,Pinglu,3,Shuijiang,Chongqing,0,0,0
,149,Shanxi,Qinyuan,3,Shuijiang,Chongqing,0,0,0
,150,Shanxi,Shenchi,3,Shuijiang,Chongqing,0,0,0
,151,Shanxi,Shuozhou,3,Shuijiang,Chongqing,0,0,0
,152,Shanxi,Wutai,3,Shuijiang,Chongqing,0,0,0
,153,Shanxi,Wuxiang,3,Shuijiang,Chongqing,0,0,0
,154,Shanxi,Xia,3,Shuijiang,Chongqing,0,0,0
,155,Shanxi,Xiangyuan,3,Shuijiang,Chongqing,0,0,0
,156,Shanxi,Xiaoyi,3,Shuijiang,Chongqing,0,0,0
,157,Shanxi,Xing,3,Shuijiang,Chongqing,0,0,0
,158,Shanxi,Xiyang,3,Shuijiang,Chongqing,0,0,0
,159,Shanxi,Yuanping,3,Shuijiang,Chongqing,0,0,0
,160,Shanxi,Yangquan,3,Shuijiang,Chongqing,0,0,0
,161,Shanxi,Yuanqu,3,Shuijiang,Chongqing,0,0,0
,162,Shanxi,Zhongyang,3,Shuijiang,Chongqing,0,0,0
,163,Shanxi,Zuoquan,3,Shuijiang,Chongqing,0,0,0
,164,Shanxi,0,3,Shuijiang,Chongqing,0,0,0
,165,Sichuan,Guangyuan,3,Shuijiang,Chongqing,0,0,0
,166,Sichuan,Lushan,3,Shuijiang,Chongqing,0,0,0
,167,Sichuan,Miyi,3,Shuijiang,Chongqing,0,0,0
,168,Sichuan,Tianquan,3,Shuijiang,Chongqing,0,0,0
,169,Sichuan,0,3,Shuijiang,Chongqing,0,0,0
,170,Xinjiang,0,3,Shuijiang,Chongqing,0,0,0
,171,Yunnan,Annin,3,Shuijiang,Chongqing,0,0,0
,172,Yunnan,Chengong,3,Shuijiang,Chongqing,0,0,0
,173,Yunnan,Fumin,3,Shuijiang,Chongqing,0,0,0
,174,Yunnan,Guangnan,3,Shuijiang,Chongqing,0,0,0
,175,Yunnan,Gudu,3,Shuijiang,Chongqing,0,0,0
,176,Yunnan,Heqing,3,Shuijiang,Chongqing,0,0,0
,177,Yunnan,Hongta,3,Shuijiang,Chongqing,0,0,0
,178,Yunnan,Jinnin,3,Shuijiang,Chongqing,0,0,0
,179,Yunnan,Ludian,3,Shuijiang,Chongqing,0,0,0
,180,Yunnan,Malipo,3,Shuijiang,Chongqing,0,0,0
,181,Yunnan,Songming,3,Shuijiang,Chongqing,0,0,0
,182,Yunnan,Wenshan,3,Shuijiang,Chongqing,0,0,0
,183,Yunnan,Xichou,3,Shuijiang,Chongqing,0,0,0
,184,Yunnan,Xishan,3,Shuijiang,Chongqing,0,0,0
,185,Yunnan,Yanshan,3,Shuijiang,Chongqing,0,0,0
4,186,0,0,0,0,0,0,0,0
5,26,Beijing,0,4,Tuoyuan,Chongqing,0,0,0
,27,Chongqing,Fengdu,4,Tuoyuan,Chongqing,0,0,0
,28,Chongqing,Nanchuan,4,Tuoyuan,Chongqing,0,0,0
,29,Chongqing,Qinjiang,4,Tuoyuan,Chongqing,0,0,0
,30,Chongqing,Wulong,4,Tuoyuan,Chongqing,1981.594657,1,0
,31,Chongqing,0,4,Tuoyuan,Chongqing,0,0,0
,32,Fujian,0,4,Tuoyuan,Chongqing,0,0,0
,33,Guangdong,0,4,Tuoyuan,Chongqing,0,0,0
,34,Guangxi,Binyang,4,Tuoyuan,Chongqing,0,0,0
,35,Guangxi,Chongzuo,4,Tuoyuan,Chongqing,0,0,0
,36,Guangxi,Debao,4,Tuoyuan,Chongqing,0,0,0
,37,Guangxi,Donglan,4,Tuoyuan,Chongqing,0,0,0
,38,Guangxi,Guigang,4,Tuoyuan,Chongqing,0,0,0
,39,Guangxi,Heng,4,Tuoyuan,Chongqing,0,0,0
,40,Guangxi,Jingxi,4,Tuoyuan,Chongqing,0,0,0
,41,Guangxi,Laibin,4,Tuoyuan,Chongqing,0,0,0
,42,Guangxi,Lingyun,4,Tuoyuan,Chongqing,0,0,0
,43,Guangxi,Long'an,4,Tuoyuan,Chongqing,0,0,0
,44,Guangxi,Longzhou,4,Tuoyuan,Chongqing,0,0,0
,45,Guangxi,Mashan,4,Tuoyuan,Chongqing,0,0,0
,46,Guangxi,Napo,4,Tuoyuan,Chongqing,0,0,0
,47,Guangxi,Ningming,4,Tuoyuan,Chongqing,0,0,0
,48,Guangxi,Pingguo,4,Tuoyuan,Chongqing,0,0,0
,49,Guangxi,Pingxiang,4,Tuoyuan,Chongqing,0,0,0
,50,Guangxi,Shanglin,4,Tuoyuan,Chongqing,0,0,0
,51,Guangxi,Tiandong,4,Tuoyuan,Chongqing,0,0,0
,52,Guangxi,Tianyang,4,Tuoyuan,Chongqing,0,0,0
,53,Guangxi,Tian'e,4,Tuoyuan,Chongqing,0,0,0
,54,Guangxi,Tianlin,4,Tuoyuan,Chongqing,0,0,0
,55,Guangxi,Yizhou,4,Tuoyuan,Chongqing,0,0,0
,56,Guangxi,Yongning,4,Tuoyuan,Chongqing,0,0,0
,57,Guangxi,0,4,Tuoyuan,Chongqing,0,0,0
,58,Guizhou,Daozhen,4,Tuoyuan,Chongqing,0,0,0
,59,Guizhou,Fuquan,4,Tuoyuan,Chongqing,0,0,0
,60,Guizhou,Guiyang,4,Tuoyuan,Chongqing,0,0,0
,61,Guizhou,Huangping,4,Tuoyuan,Chongqing,0,0,0
,62,Guizhou,Kaili,4,Tuoyuan,Chongqing,0,0,0
,63,Guizhou,Kaiyang,4,Tuoyuan,Chongqing,0,0,0
,64,Guizhou,Jinsha,4,Tuoyuan,Chongqing,0,0,0
,65,Guizhou,Longli,4,Tuoyuan,Chongqing,0,0,0
,66,Guizhou,Qingzhen,4,Tuoyuan,Chongqing,0,0,0
,67,Guizhou,Tongzi,4,Tuoyuan,Chongqing,0,0,0
,68,Guizhou,Weng'an,4,Tuoyuan,Chongqing,0,0,0
,69,Guizhou,Wuchuan,4,Tuoyuan,Chongqing,0,0,0
,70,Guizhou,Xifeng,4,Tuoyuan,Chongqing,0,0,0
,71,Guizhou,Xiuwen,4,Tuoyuan,Chongqing,0,0,0
