Date,COUNTRY,REGION,CUSTOMER,MONTH KEY,REGION KEY,CUSTOMER KEY,CIF PRICE,CFR PRICE,VIU CFR PRICE,IMPORT TONNAGE,CIF LANDED TON*PRICE,CFR LANDED TON*PRICE,VIU CFR TON*PRICE
2018-08-27 00:00:00,Indonesia,W-Kalimantan,Chalco,8 2018,Indonesia,Chalco,47.0,46.85942173479562,37.5668060231782,46535.0,2187145.0,2180603.1904287143,1748171.3182885977
2018-08-28 00:00:00,Australia,Weipa,Xinfa,8 2018,AUS HT,Xinfa,52.7,52.54237288135594,66.5774780196527,75636.0,3986017.2,3974094.9152542376,5035654.127494452
2018-08-28 00:00:00,Guinea,SMB,Weiqiao,8 2018,SMB,Weiqiao,59.4,59.22233300099701,57.362279976140606,180309.0,10710354.6,10678319.64107677,10342935.340217937
2018-08-28 00:00:00,Guinea,SMB,Weiqiao,8 2018,SMB,Weiqiao,58.5,58.325024925224334,56.4011136872221,189843.0,11105815.5,11072597.706879362,10707356.625723306
2018-08-28 00:00:00,Guinea,SMB,Weiqiao,8 2018,SMB,Weiqiao,59.4,59.22233300099701,57.401854941345604,152353.0,9049768.2,9022700.099700898,8745344.805878827
2018-08-28 00:00:00,Guinea,SMB,Weiqiao,8 2018,SMB,Weiqiao,59.4,59.22233300099701,57.34596002130711,153249.0,9102990.6,9075763.31006979,8788211.027305292
2018-08-29 00:00:00,Guinea,SMB,Weiqiao,8 2018,SMB,Weiqiao,59.3,59.122632103688936,57.2616038582526,150374.0,8917178.2,8890506.67996012,8610656.418580877
2018-08-29 00:00:00,Indonesia,W-Kalimantan,Weiqiao,8 2018,Indonesia,Weiqiao,50.2,50.04985044865405,49.420450608249205,46750.0,2346850.0,2339830.5084745768,2310406.0659356504
2018-08-30 00:00:00,Australia,Bauxite Hills,Xinfa,8 2018,AUS HT,Xinfa,56.8,56.63010967098704,81.2664371848337,52880.0,3003584.0,2994600.1994017945,4297369.198334007
2018-08-30 00:00:00,Australia,Weipa,Weiqiao,8 2018,AUS HT,Weiqiao,43.5,43.36989032901297,64.7182529231443,67049.0,2916631.5,2907907.7766699903,4339294.140243903
2018-08-30 00:00:00,India,Gujarat,Xinfa,8 2018,India,Xinfa,36.8,36.68993020937189,49.0677935522658,57237.0,2106321.5999999996,2100021.5353938187,2808493.2995510376
2018-08-30 00:00:00,Indonesia,W-Kalimantan,Chalco,8 2018,Indonesia,Chalco,47.0,46.85942173479562,42.2842642071602,52102.0,2448794.0,2441469.591226321,2203094.7337214607
2018-08-31 00:00:00,Australia,Gove,Nanshan,8 2018,AUS LT,Nanshan,46.1,45.96211365902294,47.9108108712492,87185.0,4019228.5,4007206.879361915,4177104.0458098613
2018-09-01 00:00:00,Australia,Weipa,Weiqiao,9 2018,AUS HT,Weiqiao,43.5,43.36989032901297,59.707508687905396,82869.0,3604801.5,3594019.4416749757,4947901.537458032
2018-09-03 00:00:00,Australia,Weipa,Nanshan,9 2018,AUS HT,Nanshan,59.4,59.22233300099701,77.91804023617262,56749.0,3370890.6,3360808.175473579,4421770.865362559
2018-09-03 00:00:00,Guinea,SMB,Weiqiao,9 2018,SMB,Weiqiao,61.4,61.21635094715853,59.5161320293869,181264.0,11129609.6,11096320.638085743,10788132.156174788
2018-09-03 00:00:00,Guinea,SMB,Weiqiao,9 2018,SMB,Weiqiao,61.3,61.11665004985045,59.419798665083796,174897.0,10721186.1,10689118.743768694,10392344.527127162
2018-09-04 00:00:00,Australia,Gove,Chalco,9 2018,AUS LT,Chalco,45.2,45.064805583250255,46.429217523600705,85546.0,3866679.2,3855113.8584247264,3971833.842273946
2018-09-04 00:00:00,Australia,Weipa,Xinfa,9 2018,AUS HT,Xinfa,44.0,43.868394815553344,56.7489820471209,59641.0,2624204.0,2616354.935194417,3384566.0382723375
2018-09-04 00:00:00,Brazil,Juruti,Xinfa,9 2018,Brazil,Xinfa,64.8,64.6061814556331,59.351576597565405,146207.0,9474213.6,9445875.97208375,8677615.959600246
2018-09-04 00:00:00,Guinea,SMB,Weiqiao,9 2018,SMB,Weiqiao,59.7,59.521435692921244,57.640292597682,154633.0,9231590.1,9203978.16550349,8913091.36525736
2018-09-04 00:00:00,Indonesia,W-Kalimantan,Xinfa,9 2018,Indonesia,Xinfa,53.0,52.841475573280164,56.236396630117504,39471.0,2091963.0,2085705.8823529414,2219706.811387368
2018-09-04 00:00:00,Indonesia,W-Kalimantan,Xinfa,9 2018,Indonesia,Xinfa,52.2,52.04386839481556,40.282540417274,51820.0,2705004.0,2696913.2602193425,2087441.2444231387
2018-09-05 00:00:00,Indonesia,W-Kalimantan,Shanghai Shenhang Import Export Ltd,9 2018,Indonesia,Traders,53.1,52.94117647058824,41.876596254610796,49223.0,2613741.3000000003,2605923.529411765,2061291.6974407071
2018-09-06 00:00:00,Australia,Weipa,Weiqiao,9 2018,AUS HT,Weiqiao,42.8,42.671984047856434,61.98705348690121,77825.0,3330910.0,3320947.158524427,4824142.437618087
2018-09-06 00:00:00,Australia,Weipa,Weiqiao,9 2018,AUS HT,Weiqiao,42.9,42.77168494516451,61.216146454362296,66528.0,2854051.1999999997,2845514.6560319043,4072587.791315815
2018-09-06 00:00:00,Australia,Weipa,Weiqiao,9 2018,AUS HT,Weiqiao,43.3,43.17048853439681,59.1674649130116,56037.0,2426402.0999999996,2419144.666001994,3315567.231330431
2018-09-06 00:00:00,Australia,Weipa-LMB,Weiqiao,9 2018,AUS LT,Weiqiao,42.0,41.87437686939183,49.8986873559192,60091.0,2523822.0,2516273.1804586244,2998462.0219045407
2018-09-06 00:00:00,Australia,Weipa-LMB,Xinfa,9 2018,AUS LT,Xinfa,50.9,50.747756729810575,58.13928295838821,61251.0,3117675.9,3108350.8474576278,3561089.2204842363
2018-09-06 00:00:00,Indonesia,W-Kalimantan,Chalco,9 2018,Indonesia,Chalco,47.0,46.85942173479562,37.480050465602204,38078.0,1789666.0,1784313.0608175476,1427165.3616292006
2018-09-07 00:00:00,Australia,Bauxite Hills,Xinfa,9 2018,AUS HT,Xinfa,51.7,51.545363908275185,73.13460523695159,54427.0,2813875.9000000004,2805459.5214356934,3980497.159231564
2018-09-07 00:00:00,Australia,Kwinana,Xinfa,9 2018,WA,Xinfa,46.9,46.75972083748754,51.931808583338096,40214.0,1886036.5999999999,1880395.413758724,2088385.7503703581
2018-09-07 00:00:00,Australia,Weipa-LMB,Weiqiao,9 2018,AUS LT,Weiqiao,42.0,41.87437686939183,47.215495753662395,63463.0,2665446.0,2657473.579262214,2996437.0070146765
2018-09-08 00:00:00,Australia,Weipa,Weiqiao,9 2018,AUS HT,Weiqiao,43.5,43.36989032901297,63.16321426164129,58925.0,2563237.5,2555570.787637089,3721892.4003672134
2018-09-10 00:00:00,Australia,Gove,Weiqiao,9 2018,AUS LT,Weiqiao,43.3,43.17048853439681,44.08983278926221,84577.0,3662184.0999999996,3651230.408773679,3728985.78781743
2018-09-10 00:00:00,Australia,Weipa,Weiqiao,9 2018,AUS HT,Weiqiao,43.5,43.36989032901297,60.5215273684724,71341.0,3103333.5,3094051.345962114,4317666.283994189
2018-09-10 00:00:00,Brazil,Juruti,Xinfa,9 2018,Brazil,Xinfa,59.8,59.62113659022931,61.176668467492,147206.0,8802918.799999999,8776589.032901296,9005572.658425627
2018-09-10 00:00:00,Indonesia,W-Kalimantan,Weiqiao,9 2018,Indonesia,Weiqiao,50.0,49.85044865403789,49.2480586498876,46750.0,2337500.0,2330508.4745762716,2302346.741882245
2018-09-11 00:00:00,Australia,Weipa,Minmetal Aluminium,9 2018,AUS HT,Traders,42.5,42.37288135593221,58.8269996915495,63472.0,2697560.0,2689491.525423729,3733867.3244220302
2018-09-11 00:00:00,Guinea,SMB,Weiqiao,9 2018,SMB,Weiqiao,61.1,60.917248255234306,59.1791588572484,156433.0,9558056.3,9529467.896311069,9257573.357515939
2018-09-11 00:00:00,Guinea,SMB,Weiqiao,9 2018,SMB,Weiqiao,61.4,61.21635094715853,59.484008876854,151705.0,9314687.0,9286826.520438684,9024021.566663137
2018-09-11 00:00:00,Guinea,SMB,Weiqiao,9 2018,SMB,Weiqiao,61.7,61.515453639082764,59.814853567948504,151907.0,9372661.9,9344628.015952146,9086294.960946353
2018-09-12 00:00:00,Australia,Bauxite Hills,Xiamen Xiangyu Lvsheng Ltd,9 2018,AUS HT,Traders,37.0,36.88933200398804,58.3756067772963,53828.0,1991636.0,1985678.9631106681,3142242.1616083053
2018-09-12 00:00:00,Australia,Gove,Xiamen Xiangyu Lvsheng Ltd,9 2018,AUS LT,Traders,44.0,43.868394815553344,46.476578680637,85415.0,3758260.0,3747018.943170489,3969796.968006609
2018-09-12 00:00:00,Australia,Weipa,Nanshan,9 2018,AUS HT,Nanshan,56.7,56.53040877367897,74.3081275714413,68841.0,3903284.7,3891609.8703888343,5115445.81014559
2018-09-12 00:00:00,Australia,Weipa,Xiamen Xiangyu Lvsheng Ltd,9 2018,AUS HT,Traders,44.0,43.868394815553344,60.9805496678211,65971.0,2902724.0,2894041.8743768698,4022947.8421358257
2018-09-12 00:00:00,Australia,Weipa,Xinfa,9 2018,AUS HT,Xinfa,42.8,42.671984047856434,60.0420689608051,52573.0,2250124.4,2243394.2173479563,3156591.6914764065
2018-09-12 00:00:00,Indonesia,W-Kalimantan,Weiqiao,9 2018,Indonesia,Weiqiao,50.1,49.950149551345966,49.3868677367581,46495.0,2329399.5,2322432.203389831,2296242.4154205676
2018-09-13 00:00:00,Australia,Bauxite Hills,Xinfa,9 2018,AUS HT,Xinfa,41.3,41.1764705882353,64.2841448046778,52415.0,2164739.5,2158264.7058823532,3369453.4499371867
2018-09-13 00:00:00,Australia,Gove,Chalco,9 2018,AUS LT,Chalco,45.2,45.064805583250255,48.338503098078796,102652.0,4639870.4,4625992.422731806,4962044.020023985
2018-09-13 00:00:00,Australia,Gove,Nanshan,9 2018,AUS LT,Nanshan,45.6,45.463609172482556,48.2312865286263,84662.0,3860587.2,3849040.079760718,4083357.1800865596
2018-09-13 00:00:00,Australia,Kwinana,Xinfa,9 2018,WA,Xinfa,46.1,45.96211365902294,47.90603561284511,37863.0,1745484.3,1740263.5094715855,1813866.2264091545
2018-09-13 00:00:00,Australia,Weipa,Xinfa,9 2018,AUS HT,Xinfa,54.1,53.938185443669,71.56352519773591,78025.0,4221152.5,4208526.919242274,5583744.053553345
2018-09-13 00:00:00,Australia,Weipa-LMB,Weiqiao,9 2018,AUS LT,Weiqiao,42.0,41.87437686939183,44.8034294712171,64671.0,2716182.0,2708057.8265204392,2897482.5873330813
2018-09-13 00:00:00,Guinea,SMB,SPIC,9 2018,SMB,SPIC,59.3,59.122632103688936,47.0298971439273,159083.0,9433621.9,9405405.682951147,7481657.127347386
2018-09-14 00:00:00,Australia,Gove,Xinfa,9 2018,AUS LT,Xinfa,51.5,51.34596211365903,56.4720801123926,86230.0,4440845.0,4427562.313060818,4869587.468091614
2018-09-14 00:00:00,Indonesia,W-Kalimantan,Chalco,9 2018,Indonesia,Chalco,48.0,47.85643070787638,34.326374637769604,158155.0,7591440.0,7568733.7986041885,5428887.780836452
2018-09-16 00:00:00,Australia,Gove,Xinfa,9 2018,AUS LT,Xinfa,51.2,51.0468594217348,58.4248764172897,84340.0,4318208.0,4305292.123629113,4927554.077034214
2018-09-17 00:00:00,Australia,Weipa-LMB,Weiqiao,9 2018,AUS LT,Weiqiao,42.0,41.87437686939183,47.5320697743604,65238.0,2739996.0,2731800.5982053843,3100897.167939724
2018-09-17 00:00:00,Indonesia,W-Kalimantan,Xiamen Xiangyu Lvsheng Ltd,9 2018,Indonesia,Traders,48.7,48.55433698903291,35.1072168028563,49652.0,2418052.4000000004,2410819.940179462,1743143.528695421
2018-09-18 00:00:00,Australia,Kwinana,Xinfa,9 2018,WA,Xinfa,47.3,47.15852442671984,51.54305279344911,42393.0,2005188.9,1999191.3260219344,2185064.637072688
2018-09-18 00:00:00,Australia,Weipa,Xinfa,9 2018,AUS HT,Xinfa,56.8,56.63010967098704,72.7380276530719,69740.0,3961232.0,3949383.848454636,5072750.048525234
2018-09-18 00:00:00,Australia,Weipa,Xinfa,9 2018,AUS HT,Xinfa,56.5,56.33100697906282,72.23055856384941,66232.0,3742108.0,3730915.2542372886,4783974.354800874
2018-09-18 00:00:00,Australia,Weipa-LMB,Xinfa,9 2018,AUS LT,Xinfa,56.6,56.430707876370896,61.11355864772511,65573.0,3711431.8000000003,3700330.8075772687,4007399.3812072785
2018-09-18 00:00:00,Guinea,SMB,Weiqiao,9 2018,SMB,Weiqiao,68.8,68.59421734795613,67.6880788355846,148292.0,10202489.6,10171973.67896311,10037600.586686512
2018-09-19 00:00:00,Ghana,Awaso,Bosai,9 2018,Ghana,Bosai,62.0,61.81455633100698,50.0131348431975,58491.0,3626442.0,3615595.2143569295,2925318.270113465
2018-09-19 00:00:00,Indonesia,W-Kalimantan,Weiqiao,9 2018,Indonesia,Weiqiao,50.1,49.950149551345966,49.3970333654541,46521.0,2330702.1,2323730.9072781657,2297999.38919429
2018-09-20 00:00:00,Guinea,SMB,Weiqiao,9 2018,SMB,Weiqiao,68.8,68.59421734795613,67.6882546797635,153478.0,10559286.4,10527703.290129611,10388657.951740744
2018-09-20 00:00:00,Indonesia,W-Kalimantan,Chalco,9 2018,Indonesia,Chalco,47.0,46.85942173479562,43.098348965932,47251.0,2220797.0,2214154.5363908275,2036440.0869892528
2018-09-21 00:00:00,Australia,Kwinana,Xinfa,9 2018,WA,Xinfa,47.5,47.357926221335994,51.33981624011021,40211.0,1910022.5,1904309.5712861416,2064425.3508310716
2018-09-21 00:00:00,Australia,Weipa,Nanshan,9 2018,AUS HT,Nanshan,43.5,43.36989032901297,55.674200089618104,55704.0,2423124.0,2415876.370887338,3101275.641792087
2018-09-21 00:00:00,Australia,Weipa,Weiqiao,9 2018,AUS HT,Weiqiao,43.5,43.36989032901297,60.9593611379816,84052.0,3656262.0,3645326.0219341977,5123756.22236963
2018-09-21 00:00:00,Australia,Weipa,Xinfa,9 2018,AUS HT,Xinfa,52.9,52.74177467597209,66.6735699019548,59275.0,3135647.5,3126268.6939182454,3952075.8559383713
2018-09-21 00:00:00,Australia,Weipa-LMB,Weiqiao,9 2018,AUS LT,Weiqiao,42.0,41.87437686939183,49.3139647061331,55467.0,2329614.0,2322646.061814557,2735297.6803550846
2018-09-21 00:00:00,Guinea,SMB,Weiqiao,9 2018,SMB,Weiqiao,68.8,68.59421734795613,67.6875493547204,154927.0,10658977.6,10627096.311066799,10486628.958878769
2018-09-21 00:00:00,Indonesia,W-Kalimantan,Chalco,9 2018,Indonesia,Chalco,47.0,46.85942173479562,42.534607024239,44406.0,2087082.0,2080839.4815553343,1888791.759518357
2018-09-22 00:00:00,Guinea,SMB,Weiqiao,9 2018,SMB,Weiqiao,68.8,68.59421734795613,67.68720604846479,154440.0,10625472.0,10593690.927218346,10453612.102124901
2018-09-23 00:00:00,Guinea,SMB,Weiqiao,9 2018,SMB,Weiqiao,68.8,68.59421734795613,67.6874661762693,173890.0,11963632.0,11927848.454636091,11770173.493391467
2018-09-24 00:00:00,Australia,Weipa,Weiqiao,9 2018,AUS HT,Weiqiao,42.5,42.37288135593221,58.327863666592705,74266.0,3156305.0,3146864.4067796613,4331777.123063174
2018-09-25 00:00:00,Australia,Weipa,Weiqiao,9 2018,AUS HT,Weiqiao,43.5,43.36989032901297,61.252459651237295,54696.0,2379276.0,2372159.5214356934,3350264.533084075
2018-09-26 00:00:00,Australia,Bauxite Hills,Xinfa,9 2018,AUS HT,Xinfa,51.3,51.14656031904288,75.82827194646491,52138.0,2674679.4,2666679.3619142575,3953534.4427447873
2018-09-26 00:00:00,Australia,Gove,Weiqiao,9 2018,AUS LT,Weiqiao,42.3,42.17347956131605,50.0059789270127,66881.0,2829066.3,2820604.4865403785,3344449.8766175364
2018-09-26 00:00:00,Australia,Weipa,Weiqiao,9 2018,AUS HT,Weiqiao,43.2,43.07078763708874,59.833444132963,71425.0,3085560.0,3076331.0069790636,4273603.747196882
2018-09-26 00:00:00,Australia,Weipa,Weiqiao,9 2018,AUS HT,Weiqiao,42.5,42.37288135593221,60.24388170107861,53652.0,2280210.0,2273389.8305084747,3232204.7410262693
2018-09-26 00:00:00,Australia,Weipa,Xinfa,9 2018,AUS HT,Xinfa,56.5,56.33100697906282,72.0838045848531,51960.0,2935740.0,2926959.122632104,3745474.486228967
2018-09-26 00:00:00,Solomon Islands,Rennell Island,Guolin Huitai Shanghai,9 2018,Solomon Islands,Traders,47.0,46.85942173479562,32.37520101664861,56617.0,2660999.0,2653039.8803589237,1832986.7559595944
2018-09-27 00:00:00,Guinea,SMB,Weiqiao,9 2018,SMB,Weiqiao,65.5,65.30408773678964,64.07045560907821,160144.0,10489432.0,10458057.82652044,10260499.04306022
2018-09-27 00:00:00,Indonesia,W-Kalimantan,Chalco,9 2018,Indonesia,Chalco,47.0,46.85942173479562,37.4945740545916,52390.0,2462330.0,2454965.104685942,1964340.734720054
2018-09-27 00:00:00,Malaysia,Johor,Shandong Xingzhen Trading,9 2018,Johor,Traders,42.8,42.671984047856434,49.399355915455,48530.0,2077083.9999999998,2070871.3858424728,2397350.742577031
2018-09-28 00:00:00,Australia,Bauxite Hills,SPIC,9 2018,AUS HT,SPIC,38.0,37.8863409770688,63.487571225245105,54238.0,2061044.0,2054879.3619142575,3443438.888114844
2018-09-28 00:00:00,Australia,Weipa,Nanshan,9 2018,AUS HT,Nanshan,56.8,56.63010967098704,73.129715382011,66812.0,3794921.5999999996,3783570.887337986,4885942.544102919
2018-09-28 00:00:00,Guinea,SMB,Weiqiao,9 2018,SMB,Weiqiao,65.5,65.30408773678964,64.12465730416662,178673.0,11703081.5,11668077.268195415,11457344.894507362
2018-09-28 00:00:00,Indonesia,W-Kalimantan,Shanghai Lekaida International Industry,9 2018,Indonesia,Traders,53.3,53.14057826520439,38.386840696064795,48557.0,2588088.1,2580347.0588235296,1863949.8236788183
2018-09-28 00:00:00,Indonesia,W-Kalimantan,Xinfa,9 2018,Indonesia,Xinfa,57.1,56.92921236291127,52.9395125681664,65612.0,3746445.2,3735239.4815553343,3473467.2986225337
2018-09-28 00:00:00,Solomon Islands,Rennell Island,Weiqiao,9 2018,Solomon Islands,Weiqiao,47.0,46.85942173479562,34.6871036436695,55200.0,2594400.0,2586640.079760718,1914728.1211305566
2018-09-29 00:00:00,Guinea,SMB,Weiqiao,9 2018,SMB,Weiqiao,65.5,65.30408773678964,64.1249290202934,147058.0,9632299.0,9603488.53439681,9430083.811866306
2018-09-29 00:00:00,Jamaica,Discovery Bay,Jinjiang,9 2018,Jamaica,Jinjiang,57.5,57.32801595214357,43.9831779665892,41142.0,2365665.0,2358589.232303091,1809555.907901413
2018-09-30 00:00:00,India,Gujarat,Xinfa,9 2018,India,Xinfa,38.8,38.6839481555334,45.018647202262,55320.0,2146416.0,2139996.011964108,2490431.563229134
2018-10-02 00:00:00,Australia,Weipa,Nanshan,10 2018,AUS HT,Nanshan,38.0,37.8863409770688,54.0573867215352,28262.0,1073956.0,1070743.7686939184,1527769.8635240279
2018-10-04 00:00:00,Australia,Bauxite Hills,Xiamen Xiangyu Lvsheng Ltd,10 2018,AUS HT,Traders,37.0,36.88933200398804,60.1963430518132,54148.0,2003476.0,1997483.5493519444,3259511.583569581
2018-10-04 00:00:00,Australia,Kwinana,Xinfa,10 2018,WA,Xinfa,45.6,45.463609172482556,51.694229670468395,42026.0,1916385.6,1910653.639082752,2172501.6961311046
2018-10-06 00:00:00,Australia,Weipa,Weiqiao,10 2018,AUS HT,Weiqiao,43.3,43.17048853439681,55.677492841633104,55788.0,2415620.4,2408395.214356929,3106135.9706490277
2018-10-06 00:00:00,Australia,Weipa-LMB,Weiqiao,10 2018,AUS LT,Weiqiao,42.0,41.87437686939183,48.89960005330771,65726.0,2760492.0,2752235.2941176477,3213975.113103702
2018-10-07 00:00:00,Guinea,SMB,Weiqiao,10 2018,SMB,Weiqiao,65.5,65.30408773678964,64.1054231670329,159595.0,10453472.5,10422205.882352943,10230905.010342615
2018-10-08 00:00:00,Australia,Gove,Chalco,10 2018,AUS LT,Chalco,44.7,44.56630109670988,50.3683171217458,88355.0,3949468.5000000005,3937655.5333998012,4450292.6592918495
2018-10-08 00:00:00,Australia,Gove,Chalco,10 2018,AUS LT,Chalco,45.3,45.16450648055833,46.9016450121676,88123.0,3991971.9,3980031.804586242,4133113.663407245
2018-10-08 00:00:00,Indonesia,W-Kalimantan,Chalco,10 2018,Indonesia,Chalco,45.4,45.264207377866406,48.79719647870339,46468.0,2109647.1999999997,2103337.1884346963,2267508.1259723892
2018-10-09 00:00:00,Australia,Kwinana,Xinfa,10 2018,WA,Xinfa,45.7,45.56331006979064,51.60907070161329,39215.0,1792125.5,1786765.2043868399,2023849.707563765
2018-10-09 00:00:00,Australia,Weipa,Weiqiao,10 2018,AUS HT,Weiqiao,42.0,41.87437686939183,54.045488478129904,62554.0,2627268.0,2619409.770687937,3380761.486260938
2018-10-09 00:00:00,Australia,Weipa,Xinfa,10 2018,AUS HT,Xinfa,57.1,56.92921236291127,71.33314907631691,83382.0,4761112.2,4746871.585244267,5947900.636281457
2018-10-09 00:00:00,Australia,Weipa,Xinfa,10 2018,AUS HT,Xinfa,58.2,58.02592223330011,69.849087571843,63154.0,3675562.8000000003,3664569.092721835,4411249.276512173
2018-10-09 00:00:00,Australia,Weipa,Xinfa,10 2018,AUS HT,Xinfa,43.4,43.270189431704885,55.852778259489206,66405.0,2881977.0,2873356.929212363,3708903.7403213806
2018-10-09 00:00:00,Guinea,SMB,Weiqiao,10 2018,SMB,Weiqiao,68.8,68.59421734795613,67.748855286781,175189.0,12053003.2,12016952.342971087,11868854.208835876
2018-10-09 00:00:00,Guinea,SMB,Weiqiao,10 2018,SMB,Weiqiao,65.5,65.30408773678964,64.1054231670329,175711.0,11509070.5,11474646.560319044,11264028.010102518
2018-10-09 00:00:00,Guinea,SMB,Weiqiao,10 2018,SMB,Weiqiao,65.5,65.30408773678964,64.1054231670329,155226.0,10167303.0,10136892.32303091,9950828.416525848
2018-10-09 00:00:00,Indonesia,W-Kalimantan,Xinfa,10 2018,Indonesia,Xinfa,57.6,57.427716849451656,47.3409583769116,62504.0,3600230.4,3589462.0139581263,2958999.2623904827
2018-10-09 00:00:00,Indonesia,W-Kalimantan,Chalco,10 2018,Indonesia,Chalco,47.0,46.85942173479562,43.3157750932025,48228.0,2266716.0,2259936.191425723,2089033.20119497
2018-10-10 00:00:00,Guinea,SMB,Weiqiao,10 2018,SMB,Weiqiao,68.8,68.59421734795613,67.748855286781,177417.0,12206289.6,12169780.259222332,12019798.658414824
2018-10-10 00:00:00,Guinea,SMB,Weiqiao,10 2018,SMB,Weiqiao,68.8,68.59421734795613,67.748855286781,181052.0,12456377.6,12419120.239282154,12266065.747382272
2018-10-10 00:00:00,Guinea,SMB,Weiqiao,10 2018,SMB,Weiqiao,68.8,68.59421734795613,67.748855286781,176638.0,12152694.4,12116345.363908276,11967022.300146421
2018-10-10 00:00:00,Indonesia,W-Kalimantan,Chalco,10 2018,Indonesia,Chalco,47.0,46.85942173479562,38.05251925826549,51262.0,2409314.0,2402107.676969093,1950648.2422172057
2018-10-11 00:00:00,Australia,Weipa,Weiqiao,10 2018,AUS HT,Weiqiao,42.5,42.37288135593221,55.537599349738294,70090.0,2978825.0,2969915.2542372886,3892630.338423157
2018-10-11 00:00:00,Australia,Weipa,Weiqiao,10 2018,AUS HT,Weiqiao,43.4,43.270189431704885,58.760305470327204,75758.0,3287897.1999999997,3278063.0109670986,4451563.221821048
2018-10-11 00:00:00,Australia,Weipa,Xinfa,10 2018,AUS HT,Xinfa,42.3,42.17347956131605,56.3500869409828,74636.0,3157102.8,3147659.820538385,4205745.088927192
2018-10-11 00:00:00,Solomon Islands,Rennell Island,Weiqiao,10 2018,Solomon Islands,Weiqiao,47.0,46.85942173479562,34.7153511447686,59790.0,2810130.0,2801724.82552343,2075630.8449457143
2018-10-12 00:00:00,Australia,Weipa,Minmetal Aluminium,10 2018,AUS HT,Traders,42.5,42.37288135593221,56.930659838357805,68287.0,2902197.5,2893516.9491525427,3887623.9683819395
2018-10-12 00:00:00,Australia,Weipa,Nanshan,10 2018,AUS HT,Nanshan,57.1,56.92921236291127,77.99262456246079,62559.0,3572118.9,3561434.5962113664,4879140.6000029845
2018-10-12 00:00:00,Australia,Weipa,Weiqiao,10 2018,AUS HT,Weiqiao,42.0,41.87437686939183,54.0095040617442,64022.0,2688924.0,2680881.3559322036,3457796.4690409875
2018-10-12 00:00:00,Australia,Weipa,Weiqiao,10 2018,AUS HT,Weiqiao,42.5,42.37288135593221,59.3163471231906,56880.0,2417400.0,2410169.491525424,3373913.8243670813
2018-10-12 00:00:00,Guinea,SMB,Weiqiao,10 2018,SMB,Weiqiao,68.7,68.49451645064806,67.6675532889354,148067.0,10172202.9,10141777.567298107,10019331.612832798
2018-10-15 00:00:00,Australia,Gove,Nanshan,10 2018,AUS LT,Nanshan,46.3,46.16151545363908,47.2071265529983,80608.0,3732150.4,3720987.4376869393,3805272.0571840866
2018-10-15 00:00:00,Australia,Weipa,Weiqiao,10 2018,AUS HT,Weiqiao,41.5,41.37587238285145,58.429605631742604,67615.0,2806022.5,2797629.6111665005,3950717.784790276
2018-10-15 00:00:00,Brazil,Juruti,Xinfa,10 2018,Brazil,Xinfa,64.8,64.6061814556331,60.0682263432834,146097.0,9467085.6,9438769.29212363,8775787.664074674
2018-10-15 00:00:00,Jamaica,Discovery Bay,Jinjiang,10 2018,Jamaica,Jinjiang,64.0,63.8085742771685,49.2849680670086,29883.0,1912512.0,1906791.6251246263,1472782.700746418
2018-10-16 00:00:00,Australia,Weipa,Xinfa,10 2018,AUS HT,Xinfa,41.1,40.97706879361915,56.9155688382386,53771.0,2209988.1,2203377.9661016953,3060407.0520009277
2018-10-16 00:00:00,Australia,Weipa,Xinfa,10 2018,AUS HT,Xinfa,63.3,63.11066799601197,81.73172482669949,65800.0,4165140.0,4152681.9541375875,5377947.493596827
2018-10-17 00:00:00,Guinea,SMB,Weiqiao,10 2018,SMB,Weiqiao,65.5,65.30408773678964,64.13452820311902,181851.0,11911240.5,11875613.659022933,11662928.088265397
2018-10-17 00:00:00,Jamaica,Discovery Bay,Jinjiang,10 2018,Jamaica,Jinjiang,57.5,57.32801595214357,43.599319289632795,52526.0,3020245.0,3011211.3659022935,2290097.8450072524
2018-10-18 00:00:00,Guinea,SMB,Weiqiao,10 2018,SMB,Weiqiao,65.5,65.30408773678964,64.13452820311902,158143.0,10358366.5,10327384.346959123,10142426.69362585
2018-10-19 00:00:00,Australia,Bauxite Hills,Xinfa,10 2018,AUS HT,Xinfa,52.6,52.44267198404786,69.39627206194632,54132.0,2847343.2,2838826.719840479,3756558.999257278
2018-10-19 00:00:00,Australia,Weipa,Weiqiao,10 2018,AUS HT,Weiqiao,42.5,42.37288135593221,56.221305933996106,68532.0,2912610.0,2903898.305084746,3852958.538268621
2018-10-19 00:00:00,Australia,Weipa-LMB,Weiqiao,10 2018,AUS LT,Weiqiao,42.0,41.87437686939183,49.862352221079,64318.0,2701356.0,2693276.1714855437,3207046.770155359
2018-10-19 00:00:00,Guinea,SMB,Weiqiao,10 2018,SMB,Weiqiao,68.7,68.49451645064806,67.6990377903395,155021.0,10649942.700000001,10618088.434695914,10494772.53729622
2018-10-21 00:00:00,Australia,Weipa,Weiqiao,10 2018,AUS HT,Weiqiao,42.5,42.37288135593221,56.5591476849894,70766.0,3007555.0,2998559.3220338984,4002464.6450759596
2018-10-21 00:00:00,Indonesia,W-Kalimantan,Chalco,10 2018,Indonesia,Chalco,48.9,48.753738783649055,44.3329622779885,47925.0,2343532.5,2336522.931206381,2124657.217172599
