regioncustomerkey,lookupkey,monthly average cfr price,import tonnage
Kwinana-Xinfa,4 2019Kwinana-Xinfa,42.09453463761854,213140.0
Kwinana-Xinfa,4 2019Kwinana-Xinfa,42.09453463761854,213140.0
Kwinana-Xinfa,4 2019Kwinana-Xinfa,42.09453463761854,213140.0
Kwinana-Xinfa,4 2019Kwinana-Xinfa,42.09453463761854,213140.0
Niksic-Traders,4 2019Niksic-Traders,80.15952143569294,61783.0
Rennell Island-Chalco,4 2019Rennell Island-Chalco,46.85942173479562,54825.0
SMB-Wanji,4 2019SMB-Wanji,58.62412761714856,182789.0
SMB-Weiqiao,4 2019SMB-Weiqiao,61.434006018496035,4111129.0
SMB-Weiqiao,4 2019SMB-Weiqiao,61.434006018496035,4111129.0
SMB-Weiqiao,4 2019SMB-Weiqiao,61.434006018496035,4111129.0
SMB-Weiqiao,4 2019SMB-Weiqiao,61.434006018496035,4111129.0
SMB-Weiqiao,4 2019SMB-Weiqiao,61.434006018496035,4111129.0
SMB-Weiqiao,4 2019SMB-Weiqiao,61.434006018496035,4111129.0
SMB-Weiqiao,4 2019SMB-Weiqiao,61.434006018496035,4111129.0
SMB-Weiqiao,4 2019SMB-Weiqiao,61.434006018496035,4111129.0
SMB-Weiqiao,4 2019SMB-Weiqiao,61.434006018496035,4111129.0
SMB-Weiqiao,4 2019SMB-Weiqiao,61.434006018496035,4111129.0
SMB-Weiqiao,4 2019SMB-Weiqiao,61.434006018496035,4111129.0
SMB-Weiqiao,4 2019SMB-Weiqiao,61.434006018496035,4111129.0
SMB-Weiqiao,4 2019SMB-Weiqiao,61.434006018496035,4111129.0
SMB-Weiqiao,4 2019SMB-Weiqiao,61.434006018496035,4111129.0
SMB-Weiqiao,4 2019SMB-Weiqiao,61.434006018496035,4111129.0
SMB-Weiqiao,4 2019SMB-Weiqiao,61.434006018496035,4111129.0
SMB-Weiqiao,4 2019SMB-Weiqiao,61.434006018496035,4111129.0
SMB-Weiqiao,4 2019SMB-Weiqiao,61.434006018496035,4111129.0
SMB-Weiqiao,4 2019SMB-Weiqiao,61.434006018496035,4111129.0
SMB-Weiqiao,4 2019SMB-Weiqiao,61.434006018496035,4111129.0
SMB-Weiqiao,4 2019SMB-Weiqiao,61.434006018496035,4111129.0
SMB-Weiqiao,4 2019SMB-Weiqiao,61.434006018496035,4111129.0
SMB-Weiqiao,4 2019SMB-Weiqiao,61.434006018496035,4111129.0
SMB-Weiqiao,4 2019SMB-Weiqiao,61.434006018496035,4111129.0
SMB-Weiqiao,4 2019SMB-Weiqiao,61.434006018496035,4111129.0
Turkey-Traders,4 2019Turkey-Traders,58.32502492522434,5324.0
W-Kalimantan-Traders,4 2019W-Kalimantan-Traders,45.103003123407504,365242.0
W-Kalimantan-Chalco,4 2019W-Kalimantan-Chalco,47.55023151605947,570739.0
W-Kalimantan-Xinfa,4 2019W-Kalimantan-Xinfa,58.70840083680723,188465.0
W-Kalimantan-Traders,4 2019W-Kalimantan-Traders,45.103003123407504,365242.0
W-Kalimantan-Xinfa,4 2019W-Kalimantan-Xinfa,58.70840083680723,188465.0
W-Kalimantan-Xinfa,4 2019W-Kalimantan-Xinfa,58.70840083680723,188465.0
W-Kalimantan-Chalco,4 2019W-Kalimantan-Chalco,47.55023151605947,570739.0
W-Kalimantan-Chalco,4 2019W-Kalimantan-Chalco,47.55023151605947,570739.0
W-Kalimantan-Chalco,4 2019W-Kalimantan-Chalco,47.55023151605947,570739.0
W-Kalimantan-Traders,4 2019W-Kalimantan-Traders,45.103003123407504,365242.0
W-Kalimantan-Traders,4 2019W-Kalimantan-Traders,45.103003123407504,365242.0
W-Kalimantan-Chalco,4 2019W-Kalimantan-Chalco,47.55023151605947,570739.0
W-Kalimantan-Traders,4 2019W-Kalimantan-Traders,45.103003123407504,365242.0
W-Kalimantan-Lubei,4 2019W-Kalimantan-Lubei,50.34895314057826,147050.0
W-Kalimantan-Traders,4 2019W-Kalimantan-Traders,45.103003123407504,365242.0
W-Kalimantan-Chalco,4 2019W-Kalimantan-Chalco,47.55023151605947,570739.0
W-Kalimantan-Lubei,4 2019W-Kalimantan-Lubei,50.34895314057826,147050.0
W-Kalimantan-Chalco,4 2019W-Kalimantan-Chalco,47.55023151605947,570739.0
W-Kalimantan-Chalco,4 2019W-Kalimantan-Chalco,47.55023151605947,570739.0
W-Kalimantan-Traders,4 2019W-Kalimantan-Traders,45.103003123407504,365242.0
W-Kalimantan-Chalco,4 2019W-Kalimantan-Chalco,47.55023151605947,570739.0
W-Kalimantan-Chalco,4 2019W-Kalimantan-Chalco,47.55023151605947,570739.0
W-Kalimantan-Lubei,4 2019W-Kalimantan-Lubei,50.34895314057826,147050.0
W-Kalimantan-Xinfa,4 2019W-Kalimantan-Xinfa,58.70840083680723,188465.0
Weipa-Chalco,4 2019Weipa-Chalco,37.85228593163034,232478.0
W-Kalimantan-Traders,4 2019W-Kalimantan-Traders,45.103003123407504,365242.0
Weipa-Xinfa,4 2019Weipa-Xinfa,49.31190040960804,597599.0
Weipa-Weiqiao,4 2019Weipa-Weiqiao,41.81174888307837,711645.0
Weipa-Weiqiao,4 2019Weipa-Weiqiao,41.81174888307837,711645.0
Weipa-Chalco,4 2019Weipa-Chalco,37.85228593163034,232478.0
Weipa-Nanshan,4 2019Weipa-Nanshan,42.30142318321612,175720.0
Weipa-Weiqiao,4 2019Weipa-Weiqiao,41.81174888307837,711645.0
Weipa-Weiqiao,4 2019Weipa-Weiqiao,41.81174888307837,711645.0
Weipa-Weiqiao,4 2019Weipa-Weiqiao,41.81174888307837,711645.0
Weipa-Xinfa,4 2019Weipa-Xinfa,49.31190040960804,597599.0
Weipa-Xinfa,4 2019Weipa-Xinfa,49.31190040960804,597599.0
Weipa-Weiqiao,4 2019Weipa-Weiqiao,41.81174888307837,711645.0
Weipa-Traders,4 2019Weipa-Traders,42.3728813559322,57987.0
Weipa-Bosai,4 2019Weipa-Bosai,45.064805583250255,65018.0
Weipa-Nanshan,4 2019Weipa-Nanshan,42.30142318321612,175720.0
Weipa-Weiqiao,4 2019Weipa-Weiqiao,41.81174888307837,711645.0
Weipa-Xinfa,4 2019Weipa-Xinfa,49.31190040960804,597599.0
Weipa-Weiqiao,4 2019Weipa-Weiqiao,41.81174888307837,711645.0
Weipa-Weiqiao,4 2019Weipa-Weiqiao,41.81174888307837,711645.0
Weipa-Xinfa,4 2019Weipa-Xinfa,49.31190040960804,597599.0
Weipa-Xinfa,4 2019Weipa-Xinfa,49.31190040960804,597599.0
Weipa-Xinfa,4 2019Weipa-Xinfa,49.31190040960804,597599.0
Weipa-Chalco,4 2019Weipa-Chalco,37.85228593163034,232478.0
Weipa-Weiqiao,4 2019Weipa-Weiqiao,41.81174888307837,711645.0
Weipa-Xinfa,4 2019Weipa-Xinfa,49.31190040960804,597599.0
Weipa-Chalco,4 2019Weipa-Chalco,37.85228593163034,232478.0
Weipa-Nanshan,4 2019Weipa-Nanshan,42.30142318321612,175720.0
Weipa-Weiqiao,4 2019Weipa-Weiqiao,41.81174888307837,711645.0
Weipa-Xinfa,4 2019Weipa-Xinfa,49.31190040960804,597599.0
Weipa-Xinfa,4 2019Weipa-Xinfa,49.31190040960804,597599.0
Weipa-LMB-Nanshan,4 2019Weipa-LMB-Nanshan,43.86839481555335,53301.0
Weipa-LMB-Weiqiao,4 2019Weipa-LMB-Weiqiao,41.87437686939183,176327.0
Weipa-LMB-Weiqiao,4 2019Weipa-LMB-Weiqiao,41.87437686939183,176327.0
Weipa-LMB-Xinfa,4 2019Weipa-LMB-Xinfa,54.13758723828515,48743.0
Weipa-LMB-Weiqiao,4 2019Weipa-LMB-Weiqiao,41.87437686939183,176327.0
Gove-Chalco,5 2019Gove-Chalco,44.781900703916214,423626.0
Gove-Chalco,5 2019Gove-Chalco,44.781900703916214,423626.0
Gove-Chalco,5 2019Gove-Chalco,44.781900703916214,423626.0
Gove-Chalco,5 2019Gove-Chalco,44.781900703916214,423626.0
Gove-Chalco,5 2019Gove-Chalco,44.781900703916214,423626.0
Gove-Nanshan,5 2019Gove-Nanshan,43.57599790142065,186622.0
Gove-Nanshan,5 2019Gove-Nanshan,43.57599790142065,186622.0
Gove-Nanshan,5 2019Gove-Nanshan,43.57599790142065,186622.0
Gove-Traders,5 2019Gove-Traders,42.12465579741345,166203.0
Gove-Traders,5 2019Gove-Traders,42.12465579741345,166203.0
Kwinana-Xinfa,5 2019Kwinana-Xinfa,43.42449480627316,171508.0
Kwinana-Xinfa,5 2019Kwinana-Xinfa,43.42449480627316,171508.0
Kwinana-Xinfa,5 2019Kwinana-Xinfa,43.42449480627316,171508.0
Kwinana-Xinfa,5 2019Kwinana-Xinfa,43.42449480627316,171508.0
Weipa-Bosai,5 2019Weipa-Bosai,45.107308144405906,91663.0
Weipa-Bosai,5 2019Weipa-Bosai,45.107308144405906,91663.0
Weipa-Nanshan,5 2019Weipa-Nanshan,42.871385842472584,116083.0
Weipa-Nanshan,5 2019Weipa-Nanshan,42.871385842472584,116083.0
Weipa-Weiqiao,5 2019Weipa-Weiqiao,41.869917433286794,660166.0
Weipa-Weiqiao,5 2019Weipa-Weiqiao,41.869917433286794,660166.0
Weipa-Weiqiao,5 2019Weipa-Weiqiao,41.869917433286794,660166.0
Weipa-Weiqiao,5 2019Weipa-Weiqiao,41.869917433286794,660166.0
Weipa-Weiqiao,5 2019Weipa-Weiqiao,41.869917433286794,660166.0
Weipa-Weiqiao,5 2019Weipa-Weiqiao,41.869917433286794,660166.0
Weipa-Weiqiao,5 2019Weipa-Weiqiao,41.869917433286794,660166.0
Weipa-Weiqiao,5 2019Weipa-Weiqiao,41.869917433286794,660166.0
Weipa-Weiqiao,5 2019Weipa-Weiqiao,41.869917433286794,660166.0
Weipa-Weiqiao,5 2019Weipa-Weiqiao,41.869917433286794,660166.0
Weipa-Weiqiao,5 2019Weipa-Weiqiao,41.869917433286794,660166.0
Weipa-Xinfa,5 2019Weipa-Xinfa,47.05920989877626,232241.0
Weipa-Xinfa,5 2019Weipa-Xinfa,47.05920989877626,232241.0
Weipa-Xinfa,5 2019Weipa-Xinfa,47.05920989877626,232241.0
Weipa-Xinfa,5 2019Weipa-Xinfa,47.05920989877626,232241.0
Weipa-LMB-Bosai,5 2019Weipa-LMB-Bosai,45.064805583250255,69470.0
Weipa-LMB-Weiqiao,5 2019Weipa-LMB-Weiqiao,42.32805294252801,365081.0
Weipa-LMB-Weiqiao,5 2019Weipa-LMB-Weiqiao,42.32805294252801,365081.0
Weipa-LMB-Weiqiao,5 2019Weipa-LMB-Weiqiao,42.32805294252801,365081.0
Weipa-LMB-Weiqiao,5 2019Weipa-LMB-Weiqiao,42.32805294252801,365081.0
Weipa-LMB-Weiqiao,5 2019Weipa-LMB-Weiqiao,42.32805294252801,365081.0
Weipa-LMB-Weiqiao,5 2019Weipa-LMB-Weiqiao,42.32805294252801,365081.0
Weipa-LMB-Xinfa,5 2019Weipa-LMB-Xinfa,48.2076621518272,102182.0
Weipa-LMB-Xinfa,5 2019Weipa-LMB-Xinfa,48.2076621518272,102182.0
Juruti-Xinfa,5 2019Juruti-Xinfa,64.90765450389732,292412.0
Juruti-Xinfa,5 2019Juruti-Xinfa,64.90765450389732,292412.0
Bel Air-SPIC,5 2019Bel Air-SPIC,48.35473615058757,318071.0
Bel Air-SPIC,5 2019Bel Air-SPIC,48.35473615058757,318071.0
CBG-Xinfa,5 2019CBG-Xinfa,74.975074775673,65454.0
SMB-Traders,5 2019SMB-Traders,54.82191213238601,1348394.0
SMB-Traders,5 2019SMB-Traders,54.82191213238601,1348394.0
SMB-Wanji,5 2019SMB-Wanji,56.50075675380729,368653.0
SMB-Wanji,5 2019SMB-Wanji,56.50075675380729,368653.0
SMB-Weiqiao,5 2019SMB-Weiqiao,57.49893814901812,2900931.0
SMB-Weiqiao,5 2019SMB-Weiqiao,57.49893814901812,2900931.0
SMB-Weiqiao,5 2019SMB-Weiqiao,57.49893814901812,2900931.0
SMB-Weiqiao,5 2019SMB-Weiqiao,57.49893814901812,2900931.0
SMB-Weiqiao,5 2019SMB-Weiqiao,57.49893814901812,2900931.0
SMB-Weiqiao,5 2019SMB-Weiqiao,57.49893814901812,2900931.0
SMB-Weiqiao,5 2019SMB-Weiqiao,57.49893814901812,2900931.0
SMB-Weiqiao,5 2019SMB-Weiqiao,57.49893814901812,2900931.0
SMB-Weiqiao,5 2019SMB-Weiqiao,57.49893814901812,2900931.0
SMB-Weiqiao,5 2019SMB-Weiqiao,57.49893814901812,2900931.0
SMB-Weiqiao,5 2019SMB-Weiqiao,57.49893814901812,2900931.0
SMB-Weiqiao,5 2019SMB-Weiqiao,57.49893814901812,2900931.0
SMB-Weiqiao,5 2019SMB-Weiqiao,57.49893814901812,2900931.0
SMB-Weiqiao,5 2019SMB-Weiqiao,57.49893814901812,2900931.0
SMB-Weiqiao,5 2019SMB-Weiqiao,57.49893814901812,2900931.0
SMB-Weiqiao,5 2019SMB-Weiqiao,57.49893814901812,2900931.0
SMB-Weiqiao,5 2019SMB-Weiqiao,57.49893814901812,2900931.0
SMB-Traders,5 2019SMB-Traders,54.82191213238601,1348394.0
SMB-Traders,5 2019SMB-Traders,54.82191213238601,1348394.0
SMB-Traders,5 2019SMB-Traders,54.82191213238601,1348394.0
SMB-Traders,5 2019SMB-Traders,54.82191213238601,1348394.0
SMB-Traders,5 2019SMB-Traders,54.82191213238601,1348394.0
SMB-Traders,5 2019SMB-Traders,54.82191213238601,1348394.0
Bintan-Traders,5 2019Bintan-Traders,44.4666001994018,44277.0
W-Kalimantan-Bonded Warehouses,5 2019W-Kalimantan-Bonded Warehouses,55.23429710867398,46884.0
W-Kalimantan-Chalco,5 2019W-Kalimantan-Chalco,45.2989301513625,411509.0
W-Kalimantan-Chalco,5 2019W-Kalimantan-Chalco,45.2989301513625,411509.0
W-Kalimantan-Chalco,5 2019W-Kalimantan-Chalco,45.2989301513625,411509.0
W-Kalimantan-Chalco,5 2019W-Kalimantan-Chalco,45.2989301513625,411509.0
W-Kalimantan-Chalco,5 2019W-Kalimantan-Chalco,45.2989301513625,411509.0
W-Kalimantan-Chalco,5 2019W-Kalimantan-Chalco,45.2989301513625,411509.0
W-Kalimantan-Traders,5 2019W-Kalimantan-Traders,48.56766122281996,237747.0
W-Kalimantan-Traders,5 2019W-Kalimantan-Traders,48.56766122281996,237747.0
W-Kalimantan-Traders,5 2019W-Kalimantan-Traders,48.56766122281996,237747.0
W-Kalimantan-Lubei,5 2019W-Kalimantan-Lubei,50.348953140578274,48216.0
W-Kalimantan-Traders,5 2019W-Kalimantan-Traders,48.56766122281996,237747.0
W-Kalimantan-Traders,5 2019W-Kalimantan-Traders,48.56766122281996,237747.0
W-Kalimantan-Wanji,5 2019W-Kalimantan-Wanji,50.84745762711865,47849.0
W-Kalimantan-Weiqiao,5 2019W-Kalimantan-Weiqiao,47.85643070787637,48833.0
W-Kalimantan-Xinfa,5 2019W-Kalimantan-Xinfa,61.271776235441315,142250.0
W-Kalimantan-Xinfa,5 2019W-Kalimantan-Xinfa,61.271776235441315,142250.0
W-Kalimantan-Xinfa,5 2019W-Kalimantan-Xinfa,61.271776235441315,142250.0
Johor-Xinfa,5 2019Johor-Xinfa,44.76570289132602,51403.0
Kuantan-Chalco,5 2019Kuantan-Chalco,24.925224327018945,34174.0
Kuantan-Traders,5 2019Kuantan-Traders,26.919242273180462,34524.0
Rennell Island-Traders,5 2019Rennell Island-Traders,46.859421734795625,48598.0
Turkey-Traders,5 2019Turkey-Traders,58.22532402791625,20506.0
Turkey-Xinfa,5 2019Turkey-Xinfa,73.97806580259224,52866.0
Cam Pha-Xinfa,5 2019Cam Pha-Xinfa,49.351944167497514,41906.0
Lang Son-Traders,5 2019Lang Son-Traders,32.602193419740786,112.0
Bauxite Hills-Xinfa,6 2019Bauxite Hills-Xinfa,50.323383597257624,259535.0
Bauxite Hills-Xinfa,6 2019Bauxite Hills-Xinfa,50.323383597257624,259535.0
Bauxite Hills-Xinfa,6 2019Bauxite Hills-Xinfa,50.323383597257624,259535.0
Bauxite Hills-Xinfa,6 2019Bauxite Hills-Xinfa,50.323383597257624,259535.0
Bauxite Hills-Xinfa,6 2019Bauxite Hills-Xinfa,50.323383597257624,259535.0
Gove-Traders,6 2019Gove-Traders,42.671984047856434,81440.0
Gove-Chalco,6 2019Gove-Chalco,44.45745618881786,185129.0
Gove-Chalco,6 2019Gove-Chalco,44.45745618881786,185129.0
Gove-Nanshan,6 2019Gove-Nanshan,45.903569588809766,166680.0
Gove-Nanshan,6 2019Gove-Nanshan,45.903569588809766,166680.0
Kwinana-Xinfa,6 2019Kwinana-Xinfa,43.590329729415615,175340.0
Kwinana-Xinfa,6 2019Kwinana-Xinfa,43.590329729415615,175340.0
Kwinana-Xinfa,6 2019Kwinana-Xinfa,43.590329729415615,175340.0
Kwinana-Xinfa,6 2019Kwinana-Xinfa,43.590329729415615,175340.0
Weipa-Traders,6 2019Weipa-Traders,42.37288135593221,44832.0
Weipa-Bosai,6 2019Weipa-Bosai,43.695172995523095,171472.0
Weipa-Bosai,6 2019Weipa-Bosai,43.695172995523095,171472.0
Weipa-Weiqiao,6 2019Weipa-Weiqiao,41.19653933294806,753775.0
Weipa-Weiqiao,6 2019Weipa-Weiqiao,41.19653933294806,753775.0
Weipa-Weiqiao,6 2019Weipa-Weiqiao,41.19653933294806,753775.0
Weipa-Weiqiao,6 2019Weipa-Weiqiao,41.19653933294806,753775.0
Weipa-Weiqiao,6 2019Weipa-Weiqiao,41.19653933294806,753775.0
Weipa-Xinfa,6 2019Weipa-Xinfa,47.373385031449295,348980.0
Weipa-Xinfa,6 2019Weipa-Xinfa,47.373385031449295,348980.0
Weipa-Xinfa,6 2019Weipa-Xinfa,47.373385031449295,348980.0
Weipa-Xinfa,6 2019Weipa-Xinfa,47.373385031449295,348980.0
Weipa-Xinfa,6 2019Weipa-Xinfa,47.373385031449295,348980.0
Weipa-Xinfa,6 2019Weipa-Xinfa,47.373385031449295,348980.0
Weipa-Weiqiao,6 2019Weipa-Weiqiao,41.19653933294806,753775.0
Weipa-Weiqiao,6 2019Weipa-Weiqiao,41.19653933294806,753775.0
Weipa-Weiqiao,6 2019Weipa-Weiqiao,41.19653933294806,753775.0
Weipa-Weiqiao,6 2019Weipa-Weiqiao,41.19653933294806,753775.0
Weipa-Nanshan,6 2019Weipa-Nanshan,43.16936339609428,213378.0
Weipa-Nanshan,6 2019Weipa-Nanshan,43.16936339609428,213378.0
Weipa-Nanshan,6 2019Weipa-Nanshan,43.16936339609428,213378.0
Weipa-Nanshan,6 2019Weipa-Nanshan,43.16936339609428,213378.0
Weipa-Weiqiao,6 2019Weipa-Weiqiao,41.19653933294806,753775.0
Weipa-Weiqiao,6 2019Weipa-Weiqiao,41.19653933294806,753775.0
Weipa-Weiqiao,6 2019Weipa-Weiqiao,41.19653933294806,753775.0
Weipa-Bosai,6 2019Weipa-Bosai,43.695172995523095,171472.0
Weipa-LMB-Weiqiao,6 2019Weipa-LMB-Weiqiao,43.275046597220005,416566.0
Weipa-LMB-Weiqiao,6 2019Weipa-LMB-Weiqiao,43.275046597220005,416566.0
Weipa-LMB-Weiqiao,6 2019Weipa-LMB-Weiqiao,43.275046597220005,416566.0
Weipa-LMB-Xinfa,6 2019Weipa-LMB-Xinfa,49.950149551345966,55544.0
Weipa-LMB-Weiqiao,6 2019Weipa-LMB-Weiqiao,43.275046597220005,416566.0
Weipa-LMB-Weiqiao,6 2019Weipa-LMB-Weiqiao,43.275046597220005,416566.0
Weipa-LMB-Weiqiao,6 2019Weipa-LMB-Weiqiao,43.275046597220005,416566.0
Bel Air-Chalco,6 2019Bel Air-Chalco,47.95613160518445,161303.0
CBG-Xinfa,6 2019CBG-Xinfa,74.8753738783649,66849.0
SMB-Wanji,6 2019SMB-Wanji,55.034895314057835,185594.0
SMB-Weiqiao,6 2019SMB-Weiqiao,53.51129767684002,3748118.0
SMB-Weiqiao,6 2019SMB-Weiqiao,53.51129767684002,3748118.0
SMB-Weiqiao,6 2019SMB-Weiqiao,53.51129767684002,3748118.0
SMB-Weiqiao,6 2019SMB-Weiqiao,53.51129767684002,3748118.0
SMB-Weiqiao,6 2019SMB-Weiqiao,53.51129767684002,3748118.0
SMB-Weiqiao,6 2019SMB-Weiqiao,53.51129767684002,3748118.0
SMB-Traders,6 2019SMB-Traders,53.32612916001385,471587.0
SMB-Traders,6 2019SMB-Traders,53.32612916001385,471587.0
SMB-Weiqiao,6 2019SMB-Weiqiao,53.51129767684002,3748118.0
SMB-Weiqiao,6 2019SMB-Weiqiao,53.51129767684002,3748118.0
SMB-Weiqiao,6 2019SMB-Weiqiao,53.51129767684002,3748118.0
SMB-Weiqiao,6 2019SMB-Weiqiao,53.51129767684002,3748118.0
SMB-Weiqiao,6 2019SMB-Weiqiao,53.51129767684002,3748118.0
SMB-Weiqiao,6 2019SMB-Weiqiao,53.51129767684002,3748118.0
SMB-Weiqiao,6 2019SMB-Weiqiao,53.51129767684002,3748118.0
SMB-Weiqiao,6 2019SMB-Weiqiao,53.51129767684002,3748118.0
SMB-Weiqiao,6 2019SMB-Weiqiao,53.51129767684002,3748118.0
SMB-Weiqiao,6 2019SMB-Weiqiao,53.51129767684002,3748118.0
SMB-Weiqiao,6 2019SMB-Weiqiao,53.51129767684002,3748118.0
SMB-Weiqiao,6 2019SMB-Weiqiao,53.51129767684002,3748118.0
SMB-Weiqiao,6 2019SMB-Weiqiao,53.51129767684002,3748118.0
SMB-Weiqiao,6 2019SMB-Weiqiao,53.51129767684002,3748118.0
SMB-Weiqiao,6 2019SMB-Weiqiao,53.51129767684002,3748118.0
SMB-Weiqiao,6 2019SMB-Weiqiao,53.51129767684002,3748118.0
SMB-Traders,6 2019SMB-Traders,53.32612916001385,471587.0
Bintan-Traders,6 2019Bintan-Traders,45.56331006979064,51085.0
W-Kalimantan-Traders,6 2019W-Kalimantan-Traders,46.148117587766265,222867.0
W-Kalimantan-Traders,6 2019W-Kalimantan-Traders,46.148117587766265,222867.0
W-Kalimantan-Traders,6 2019W-Kalimantan-Traders,46.148117587766265,222867.0
W-Kalimantan-Weiqiao,6 2019W-Kalimantan-Weiqiao,47.85643070787638,92702.0
W-Kalimantan-Xinfa,6 2019W-Kalimantan-Xinfa,60.218733102548995,260849.0
W-Kalimantan-Xinfa,6 2019W-Kalimantan-Xinfa,60.218733102548995,260849.0
W-Kalimantan-Chalco,6 2019W-Kalimantan-Chalco,45.57851749892238,494524.0
W-Kalimantan-Weiqiao,6 2019W-Kalimantan-Weiqiao,47.85643070787638,92702.0
W-Kalimantan-Chalco,6 2019W-Kalimantan-Chalco,45.57851749892238,494524.0
W-Kalimantan-Chalco,6 2019W-Kalimantan-Chalco,45.57851749892238,494524.0
W-Kalimantan-Chalco,6 2019W-Kalimantan-Chalco,45.57851749892238,494524.0
W-Kalimantan-Chalco,6 2019W-Kalimantan-Chalco,45.57851749892238,494524.0
W-Kalimantan-Chalco,6 2019W-Kalimantan-Chalco,45.57851749892238,494524.0
W-Kalimantan-Chalco,6 2019W-Kalimantan-Chalco,45.57851749892238,494524.0
W-Kalimantan-Chalco,6 2019W-Kalimantan-Chalco,45.57851749892238,494524.0
W-Kalimantan-Xinfa,6 2019W-Kalimantan-Xinfa,60.218733102548995,260849.0
W-Kalimantan-Xinfa,6 2019W-Kalimantan-Xinfa,60.218733102548995,260849.0
W-Kalimantan-Xinfa,6 2019W-Kalimantan-Xinfa,60.218733102548995,260849.0
W-Kalimantan-Traders,6 2019W-Kalimantan-Traders,46.148117587766265,222867.0
W-Kalimantan-Xinfa,6 2019W-Kalimantan-Xinfa,60.218733102548995,260849.0
W-Kalimantan-Traders,6 2019W-Kalimantan-Traders,46.148117587766265,222867.0
Johor-Xinfa,6 2019Johor-Xinfa,41.77467597208375,68280.0
Niksic-Bonded Warehouses,6 2019Niksic-Bonded Warehouses,76.96909272183451,58498.0
Rennell Island-Chalco,6 2019Rennell Island-Chalco,46.859421734795625,114006.0
Rennell Island-Chalco,6 2019Rennell Island-Chalco,46.859421734795625,114006.0
Turkey-Traders,6 2019Turkey-Traders,64.80558325024926,501.0
Bauxite Hills-Chalco,7 2019Bauxite Hills-Chalco,39.08275174476571,160761.0
Bauxite Hills-Chalco,7 2019Bauxite Hills-Chalco,39.08275174476571,160761.0
Bauxite Hills-Chalco,7 2019Bauxite Hills-Chalco,39.08275174476571,160761.0
Bauxite Hills-Xinfa,7 2019Bauxite Hills-Xinfa,45.51572449517439,317740.0
Bauxite Hills-Xinfa,7 2019Bauxite Hills-Xinfa,45.51572449517439,317740.0
Bauxite Hills-Xinfa,7 2019Bauxite Hills-Xinfa,45.51572449517439,317740.0
Bauxite Hills-Xinfa,7 2019Bauxite Hills-Xinfa,45.51572449517439,317740.0
Bauxite Hills-Xinfa,7 2019Bauxite Hills-Xinfa,45.51572449517439,317740.0
Bauxite Hills-Xinfa,7 2019Bauxite Hills-Xinfa,45.51572449517439,317740.0
Gove-Chalco,7 2019Gove-Chalco,44.639407243850336,455022.0
Gove-Chalco,7 2019Gove-Chalco,44.639407243850336,455022.0
Gove-Chalco,7 2019Gove-Chalco,44.639407243850336,455022.0
Gove-Chalco,7 2019Gove-Chalco,44.639407243850336,455022.0
Gove-Chalco,7 2019Gove-Chalco,44.639407243850336,455022.0
Gove-Traders,7 2019Gove-Traders,42.72184044049901,167734.0
Gove-Traders,7 2019Gove-Traders,42.72184044049901,167734.0
Kwinana-Xinfa,7 2019Kwinana-Xinfa,44.29371082735857,168927.0
Kwinana-Xinfa,7 2019Kwinana-Xinfa,44.29371082735857,168927.0
Kwinana-Xinfa,7 2019Kwinana-Xinfa,44.29371082735857,168927.0
Kwinana-Xinfa,7 2019Kwinana-Xinfa,44.29371082735857,168927.0
Weipa-Nanshan,7 2019Weipa-Nanshan,43.64100013810964,243503.0
Weipa-Nanshan,7 2019Weipa-Nanshan,43.64100013810964,243503.0
Weipa-Nanshan,7 2019Weipa-Nanshan,43.64100013810964,243503.0
Weipa-Nanshan,7 2019Weipa-Nanshan,43.64100013810964,243503.0
Weipa-Weiqiao,7 2019Weipa-Weiqiao,40.86575489965594,508558.0
Weipa-Weiqiao,7 2019Weipa-Weiqiao,40.86575489965594,508558.0
Weipa-Weiqiao,7 2019Weipa-Weiqiao,40.86575489965594,508558.0
Weipa-Weiqiao,7 2019Weipa-Weiqiao,40.86575489965594,508558.0
Weipa-Weiqiao,7 2019Weipa-Weiqiao,40.86575489965594,508558.0
Weipa-Weiqiao,7 2019Weipa-Weiqiao,40.86575489965594,508558.0
Weipa-Weiqiao,7 2019Weipa-Weiqiao,40.86575489965594,508558.0
Weipa-Weiqiao,7 2019Weipa-Weiqiao,40.86575489965594,508558.0
Weipa-Xinfa,7 2019Weipa-Xinfa,50.44517334824577,428944.0
Weipa-Xinfa,7 2019Weipa-Xinfa,50.44517334824577,428944.0
Weipa-Xinfa,7 2019Weipa-Xinfa,50.44517334824577,428944.0
Weipa-Xinfa,7 2019Weipa-Xinfa,50.44517334824577,428944.0
Weipa-Xinfa,7 2019Weipa-Xinfa,50.44517334824577,428944.0
Weipa-Xinfa,7 2019Weipa-Xinfa,50.44517334824577,428944.0
Weipa-Xinfa,7 2019Weipa-Xinfa,50.44517334824577,428944.0
Weipa-LMB-Bosai,7 2019Weipa-LMB-Bosai,45.875760316779136,130718.0
Weipa-LMB-Bosai,7 2019Weipa-LMB-Bosai,45.875760316779136,130718.0
Weipa-LMB-Nanshan,7 2019Weipa-LMB-Nanshan,42.37288135593221,62633.0
Weipa-LMB-Weiqiao,7 2019Weipa-LMB-Weiqiao,42.768403945698296,223499.0
Weipa-LMB-Weiqiao,7 2019Weipa-LMB-Weiqiao,42.768403945698296,223499.0
