1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
t/t,35,Shaoxing,Shanxi,Henan,H-B,Private,Other,Domestic,46,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,35,Shaoxing,Other,Henan,H-B,Private,Other,Domestic,46,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,36,Zhongchao,Guangxi,Henan,H-B,Private,Other,Domestic,47,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,36,Zhongchao,Guizhou,Henan,H-B,Private,Other,Domestic,47,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,36,Zhongchao,Henan,Henan,H-B,Private,Other,Domestic,47,216,2.044907953,2.044907953,2.335848318,2.465028254,2.561476312,2.625786207,2.660458167,2.660458167,2.660458167,2.660458167,2.660458167,2.660458167,2.660458167,2.660458167,2.660458167,2.660458167,2.660458167,2.660458167,2.660458167,2.660458167,2.660458167,2.660458167,2.660458167,2.660458167,2.660458167,2.660458167,2.660458167
t/t,36,Zhongchao,Shanxi,Henan,H-B,Private,Other,Domestic,47,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,36,Zhongchao,Other,Henan,H-B,Private,Other,Domestic,47,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,37,Jialu Xianfeng,Guangxi,Hubei,H-B,Private,Other,Domestic,48,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,37,Jialu Xianfeng,Guizhou,Hubei,H-B,Private,Other,Domestic,48,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,37,Jialu Xianfeng,Henan,Hubei,H-B,Private,Other,Domestic,48,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,37,Jialu Xianfeng,Shanxi,Hubei,H-B,Private,Other,Domestic,48,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,37,Jialu Xianfeng,Other,Hubei,H-B,Private,Other,Domestic,48,326,2.026434097,2.026434097,2.026434097,2.026434097,2.154029361,2.183228376,2.228974098,2.274541885,2.290842089,2.290842089,2.368954978,2.418783589,2.443523027,2.443523027,2.443523027,2.443523027,2.443523027,2.443523027,2.443523027,2.443523027,2.443523027,2.443523027,2.443523027,2.443523027,2.443523027,2.443523027,2.443523027
t/t,38,Jinshi,Guangxi,Hubei,H-B,Private,Other,Domestic,49,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,38,Jinshi,Guizhou,Hubei,H-B,Private,Other,Domestic,49,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,38,Jinshi,Henan,Hubei,H-B,Private,Other,Domestic,49,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,38,Jinshi,Shanxi,Hubei,H-B,Private,Other,Domestic,49,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,38,Jinshi,Other,Hubei,H-B,Private,Other,Domestic,49,326,2.026434097,2.026434097,2.026434097,2.026434097,2.026434097,2.026434097,2.026434097,2.186112681,2.22545838,2.269639432,2.316656255,2.360202394,2.381472704,2.381472704,2.381472704,2.381472704,2.381472704,2.381472704,2.381472704,2.381472704,2.381472704,2.381472704,2.381472704,2.381472704,2.381472704,2.381472704,2.381472704
t/t,39,Huixiang,Guangxi,Hunan,H-B,Private,Other,Domestic,50,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,39,Huixiang,Guizhou,Hunan,H-B,Private,Other,Domestic,50,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,39,Huixiang,Henan,Hunan,H-B,Private,Other,Domestic,50,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,39,Huixiang,Shanxi,Hunan,H-B,Private,Other,Domestic,50,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,39,Huixiang,Other,Hunan,H-B,Private,Other,Domestic,50,326,2.102963076,2.102963076,2.102963076,2.102963076,2.349873393,2.463640265,2.593253937,2.672393657,2.672393657,2.971147422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,40.1,Xinwang L-B,Guangxi,Inner Mongolia,L-B,BXG,Other,Imported,51,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,40.1,Xinwang L-B,Guizhou,Inner Mongolia,L-B,BXG,Other,Imported,51,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,40.1,Xinwang L-B,Henan,Inner Mongolia,L-B,BXG,Other,Imported,51,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,40.1,Xinwang L-B,Shanxi,Inner Mongolia,L-B,BXG,Other,Imported,51,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,40.1,Xinwang L-B,Other,Inner Mongolia,L-B,BXG,Other,Imported,51,326,2.629303273,2.629303273,2.629303273,2.629303273,2.629303273,2.629303273,2.629303273,2.629303273,2.629303273,2.629303273,2.708829532,2.710867973,2.710867973,2.710867973,2.720514342,2.724664281,2.72802721,2.730829514,2.733241518,2.735365196,2.737085196,2.738490398,2.739797768,2.741021174,2.742171647,2.743258136,2.744288011
t/t,40.2,Xinwang H-B,Guangxi,Inner Mongolia,H-B,BXG,Other,Domestic,52,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,40.2,Xinwang H-B,Guizhou,Inner Mongolia,H-B,BXG,Other,Domestic,52,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,40.2,Xinwang H-B,Henan,Inner Mongolia,H-B,BXG,Other,Domestic,52,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,40.2,Xinwang H-B,Shanxi,Inner Mongolia,H-B,BXG,Other,Domestic,52,271,2.105506696,2.105506696,2.105506696,2.105506696,2.105506696,2.105506696,2.105506696,2.105506696,2.105506696,2.105506696,2.105506696,2.105506696,2.46431383,2.550416156,2.550416156,2.550416156,2.550416156,2.550416156,2.550416156,2.550416156,2.550416156,2.550416156,2.550416156,2.550416156,2.550416156,2.550416156,2.550416156
t/t,40.2,Xinwang H-B,Other,Inner Mongolia,H-B,BXG,Other,Domestic,52,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,41,Datang Tuoketuo Fly Ash,Guangxi,Inner Mongolia,fly ash,Private,Other,Fly ash,53,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,41,Datang Tuoketuo Fly Ash,Guizhou,Inner Mongolia,fly ash,Private,Other,Fly ash,53,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,41,Datang Tuoketuo Fly Ash,Henan,Inner Mongolia,fly ash,Private,Other,Fly ash,53,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,41,Datang Tuoketuo Fly Ash,Shanxi,Inner Mongolia,fly ash,Private,Other,Fly ash,53,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,41,Datang Tuoketuo Fly Ash,Other,Inner Mongolia,fly ash,Private,Other,Fly ash,53,326,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575
t/t,42.1,Mengxi Fly Ash,Guangxi,Inner Mongolia,fly ash,Private,Other,Fly ash,54,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,42.1,Mengxi Fly Ash,Guizhou,Inner Mongolia,fly ash,Private,Other,Fly ash,54,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,42.1,Mengxi Fly Ash,Henan,Inner Mongolia,fly ash,Private,Other,Fly ash,54,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,42.1,Mengxi Fly Ash,Shanxi,Inner Mongolia,fly ash,Private,Other,Fly ash,54,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,42.1,Mengxi Fly Ash,Other,Inner Mongolia,fly ash,Private,Other,Fly ash,54,326,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575,2.832209575
t/t,42.2,Mengxi import,Guangxi,Inner Mongolia,L-B,Private,Other,Imported,55,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,42.2,Mengxi import,Guizhou,Inner Mongolia,L-B,Private,Other,Imported,55,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,42.2,Mengxi import,Henan,Inner Mongolia,L-B,Private,Other,Imported,55,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,42.2,Mengxi import,Shanxi,Inner Mongolia,L-B,Private,Other,Imported,55,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,42.2,Mengxi import,Other,Inner Mongolia,L-B,Private,Other,Imported,55,326,2.1805517,2.1805517,2.1805517,2.1805517,2.1805517,2.1805517,2.1805517,2.1805517,2.1805517,2.1805517,2.1805517,2.1805517,2.1805517,2.1805517,2.204180272,2.212808488,2.218707226,2.223343597,2.225372578,2.225372578,2.225372578,2.225372578,2.225372578,2.225372578,2.225372578,2.225372578,2.225372578
t/t,43.1,Qihui H-B,Guangxi,Inner Mongolia,H-B,Jinguotou,Other,Imported,56,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,43.1,Qihui H-B,Guizhou,Inner Mongolia,H-B,Jinguotou,Other,Imported,56,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,43.1,Qihui H-B,Henan,Inner Mongolia,H-B,Jinguotou,Other,Imported,56,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,43.1,Qihui H-B,Shanxi,Inner Mongolia,H-B,Jinguotou,Other,Imported,56,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,43.1,Qihui H-B,Other,Inner Mongolia,H-B,Jinguotou,Other,Imported,56,326,2.179927342,2.179927342,2.179927342,2.179927342,2.179927342,2.179927342,2.179927342,2.179927342,2.179927342,2.179927342,2.179927342,2.179927342,2.179927342,2.179927342,2.179927342,2.179927342,2.179927342,2.179927342,2.228045785,2.243848972,2.256254299,2.266147909,2.276093187,2.286580399,2.296282958,2.30502419,2.313051557
t/t,43.2,Qihui L-B,Guangxi,Inner Mongolia,L-B,Jinguotou,Other,Imported,57,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,43.2,Qihui L-B,Guizhou,Inner Mongolia,L-B,Jinguotou,Other,Imported,57,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,43.2,Qihui L-B,Henan,Inner Mongolia,L-B,Jinguotou,Other,Imported,57,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,43.2,Qihui L-B,Shanxi,Inner Mongolia,L-B,Jinguotou,Other,Imported,57,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,43.2,Qihui L-B,Other,Inner Mongolia,L-B,Jinguotou,Other,Imported,57,326,2.252169639,2.252169639,2.252169639,2.252169639,2.252169639,2.252169639,2.252169639,2.252169639,2.252169639,2.252169639,2.252169639,2.252169639,2.252169639,2.252169639,2.252169639,2.252169639,2.252169639,2.252169639,2.284061218,2.292586715,2.300647998,2.307989339,2.314103053,2.32005927,2.325697508,2.330676943,2.335180067
t/t,44,Jinjiang Lianyungang,Guangxi,Jiangsu,L-B,Jinjiang,Jinjiang,Imported,58,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,44,Jinjiang Lianyungang,Guizhou,Jiangsu,L-B,Jinjiang,Jinjiang,Imported,58,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,44,Jinjiang Lianyungang,Henan,Jiangsu,L-B,Jinjiang,Jinjiang,Imported,58,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,44,Jinjiang Lianyungang,Shanxi,Jiangsu,L-B,Jinjiang,Jinjiang,Imported,58,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,44,Jinjiang Lianyungang,Other,Jiangsu,L-B,Jinjiang,Jinjiang,Imported,58,326,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.28406397,2.292587692,2.300648672,2.30798985,2.31383809,2.318807089,2.323186867,2.32713959,2.330766209
t/t,45,Chalco Lianyungang,Guangxi,Jiangsu,L-B,Chalco,Chalco,Imported,59,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,45,Chalco Lianyungang,Guizhou,Jiangsu,L-B,Chalco,Chalco,Imported,59,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,45,Chalco Lianyungang,Henan,Jiangsu,L-B,Chalco,Chalco,Imported,59,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,45,Chalco Lianyungang,Shanxi,Jiangsu,L-B,Chalco,Chalco,Imported,59,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,45,Chalco Lianyungang,Other,Jiangsu,L-B,Chalco,Chalco,Imported,59,326,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.28406397,2.293774394,2.30209053,2.310010702,2.317623706,2.324206831,2.329883425,2.334939882
t/t,46.1,Chalco Shandong L-B,Guangxi,Shandong,L-B,Chalco,Chalco,Imported,60,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,46.1,Chalco Shandong L-B,Guizhou,Shandong,L-B,Chalco,Chalco,Imported,60,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,46.1,Chalco Shandong L-B,Henan,Shandong,L-B,Chalco,Chalco,Imported,60,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,46.1,Chalco Shandong L-B,Shanxi,Shandong,L-B,Chalco,Chalco,Imported,60,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,46.1,Chalco Shandong L-B,Other,Shandong,L-B,Chalco,Chalco,Imported,60,326,2.562226301,2.637246636,2.644103211,2.648586242,2.651995623,2.654879937,2.657404461,2.659665718,2.661617531,2.663464175,2.665308346,2.666978372,2.668507124,2.669918854,2.671504755,2.673162106,2.674637223,2.676011152,2.67729846,2.678510707,2.679657237,2.680745717,2.681782516,2.682772988,2.683721679,2.684632481,2.685508756
t/t,46.2,Chalco Shandong sinter,Guangxi,Shandong,Sintering,Chalco,Chalco,Domestic,61,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,46.2,Chalco Shandong sinter,Guizhou,Shandong,Sintering,Chalco,Chalco,Domestic,61,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,46.2,Chalco Shandong sinter,Henan,Shandong,Sintering,Chalco,Chalco,Domestic,61,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,46.2,Chalco Shandong sinter,Shanxi,Shandong,Sintering,Chalco,Chalco,Domestic,61,271,1.834277787,1.900238159,1.914637931,1.927390284,1.936941839,1.944174478,1.954637449,1.970111145,1.987946272,2.007773759,2.037910137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,46.2,Chalco Shandong sinter,Other,Shandong,Sintering,Chalco,Chalco,Domestic,61,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,46.3,Chalco Shandong sinter import,Guangxi,Shandong,L-B,Chalco,Chalco,Imported,62,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,46.3,Chalco Shandong sinter import,Guizhou,Shandong,L-B,Chalco,Chalco,Imported,62,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,46.3,Chalco Shandong sinter import,Henan,Shandong,L-B,Chalco,Chalco,Imported,62,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,46.3,Chalco Shandong sinter import,Shanxi,Shandong,L-B,Chalco,Chalco,Imported,62,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,46.3,Chalco Shandong sinter import,Other,Shandong,L-B,Chalco,Chalco,Imported,62,326,2.214171419,2.214171419,2.214171419,2.214171419,2.214171419,2.214171419,2.214171419,2.214171419,2.214171419,2.214171419,2.214171419,2.214171419,2.214171419,2.214171419,2.214171419,2.232889895,2.23608744,2.238454903,2.240381112,2.24202543,2.243471733,2.244770158,2.245953301,2.247043663,2.248057495,2.249006954,2.249901394
t/t,47.1,Chiping Xinfa L-B,Guangxi,Shandong,L-B,Xinfa,Xinfa,Imported,63,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,47.1,Chiping Xinfa L-B,Guizhou,Shandong,L-B,Xinfa,Xinfa,Imported,63,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,47.1,Chiping Xinfa L-B,Henan,Shandong,L-B,Xinfa,Xinfa,Imported,63,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,47.1,Chiping Xinfa L-B,Shanxi,Shandong,L-B,Xinfa,Xinfa,Imported,63,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,47.1,Chiping Xinfa L-B,Other,Shandong,L-B,Xinfa,Xinfa,Imported,63,326,2.482694789,2.482694789,2.555884376,2.565383084,2.570969992,2.57506126,2.578819187,2.582856127,2.586587911,2.58868087,2.589918381,2.591501139,2.593429061,2.595577895,2.597663618,2.599620347,2.601416185,2.603090556,2.604661799,2.606144312,2.607549622,2.608887109,2.610164512,2.611388298,2.612563926,2.613687503,2.614763889
t/t,47.2,Chiping Xinfa H-B,Guangxi,Shandong,H-B,Xinfa,Xinfa,Imported,64,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,47.2,Chiping Xinfa H-B,Guizhou,Shandong,H-B,Xinfa,Xinfa,Imported,64,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,47.2,Chiping Xinfa H-B,Henan,Shandong,H-B,Xinfa,Xinfa,Imported,64,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,47.2,Chiping Xinfa H-B,Shanxi,Shandong,H-B,Xinfa,Xinfa,Imported,64,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,47.2,Chiping Xinfa H-B,Other,Shandong,H-B,Xinfa,Xinfa,Imported,64,326,2.368566307,2.483343925,2.499233419,2.509592567,2.517754913,2.524666409,2.529826951,2.53342592,2.536669975,2.54169458,2.54783517,2.553115513,2.557774591,2.561563267,2.56435251,2.566663603,2.568854475,2.570947101,2.572951848,2.57487749,2.576731525,2.578520415,2.580249768,2.581924488,2.583548886,2.585126777,2.58666155
t/t,48,Lubei,Guangxi,Shandong,L-B,Lubei Group,Jinjiang,Imported,65,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,48,Lubei,Guizhou,Shandong,L-B,Lubei Group,Jinjiang,Imported,65,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,48,Lubei,Henan,Shandong,L-B,Lubei Group,Jinjiang,Imported,65,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,48,Lubei,Shanxi,Shandong,L-B,Lubei Group,Jinjiang,Imported,65,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,48,Lubei,Other,Shandong,L-B,Lubei Group,Jinjiang,Imported,65,326,3.165867141,3.165867141,3.165867141,3.165867141,3.165867141,3.165867141,3.165867141,3.165867141,3.165867141,3.165867141,3.165867141,3.165867141,3.165867141,3.165867141,3.165867141,3.165867141,3.165867141,3.165867141,3.165867141,3.165867141,3.165867141,3.165867141,3.165867141,3.165867141,3.165867141,3.165867141,3.165867141
t/t,49.1,Nanshan Donghai H-B,Guangxi,Shandong,H-B,Nanshan Group,Nanshan,Imported,66,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,49.1,Nanshan Donghai H-B,Guizhou,Shandong,H-B,Nanshan Group,Nanshan,Imported,66,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,49.1,Nanshan Donghai H-B,Henan,Shandong,H-B,Nanshan Group,Nanshan,Imported,66,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,49.1,Nanshan Donghai H-B,Shanxi,Shandong,H-B,Nanshan Group,Nanshan,Imported,66,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,49.1,Nanshan Donghai H-B,Other,Shandong,H-B,Nanshan Group,Nanshan,Imported,66,326,2.368566307,2.368566307,2.368566307,2.368566307,2.368566307,2.368566307,2.485395226,2.501294312,2.511443882,2.518810936,2.524677843,2.529715205,2.534168778,2.538095072,2.54161897,2.544824958,2.547772942,2.550507027,2.55306067,2.55545989,2.557725338,2.559873695,2.561918639,2.563871533,2.565741926,2.567537921,2.569266459
t/t,49.2,Nanshan Donghai L-B,Guangxi,Shandong,L-B,Nanshan Group,Nanshan,Imported,67,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,49.2,Nanshan Donghai L-B,Guizhou,Shandong,L-B,Nanshan Group,Nanshan,Imported,67,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,49.2,Nanshan Donghai L-B,Henan,Shandong,L-B,Nanshan Group,Nanshan,Imported,67,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,49.2,Nanshan Donghai L-B,Shanxi,Shandong,L-B,Nanshan Group,Nanshan,Imported,67,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,49.2,Nanshan Donghai L-B,Other,Shandong,L-B,Nanshan Group,Nanshan,Imported,67,326,2.623296,2.623296,2.702111319,2.711151839,2.716858424,2.722459003,2.7276123,2.73262025,2.737556401,2.74176128,2.745319747,2.748466544,2.751304125,2.753848575,2.756160948,2.7582847,2.760251901,2.762086923,2.763808747,2.765432455,2.766970242,2.768432113,2.769826386,2.771160053,2.77243905,2.773668465,2.774852689
t/t,50,Bochuang,Guangxi,Shandong,L-B,Chuangxin Group,Other,Imported,68,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,50,Bochuang,Guizhou,Shandong,L-B,Chuangxin Group,Other,Imported,68,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,50,Bochuang,Henan,Shandong,L-B,Chuangxin Group,Other,Imported,68,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,50,Bochuang,Shanxi,Shandong,L-B,Chuangxin Group,Other,Imported,68,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
