Date 1,Low,High,Average,Date 2,Cash Buyer,Cash Seller & Settlement,Unnamed: 7,Date 3,USD:CNY
,,,,2018-03-12 00:00:00.000,2096.5,2097.0,,2017-02-15 00:00:00.000,6.8632
,,,,2018-03-13 00:00:00.000,2079.5,2080.0,,2017-02-16 00:00:00.000,6.8629
,,,,2018-03-14 00:00:00.000,2095.5,2096.0,,2017-02-17 00:00:00.000,6.8456
,,,,2018-03-15 00:00:00.000,2062.0,2062.5,,2017-02-20 00:00:00.000,6.8743
,,,,2018-03-16 00:00:00.000,2068.0,2069.0,,2017-02-21 00:00:00.000,6.879
,,,,2018-03-19 00:00:00.000,2070.0,2070.5,,2017-02-22 00:00:00.000,6.882999999999999
,,,,2018-03-20 00:00:00.000,2072.0,2073.0,,2017-02-23 00:00:00.000,6.8695
,,,,2018-03-21 00:00:00.000,2056.0,2056.5,,2017-02-24 00:00:00.000,6.8655
,,,,2018-03-22 00:00:00.000,2057.0,2059.0,,2017-02-27 00:00:00.000,6.8814
,,,,2018-03-23 00:00:00.000,2048.0,2049.0,,2017-02-28 00:00:00.000,6.875
,,,,2018-03-26 00:00:00.000,2021.5,2022.0,,2017-03-01 00:00:00.000,6.8798
,,,,2018-03-27 00:00:00.000,2034.5,2035.0,,2017-03-02 00:00:00.000,6.8809
,,,,2018-03-28 00:00:00.000,2008.0,2009.0,,2017-03-03 00:00:00.000,6.8896
,,,,2018-03-29 00:00:00.000,1996.5,1997.0,,2017-03-06 00:00:00.000,6.879
,,,,2018-04-03 00:00:00.000,2008.0,2010.0,,2017-03-07 00:00:00.000,6.8957
,,,,2018-04-04 00:00:00.000,1971.0,1972.0,,2017-03-08 00:00:00.000,6.9032
,,,,2018-04-05 00:00:00.000,1968.0,1969.0,,2017-03-09 00:00:00.000,6.9125
,,,,2018-04-06 00:00:00.000,1966.0,1967.0,,2017-03-10 00:00:00.000,6.9123
,,,,2018-04-09 00:00:00.000,2112.0,2113.0,,13/3/2017,6.8988
,,,,2018-04-10 00:00:00.000,2171.0,2171.5,,2017-03-14 00:00:00.000,6.9118
,,,,2018-04-11 00:00:00.000,2251.0,2253.0,,2017-03-15 00:00:00.000,6.9115
,,,,2018-04-12 00:00:00.000,2219.5,2220.5,,2017-03-16 00:00:00.000,6.8862
,,,,2018-04-13 00:00:00.000,2324.5,2325.0,,2017-03-18 00:00:00.000,6.8873
,,,,2018-04-16 00:00:00.000,2358.0,2358.5,,2017-03-20 00:00:00.000,6.8998
,,,,2018-04-17 00:00:00.000,2375.0,2375.5,,2017-03-21 00:00:00.000,6.9071
,,,,2018-04-18 00:00:00.000,2527.5,2528.5,,2017-03-22 00:00:00.000,6.8889
,,,,2018-04-19 00:00:00.000,2597.5,2602.5,,2017-03-23 00:00:00.000,6.8856
,,,,2018-04-20 00:00:00.000,2461.0,2463.0,,2017-03-24 00:00:00.000,6.8845
,,,,2018-04-23 00:00:00.000,2451.5,2452.0,,2017-03-27 00:00:00.000,6.8701
,,,,2018-04-24 00:00:00.000,2221.0,2222.0,,2017-03-28 00:00:00.000,6.8782
,,,,2018-04-25 00:00:00.000,2247.0,2248.0,,2017-03-29 00:00:00.000,6.8915
,,,,2018-04-26 00:00:00.000,2203.5,2204.0,,2017-03-30 00:00:00.000,6.8889
,,,,2018-04-27 00:00:00.000,2248.0,2249.0,,2017-03-31 00:00:00.000,6.8993
,,,,2018-04-30 00:00:00.000,2223.0,2224.0,,2017-04-05 00:00:00.000,6.8906
,,,,2018-05-01 00:00:00.000,2257.5,2258.0,,2017-04-06 00:00:00.000,6.893
,,,,2018-05-02 00:00:00.000,2268.0,2269.0,,2017-04-07 00:00:00.000,6.8949
,,,,2018-05-03 00:00:00.000,,2349.0,,2017-04-10 00:00:00.000,6.9042
,,,,2018-05-04 00:00:00.000,2315.0,2316.0,,2017-04-11 00:00:00.000,6.8957
,,,,2018-05-08 00:00:00.000,2382.0,2384.0,,2017-04-12 00:00:00.000,6.894
,,,,2018-05-10 00:00:00.000,2325.0,2327.0,,2017-04-13 00:00:00.000,6.8651
,,,,2018-05-11 00:00:00.000,2272.5,2273.5,,14/4/2017,6.874
,,,,2018-05-14 00:00:00.000,2285.0,2285.5,,17/4/2017,6.8785
,,,,2018-05-15 00:00:00.000,2312.0,2313.0,,2017-04-18 00:00:00.000,6.8849
,,,,2018-05-16 00:00:00.000,2319.0,2319.5,,2017-04-19 00:00:00.000,6.8664
,,,,2018-05-18 00:00:00.000,2296.5,2297.0,,2017-04-20 00:00:00.000,6.8792
,,,,2018-05-21 00:00:00.000,2278.0,2278.5,,2017-04-21 00:00:00.000,6.8823
,,,,2018-05-22 00:00:00.000,2265.0,2265.5,,2017-04-24 00:00:00.000,6.8673
,,,,2018-05-24 00:00:00.000,2270.0,2271.0,,2017-04-25 00:00:00.000,6.8833
,,,,2018-05-25 00:00:00.000,2280.0,2282.0,,2017-04-26 00:00:00.000,6.8845
,,,,2018-05-30 00:00:00.000,2264.5,2265.5,,2017-04-27 00:00:00.000,6.8896
,,,,2018-06-01 00:00:00.000,2270.0,2271.0,,2017-04-28 00:00:00.000,6.8931
,,,,2018-06-04 00:00:00.000,2324.0,2324.5,,2017-05-02 00:00:00.000,6.8956
,,,,2018-06-05 00:00:00.000,2314.0,2314.5,,2017-05-03 00:00:00.000,6.8892
,,,,2018-06-06 00:00:00.000,2317.0,2317.5,,2017-05-04 00:00:00.000,6.8957
,,,,2018-06-08 00:00:00.000,2287.0,2287.5,,2017-05-05 00:00:00.000,6.8884
,,,,2018-06-11 00:00:00.000,2299.0,2300.0,,2017-05-08 00:00:00.000,6.8947
,,,,2018-06-12 00:00:00.000,2308.5,2309.0,,2017-05-09 00:00:00.000,6.9037
,,,,2018-06-13 00:00:00.000,2277.5,2278.0,,2017-05-10 00:00:00.000,6.9066
,,,,2018-06-15 00:00:00.000,2238.5,2239.5,,2017-05-11 00:00:00.000,6.9051
,,,,2018-06-19 00:00:00.000,2178.5,2179.0,,2017-05-12 00:00:00.000,6.8948
,,,,2018-06-20 00:00:00.000,2178.0,2179.0,,2017-05-15 00:00:00.000,6.8852
,,,,2018-06-21 00:00:00.000,2166.0,2167.0,,2017-05-16 00:00:00.000,6.879
,,,,2018-06-22 00:00:00.000,2165.5,2166.0,,2017-05-17 00:00:00.000,6.8635
,,,,2018-06-25 00:00:00.000,2171.0,2172.0,,2017-05-18 00:00:00.000,6.8612
,,,,2018-06-26 00:00:00.000,2151.0,2152.0,,2017-05-19 00:00:00.000,6.8786
,,,,2018-06-28 00:00:00.000,2172.5,2173.0,,2017-05-22 00:00:00.000,6.8673
,,,,2018-06-29 00:00:00.000,2182.5,2183.0,,2017-05-23 00:00:00.000,6.8661
,,,,2018-07-02 00:00:00.000,2152.0,2153.0,,2017-05-24 00:00:00.000,6.8758
,,,,2018-07-03 00:00:00.000,2163.0,2165.0,,2017-05-25 00:00:00.000,6.8695
,,,,2018-07-04 00:00:00.000,2120.0,2120.5,,2017-05-26 00:00:00.000,6.8698
,,,,2018-07-05 00:00:00.000,2126.0,2127.0,,2017-05-31 00:00:00.000,6.8633
,,,,2018-07-06 00:00:00.000,2098.0,2098.5,,2017-06-01 00:00:00.000,6.809
,,,,2018-07-09 00:00:00.000,2135.0,2135.5,,2017-06-02 00:00:00.000,6.807
,,,,2018-07-10 00:00:00.000,2140.0,2140.5,,2017-06-05 00:00:00.000,6.7935
,,,,2018-07-11 00:00:00.000,2120.0,2120.5,,2017-06-06 00:00:00.000,6.7934
,,,,2018-07-12 00:00:00.000,2104.0,2104.5,,2017-06-07 00:00:00.000,6.7858
,,,,2018-07-13 00:00:00.000,2100.0,2102.0,,2017-06-08 00:00:00.000,6.793
,,,,2018-07-16 00:00:00.000,2125.0,2130.0,,2017-06-09 00:00:00.000,6.7971
,,,,2018-07-17 00:00:00.000,2109.5,2110.0,,2017-06-12 00:00:00.000,6.7948
,,,,2018-07-18 00:00:00.000,2038.0,2040.0,,2017-06-13 00:00:00.000,6.7954
,,,,2018-07-19 00:00:00.000,2060.0,2062.0,,2017-06-14 00:00:00.000,6.7939
,,,,2018-07-20 00:00:00.000,2074.5,2075.0,,2017-06-15 00:00:00.000,6.7852
,,,,2018-07-23 00:00:00.000,2128.0,2130.0,,2017-05-16 00:00:00.000,6.7995
,,,,2018-07-25 00:00:00.000,2056.0,2056.5,,2017-06-19 00:00:00.000,6.7972
,,,,2018-07-26 00:00:00.000,2053.5,2054.0,,2017-06-20 00:00:00.000,6.8096
,,,,2018-07-27 00:00:00.000,2053.0,2055.0,,2017-06-21 00:00:00.000,6.8193
,,,,2018-07-30 00:00:00.000,2052.0,2054.0,,2017-06-22 00:00:00.000,6.8197
,,,,2018-07-31 00:00:00.000,2060.5,2061.0,,2017-06-23 00:00:00.000,6.8238
,,,,2018-08-01 00:00:00.000,2035.0,2036.0,,2017-06-26 00:00:00.000,6.822
,,,,2018-08-02 00:00:00.000,2022.0,2023.0,,2017-06-27 00:00:00.000,6.8292
,,,,2018-08-03 00:00:00.000,2014.0,2016.0,,2017-06-28 00:00:00.000,6.8053
,,,,2018-08-06 00:00:00.000,2000.0,2000.5,,2017-06-29 00:00:00.000,6.794
,,,,2018-08-07 00:00:00.000,2026.0,2026.5,,2017-06-30 00:00:00.000,6.7744
,,,,2018-08-08 00:00:00.000,2021.0,2022.0,,2017-07-03 00:00:00.000,6.7772
,,,,2018-08-09 00:00:00.000,2117.0,2118.0,,2017-07-04 00:00:00.000,6.7889
,,,,2018-08-10 00:00:00.000,2038.5,2039.0,,2017-07-05 00:00:00.000,6.7922
,,,,2018-08-13 00:00:00.000,2051.5,2052.0,,2017-07-06 00:00:00.000,6.7953
,,,,2018-08-14 00:00:00.000,2037.5,2038.0,,2017-07-07 00:00:00.000,6.7914
,,,,2018-08-15 00:00:00.000,1993.5,1994.5,,2017-07-10 00:00:00.000,6.7964
,,,,2018-08-17 00:00:00.000,1998.0,1999.0,,2017-07-11 00:00:00.000,6.7983
,,,,2018-08-20 00:00:00.000,2032.0,2033.0,,2017-07-12 00:00:00.000,6.7868
,,,,2018-08-21 00:00:00.000,2040.0,2040.5,,2017-07-13 00:00:00.000,6.7802
,,,,2018-08-22 00:00:00.000,2038.0,2038.5,,2017-07-14 00:00:00.000,6.7774
,,,,2018-08-23 00:00:00.000,2021.0,2021.5,,2017-07-17 00:00:00.000,6.7562
,,,,2018-08-24 00:00:00.000,2061.5,2062.0,,2017-07-18 00:00:00.000,6.7611
,,,,2018-08-28 00:00:00.000,2087.5,2088.0,,2017-07-19 00:00:00.000,6.7451
,,,,2018-08-29 00:00:00.000,2115.0,2116.0,,2017-07-20 00:00:00.000,6.7464
,,,,2018-08-30 00:00:00.000,2126.0,2127.0,,2017-07-21 00:00:00.000,6.7415
,,,,2018-08-31 00:00:00.000,2111.5,2112.0,,2017-07-24 00:00:00.000,6.741
,,,,2018-09-03 00:00:00.000,2082.5,2083.5,,2017-07-25 00:00:00.000,6.7485
,,,,2018-09-04 00:00:00.000,2039.5,2040.0,,2017-07-26 00:00:00.000,6.7529
,,,,2018-09-05 00:00:00.000,2045.5,2046.0,,2017-07-27 00:00:00.000,6.73074
,,,,2018-09-06 00:00:00.000,2030.0,2030.5,,2017-07-28 00:00:00.000,6.7373
,,,,2018-09-07 00:00:00.000,2028.0,2030.0,,2017-07-31 00:00:00.000,6.7283
,,,,2018-09-10 00:00:00.000,1998.0,2000.0,,2017-08-01 00:00:00.000,6.7148
,,,,2018-09-11 00:00:00.000,2034.0,2035.0,,2017-08-02 00:00:00.000,6.7205
,,,,2018-09-12 00:00:00.000,1981.0,1981.5,,2017-08-03 00:00:00.000,6.7211
,,,,2018-09-13 00:00:00.000,2013.5,2014.5,,2017-08-04 00:00:00.000,6.7132
,,,,2018-09-14 00:00:00.000,2015.0,2015.5,,2017-08-07 00:00:00.000,6.7228
,,,,2018-09-17 00:00:00.000,1984.5,1985.0,,2017-08-08 00:00:00.000,6.7184
,,,,2018-09-18 00:00:00.000,2011.0,2012.0,,2017-08-09 00:00:00.000,6.7075
,,,,2018-09-19 00:00:00.000,1980.0,1981.0,,2017-08-10 00:00:00.000,6.677
,,,,2018-09-20 00:00:00.000,2018.0,2018.5,,2017-08-11 00:00:00.000,6.6642
,,,,2018-09-21 00:00:00.000,2032.0,2034.0,,2017-08-14 00:00:00.000,6.66
,,,,2018-09-24 00:00:00.000,2034.5,2035.0,,2017-08-15 00:00:00.000,6.6689
,,,,2018-09-25 00:00:00.000,2018.0,2020.0,,2017-08-16 00:00:00.000,6.6779
,,,,2018-09-26 00:00:00.000,2056.0,2056.5,,2017-08-17 00:00:00.000,6.6709
,,,,2018-09-27 00:00:00.000,2028.0,2030.0,,2017-08-18 00:00:00.000,6.6744
,,,,2018-09-28 00:00:00.000,2011.0,2011.5,,2017-08-21 00:00:00.000,6.6709
,,,,2018-10-01 00:00:00.000,2047.0,2047.5,,2017-08-22 00:00:00.000,6.6597
,,,,2018-10-02 00:00:00.000,2079.5,2080.0,,2017-08-23 00:00:00.000,6.6633
,,,,2018-10-03 00:00:00.000,2166.0,2166.5,,2017-08-24 00:00:00.000,6.6525
,,,,2018-10-04 00:00:00.000,2243.0,2243.5,,2017-08-25 00:00:00.000,6.6579
,,,,2018-10-05 00:00:00.000,2139.5,2140.0,,2017-08-28 00:00:00.000,6.6353
,,,,2018-10-08 00:00:00.000,2073.0,2073.5,,2017-08-29 00:00:00.000,6.6293
,,,,2018-10-10 00:00:00.000,2028.0,2029.0,,2017-08-30 00:00:00.000,6.6102
,,,,2018-10-11 00:00:00.000,2023.5,2024.0,,2017-08-31 00:00:00.000,6.601
,,,,2018-10-12 00:00:00.000,2044.5,2045.0,,2017-09-01 00:00:00.000,6.5909
,,,,2018-10-15 00:00:00.000,2027.5,2028.0,,2017-09-04 00:00:00.000,6.5668
,,,,2018-10-16 00:00:00.000,2021.0,2022.0,,2017-09-05 00:00:00.000,6.537
,,,,2018-10-17 00:00:00.000,2017.5,2018.0,,2017-09-06 00:00:00.000,6.5311
,,,,2018-10-18 00:00:00.000,2007.0,2007.5,,2017-09-07 00:00:00.000,6.5269
,,,,2018-10-19 00:00:00.000,2022.0,2022.5,,2017-09-08 00:00:00.000,6.5032
,,,,2018-10-22 00:00:00.000,2002.0,2002.5,,2017-09-11 00:00:00.000,6.4997
,,,,2018-10-23 00:00:00.000,1996.0,1997.0,,2017-09-12 00:00:00.000,6.5277
,,,,2018-10-24 00:00:00.000,1987.0,1987.5,,2017-09-13 00:00:00.000,6.5382
,,,,2018-10-25 00:00:00.000,1980.0,1981.0,,2017-09-14 00:00:00.000,6.5465
,,,,2018-10-26 00:00:00.000,1960.0,1961.0,,2017-09-15 00:00:00.000,6.5423
,,,,2018-10-29 00:00:00.000,1980.0,1980.5,,2017-09-18 00:00:00.000,6.5419
,,,,2018-10-30 00:00:00.000,1951.0,1952.0,,2017-09-19 00:00:00.000,6.553
,,,,2018-11-01 00:00:00.000,1959.0,1961.0,,2017-09-20 00:00:00.000,6.567
,,,,2018-11-02 00:00:00.000,1966.5,1967.0,,2017-09-21 00:00:00.000,6.5867
,,,,2018-11-05 00:00:00.000,1958.0,1959.0,,2017-09-22 00:00:00.000,6.5861
,,,,2018-11-06 00:00:00.000,1948.0,1950.0,,2017-09-25 00:00:00.000,6.5945
,,,,2018-11-07 00:00:00.000,1950.5,1951.5,,2017-09-26 00:00:00.000,6.6076
,,,,2018-11-08 00:00:00.000,1975.0,1977.0,,2017-09-27 00:00:00.000,6.6192
,,,,2018-11-09 00:00:00.000,1963.5,1964.5,,2017-09-28 00:00:00.000,6.6285
,,,,2018-11-12 00:00:00.000,1933.0,1934.0,,2017-09-29 00:00:00.000,6.6369
,,,,2018-11-13 00:00:00.000,1924.5,1925.0,,2017-10-09 00:00:00.000,6.6493
,,,,2018-11-14 00:00:00.000,1930.0,1931.0,,2017-10-10 00:00:00.000,6.6273
,,,,2018-11-15 00:00:00.000,1916.0,1917.0,,2017-10-11 00:00:00.000,6.5841
,,,,2018-11-16 00:00:00.000,1913.5,1914.0,,2017-10-12 00:00:00.000,6.5808
,,,,2018-11-19 00:00:00.000,1917.5,1918.0,,2017-10-13 00:00:00.000,6.5866
,,,,2018-11-20 00:00:00.000,1926.0,1927.0,,2017-10-16 00:00:00.000,6.5839
,,,,2018-11-21 00:00:00.000,1944.0,1945.0,,2017-10-17 00:00:00.000,6.5883
,,,,2018-11-22 00:00:00.000,1941.0,1941.5,,2017-10-18 00:00:00.000,6.5991
,,,,2018-11-23 00:00:00.000,1922.0,1922.5,,2017-10-19 00:00:00.000,6.6093
,,,,2018-11-26 00:00:00.000,1918.0,1920.0,,2017-10-20 00:00:00.000,6.6092
,,,,2018-11-27 00:00:00.000,1924.5,1925.0,,2017-10-23 00:00:00.000,6.6205
,,,,2018-11-28 00:00:00.000,1911.5,1912.5,,2017-10-24 00:00:00.000,6.6268
,,,,2018-11-29 00:00:00.000,1931.0,1933.0,,2017-10-25 00:00:00.000,6.6322
,,,,2018-11-30 00:00:00.000,1934.5,1935.0,,2017-10-26 00:00:00.000,6.6288
,,,,2018-12-03 00:00:00.000,1982.0,1982.5,,2017-10-27 00:00:00.000,6.6473
,,,,2018-12-04 00:00:00.000,1984.5,1985.0,,2017-10-30 00:00:00.000,6.6487
,,,,2018-12-05 00:00:00.000,1966.0,1966.5,,2017-10-31 00:00:00.000,6.6397
,,,,2018-12-06 00:00:00.000,1943.0,1945.0,,2017-11-01 00:00:00.000,6.63
,,,,2018-12-07 00:00:00.000,1961.0,1962.0,,2017-11-02 00:00:00.000,6.6196
,,,,2018-12-10 00:00:00.000,1950.0,1951.0,,2017-11-03 00:00:00.000,6.6072
,,,,2018-12-11 00:00:00.000,1949.0,1949.5,,2017-11-06 00:00:00.000,6.6247
,,,,2018-12-12 00:00:00.000,1927.0,1928.0,,2017-11-07 00:00:00.000,6.6216
,,,,2018-12-13 00:00:00.000,1923.0,1924.0,,2017-11-08 00:00:00.000,6.6277
,,,,2018-12-14 00:00:00.000,1907.0,1908.0,,2017-11-09 00:00:00.000,6.6325
,,,,2018-12-17 00:00:00.000,1937.0,1937.5,,2017-11-10 00:00:00.000,6.6282
,,,,2018-12-18 00:00:00.000,1939.0,1940.0,,2017-11-13 00:00:00.000,6.6347
,,,,2018-12-19 00:00:00.000,1927.0,1928.0,,2017-11-14 00:00:00.000,6.6399
,,,,2018-12-20 00:00:00.000,1922.5,1923.5,,2017-11-15 00:00:00.000,6.6263
,,,,2018-12-21 00:00:00.000,1919.0,1920.0,,2017-11-16 00:00:00.000,6.6286
,,,,2018-12-24 00:00:00.000,1898.0,1898.5,,2017-11-17 00:00:00.000,6.6277
,,,,2018-12-27 00:00:00.000,1897.0,1898.0,,2017-11-20 00:00:00.000,6.6271
,,,,2018-12-28 00:00:00.000,1880.0,1881.0,,2017-11-21 00:00:00.000,6.6356
,,,,2018-12-31 00:00:00.000,1868.5,1869.5,,2017-11-22 00:00:00.000,6.629
,,,,2019-01-02 00:00:00.000,1857.0,1858.0,,2017-11-23 00:00:00.000,6.6021
,,,,2019-01-03 00:00:00.000,1825.0,1825.5,,2017-11-24 00:00:00.000,6.581
,,,,2019-01-04 00:00:00.000,1878.5,1879.0,,2017-11-27 00:00:00.000,6.587
,,,,2019-01-07 00:00:00.000,1857.5,1858.0,,2017-11-28 00:00:00.000,6.594
,,,,2019-01-08 00:00:00.000,1836.0,1837.0,,2017-11-29 00:00:00.000,6.601
,,,,2019-01-09 00:00:00.000,1841.5,1842.0,,2017-11-30 00:00:00.000,6.603
,,,,2019-01-10 00:00:00.000,1842.0,1844.0,,2017-12-01 00:00:00.000,6.606
,,,,2019-01-11 00:00:00.000,1815.0,1816.0,,2017-12-04 00:00:00.000,6.6105
,,,,2019-01-14 00:00:00.000,1775.0,1775.5,,2017-12-05 00:00:00.000,6.6113
,,,,2019-01-15 00:00:00.000,1810.0,1810.5,,2017-12-06 00:00:00.000,6.6163
,,,,2019-01-16 00:00:00.000,1839.0,1839.5,,2017-12-07 00:00:00.000,6.6195
,,,,2019-01-17 00:00:00.000,1803.0,1804.0,,2017-12-08 00:00:00.000,6.6218
,,,,2019-01-18 00:00:00.000,1850.0,1851.0,,2017-12-11 00:00:00.000,6.6152
,,,,2019-01-21 00:00:00.000,1842.0,1842.5,,2017-12-12 00:00:00.000,6.6162
,,,,2019-01-22 00:00:00.000,1867.0,1867.5,,2017-12-13 00:00:00.000,6.6251
,,,,2019-01-23 00:00:00.000,1877.0,1877.5,,2017-12-14 00:00:00.000,6.6033
,,,,2019-01-24 00:00:00.000,1850.0,1851.0,,2017-12-15 00:00:00.000,6.6113
,,,,2019-01-25 00:00:00.000,1865.5,1866.5,,2017-12-18 00:00:00.000,6.6162
,,,,2019-01-28 00:00:00.000,1859.5,1860.0,,2017-12-19 00:00:00.000,6.6098
,,,,2019-01-29 00:00:00.000,1852.0,1853.0,,2017-12-20 00:00:00.000,6.6066
,,,,2019-01-30 00:00:00.000,1870.5,1871.0,,2017-12-21 00:00:00.000,6.5795
,,,,2019-01-31 00:00:00.000,1880.0,1880.5,,2017-12-22 00:00:00.000,6.5821
,,,,2019-02-01 00:00:00.000,1871.5,1872.5,,2017-12-25 00:00:00.000,6.5683
,,,,2019-02-04 00:00:00.000,1839.5,1840.0,,2017-12-26 00:00:00.000,6.5416
,,,,2019-02-05 00:00:00.000,1896.0,1896.5,,2017-12-27 00:00:00.000,6.5421
,,,,2019-02-06 00:00:00.000,1886.0,1886.5,,2017-12-28 00:00:00.000,6.5412
,,,,2019-02-07 00:00:00.000,1862.0,1862.5,,2017-12-29 00:00:00.000,6.5342
,,,,2019-02-08 00:00:00.000,1864.5,1865.0,,2018-01-02 00:00:00.000,6.5079
,,,,2019-02-11 00:00:00.000,1847.0,1848.0,,2018-01-03 00:00:00.000,6.472
,,,,2019-02-12 00:00:00.000,1840.0,1840.5,,2018-01-04 00:00:00.000,6.5043
,,,,2019-02-13 00:00:00.000,1839.0,1840.0,,2018-01-05 00:00:00.000,6.4915
,,,,2019-02-14 00:00:00.000,1828.5,1829.0,,2018-01-08 00:00:00.000,6.4832
,,,,2019-02-15 00:00:00.000,1828.0,1828.5,,2018-01-09 00:00:00.000,6.4968
,,,,2019-02-18 00:00:00.000,1821.5,1822.5,,2018-01-10 00:00:00.000,6.5207
,,,,2019-02-19 00:00:00.000,1833.0,1833.5,,2018-01-11 00:00:00.000,6.5174
,,,,2019-02-20 00:00:00.000,1829.0,1829.5,,2018-01-12 00:00:00.000,6.4932
,,,,2019-02-21 00:00:00.000,1857.5,1858.5,,2018-01-15 00:00:00.000,6.4574
,,,,2019-02-22 00:00:00.000,1890.0,1890.5,,2018-01-16 00:00:00.000,6.4372
,,,,2019-02-25 00:00:00.000,1885.5,1886.0,,2018-01-17 00:00:00.000,6.4335
,,,,2019-02-26 00:00:00.000,1869.0,1870.0,,2018-01-18 00:00:00.000,6.4401
,,,,2019-02-27 00:00:00.000,1898.0,1898.5,,2018-01-19 00:00:00.000,6.4169
,,,,2019-02-28 00:00:00.000,1892.5,1893.0,,2018-01-22 00:00:00.000,6.4112
,,,,2019-03-01 00:00:00.000,1890.0,1890.5,,2018-01-23 00:00:00.000,6.4009
,,,,2019-03-04 00:00:00.000,1859.0,1859.5,,2018-01-24 00:00:00.000,6.3916
,,,,2019-03-05 00:00:00.000,1868.0,1868.5,,2018-01-25 00:00:00.000,6.3724
,,,,2019-03-06 00:00:00.000,1845.5,1846.0,,2018-01-26 00:00:00.000,6.3436
,,,,2019-03-07 00:00:00.000,1840.5,1841.0,,2018-01-29 00:00:00.000,6.3267
,,,,2019-03-08 00:00:00.000,1846.0,1848.0,,2018-01-30 00:00:00.000,6.3312
,,,,2019-03-11 00:00:00.000,1829.0,1830.0,,2018-01-31 00:00:00.000,6.3339
,,,,2019-03-12 00:00:00.000,1850.0,1851.0,,2018-02-01 00:00:00.000,6.3045
,,,,2019-03-13 00:00:00.000,1872.5,1873.0,,2018-02-02 00:00:00.000,6.2885
,,,,2019-03-14 00:00:00.000,1873.0,1873.5,,2018-02-05 00:00:00.000,6.3019
,,,,2019-03-15 00:00:00.000,1867.0,1868.0,,2018-02-06 00:00:00.000,6.3072
,,,,2019-03-18 00:00:00.000,1878.0,1879.0,,2018-02-07 00:00:00.000,6.2882
,,,,2019-03-19 00:00:00.000,1907.0,1907.5,,2018-02-08 00:00:00.000,6.2822
,,,,2019-03-20 00:00:00.000,1922.0,1923.0,,2018-02-09 00:00:00.000,6.3194
,,,,2019-03-21 00:00:00.000,1890.5,1891.0,,2018-02-12 00:00:00.000,6.3001
,,,,2019-03-22 00:00:00.000,1866.5,1867.0,,2018-02-13 00:00:00.000,6.3247
,,,,2019-03-25 00:00:00.000,1855.5,1856.0,,2018-02-14 00:00:00.000,6.3428
,,,,2019-03-26 00:00:00.000,1849.0,1849.5,,2018-02-26 00:00:00.000,6.3378
,,,,2019-03-27 00:00:00.000,1898.0,1898.5,,2018-02-27 00:00:00.000,6.3146
,,,,2019-03-28 00:00:00.000,1895.5,1896.5,,2018-02-28 00:00:00.000,6.3294
,,,,2019-03-29 00:00:00.000,1899.5,1900.0,,2018-03-01 00:00:00.000,6.3352
,,,,2019-04-01 00:00:00.000,1887.5,1888.0,,2018-03-02 00:00:00.000,6.3334
,,,,2019-04-02 00:00:00.000,1857.5,1858.0,,2018-03-05 00:00:00.000,6.3431
,,,,2019-04-03 00:00:00.000,1864.0,1865.0,,2018-03-06 00:00:00.000,6.3386
,,,,2019-04-04 00:00:00.000,1871.0,1872.0,,2018-03-07 00:00:00.000,6.3294
,,,,2019-04-05 00:00:00.000,1863.0,1864.0,,2018-03-08 00:00:00.000,6.3239
,,,,2019-04-08 00:00:00.000,1858.0,1858.5,,2018-03-09 00:00:00.000,6.3451
,,,,2019-04-09 00:00:00.000,1850.0,1851.0,,2018-03-12 00:00:00.000,6.3333
,,,,2019-04-10 00:00:00.000,1851.0,1852.0,,2018-03-13 00:00:00.000,6.3218
,,,,2019-04-11 00:00:00.000,1846.5,1847.5,,2018-03-14 00:00:00.000,6.3205
,,,,2019-04-12 00:00:00.000,1843.0,1843.5,,2018-03-15 00:00:00.000,6.3141
,,,,2019-04-15 00:00:00.000,1843.0,1843.5,,2018-03-16 00:00:00.000,6.334
,,,,2019-04-16 00:00:00.000,1838.0,1839.0,,2018-03-19 00:00:00.000,6.332
,,,,2019-04-17 00:00:00.000,1840.0,1840.5,,2018-03-20 00:00:00.000,6.3246
,,,,2019-04-18 00:00:00.000,1838.5,1839.0,,2018-03-21 00:00:00.000,6.3396
,,,,2019-04-23 00:00:00.000,1854.5,1855.0,,2018-03-22 00:00:00.000,6.3167
,,,,2019-04-24 00:00:00.000,1853.0,1854.0,,2018-03-23 00:00:00.000,6.3272
,,,,2019-04-25 00:00:00.000,1850.0,1852.0,,2018-03-26 00:00:00.000,6.3193
,,,,2019-04-26 00:00:00.000,1831.5,1832.0,,2018-03-27 00:00:00.000,6.2816
,,,,2019-04-29 00:00:00.000,1815.0,1816.0,,2018-03-28 00:00:00.000,6.2785
,,,,2019-04-30 00:00:00.000,1808.0,1809.0,,2018-03-29 00:00:00.000,6.3046
,,,,2019-05-01 00:00:00.000,1775.0,1775.5,,2018-03-30 00:00:00.000,6.2881
,,,,2019-05-02 00:00:00.000,1799.5,1800.5,,2018-04-02 00:00:00.000,6.2781
,,,,2019-05-03 00:00:00.000,1783.0,1783.5,,2018-04-03 00:00:00.000,6.2833
,,,,2019-05-07 00:00:00.000,1766.0,1767.0,,2018-04-04 00:00:00.000,6.2926
,,,,2019-05-08 00:00:00.000,1760.5,1761.0,,2018-04-05 00:00:00.000,6.2926
