Year,Month,Date,Country of Origin,Regency,Province,Price Type,Declared Price USD/tonne,Aa%,SiO2%,Fe2O3%,H2O%,Contract Date,Tonnage,Customer,Importing Port,Freight Rate US$/dmt,Insurance Rate US$/dmt
2013,month_6,2013-06-18,indonesia,,C. Kalimantan,FOB,38.8999999609792,47.13,7.45,15.86,13.93,20121207.0,51254.68,Xinfa,Longkou,,
2013,month_6,2013-06-18,indonesia,,C. Kalimantan,FOB,38.89999995887149,47.1,7.06,15.92,13.78,20121207.0,48628.08,Xinfa,Qingdao,,
2013,month_6,2013-06-18,indonesia,,C. Kalimantan,FOB,38.9000000120647,47.1,7.06,15.92,13.78,20121207.0,99463.392,Xinfa,Qingdao ,,
2013,month_6,2013-06-19,Fiji,Galoa,,C&F,55.855920550432394,39.92,1.59,,16.5,20120523.0,61238.546,Xinfa,Qingdao ,,
2013,month_6,2013-06-19,indonesia,Bintan,Riau Islands,FOB,32.5806451612903,43.5,13.0,,12.0,20130426.0,28028.0,Weiqiao,Yantai,,
2013,month_6,2013-06-19,indonesia,Bintan,Riau Islands,FOB,34.0,46.5,16.6,11.2,,20130522.0,22801.05,Xiamen Huilin (Lubei),Shishi,,
2013,month_6,2013-06-20,Australia,Weipa,,CIF,67.741935483871,55.05,8.64,,12.0,20130417.0,59508.24,Weiqiao,Laizhou,,
2013,month_6,2013-06-20,Australia,Weipa,,CIF,67.741935483871,55.69,8.929999999999998,,11.6,20130417.0,53268.956,Weiqiao,Qingdao,,
2013,month_6,2013-06-20,Australia,Weipa,,CIF,67.741935483871,55.61,8.5,,11.5,20130417.0,59345.445,Weiqiao,Qingdao,,
2013,month_6,2013-06-20,India,Maharashtra,,C&F,55.0,43.5,7.5,,4.9,20130423.0,56245.94,Weiqiao,Longkou,,
2013,month_6,2013-06-20,indonesia,Bintan,Riau Islands,FOB,32.5806451612903,43.5,13.0,,12.0,20130426.0,93588.0,Weiqiao,Longkou,,
2013,month_6,2013-06-20,indonesia,Bintan,Riau Islands,FOB,31.5000000468953,46.0,16.0,,10.0,20130403.0,106620.53,Weiqiao,Longkou,,
2013,month_6,2013-06-20,indonesia,Bintan,Riau Islands,FOB,31.5,46.0,16.0,,10.0,20130403.0,31360.5,Weiqiao,Yantai,,
2013,month_6,2013-06-20,indonesia,Bintan,Riau Islands,FOB,31.500000038621604,46.0,16.0,,10.0,20130403.0,129461.27,Weiqiao,Yantai,,
2013,month_6,2013-06-21,Australia,Weipa,,CIF,67.741935483871,54.97,9.38,,11.5,20130529.0,53847.825,Weiqiao,Qingdao,,
2013,month_6,2013-06-21,indonesia,Singkep,,CIF,53.4497999428175,48.78,9.61,13.71,17.19,20130531.0,116224.27,Guangdong Hengtai Energy,Yantai,,
2013,month_6,2013-06-21,indonesia,,W. Kalimantan,FOB,44.516129030455,47.76,5.94,,15.85,20130520.0,178900.042,Weiqiao,Qingdao,,
2013,month_6,2013-06-21,indonesia,,W. Kalimantan,FOB,41.935483870967694,42.49,7.87,,12.2,20130520.0,78700.016,Weiqiao,Longkou,,
2013,month_6,2013-06-21,indonesia,,,FOB,45.8064516129032,45.0,8.0,,15.0,20130520.0,47600.0,Weiqiao,Laizhou,,
2013,month_6,2013-06-24,India,,Gujarat,C&F,51.0,41.0,11.0,,12.0,20130403.0,9355.0,Weiqiao,Yantai,,
2013,month_6,2013-06-24,Australia,Weipa,,CIF,51.2112250089388,55.88,9.46,5.53,11.8,20130112.0,65685.186,Xinfa,Qingdao,,
2013,month_6,2013-06-24,indonesia,,,FOB,45.8064516129032,45.0,8.0,,15.0,20130520.0,46439.75,Weiqiao,Weihai,,
2013,month_6,2013-06-24,indonesia,Bintan,Riau Islands,FOB,28.0,43.5,13.0,,12.0,20130419.0,30197.2,Weiqiao,Yantai,,
2013,month_6,2013-06-24,indonesia,Ketapang,W. Kalimantan,FOB,40.9850000699923,45.29,7.92,,13.0,20130428.0,46719.418,Conrad (Lubei),Cangzhou,,
2013,month_6,2013-06-24,indonesia,,C. Kalimantan,FOB,38.900000063828,47.27,7.28,15.97,13.98,20130617.0,47001.33,Xinfa,Weihai,,
2013,month_6,2013-06-24,indonesia,Lingga,Riau Islands,FOB,39.0,49.23,9.08,13.0,13.0,20130415.0,47997.9,Nanshan,Longkou,,
2013,month_6,2013-06-25,Australia,Gove,,CIF,60.161290322580605,50.4,5.7,,9.8,20130423.0,58088.8,Weiqiao,Qingdao,,
2013,month_6,2013-06-25,India,,Gujarat,C&F,53.0,41.0,11.0,,6.45,20130403.0,62678.5,Weiqiao,Yantai,,
2013,month_6,2013-06-25,Australia,Gove,,FOB,34.2046251205925,50.1,6.0,14.5,9.5,20130509.0,58616.85,Xinfa,Longkou,,
2013,month_6,2013-06-25,Australia,Weipa,,CIF,51.211225046550894,55.23,9.06,7.01,11.4,20130112.0,56240.622,Xinfa,Qingdao,,
2013,month_6,2013-06-25,indonesia,,W. Kalimantan,FOB,34.500000015305,47.33,5.9,15.58,,20130513.0,98007.093,Chalco Shandong,Longkou,,
2013,month_6,2013-06-25,indonesia,,,FOB,30.7522123893805,37.2,3.45,,9.6,20130325.0,64780.64,Chalco Shandong,Qingdao,,
2013,month_6,2013-06-25,indonesia,Pontianak,W. Kalimantan,FOB,43.0,47.5,5.5,,15.0,20130613.0,49500.63,Chalco Zhengzhou,Rizhao,,
2013,month_6,2013-06-25,indonesia,,,FOB,45.8064516060031,46.0,10.0,,15.0,20130411.0,46750.213,Weiqiao,Longkou,,
2013,month_6,2013-06-25,indonesia,,W. Kalimantan,FOB,47.58064516129029,47.5,9.5,,12.22,20130423.0,69179.418,Weiqiao,Qingdao,,
2013,month_6,2013-06-25,indonesia,Bintan,Riau Islands,FOB,28.0,43.5,13.0,,12.0,20130419.0,99910.8,Weiqiao,Longkou,,
2013,month_6,2013-06-25,indonesia,,,FOB,39.0,43.0,7.0,,13.0,20130517.0,49068.0,Nanshan,Qingdao,,
2013,month_6,2013-06-26,Australia,Weipa,,CIF,67.741935483871,55.91,9.38,,10.7,20130529.0,56418.847,Weiqiao,Qingdao,,
2013,month_6,2013-06-26,India,,Gujarat,CIF,63.0645161290323,42.5,6.5,,4.7,20130329.0,165964.95,Weiqiao,Yantai,,
2013,month_6,2013-06-26,Australia,Weipa,,CIF,50.2659903834993,55.51,9.55,6.32,11.2,20130522.0,64856.856,Xinfa,Qingdao ,,
2013,month_6,2013-06-26,indonesia,,W. Kalimantan,FOB,44.853091456068896,47.0,,,15.58,20130513.0,59101.6,Chalco Shandong,Yantai,,
2013,month_6,2013-06-26,Brazil,Trombetas,,CIF,87.95805211476461,51.8,3.78,,9.65,20130412.0,52719.225,Chalco Shandong,Qingdao,,
2013,month_6,2013-06-26,indonesia,,,CIF,42.5000000367698,46.86,12.43,17.23,,20130326.0,135980.99,Guangdong Xinda,Yantai,,
2013,month_6,2013-06-26,indonesia,,,FOB,39.0,43.0,7.0,,13.0,20130517.0,49329.0,Nanshan,Laizhou,,
2013,month_6,2013-06-28,India,,Gujarat,CIF,63.0645161290323,42.5,6.5,,4.79,20130329.0,56745.16,Weiqiao,Longkou,,
2013,month_6,2013-06-28,India,,Gujarat,C&F,57.0,45.0,5.75,,3.97,20130418.0,74617.22999999998,Weiqiao,Qingdao,,
2013,month_6,2013-06-28,Australia,,,CIF,55.5999999366997,55.52,9.25,,,,63190.89,Nanshan,Longkou,,
2013,month_6,2013-06-28,indonesia,,,C&F,43.2966111707187,45.13,16.78,9.93,,20130128.0,78886.24,Guangdong Xinda,Yantai,,
2013,month_6,2013-06-28,indonesia,Bintan,Riau Islands,FOB,35.4838709677419,46.0,15.0,,12.0,20130419.0,64680.0,Weiqiao,Longkou,,
2013,month_7,2013-07-01 00:00:00.000,Australia,,,CIF,51.211225058443205,55.54,9.15,7.14,11.6,,54938.832,Xinfa,Qingdao,,
2013,month_7,2013-07-01 00:00:00.000,China,,C. Kalimantan,CIF,65.0000105353226,47.3,7.69,18.51,19.23,,43662.64,Qingdao Herui Huifeng,Yantai,,
2013,month_7,2013-07-01 00:00:00.000,Indonesia,,,FOB,42.0,47.12,4.11,,10.0,,39645.0,Chalco Zhengzhou,Qingdao,,
2013,month_7,2013-07-01 00:00:00.000,Indonesia,,W. Kalimantan,FOB,45.5923675028032,47.0,,,17.08,,63765.5,Chalco Zhengzhou,Qingdao,,
2013,month_7,2013-07-01 00:00:00.000,Indonesia,,W. Kalimantan,FOB,43.276800002775204,47.86,5.66,,15.44,,113000.088,Weiqiao,Yantai,,
2013,month_7,2013-07-01 00:00:00.000,Indonesia,Bintan,Riau Islands,FOB,35.1232,46.0,16.0,,10.0,,33128.1,Weiqiao,Yantai,,
2013,month_7,2013-07-01 00:00:00.000,China,,,CIF,54.3069397282261,55.04,8.34,8.949999999999998,12.1,,58292.643,Nanshan,Longkou,,
2013,month_7,2013-07-01 00:00:00.000,Indonesia,,C. Kalimantan,FOB,38.8999999562444,47.16,7.23,15.82,13.92,,45708.48,Xinfa,Weihai,,
2013,month_7,2013-07-02 00:00:00.000,Indonesia,,W. Kalimantan,FOB,46.25600001624721,47.5,9.5,,12.63,,48254.451,Weiqiao,Longkou,,
2013,month_7,2013-07-02 00:00:00.000,Indonesia,Bintan,Riau Islands,FOB,31.5,46.0,16.0,,10.0,,76050.0,Weiqiao,Yantai,,
2013,month_7,2013-07-02 00:00:00.000,Indonesia,Bintan,Riau Islands,FOB,28.5,43.5,13.0,,10.0,,63000.0,Weiqiao,Yantai,,
2013,month_7,2013-07-02 00:00:00.000,Indonesia,Pontianak,W. Kalimantan,FOB,48.5000001052575,48.21,6.64,13.0,13.0,,47502.57,Nanshan,Longkou,,
2013,month_7,2013-07-03 00:00:00.000,Belgium,,,CIF,707.077010406812,89.0,2.5,1.25,,,21.14,Jiangsu Kaideli Refractory,Yangshan,,
2013,month_7,2013-07-03 00:00:00.000,Indonesia,,W. Kalimantan,FOB,46.2560000166139,47.5,9.5,,12.63,,47189.41099999999,Weiqiao,Qingdao,,
2013,month_7,2013-07-03 00:00:00.000,Indonesia,,,FOB,43.5904,43.0,7.0,13.0,,,44152.5,Weiqiao,Longkou,,
2013,month_7,2013-07-03 00:00:00.000,Indonesia,,C. Kalimantan,FOB,38.8999999491069,47.09,7.67,15.77,13.82,,78596.16,Xinfa,Longkou,,
2013,month_7,2013-07-04 00:00:00.000,Ghana,Awaso,,C&F,74.0,52.5,,,,,26585.0,Bosai,Nantong,,
2013,month_7,2013-07-04 00:00:00.000,Australia,Weipa,,CIF,65.856,56.06,9.2,,11.3,,56710.345,Weiqiao,Qingdao,,
2013,month_7,2013-07-04 00:00:00.000,India,,Maharashtra,C&F,55.0,43.5,7.5,,6.9,,50227.45,Weiqiao,Laizhou,,
2013,month_7,2013-07-04 00:00:00.000,Indonesia,Bintan,Riau Islands,FOB,40.0,46.06,16.88,10.76,10.0,,24189.3,Huiying Chemical Industry (Quanzhou),Xiamen,,
2013,month_7,2013-07-04 00:00:00.000,Indonesia,,W. Kalimantan,FOB,40.768,43.26,5.57,,12.95,,92300.021,Weiqiao,Longkou,,
2013,month_7,2013-07-04 00:00:00.000,Indonesia,Bintan,Riau Islands,FOB,35.1232,46.0,16.0,,10.0,,105849.9,Weiqiao,Longkou,,
2013,month_7,2013-07-04 00:00:00.000,Indonesia,,W. Kalimantan,FOB,43.276800002775204,47.86,5.66,,15.44,,113000.088,Weiqiao,Yantai,,
2013,month_7,2013-07-04 00:00:00.000,Indonesia,Bintan,Riau Islands,FOB,35.1232,46.0,16.0,,10.0,,33128.1,Weiqiao,Yantai,,
2013,month_7,2013-07-05 00:00:00.000,Australia,Weipa,,CIF,65.856,55.83,9.41,,11.4,,54807.074,Weiqiao,Qingdao,,
2013,month_7,2013-07-05 00:00:00.000,India,,Gujarat,CIF,55.000000071889495,42.5,6.5,,3.63,,69551.193,Weiqiao,Longkou,,
2013,month_7,2013-07-05 00:00:00.000,Indonesia,,W. Kalimantan,FOB,45.5923675832127,47.0,,,17.08,,82920.0,Chalco Zhengzhou,Qingdao,,
2013,month_7,2013-07-05 00:00:00.000,Indonesia,,,FOB,46.8832,47.0,8.0,,16.0,,47670.0,Weiqiao,Qingdao,,
2013,month_7,2013-07-05 00:00:00.000,Indonesia,,,FOB,39.0,43.0,7.0,,13.0,,48763.5,Weiqiao,Longkou,,
2013,month_7,2013-07-08 00:00:00.000,Guinea,Kamsar,,CIF,71.53652997252841,53.44,1.16,14.8,7.0,,59155.67,Xinfa,Longkou,,
2013,month_7,2013-07-08 00:00:00.000,Indonesia,East Kotawaringin,C. Kalimantan,FOB,40.299999979481605,44.16,8.109999999999998,16.89,11.98,,48736.67,Conrad (Lubei),Cangzhou,,
2013,month_7,2013-07-08 00:00:00.000,Indonesia,Kubu Raya,W. Kalimantan,FOB,43.000000041119,47.5,5.5,,15.0,,48639.276,Chalco Zhongzhou,Rizhou,,
2013,month_7,2013-07-08 00:00:00.000,Indonesia,,C. Kalimantan,FOB,38.9,47.07,7.429999999999999,15.89,13.8,,47539.3,Xinfa,Laizhou,,
2013,month_7,2013-07-08 00:00:00.000,Indonesia,Pontianak,W. Kalimantan,FOB,48.5,49.49,6.56,13.0,13.0,,45283.94,Nanshan,Longkou,,
2013,month_7,2013-07-09 00:00:00.000,Australia,Weipa,,C&F,16998.3333333333,47.0,9.0,12.0,2.0,,0.006,Weiqiao,Beijing Express ,,
2013,month_7,2013-07-09 00:00:00.000,Netherland,,,FOB,607.2000000000002,89.0,2.5,1.25,,,21.2,Jiangsu Kaideli Refractory,Yangshan,,
2013,month_7,2013-07-10 00:00:00.000,Australia,Weipa,,CIF,65.856,56.17,9.23,,11.9,,53021.223,Weiqiao,Laizhou,,
2013,month_7,2013-07-09 00:00:00.000,Indonesia,,C. Kalimantan,FOB,38.90000010479249,47.01,7.889999999999999,15.79,14.03,,47713.35,Xinfa,Weihai,,
2013,month_7,2013-07-10 00:00:00.000,India,,,CIF,61.3088,42.5,6.5,,5.6,,50598.4,Weiqiao,Longkou,,
2013,month_7,2013-07-10 00:00:00.000,India,,,CIF,61.3088,42.5,6.5,,6.75,,50914.5,Weiqiao,Laizhou,,
2013,month_7,2013-07-10 00:00:00.000,Australia,,,CIF,52.3742582513229,55.82,9.55,,,,59246.651,Nanshan,Longkou,,
2013,month_7,2013-07-10 00:00:00.000,Indonesia,,W. Kalimantan,FOB,43.27679999150709,47.47,5.16,,15.8,,73850.039,Weiqiao,Longkou,,
2013,month_7,2013-07-10 00:00:00.000,Indonesia,,Kalimantan,FOB,39.0,43.0,7.0,,131.0,,48894.0,Weiqiao,Yantai,,
2013,month_7,2013-07-10 00:00:00.000,Indonesia,Bintan,Riau Islands,FOB,35.1232,46.0,16.0,,8.0,,68080.0,Weiqiao,Longkou,,
2013,month_7,2013-07-10 00:00:00.000,Indonesia,,W. Kalimantan,FOB,46.256,47.5,9.5,,12.69,,46841.82,Weiqiao,Weihai,,
2013,month_7,2013-07-10 00:00:00.000,Indonesia,,W. Kalimantan,FOB,46.256,47.5,9.5,,12.36,,48916.27,Weiqiao,Laizhou,,
2013,month_7,2013-07-10 00:00:00.000,Indonesia,Bintan,Riau Islands,FOB,35.1232,46.0,16.0,,10.0,,136518.3,Weiqiao,Yantai,,
2013,month_7,2013-07-10 00:00:00.000,Indonesia,Pontianak,W. Kalimantan,FOB,48.5,49.6,6.74,13.0,13.0,,39855.28,Nanshan,Longkou,,
2013,month_7,2013-07-12 00:00:00.000,Australia,Weipa,,CIF,65.856,55.97,9.5,,11.7,,57218.4,Weiqiao,Qingdao,,
2013,month_7,2013-07-12 00:00:00.000,Australia,Weipa,,CIF,52.0853653480017,51.79,6.87,12.01,15.5,,52575.9,Xinfa,Longkou,,
2013,month_7,2013-07-12 00:00:00.000,Indonesia,,Kalimantan,FOB,46.256,47.5,9.5,,14.45,,43485.07,Weiqiao,Longkou,,
2013,month_7,2013-07-12 00:00:00.000,Indonesia,,W. Kalimantan,FOB,44.8448000121983,49.5,9.0,,10.0,,51417.006,Weiqiao,Yantai,,
2013,month_7,2013-07-12 00:00:00.000,Indonesia,,Kalimantan,FOB,46.8832,47.0,8.0,,16.0,,46200.0,Weiqiao,Yantai,,
2013,month_7,2013-07-12 00:00:00.000,Indonesia,Ketapang,W. Kalimantan,FOB,42.0,46.97,4.23,,10.0,,40806.42,Chalco Shandong,Laizhou,,
2013,month_7,2013-07-15 00:00:00.000,Australia,Weipa,,CIF,51.211224974764,56.17,9.13,7.0,11.5,,55600.125,Xinfa,Qingdao,,
2013,month_7,2013-07-15 00:00:00.000,Australia,Weipa,,CIF,56.65,49.5,5.1,16.3,10.0,,58680.0,Nanshan,Longkou,,
2013,month_7,2013-07-15 00:00:00.000,Indonesia,,W. Kalimantan,FOB,45.6174883725358,47.0,,,16.73,,147054.85,Chalco Zhengzhou,Qingdao,,
2013,month_7,2013-07-15 00:00:00.000,China,Weipa,,CIF,54.450000036194,54.65,8.349999999999998,10.37,12.0,,55257.84,Nanshan,Longkou,,
2013,month_7,2013-07-16 00:00:00.000,India,,Gujarat,CIF,61.3088,42.5,6.5,,6.46,,50979.3,Weiqiao,Longkou,,
2013,month_7,2013-07-16 00:00:00.000,India,,Gujarat,CIF,61.3088,42.5,6.5,,5.58,,166556.88,Weiqiao,Yantai,,
2013,month_7,2013-07-16 00:00:00.000,Indonesia,,Kalimantan,FOB,46.256,46.0,8.0,,11.0,,48683.0,Weiqiao,Longkou,,
2013,month_7,2013-07-16 00:00:00.000,Indonesia,Bintan,Riau Islands,FOB,35.1232,46.0,16.0,,10.0,,139927.5,Weiqiao,Qingdao,,
2013,month_7,2013-07-16 00:00:00.000,Indonesia,Bintan,Riau Islands,FOB,35.1232,46.0,16.0,,10.0,,106250.4,Weiqiao,Longkou,,
2013,month_7,2013-07-17 00:00:00.000,India,,Gujarat,C&F,56.9184,40.5,9.0,,10.56,,43378.4,Weiqiao,Laizhou,,
2013,month_7,2013-07-18 00:00:00.000,Ghana,Awaso,,C&F,77.0,52.5,,,,,25050.0,Bosai,Nantong,,
2013,month_7,2013-07-18 00:00:00.000,Australia,Weipa,,CIF,65.856,55.56,9.52,,11.4,,58556.626,Weiqiao,Longkou,,
2013,month_7,2013-07-18 00:00:00.000,Australia,Weipa,,CIF,65.856,55.92,9.3,,11.7,,56234.738,Weiqiao,Longkou,,
2013,month_7,2013-07-18 00:00:00.000,Indonesia,Bintan,Riau Islands,FOB,28.25,43.5,13.0,,12.0,,45848.0,Weiqiao,Yantai,,
2013,month_7,2013-07-18 00:00:00.000,Indonesia,,Kalimantan,FOB,43.4336,43.0,7.0,,15.0,,45322.0,Weiqiao,Longkou,,
2013,month_7,2013-07-18 00:00:00.000,Indonesia,,Kalimantan,FOB,46.8832,47.0,8.0,,10.0,,50429.93,Weiqiao,Longkou,,
2013,month_7,2013-07-19 00:00:00.000,Australia,Weipa,,CIF,65.856,56.01,9.47,,11.6,,61174.568,Weiqiao,Laizhou,,
2013,month_7,2013-07-19 00:00:00.000,Brazil,,,CIF,86.4494856171653,51.45,4.0,,9.63,,56068.259,Chalco Zhengzhou,Qingdao,,
2013,month_7,2013-07-19 00:00:00.000,Indonesia,,W. Kalimantan,FOB,42.9999998714911,47.5,5.5,,15.0,,46689.382,Chalco Zhengzhou,Lianyugang,,
2013,month_7,2013-07-19 00:00:00.000,Indonesia,,W. Kalimantan,FOB,42.999999573024304,47.06,15.25,,11.71,,51525.184,Chalco Zhengzhou,Lianyungang,,
2013,month_7,2013-07-19 00:00:00.000,Indonesia,,W. Kalimantan,FOB,43.2768,47.47,5.16,,15.8,,51900.94,Weiqiao,Yantai,,
2013,month_7,2013-07-19 00:00:00.000,Indonesia,,W. Kalimantan,FOB,43.27679999644629,47.47,5.16,,15.8,,176490.044,Weiqiao,Qingdao,,
2013,month_7,2013-07-19 00:00:00.000,Indonesia,Bintan,Riau Islands,FOB,35.1232,46.0,16.0,,10.0,,72914.35,Weiqiao,Longkou,,
2013,month_7,2013-07-21 00:00:00.000,Indonesia,Bintan,W. Kalimantan,FOB,28.25,43.5,13.0,,12.0,,79373.36,Weiqiao,Yantai,,
2013,month_7,2013-07-21 00:00:00.000,Indonesia,,Kalimantan,FOB,41.5,46.0,8.0,,11.88,,50008.1,Weiqiao,Longkou,,
2013,month_7,2013-07-21 00:00:00.000,Indonesia,,C. Kalimantan,FOB,38.899999970810796,47.23,7.559999999999999,16.06,14.05,,68518.48,Xinfa,Longkou,,
2013,month_7,2013-07-22 00:00:00.000,Australia,Weipa,,CIF,51.4933250871569,55.22,9.8,6.69,11.3,,70555.528,Xinfa,Qingdao,,
2013,month_7,2013-07-22 00:00:00.000,Australia,,,CIF,53.154044955686295,55.26,9.83,,,,75846.69,Nanshan,Longkou,,
2013,month_7,2013-07-22 00:00:00.000,Indonesia,,Kalimantan,FOB,45.472,46.0,8.0,,16.5,,47428.0,Weiqiao,Yantai,,
2013,month_7,2013-07-22 00:00:00.000,Indonesia,Bintan,Riau Islands,FOB,35.1232,46.0,16.0,,9.0,,65092.3,Weiqiao,Yantai,,
2013,month_7,2013-07-22 00:00:00.000,Indonesia,,C. Kalimantan,FOB,38.9000000207231,47.13,7.769999999999999,16.07,14.06,,48255.31,Xinfa,Weihai,,
2013,month_7,2013-07-22 00:00:00.000,Indonesia,Pontianak,W. Kalimantan,FOB,48.5000000957056,49.77,6.28,13.0,13.0,,52243.57,Nanshan,Longkou,,
2013,month_7,2013-07-23 00:00:00.000,Australia,Weipa,,CIF,65.856,55.9,9.46,,11.1,,54397.91,Weiqiao,Qingdao,,
2013,month_7,2013-07-23 00:00:00.000,Australia,Gove,,CIF,58.4864000078039,50.0,6.0,,9.7,,60277.959,Weiqiao,Yantai,,
2013,month_7,2013-07-23 00:00:00.000,India,,Gujarat,CIF,61.3088,42.5,6.5,,6.27,,85106.83999999998,Weiqiao,Yantai,,
2013,month_7,2013-07-23 00:00:00.000,Indonesia,Bintan,Riau Islands,FOB,35.1232,46.0,16.0,,10.0,,36129.6,Weiqiao,Yantai,,
2013,month_7,2013-07-23 00:00:00.000,Indonesia,,W. Kalimantan,FOB,43.27679999748509,47.47,5.16,,15.8,,124699.142,Weiqiao,Longkou,,
2013,month_7,2013-07-24 00:00:00.000,Ghana,Awaso,,C&F,75.0,52.51,,,,,27030.0,Bosai,Nantong,,
2013,month_7,2013-07-24 00:00:00.000,Australia,Weipa,,CIF,65.856,55.61,9.53,,11.0,,53981.17,Weiqiao,Qingdao,,
2013,month_7,2013-07-24 00:00:00.000,Indonesia,,,FOB,43.4336,43.0,7.0,,15.0,,47430.0,Weiqiao,Qingdao,,
2013,month_7,2013-07-24 00:00:00.000,China,Weipa,,CIF,59.374762979082796,54.75,8.26,10.79,11.4,,66539.486,Nanshan,Longkou,,
2013,month_7,2013-07-24 00:00:00.000,Indonesia,,C. Kalimantan,FOB,38.9,47.08,7.849999999999999,16.05,14.0,,64156.0,Xinfa,Longkou,,
2013,month_7,2013-07-26 00:00:00.000,Australia,Gove,,CIF,58.4864,50.1,5.7,,9.1,,58630.5,Weiqiao,Laizhou,,
2013,month_7,2013-07-26 00:00:00.000,Netherland,,,FOB,607.2000000000002,89.0,2.5,1.25,,,10.55,Jiangsu Kaideli Refractory,Yangshan,,
2013,month_7,2013-07-26 00:00:00.000,Netherland,,,FOB,607.2000000000002,89.0,2.5,1.25,,,10.55,Jiangsu Kaideli Refractory,Yangshan,,
2013,month_7,2013-07-26 00:00:00.000,Indonesia,,Kalimantan,FOB,46.8832,47.0,8.0,,10.0,,46417.5,Weiqiao,Longkou,,
2013,month_7,2013-07-29 00:00:00.000,Brazil,Trombetas,,CIF,83.1621473243457,51.05,4.67,,10.39,,55380.772,Chalco Zhengzhou,Qingdao,,
2013,month_7,2013-07-29 00:00:00.000,Australia,Weipa,,CIF,51.49332506862571,55.06,10.02,6.25,11.4,,54296.738,Xinfa,Qingdao,,
2013,month_7,2013-07-29 00:00:00.000,Indonesia,,Kalimantan,FOB,46.256,47.5,9.5,,12.14,,48147.28,Weiqiao,Laizhou,,
2013,month_7,2013-07-29 00:00:00.000,Indonesia,Bintan,Riau Islands,FOB,24.5,36.0,5.3,,9.0,,136500.0,Weiqiao,Qingdao,,
2013,month_7,2013-07-29 00:00:00.000,Indonesia,,Kalimantan,FOB,46.8832,47.0,8.0,,10.0,,48726.0,Weiqiao,Weihai,,
2013,month_7,2013-07-29 00:00:00.000,Indonesia,,Kalimantan,FOB,42.336,43.5,10.5,,14.0,,42811.1,Weiqiao,Longkou,,
2013,month_7,2013-07-29 00:00:00.000,Indonesia,Pontianak,W. Kalimantan,FOB,48.5,48.25,6.18,13.0,13.0,,47545.56,Nanshan,Longkou,,
2013,month_7,2013-07-30 00:00:00.000,Fiji,Galoa,,C&F,56.158771569374,39.05,3.45,,17.33,,54592.973,Xinfa,Laizhou,,
2013,month_7,2013-07-30 00:00:00.000,Indonesia,Karimun,Riau Islands,FOB,23.499999897200198,34.6,3.5,36.5,10.69,,48638.23,Weiqiao,Longkou,,
2013,month_7,2013-07-31 00:00:00.000,Indonesia,,W. Kalimantan,FOB,45.4046336425957,47.0,,,16.3,,44026.27,Chalco Zhengzhou,Qingdao,,
2013,month_7,2013-07-31 00:00:00.000,Indonesia,Bintan,Riau Islands,FOB,35.1232,46.0,16.0,,10.0,,82800.0,Weiqiao,Qingdao,,
2013,month_7,2013-07-31 00:00:00.000,Indonesia,,W. Kalimantan,FOB,43.2768,47.34,6.5,,14.13,,149344.065,Weiqiao,Yantai,,
2013,month_7,2013-07-31 00:00:00.000,Indonesia,Bintan,Riau Islands,FOB,34.496,46.0,15.0,,13.0,,124149.0,Weiqiao,Yantai,,
2013,month_7,2013-07-31 00:00:00.000,Indonesia,Singkep,Riau Islands,FOB,39.0,48.83,10.15,12.72,13.0,,47715.15,Nanshan,Longkou,,
2013,month_8,2013-08-01,Guyana,,,FOB,71.8715029000968,89.0,2.5,1.25,,,10.76,Jiangsu Kaideli Refractory,Yangshan,,
2013,month_8,2013-08-01,Guyana,,,FOB,71.8715029000968,89.0,2.5,1.25,,,10.76,Jiangsu Kaideli Refractory,Yangshan,,
2013,month_8,2013-08-01,Indonesia,,W. Kalimantan,FOB,45.404637992831496,47.0,,,16.3,,83700.0,Chalco Zhengzhou,Qingdao Dagang,,
2013,month_8,2013-08-01,Indonesia,,C. Kalimantan,FOB,38.90000006153049,47.07,7.51,16.05,14.01,,48756.33,Xinfa,Weihai,,
2013,month_8,2013-08-01,Indonesia,,W. Kalimantan,FOB,34.500000026738,48.16,4.02,,17.58,,74800.04399999998,Chalco Shandong,Longkou,,
2013,month_8,2013-08-02,Indonesia,,W. Kalimantan,FOB,42.0,46.48,4.15,,10.0,,38612.01,Chalco Zhengzhou,Lianyungang,,
2013,month_8,2013-08-02,Indonesia,,W. Kalimantan,FOB,48.186575808019505,47.5,9.5,,11.54,,51483.72,Weiqiao,Laizhou,,
2013,month_8,2013-08-02,Indonesia,,W. Kalimantan,FOB,48.83995310711121,47.0,8.0,,10.0,,49693.5,Weiqiao,Yantai,,
2013,month_8,2013-08-05,Australia,Weipa,,CIF,68.6046164046379,55.61,9.72,,11.3,,57109.495,Weiqiao,Qingdao,,
2013,month_8,2013-08-05,Australia,Weipa,,CIF,51.4933249565039,55.31,9.8,6.51,11.3,,67026.155,Xinfa,Qingdao,,
2013,month_8,2013-08-05,Australia,Weipa,,FOB,27.9279001599598,50.67,6.79,13.53,15.6,,57049.336,Xinfa,Qingdao,,
2013,month_8,2013-08-05,Indonesia,Bintan,Riau Islands,FOB,36.589128770208895,46.0,16.0,,9.7,,31011.729,Weiqiao,Yantai,,
2013,month_8,2013-08-06,Australia,Weipa,,CIF,68.6046164046379,55.56,9.54,,11.3,,63395.664,Weiqiao,Longkou,,
