bauxite,owner,ownership,technology,category,province,refinery,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,Alumina Grade
Domestic,Other,Wanji Holdings,H-B,Guangxi,Henan,Wanji,0.0,0.0,527.4872480632023,1127.387162845907,1415.739518087998,1486.2722539706372,1443.2926162151462,1707.4419630605544,1719.823589448892,2403.576964524385,2906.126848692614,2563.0059796111727,3192.940741808825,2473.3267043190795,1441.7113049808238,997.0472176326604,499.45608983066177,499.9166449543603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12421072289995251
Domestic,Other,Wanji Holdings,H-B,Guizhou,Henan,Wanji,0.0,0.0,527.4872480632023,1127.387162845907,1415.739518087998,1486.2722539706372,1443.2926162151462,1707.4419630605544,1719.823589448892,2403.576964524385,2906.126848692614,2563.0059796111727,3192.940741808825,2473.3267043190795,1441.7113049808238,997.0472176326604,499.45608983066177,499.9166449543603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12421072289995251
Domestic,Other,Wanji Holdings,H-B,Henan,Henan,Wanji,0.0,0.0,527.4872480632023,1127.387162845907,1415.739518087998,1486.2722539706372,1443.2926162151462,1707.4419630605544,1719.823589448892,2403.576964524385,2906.126848692614,2563.0059796111727,3192.940741808825,2473.3267043190795,1441.7113049808238,997.0472176326604,499.45608983066177,499.9166449543603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12421072289995251
Domestic,Other,Wanji Holdings,H-B,Other,Henan,Wanji,0.0,0.0,527.4872480632023,1127.387162845907,1415.739518087998,1486.2722539706372,1443.2926162151462,1707.4419630605544,1719.823589448892,2403.576964524385,2906.126848692614,2563.0059796111727,3192.940741808825,2473.3267043190795,1441.7113049808238,997.0472176326604,499.45608983066177,499.9166449543603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12421072289995251
Domestic,Other,Wanji Holdings,H-B,Shanxi,Henan,Wanji,0.0,0.0,527.4872480632023,1127.387162845907,1415.739518087998,1486.2722539706372,1443.2926162151462,1707.4419630605544,1719.823589448892,2403.576964524385,2906.126848692614,2563.0059796111727,3192.940741808825,2473.3267043190795,1441.7113049808238,997.0472176326604,499.45608983066177,499.9166449543603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12421072289995251
Domestic,Other,"Yongmei Group, Wuzhou Aluminium, Dengfeng Electric Power Corporation","H-B, Sweetening",Guangxi,Henan,Zhongmei,0.0,0.0,399.64927342742646,619.9355029445735,645.6464462258899,676.206273924263,820.4121033543378,864.4616166052476,871.9285493917873,878.7472516616228,885.1005152036843,891.1032889174705,1008.9375418672469,564.387510868109,679.7739376834112,455.1503569881801,456.44235948028495,457.7195027389378,458.98313078844654,460.23446030958473,392.25340841382456,0.0,0.0,0.0,0.0,0.0,0.0,0.10358419403390876
Domestic,Other,"Yongmei Group, Wuzhou Aluminium, Dengfeng Electric Power Corporation","H-B, Sweetening",Guizhou,Henan,Zhongmei,0.0,0.0,399.64927342742646,619.9355029445735,645.6464462258899,676.206273924263,820.4121033543378,864.4616166052476,871.9285493917873,878.7472516616228,885.1005152036843,891.1032889174705,1008.9375418672469,564.387510868109,679.7739376834112,455.1503569881801,456.44235948028495,457.7195027389378,458.98313078844654,460.23446030958473,392.25340841382456,0.0,0.0,0.0,0.0,0.0,0.0,0.10358419403390876
Domestic,Other,"Yongmei Group, Wuzhou Aluminium, Dengfeng Electric Power Corporation","H-B, Sweetening",Henan,Henan,Zhongmei,0.0,0.0,399.64927342742646,619.9355029445735,645.6464462258899,676.206273924263,820.4121033543378,864.4616166052476,871.9285493917873,878.7472516616228,885.1005152036843,891.1032889174705,1008.9375418672469,564.387510868109,679.7739376834112,455.1503569881801,456.44235948028495,457.7195027389378,458.98313078844654,460.23446030958473,392.25340841382456,0.0,0.0,0.0,0.0,0.0,0.0,0.10358419403390876
Domestic,Other,"Yongmei Group, Wuzhou Aluminium, Dengfeng Electric Power Corporation","H-B, Sweetening",Other,Henan,Zhongmei,0.0,0.0,399.64927342742646,619.9355029445735,645.6464462258899,676.206273924263,820.4121033543378,864.4616166052476,871.9285493917873,878.7472516616228,885.1005152036843,891.1032889174705,1008.9375418672469,564.387510868109,679.7739376834112,455.1503569881801,456.44235948028495,457.7195027389378,458.98313078844654,460.23446030958473,392.25340841382456,0.0,0.0,0.0,0.0,0.0,0.0,0.10358419403390876
Domestic,Other,"Yongmei Group, Wuzhou Aluminium, Dengfeng Electric Power Corporation","H-B, Sweetening",Shanxi,Henan,Zhongmei,0.0,0.0,399.64927342742646,619.9355029445735,645.6464462258899,676.206273924263,820.4121033543378,864.4616166052476,871.9285493917873,878.7472516616228,885.1005152036843,891.1032889174705,1008.9375418672469,564.387510868109,679.7739376834112,455.1503569881801,456.44235948028495,457.7195027389378,458.98313078844654,460.23446030958473,392.25340841382456,0.0,0.0,0.0,0.0,0.0,0.0,0.10358419403390876
Domestic,Other,Zengshi,H-B,Guangxi,Guangxi,Tiangui,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.5760637649184,1171.356076298976,1667.6655222963884,1937.5074585115713,3736.6014715972083,4025.9817496539013,4112.651097210751,4194.918046773473,0.0,0.0,0.0,0.0,0.07908055846531656
Domestic,Other,Zengshi,H-B,Guizhou,Guangxi,Tiangui,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.5760637649184,1171.356076298976,1667.6655222963884,1937.5074585115713,3736.6014715972083,4025.9817496539013,4112.651097210751,4194.918046773473,0.0,0.0,0.0,0.0,0.07908055846531656
Domestic,Other,Zengshi,H-B,Henan,Guangxi,Tiangui,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.5760637649184,1171.356076298976,1667.6655222963884,1937.5074585115713,3736.6014715972083,4025.9817496539013,4112.651097210751,4194.918046773473,0.0,0.0,0.0,0.0,0.07908055846531656
Domestic,Other,Zengshi,H-B,Other,Guangxi,Tiangui,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.5760637649184,1171.356076298976,1667.6655222963884,1937.5074585115713,3736.6014715972083,4025.9817496539013,4112.651097210751,4194.918046773473,0.0,0.0,0.0,0.0,0.07908055846531656
Domestic,Other,Zengshi,H-B,Shanxi,Guangxi,Tiangui,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.5760637649184,1171.356076298976,1667.6655222963884,1937.5074585115713,3736.6014715972083,4025.9817496539013,4112.651097210751,4194.918046773473,0.0,0.0,0.0,0.0,0.07908055846531656
Domestic,Other,Zengshi Group,H-B,Guangxi,Guizhou,Xian,0.0,0.0,0.0,0.0,195.9529985306073,211.54246023089794,215.93106568634735,175.34261614702075,177.1276836168475,178.76125550484306,180.29806975778652,181.77317645871827,183.21154679146628,184.63273269107992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10239741559257945
Domestic,Other,Zengshi Group,H-B,Guizhou,Guizhou,Xian,0.0,0.0,0.0,0.0,195.9529985306073,211.54246023089794,215.93106568634735,175.34261614702075,177.1276836168475,178.76125550484306,180.29806975778652,181.77317645871827,183.21154679146628,184.63273269107992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10239741559257945
Domestic,Other,Zengshi Group,H-B,Henan,Guizhou,Xian,0.0,0.0,0.0,0.0,195.9529985306073,211.54246023089794,215.93106568634735,175.34261614702075,177.1276836168475,178.76125550484306,180.29806975778652,181.77317645871827,183.21154679146628,184.63273269107992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10239741559257945
Domestic,Other,Zengshi Group,H-B,Other,Guizhou,Xian,0.0,0.0,0.0,0.0,195.9529985306073,211.54246023089794,215.93106568634735,175.34261614702075,177.1276836168475,178.76125550484306,180.29806975778652,181.77317645871827,183.21154679146628,184.63273269107992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10239741559257945
Domestic,Other,Zengshi Group,H-B,Shanxi,Guizhou,Xian,0.0,0.0,0.0,0.0,195.9529985306073,211.54246023089794,215.93106568634735,175.34261614702075,177.1276836168475,178.76125550484306,180.29806975778652,181.77317645871827,183.21154679146628,184.63273269107992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10239741559257945
Domestic,Qiya,Qiya,H-B,Guangxi,Guizhou,Qizheng Chemical,0.0,0.0,0.0,0.0,0.0,0.0,102.93853307920742,428.97755357671537,985.195412818656,1670.411137356489,1130.4403284367881,1366.118157441134,2292.7335271627244,2314.491879680199,2099.5067353601958,2347.3832939726103,2362.166364173501,2375.856529058744,2388.7360740447793,2401.001488204514,2412.7969788619303,2181.8098812192334,2190.864846449863,2199.77067316002,2208.5693367039667,2217.298293813824,2225.991899190912,0.11306883100811094
Domestic,Qiya,Qiya,H-B,Guizhou,Guizhou,Qizheng Chemical,0.0,0.0,0.0,0.0,0.0,0.0,102.93853307920742,428.97755357671537,985.195412818656,1670.411137356489,1130.4403284367881,1366.118157441134,2292.7335271627244,2314.491879680199,2099.5067353601958,2347.3832939726103,2362.166364173501,2375.856529058744,2388.7360740447793,2401.001488204514,2412.7969788619303,2181.8098812192334,2190.864846449863,2199.77067316002,2208.5693367039667,2217.298293813824,2225.991899190912,0.11306883100811094
Domestic,Qiya,Qiya,H-B,Henan,Guizhou,Qizheng Chemical,0.0,0.0,0.0,0.0,0.0,0.0,102.93853307920742,428.97755357671537,985.195412818656,1670.411137356489,1130.4403284367881,1366.118157441134,2292.7335271627244,2314.491879680199,2099.5067353601958,2347.3832939726103,2362.166364173501,2375.856529058744,2388.7360740447793,2401.001488204514,2412.7969788619303,2181.8098812192334,2190.864846449863,2199.77067316002,2208.5693367039667,2217.298293813824,2225.991899190912,0.11306883100811094
Domestic,Qiya,Qiya,H-B,Other,Guizhou,Qizheng Chemical,0.0,0.0,0.0,0.0,0.0,0.0,102.93853307920742,428.97755357671537,985.195412818656,1670.411137356489,1130.4403284367881,1366.118157441134,2292.7335271627244,2314.491879680199,2099.5067353601958,2347.3832939726103,2362.166364173501,2375.856529058744,2388.7360740447793,2401.001488204514,2412.7969788619303,2181.8098812192334,2190.864846449863,2199.77067316002,2208.5693367039667,2217.298293813824,2225.991899190912,0.11306883100811094
Domestic,Qiya,Qiya,H-B,Shanxi,Guizhou,Qizheng Chemical,0.0,0.0,0.0,0.0,0.0,0.0,102.93853307920742,428.97755357671537,985.195412818656,1670.411137356489,1130.4403284367881,1366.118157441134,2292.7335271627244,2314.491879680199,2099.5067353601958,2347.3832939726103,2362.166364173501,2375.856529058744,2388.7360740447793,2401.001488204514,2412.7969788619303,2181.8098812192334,2190.864846449863,2199.77067316002,2208.5693367039667,2217.298293813824,2225.991899190912,0.11306883100811094
Domestic,SPIC,SPIC,H-B,Guangxi,Guizhou,SPIC - Wuchuan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.3110264205573,1697.386448220884,1722.158357153402,1735.9002819582506,1745.946359163768,1754.0563987217915,1760.9547902805818,1767.015754375542,1772.4597510526255,1777.4284297976724,1782.0186181194965,1786.2996593857706,0.0825640013680353
Domestic,SPIC,SPIC,H-B,Guizhou,Guizhou,SPIC - Wuchuan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.3110264205573,1697.386448220884,1722.158357153402,1735.9002819582506,1745.946359163768,1754.0563987217915,1760.9547902805818,1767.015754375542,1772.4597510526255,1777.4284297976724,1782.0186181194965,1786.2996593857706,0.0825640013680353
Domestic,SPIC,SPIC,H-B,Henan,Guizhou,SPIC - Wuchuan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.3110264205573,1697.386448220884,1722.158357153402,1735.9002819582506,1745.946359163768,1754.0563987217915,1760.9547902805818,1767.015754375542,1772.4597510526255,1777.4284297976724,1782.0186181194965,1786.2996593857706,0.0825640013680353
Domestic,SPIC,SPIC,H-B,Other,Guizhou,SPIC - Wuchuan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.3110264205573,1697.386448220884,1722.158357153402,1735.9002819582506,1745.946359163768,1754.0563987217915,1760.9547902805818,1767.015754375542,1772.4597510526255,1777.4284297976724,1782.0186181194965,1786.2996593857706,0.0825640013680353
Domestic,SPIC,SPIC,H-B,Shanxi,Guizhou,SPIC - Wuchuan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.3110264205573,1697.386448220884,1722.158357153402,1735.9002819582506,1745.946359163768,1754.0563987217915,1760.9547902805818,1767.015754375542,1772.4597510526255,1777.4284297976724,1782.0186181194965,1786.2996593857706,0.0825640013680353
Domestic,SPIC,SPIC,H-B,Guangxi,Chongqing,Tuoyuan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Domestic,SPIC,SPIC,H-B,Guizhou,Chongqing,Tuoyuan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Domestic,SPIC,SPIC,H-B,Henan,Chongqing,Tuoyuan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Domestic,SPIC,SPIC,H-B,Other,Chongqing,Tuoyuan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Domestic,SPIC,SPIC,H-B,Shanxi,Chongqing,Tuoyuan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Domestic,SPIC,SPIC,H-B & Sinter,Guangxi,Shanxi,SPIC Shanxi,0.0,722.5181698374394,1693.1550729244248,1507.545931975276,1665.0363346540198,3291.1890345344996,3781.8554698097964,3830.9722094564972,3874.385399583408,3914.202652118728,6508.456776180441,6367.760212843601,6571.359440248019,6776.891607563308,4411.846830051572,3211.8633840720418,1987.8760554535959,1994.869908983774,2001.8732177646245,2008.8906341252098,2015.92670785124,2022.985913711748,2030.0726769979797,2037.1913975331067,2044.346472553355,2051.54231881754,2058.7833942701463,0.1177882128987399
Domestic,SPIC,SPIC,H-B & Sinter,Guizhou,Shanxi,SPIC Shanxi,0.0,722.5181698374394,1693.1550729244248,1507.545931975276,1665.0363346540198,3291.1890345344996,3781.8554698097964,3830.9722094564972,3874.385399583408,3914.202652118728,6508.456776180441,6367.760212843601,6571.359440248019,6776.891607563308,4411.846830051572,3211.8633840720418,1987.8760554535959,1994.869908983774,2001.8732177646245,2008.8906341252098,2015.92670785124,2022.985913711748,2030.0726769979797,2037.1913975331067,2044.346472553355,2051.54231881754,2058.7833942701463,0.1177882128987399
Domestic,SPIC,SPIC,H-B & Sinter,Henan,Shanxi,SPIC Shanxi,0.0,722.5181698374394,1693.1550729244248,1507.545931975276,1665.0363346540198,3291.1890345344996,3781.8554698097964,3830.9722094564972,3874.385399583408,3914.202652118728,6508.456776180441,6367.760212843601,6571.359440248019,6776.891607563308,4411.846830051572,3211.8633840720418,1987.8760554535959,1994.869908983774,2001.8732177646245,2008.8906341252098,2015.92670785124,2022.985913711748,2030.0726769979797,2037.1913975331067,2044.346472553355,2051.54231881754,2058.7833942701463,0.1177882128987399
Domestic,SPIC,SPIC,H-B & Sinter,Other,Shanxi,SPIC Shanxi,0.0,722.5181698374394,1693.1550729244248,1507.545931975276,1665.0363346540198,3291.1890345344996,3781.8554698097964,3830.9722094564972,3874.385399583408,3914.202652118728,6508.456776180441,6367.760212843601,6571.359440248019,6776.891607563308,4411.846830051572,3211.8633840720418,1987.8760554535959,1994.869908983774,2001.8732177646245,2008.8906341252098,2015.92670785124,2022.985913711748,2030.0726769979797,2037.1913975331067,2044.346472553355,2051.54231881754,2058.7833942701463,0.1177882128987399
Domestic,SPIC,SPIC,H-B & Sinter,Shanxi,Shanxi,SPIC Shanxi,0.0,722.5181698374394,1693.1550729244248,1507.545931975276,1665.0363346540198,3291.1890345344996,3781.8554698097964,3830.9722094564972,3874.385399583408,3914.202652118728,6508.456776180441,6367.760212843601,6571.359440248019,6776.891607563308,4411.846830051572,3211.8633840720418,1987.8760554535959,1994.869908983774,2001.8732177646245,2008.8906341252098,2015.92670785124,2022.985913711748,2030.0726769979797,2037.1913975331067,2044.346472553355,2051.54231881754,2058.7833942701463,0.1177882128987399
Domestic,Shenhuo,Shenhuo,Sintering,Guangxi,Henan,Shenhuo,0.0,0.0,0.0,89.26785807399133,140.27896902841445,146.6538844328266,141.95112308828533,93.07590270229664,149.35783186729324,150.00430671540224,150.60879005896408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13188083374640314
Domestic,Shenhuo,Shenhuo,Sintering,Guizhou,Henan,Shenhuo,0.0,0.0,0.0,89.26785807399133,140.27896902841445,146.6538844328266,141.95112308828533,93.07590270229664,149.35783186729324,150.00430671540224,150.60879005896408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13188083374640314
Domestic,Shenhuo,Shenhuo,Sintering,Henan,Henan,Shenhuo,0.0,0.0,0.0,89.26785807399133,140.27896902841445,146.6538844328266,141.95112308828533,93.07590270229664,149.35783186729324,150.00430671540224,150.60879005896408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13188083374640314
Domestic,Shenhuo,Shenhuo,Sintering,Other,Henan,Shenhuo,0.0,0.0,0.0,89.26785807399133,140.27896902841445,146.6538844328266,141.95112308828533,93.07590270229664,149.35783186729324,150.00430671540224,150.60879005896408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13188083374640314
Domestic,Shenhuo,Shenhuo,Sintering,Shanxi,Henan,Shenhuo,0.0,0.0,0.0,89.26785807399133,140.27896902841445,146.6538844328266,141.95112308828533,93.07590270229664,149.35783186729324,150.00430671540224,150.60879005896408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13188083374640314
Domestic,Shenhuo,"Shenhuo, Huiyuan","H-B, ODT",Guangxi,Henan,Huiyuan Lushan,358.6662757614889,672.5982512360052,771.4124535611901,787.0725565407125,703.3615845567132,1476.1585757215857,1453.7433182616091,1549.3231292863798,1779.0743176992828,1819.2467840175316,1859.958465727158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13670136219582324
Domestic,Shenhuo,"Shenhuo, Huiyuan","H-B, ODT",Guizhou,Henan,Huiyuan Lushan,358.6662757614889,672.5982512360052,771.4124535611901,787.0725565407125,703.3615845567132,1476.1585757215857,1453.7433182616091,1549.3231292863798,1779.0743176992828,1819.2467840175316,1859.958465727158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13670136219582324
Domestic,Shenhuo,"Shenhuo, Huiyuan","H-B, ODT",Henan,Henan,Huiyuan Lushan,358.6662757614889,672.5982512360052,771.4124535611901,787.0725565407125,703.3615845567132,1476.1585757215857,1453.7433182616091,1549.3231292863798,1779.0743176992828,1819.2467840175316,1859.958465727158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13670136219582324
Domestic,Shenhuo,"Shenhuo, Huiyuan","H-B, ODT",Other,Henan,Huiyuan Lushan,358.6662757614889,672.5982512360052,771.4124535611901,787.0725565407125,703.3615845567132,1476.1585757215857,1453.7433182616091,1549.3231292863798,1779.0743176992828,1819.2467840175316,1859.958465727158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13670136219582324
Domestic,Shenhuo,"Shenhuo, Huiyuan","H-B, ODT",Shanxi,Henan,Huiyuan Lushan,358.6662757614889,672.5982512360052,771.4124535611901,787.0725565407125,703.3615845567132,1476.1585757215857,1453.7433182616091,1549.3231292863798,1779.0743176992828,1819.2467840175316,1859.958465727158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13670136219582324
Domestic,Xinfa,Xinfa,H-B,Guangxi,Guangxi,Xinfa Jingxi,0.0,0.0,0.0,1431.4312791543166,2129.1072300175415,4145.847988135209,4198.75510597016,4805.3605461264715,4850.95813829093,5179.749257783062,5270.692672347637,4385.728619779278,5883.349084137621,5435.2338897945,5850.930138800012,5762.675526227442,6306.770437180577,6352.945759800247,5119.0141056755765,5148.256550683733,5177.478216535467,5206.739775365063,5236.097844829237,5265.606257584073,5295.317116939186,5325.28170901486,5355.551323937498,0.07977824614080814
Domestic,Xinfa,Xinfa,H-B,Guizhou,Guangxi,Xinfa Jingxi,0.0,0.0,0.0,1431.4312791543166,2129.1072300175415,4145.847988135209,4198.75510597016,4805.3605461264715,4850.95813829093,5179.749257783062,5270.692672347637,4385.728619779278,5883.349084137621,5435.2338897945,5850.930138800012,5762.675526227442,6306.770437180577,6352.945759800247,5119.0141056755765,5148.256550683733,5177.478216535467,5206.739775365063,5236.097844829237,5265.606257584073,5295.317116939186,5325.28170901486,5355.551323937498,0.07977824614080814
Domestic,Xinfa,Xinfa,H-B,Henan,Guangxi,Xinfa Jingxi,0.0,0.0,0.0,1431.4312791543166,2129.1072300175415,4145.847988135209,4198.75510597016,4805.3605461264715,4850.95813829093,5179.749257783062,5270.692672347637,4385.728619779278,5883.349084137621,5435.2338897945,5850.930138800012,5762.675526227442,6306.770437180577,6352.945759800247,5119.0141056755765,5148.256550683733,5177.478216535467,5206.739775365063,5236.097844829237,5265.606257584073,5295.317116939186,5325.28170901486,5355.551323937498,0.07977824614080814
Domestic,Xinfa,Xinfa,H-B,Other,Guangxi,Xinfa Jingxi,0.0,0.0,0.0,1431.4312791543166,2129.1072300175415,4145.847988135209,4198.75510597016,4805.3605461264715,4850.95813829093,5179.749257783062,5270.692672347637,4385.728619779278,5883.349084137621,5435.2338897945,5850.930138800012,5762.675526227442,6306.770437180577,6352.945759800247,5119.0141056755765,5148.256550683733,5177.478216535467,5206.739775365063,5236.097844829237,5265.606257584073,5295.317116939186,5325.28170901486,5355.551323937498,0.07977824614080814
Domestic,Xinfa,Xinfa,H-B,Shanxi,Guangxi,Xinfa Jingxi,0.0,0.0,0.0,1431.4312791543166,2129.1072300175415,4145.847988135209,4198.75510597016,4805.3605461264715,4850.95813829093,5179.749257783062,5270.692672347637,4385.728619779278,5883.349084137621,5435.2338897945,5850.930138800012,5762.675526227442,6306.770437180577,6352.945759800247,5119.0141056755765,5148.256550683733,5177.478216535467,5206.739775365063,5236.097844829237,5265.606257584073,5295.317116939186,5325.28170901486,5355.551323937498,0.07977824614080814
Domestic,Xinfa,Xinfa,H-B,Guangxi,Shanxi,Xinfa - Jiaokou,0.0,0.0,0.0,402.43568350745954,41.35695716119394,0.0,1202.5924020947139,1519.5315367870614,3854.328213489408,3950.7101819592735,4025.474016892869,5454.1794456766165,6485.601349658689,5909.269980062494,2404.442889437847,2420.5937680518214,4873.362454409591,4937.4219970576505,5001.819436276951,5067.041731419191,5133.558529291966,0.0,0.0,0.0,0.0,0.0,0.0,0.13755022001033712
Domestic,Xinfa,Xinfa,H-B,Guizhou,Shanxi,Xinfa - Jiaokou,0.0,0.0,0.0,402.43568350745954,41.35695716119394,0.0,1202.5924020947139,1519.5315367870614,3854.328213489408,3950.7101819592735,4025.474016892869,5454.1794456766165,6485.601349658689,5909.269980062494,2404.442889437847,2420.5937680518214,4873.362454409591,4937.4219970576505,5001.819436276951,5067.041731419191,5133.558529291966,0.0,0.0,0.0,0.0,0.0,0.0,0.13755022001033712
Domestic,Xinfa,Xinfa,H-B,Henan,Shanxi,Xinfa - Jiaokou,0.0,0.0,0.0,402.43568350745954,41.35695716119394,0.0,1202.5924020947139,1519.5315367870614,3854.328213489408,3950.7101819592735,4025.474016892869,5454.1794456766165,6485.601349658689,5909.269980062494,2404.442889437847,2420.5937680518214,4873.362454409591,4937.4219970576505,5001.819436276951,5067.041731419191,5133.558529291966,0.0,0.0,0.0,0.0,0.0,0.0,0.13755022001033712
Domestic,Xinfa,Xinfa,H-B,Other,Shanxi,Xinfa - Jiaokou,0.0,0.0,0.0,402.43568350745954,41.35695716119394,0.0,1202.5924020947139,1519.5315367870614,3854.328213489408,3950.7101819592735,4025.474016892869,5454.1794456766165,6485.601349658689,5909.269980062494,2404.442889437847,2420.5937680518214,4873.362454409591,4937.4219970576505,5001.819436276951,5067.041731419191,5133.558529291966,0.0,0.0,0.0,0.0,0.0,0.0,0.13755022001033712
Domestic,Xinfa,Xinfa,H-B,Shanxi,Shanxi,Xinfa - Jiaokou,0.0,0.0,0.0,402.43568350745954,41.35695716119394,0.0,1202.5924020947139,1519.5315367870614,3854.328213489408,3950.7101819592735,4025.474016892869,5454.1794456766165,6485.601349658689,5909.269980062494,2404.442889437847,2420.5937680518214,4873.362454409591,4937.4219970576505,5001.819436276951,5067.041731419191,5133.558529291966,0.0,0.0,0.0,0.0,0.0,0.0,0.13755022001033712
Domestic,Xinfa,Xinfa,H-B,Guangxi,Shanxi,Xinfa - Xiaoyi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.03467950514283,1728.9653276872803,3569.261092941181,4153.637165830948,4981.536702211553,5117.761183766866,7565.76864795759,6836.259650505992,7426.186099754444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14727320511312947
Domestic,Xinfa,Xinfa,H-B,Guizhou,Shanxi,Xinfa - Xiaoyi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.03467950514283,1728.9653276872803,3569.261092941181,4153.637165830948,4981.536702211553,5117.761183766866,7565.76864795759,6836.259650505992,7426.186099754444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14727320511312947
Domestic,Xinfa,Xinfa,H-B,Henan,Shanxi,Xinfa - Xiaoyi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.03467950514283,1728.9653276872803,3569.261092941181,4153.637165830948,4981.536702211553,5117.761183766866,7565.76864795759,6836.259650505992,7426.186099754444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14727320511312947
Domestic,Xinfa,Xinfa,H-B,Other,Shanxi,Xinfa - Xiaoyi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.03467950514283,1728.9653276872803,3569.261092941181,4153.637165830948,4981.536702211553,5117.761183766866,7565.76864795759,6836.259650505992,7426.186099754444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14727320511312947
Domestic,Xinfa,Xinfa,H-B,Shanxi,Shanxi,Xinfa - Xiaoyi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.03467950514283,1728.9653276872803,3569.261092941181,4153.637165830948,4981.536702211553,5117.761183766866,7565.76864795759,6836.259650505992,7426.186099754444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14727320511312947
