cmaaxdata2_id,date,wacif,usdrmb,australia,wacifrmb,creation_date,updation_date
2036,13-05-2019,424.68,6.7954,348,2885.87,,
2037,14-05-2019,423.461,6.8365,347,2894.99,,
2038,15-05-2019,423.401,6.8649,347,2906.6,,
2039,16-05-2019,422.263,6.8688,346,2900.44,,
2040,17-05-2019,439.176,6.8859,361,3024.12,,
2041,20-05-2019,441.409,6.8988,363,3045.19,,
2042,21-05-2019,444.799,6.899,366,3068.67,,
2043,22-05-2019,443.668,6.8992,365,3060.96,,
2044,23-05-2019,439.148,6.8994,361,3029.86,,
2045,24-05-2019,438.018,6.8993,360,3022.02,,
2046,27-05-2019,438.033,6.8924,360,3019.1,,
2047,28-05-2019,439.152,6.8973,361,3028.97,,
2048,29-05-2019,440.279,6.8988,362,3037.4,,
2049,30-05-2019,443.669,6.899,365,3060.87,,
2050,31-05-2019,442.425,6.8992,363.9,3052.38,,
2051,03-06-2019,441.994,6.8896,363.5,3045.16,,
2052,04-06-2019,441.557,6.8822,363.1,3038.89,,
2053,05-06-2019,441.879,6.8903,363.4,3044.68,,
2054,06-06-2019,441.87,6.8945,363.4,3046.47,,
2055,07-06-2019,441.079,6.8945,362.7,3041.02,,
2056,10-06-2019,427.072,6.8925,350.3,2943.59,,
2057,11-06-2019,426.731,6.893,350,2941.46,,
2058,12-06-2019,423.68,6.8932,347.3,2920.51,,
2059,13-06-2019,417.239,6.8934,341.6,2876.19,,
2060,14-06-2019,415.091,6.8937,339.7,2861.51,,
2061,17-06-2019,413.621,6.894,338.4,2851.51,,
2062,18-06-2019,413.621,6.8942,338.4,2851.59,,
2063,19-06-2019,413.97,6.8893,338.7,2851.97,,
2064,20-06-2019,406.87,6.8805,332.4,2799.47,,
2065,21-06-2019,401.856,6.8472,327.9,2751.59,,
2066,24-06-2019,403.883,6.8503,329.7,2766.72,,
2067,25-06-2019,394.827,6.858,321.7,2707.72,,
2068,26-06-2019,395.253,6.8701,322.1,2715.43,,
2069,27-06-2019,401.226,6.8778,327.4,2759.55,,
2070,28-06-2019,396.599,6.8747,323.3,2726.5,,
2071,01-07-2019,393.329,6.8716,321.1,2702.8,,
2072,02-07-2019,392.129,6.8513,320,2686.59,,
2073,03-07-2019,391.311,6.864,319.3,2685.96,,
2074,04-07-2019,389.941,6.8705,318.1,2679.09,,
2075,05-07-2019,389.152,6.8697,317.4,2673.36,,
2076,08-07-2019,384.932,6.8881,313.7,2651.45,,
2077,09-07-2019,381.096,6.8853,310.3,2623.96,,
2078,10-07-2019,380.756,6.8856,310,2621.73,,
2079,11-07-2019,379.89,6.8677,309.2,2608.97,,
2080,12-07-2019,375.599,6.8662,305.4,2578.94,,
2081,15-07-2019,367.347,6.8677,298.1,2522.83,,
2082,16-07-2019,367.34,6.871,298.1,2523.99,,
2083,17-07-2019,367.315,6.8827,298.1,2528.12,,
2084,18-07-2019,371.171,6.8761,301.5,2552.21,,
2085,19-07-2019,370.294,6.8635,300.7,2541.51,,
2086,22-07-2019,370.042,6.8759,300.5,2544.37,,
2087,23-07-2019,368.56,6.8818,299.2,2536.36,,
2088,24-07-2019,368.89,6.886,299.5,2540.18,,
2089,25-07-2019,372.984,6.8737,303.1,2563.78,,
2090,26-07-2019,373.537,6.8796,303.6,2569.78,,
2091,29-07-2019,372.288,6.8821,302.5,2562.13,,
2092,30-07-2019,372.619,6.8862,302.8,2565.93,,
2093,31-07-2019,371.38,6.8841,301.7,2556.62,,
2094,01-08-2019,371.247,6.8938,301.6,2559.3,,
2095,02-08-2019,370.331,6.8996,300.8,2555.13,,
2096,05-08-2019,369.04,6.9225,299.7,2554.68,,
2097,06-08-2019,369.171,6.9683,299.9,2572.49,,
2098,07-08-2019,368.429,6.9996,299.3,2578.85,,
2099,08-08-2019,368.081,7.0039,299,2578,,
2100,09-08-2019,366.592,7.0136,297.7,2571.13,,
2101,12-08-2019,366.125,7.0211,297.3,2570.6,,
2102,13-08-2019,366.101,7.0326,297.3,2574.65,,
2103,14-08-2019,368.929,7.0312,299.8,2594.02,,
2104,15-08-2019,364.983,7.0268,296.3,2564.66,,
2105,16-08-2019,364.748,7.0312,296.1,2564.62,,
2106,19-08-2019,366.433,7.0365,297.6,2578.4,,
2107,20-08-2019,367.206,7.0454,298.3,2587.11,,
2108,21-08-2019,366.984,7.0433,298.1,2584.78,,
2109,22-08-2019,367.876,7.049,298.9,2593.16,,
2110,23-08-2019,366.278,7.0572,297.5,2584.9,,
2111,26-08-2019,366.278,7.057,297.5,2584.83,,
2112,27-08-2019,369.055,7.081,300,2613.28,,
2113,28-08-2019,369.163,7.0835,300.1,2614.97,,
2114,29-08-2019,369.385,7.0858,300.3,2617.39,,
2115,30-08-2019,368.251,7.0879,299.3,2610.12,,
2116,02-09-2019,368.363,7.0883,299.4,2611.07,,
2117,03-09-2019,368.589,7.0884,299.6,2612.7,,
2118,04-09-2019,367.912,7.0878,299,2607.68,,
2119,05-09-2019,368.03,7.0852,299.1,2607.57,,
2120,06-09-2019,367.803,7.0855,298.9,2606.07,,
2121,09-09-2019,364.64,7.0851,296.1,2583.51,,
2122,10-09-2019,362.946,7.0846,294.6,2571.33,,
2123,11-09-2019,362.608,7.0843,294.3,2568.82,,
2124,12-09-2019,361.703,7.0846,293.5,2562.52,,
2125,13-09-2019,362.268,7.0846,294,2566.52,,
2126,16-09-2019,361.402,7.0657,293.2,2553.56,,
2127,17-09-2019,360.596,7.073,292.5,2550.5,,
2128,18-09-2019,360.597,7.0728,292.5,2550.43,,
2129,19-09-2019,360.483,7.0732,292.4,2549.77,,
2130,20-09-2019,360.144,7.073,292.1,2547.3,,
2131,23-09-2019,359.691,7.0734,291.7,2544.24,,
2132,24-09-2019,361.952,7.0729,293.7,2560.05,,
2133,25-09-2019,359.806,7.0724,291.8,2544.7,,
2134,26-09-2019,358.901,7.0729,291,2538.47,,
2135,27-09-2019,358.223,7.0731,290.4,2533.75,,
2136,07-10-2019,356.076,7.0729,288.5,2518.49,,
2137,08-10-2019,351.331,7.0726,284.3,2484.82,,
2138,09-10-2019,347.15,7.0728,280.6,2455.32,,
2139,10-10-2019,345.68,7.073,279.3,2445,,
2140,11-10-2019,347.037,7.0727,280.5,2454.49,,
2141,14-10-2019,344.438,7.0725,278.2,2436.04,,
2142,15-10-2019,343.312,7.0708,277.2,2427.49,,
2143,16-10-2019,343.304,7.0746,277.2,2428.74,,
2144,17-10-2019,343.182,7.0789,277.1,2429.35,,
2145,18-10-2019,344.558,7.069,278.3,2435.68,,
2146,21-10-2019,345.69,7.068,279.3,2443.34,,
2147,22-10-2019,345.806,7.0668,279.4,2443.74,,
2148,23-10-2019,345.789,7.0752,279.4,2446.53,,
2149,24-10-2019,345.003,7.0727,278.7,2440.1,,
2150,25-10-2019,346.015,7.0749,279.6,2448.02,,
2151,28-10-2019,348.838,7.0762,282.1,2468.45,,
2152,29-10-2019,349.206,7.0617,282.4,2465.99,,
2153,30-10-2019,349.552,7.0582,282.7,2467.21,,
2154,31-10-2019,352.613,7.0533,285.4,2487.08,,
2155,01-11-2019,352.406,7.0437,285.2,2482.24,,
2156,04-11-2019,356.033,7.0382,285.2,2505.83,,
2157,05-11-2019,355.807,7.0385,285,2504.34,,
2158,06-11-2019,354.512,7.008,283.8,2484.42,,
2159,07-11-2019,354.301,7.0008,283.6,2480.39,,
2160,08-11-2019,352.619,6.9945,282.1,2466.39,,
2161,11-11-2019,350.248,6.9933,280,2449.39,,
2162,12-11-2019,350.463,6.9988,280.2,2452.82,,
2163,13-11-2019,349.89,7.0026,279.7,2450.14,,
2164,14-11-2019,351.461,7.0083,281.1,2463.14,,
2165,15-11-2019,348.86,7.0091,278.8,2445.2,,
2166,18-11-2019,348.08,7.0037,278.1,2437.85,,
2167,19-11-2019,348.082,7.003,278.1,2437.62,,
2168,20-11-2019,348.968,7.0118,278.9,2446.89,,
2169,21-11-2019,348.722,7.0217,278.7,2448.62,,
2170,22-11-2019,349.382,7.0306,279.3,2456.36,,
2171,25-11-2019,349.363,7.0397,279.3,2459.41,,
2172,26-11-2019,347.001,7.0344,277.2,2440.94,,
2173,27-11-2019,344.288,7.0349,274.8,2422.03,,
2174,28-11-2019,343.739,7.0271,274.3,2415.49,,
2175,29-11-2019,343.507,7.0298,274.1,2414.79,,
2176,02-12-2019,348.938,7.0262,278.9,2451.71,,
2177,03-12-2019,346.912,7.0223,277.1,2436.12,,
2178,04-12-2019,347.671,7.0382,277.8,2446.98,,
2179,05-12-2019,346.965,7.0521,277.2,2446.83,,
2180,06-12-2019,349.366,7.0383,279.3,2458.94,,
2181,09-12-2019,349.362,7.0405,279.3,2459.68,,
2182,10-12-2019,351.284,7.04,281,2473.04,,
2183,11-12-2019,350.157,7.0385,280,2464.58,,
2184,12-12-2019,349.618,7.0253,279.5,2456.17,,
2185,13-12-2019,348.621,7.0156,278.6,2445.79,,
2186,16-12-2019,348.218,6.9915,278.2,2434.57,,
2187,17-12-2019,348.094,6.9971,278.1,2435.65,,
2188,18-12-2019,348.546,6.9969,278.5,2438.74,,
2189,19-12-2019,349.213,7.0025,279.1,2445.36,,
2190,20-12-2019,349.214,7.002,279.1,2445.19,,
2191,23-12-2019,349.194,7.0117,279.1,2448.44,,
2192,24-12-2019,349.193,7.0119,279.1,2448.51,,
2193,25-12-2019,349.204,7.0067,279.1,2446.77,,
2194,26-12-2019,349.258,6.9801,279.1,2437.86,,
2195,27-12-2019,349.242,6.9879,279.1,2440.47,,
2196,30-12-2019,349.258,6.9805,279.1,2437.99,,
2197,31-12-2019,349.266,6.9762,279.1,2436.55,,
2198,01-01-2020,349.297,6.9614,279.1,2431.6,,
2199,02-01-2020,349.297,6.9614,279.1,2431.6,,
2200,03-01-2020,346.684,6.9681,276.8,2415.73,,
2201,06-01-2020,347.58,6.9718,277.6,2423.26,,
2202,07-01-2020,337.981,6.969,269.1,2355.39,,
2203,08-01-2020,337.127,6.945,268.3,2341.35,,
2204,09-01-2020,347.4,6.9497,277.4,2414.33,,
2205,10-01-2020,347.317,6.9351,277.3,2408.68,,
2206,13-01-2020,348.014,6.9263,277.9,2410.45,,
2207,14-01-2020,347.626,6.8954,277.5,2397.02,,
2208,15-01-2020,346.971,6.8845,276.9,2388.72,,
2209,16-01-2020,345.849,6.8807,275.9,2379.69,,
2210,17-01-2020,345.043,6.8878,275.2,2376.59,,
2211,20-01-2020,345.089,6.8664,275.2,2369.52,,
2212,21-01-2020,345.44,6.8606,275.5,2369.93,,
2213,22-01-2020,347.535,6.8853,277.4,2392.88,,
2214,23-01-2020,348.095,6.8876,277.9,2397.54,,
2215,24-01-2020,347.756,6.8876,277.6,2395.2,,
2216,27-01-2020,347.869,6.8876,277.7,2395.98,,
2217,28-01-2020,347.869,6.8876,277.7,2395.98,,
2218,29-01-2020,347.982,6.8876,277.8,2396.76,,
2219,30-01-2020,347.756,6.8876,277.6,2395.2,,
2220,31-01-2020,348.095,6.8876,277.9,2397.54,,
2221,03-02-2020,348.017,6.9249,277.9,2409.98,,
2222,04-02-2020,349.037,6.9779,278.9,2435.54,,
2223,05-02-2020,349.367,6.9823,279.2,2439.38,,
2224,06-02-2020,349.786,6.9985,279.6,2447.98,,
2225,07-02-2020,352.542,6.9768,282,2459.62,,
2226,10-02-2020,351.393,6.9863,281,2454.94,,
2227,11-02-2020,351.951,6.9897,281.5,2460.03,,
2228,12-02-2020,352.1,6.9718,281.6,2454.77,,
2229,13-02-2020,352.2,6.9785,281.7,2457.83,,
2230,14-02-2020,352.188,6.9843,281.7,2459.79,,
2231,17-02-2020,355.362,6.9795,284.5,2480.25,,
2232,18-02-2020,355.355,6.9826,284.5,2481.3,,
2233,19-02-2020,355.317,7.0012,284.5,2487.65,,
2234,20-02-2020,372.264,7.0026,299.5,2606.82,,
2235,21-02-2020,372.227,7.021,299.5,2613.41,,
2236,24-02-2020,372.22,7.0246,299.5,2614.69,,
2237,25-02-2020,372.223,7.0232,299.5,2614.19,,
2238,26-02-2020,372.244,7.0126,299.5,2610.4,,
2239,27-02-2020,372.226,7.0215,299.5,2613.58,,
2240,28-02-2020,373.951,7.0066,301,2620.13,,
2241,02-03-2020,374.003,6.9811,301,2610.96,,
2242,03-03-2020,1000,6.9516,301,2600.34,,2020-08-20 03:22:16.417
2243,04-03-2020,374.065,6.9514,301,2600.27,,
2244,05-03-2020,374.088,6.9403,301,2596.28,,
2245,06-03-2020,374.101,6.9337,301,2593.91,,
2246,09-03-2020,373.778,6.926,304,2588.79,,
2247,10-03-2020,373.752,6.9389,304,2593.42,,
2248,11-03-2020,373.705,6.9612,304,2601.44,,
2249,12-03-2020,373.699,6.9641,304,2602.48,,
2250,13-03-2020,373.619,7.0033,304,2616.57,,
2251,16-03-2020,371.362,7.0018,302,2600.2,,
2252,17-03-2020,365.697,7.0094,297,2563.31,,
2253,18-03-2020,365.649,7.0328,297,2571.54,,
2254,19-03-2020,365.61,7.0522,297,2578.35,,
2255,20-03-2020,341.774,7.1052,276,2428.37,,
2256,23-03-2020,337.728,7.094,272.4,2395.85,,
2257,24-03-2020,335.118,7.0999,270.1,2379.3,,
2258,25-03-2020,335.056,7.0742,270,2370.25,,
2259,26-03-2020,333.145,7.0692,268.3,2355.07,,
2260,27-03-2020,322.463,7.0427,258.8,2271.01,,
2261,30-03-2020,312.78,7.0447,258.4,2203.44,,
2262,31-03-2020,299.192,7.0854,246.4,2119.89,,
2263,01-04-2020,293.661,7.0771,241.5,2078.26,,
2264,02-04-2020,288.56,7.0995,237,2048.63,,
2265,03-04-2020,283.241,7.1104,232.3,2013.96,,
2266,06-04-2020,283.241,7.1104,232.3,2013.96,,
2267,07-04-2020,281.558,7.0939,230.8,1997.34,,
2268,08-04-2020,281.364,7.0483,230.6,1983.14,,
2269,09-04-2020,276.727,7.0536,226.5,1951.92,,
2270,10-04-2020,275.497,7.0354,225.4,1938.23,,
