cmaaxdata1_id,day,date,nax,sax,wacif,creation_date,updation_date
593,27-10-1906,41488,2467,2240,-,,
594,24-10-1906,41491,2467,2240,-,,
595,23-10-1906,41492,2467,2240,-,,
596,22-10-1906,41493,2448.89,2235,-,,
597,21-10-1906,41494,2443.33,2235,-,,
598,20-10-1906,41495,2437.69,2235,-,,
599,17-10-1906,41498,2438,2235,-,,
600,16-10-1906,41499,2438,2235,-,,
601,15-10-1906,41500,2438,2235,-,,
602,14-10-1906,41501,2438,2235,-,,
603,13-10-1906,41502,2438,2235,-,,
604,10-10-1906,41505,2464.29,2245,-,,
605,09-10-1906,41506,2464.29,2245,-,,
606,08-10-1906,41507,2464.29,2245,-,,
607,07-10-1906,41508,2464.29,2250,-,,
608,06-10-1906,41509,2464.29,2250,-,,
609,03-10-1906,41512,2465.63,2250,-,,
610,02-10-1906,41513,2465.63,2250,-,,
611,01-10-1906,41514,2465.63,2250,-,,
612,30-09-1906,41515,2440,2250,-,,
613,29-09-1906,41516,2440,2250,-,,
614,26-09-1906,41519,2458.53,2250,-,,
615,25-09-1906,41520,2458.53,2275,-,,
616,24-09-1906,41521,2447.5,2275,-,,
617,23-09-1906,41522,2447.5,2275,-,,
618,22-09-1906,41523,2447.5,2240,-,,
619,19-09-1906,41526,2447.5,2275,-,,
620,18-09-1906,41527,2450.59,2275,-,,
621,17-09-1906,41528,2450.59,2275,-,,
622,16-09-1906,41529,2450.59,2275,-,,
623,15-09-1906,41530,2450.59,2275,-,,
624,12-09-1906,41533,2450.59,2275,-,,
625,11-09-1906,41534,2450.59,2275,-,,
626,10-09-1906,41535,2450.59,2275,-,,
627,05-09-1906,41540,2452.17,2265,-,,
628,04-09-1906,41541,2452.17,2265,-,,
629,03-09-1906,41542,2452.17,2265,-,,
630,02-09-1906,41543,2452.17,2265,-,,
631,01-09-1906,41544,2460.43,2275,-,,
632,29-08-1906,41547,2460.43,2275,-,,
633,21-08-1906,41555,2461.54,2275,-,,
634,20-08-1906,41556,2468.54,2275,-,,
635,19-08-1906,41557,2468.54,2275,-,,
636,18-08-1906,41558,2464.8,2275,-,,
637,15-08-1906,41561,2464.8,2290,-,,
638,14-08-1906,41562,2464.8,2290,-,,
639,13-08-1906,41563,2467.37,2300,-,,
640,12-08-1906,41564,2470,2300,-,,
641,11-08-1906,41565,2470,2300,-,,
642,08-08-1906,41568,2472.86,2300,-,,
643,07-08-1906,41569,2472.86,2300,-,,
644,06-08-1906,41570,2472.86,2300,-,,
645,05-08-1906,41571,2472.86,2300,-,,
646,04-08-1906,41572,2476.67,2300,-,,
647,01-08-1906,41575,2476.67,2300,-,,
648,31-07-1906,41576,2476.67,2300,-,,
649,30-07-1906,41577,2480.89,2310,-,,
650,29-07-1906,41578,2480.74,2310,-,,
651,28-07-1906,41579,2480.74,2310,-,,
652,25-07-1906,41582,2485.33,2320,-,,
653,24-07-1906,41583,2479.52,2325,-,,
654,23-07-1906,41584,2480,2335,-,,
655,22-07-1906,41585,2480,2335,-,,
656,21-07-1906,41586,2480,2335,-,,
657,18-07-1906,41589,2481.74,2335,-,,
658,17-07-1906,41590,2481.74,2335,-,,
659,16-07-1906,41591,2481.74,2335,-,,
660,15-07-1906,41592,2482.4,2335,-,,
661,14-07-1906,41593,2482.4,2335,-,,
662,11-07-1906,41596,2481.38,2340,-,,
663,10-07-1906,41597,2481.38,2340,-,,
664,09-07-1906,41598,2487.5,2340,-,,
665,08-07-1906,41599,2487.5,2340,-,,
666,07-07-1906,41600,2487.5,2340,-,,
667,04-07-1906,41603,2487.5,2340,-,,
668,03-07-1906,41604,2487.5,2340,-,,
669,02-07-1906,41605,2477.78,2350,-,,
670,01-07-1906,41606,2477.78,2350,-,,
671,30-06-1906,41607,2477.78,2350,-,,
672,27-06-1906,41610,2477.78,2350,-,,
673,26-06-1906,41611,2480,2350,-,,
674,25-06-1906,41612,2480,2350,-,,
675,24-06-1906,41613,2480,2350,-,,
676,23-06-1906,41614,2482.27,2355,-,,
677,20-06-1906,41617,2480.71,2355,-,,
678,19-06-1906,41618,2480.71,2355,-,,
679,18-06-1906,41619,2480.71,2355,-,,
680,17-06-1906,41620,2480.71,2355,-,,
681,16-06-1906,41621,2477.74,2355,-,,
682,13-06-1906,41624,2477.74,2355,-,,
683,12-06-1906,41625,2480,2355,-,,
684,11-06-1906,41626,2480,2355,-,,
685,10-06-1906,41627,2473.95,2355,-,,
686,09-06-1906,41628,2473.95,2355,-,,
687,06-06-1906,41631,2473.95,2355,-,,
688,05-06-1906,41632,2476.36,2355,-,,
689,04-06-1906,41633,2476.36,2355,-,,
690,03-06-1906,41634,2470,2355,-,,
691,02-06-1906,41635,2470,2355,-,,
692,30-05-1906,41638,2482.07,2355,-,,
693,29-05-1906,41639,2482.07,2365,-,,
694,27-05-1906,41641,2482.07,2365,-,,
695,26-05-1906,41642,2485.53,2365,-,,
696,23-05-1906,41645,2485.53,2365,-,,
697,22-05-1906,41646,2485.53,2365,-,,
698,21-05-1906,41647,2484.44,2365,-,,
699,20-05-1906,41648,2484.44,2365,-,,
700,19-05-1906,41649,2485.45,2365,-,,
701,16-05-1906,41652,2485.45,2365,-,,
702,15-05-1906,41653,2483.33,2365,-,,
703,14-05-1906,41654,2483.33,2365,-,,
704,13-05-1906,41655,2483.33,2365,-,,
705,12-05-1906,41656,2481.82,2365,-,,
706,09-05-1906,41659,2481.82,2365,-,,
707,08-05-1906,41660,2481.82,2365,-,,
708,07-05-1906,41661,2481.82,2365,-,,
709,06-05-1906,41662,2486.84,2365,-,,
710,05-05-1906,41663,2486.84,2365,-,,
711,02-05-1906,41666,2497.64,2365,-,,
712,01-05-1906,41667,2497.64,2365,-,,
713,30-04-1906,41668,2497.64,2365,-,,
714,29-04-1906,41669,2497.64,2365,-,,
715,21-04-1906,41677,2497.64,2365,-,,
716,18-04-1906,41680,2497.64,2365,-,,
717,17-04-1906,41681,2486.67,2365,-,,
718,16-04-1906,41682,2488.03,2365,-,,
719,15-04-1906,41683,2488.03,2365,-,,
720,14-04-1906,41684,2488.03,2365,-,,
721,11-04-1906,41687,2488.03,2365,-,,
722,10-04-1906,41688,2488.03,2365,-,,
723,09-04-1906,41689,2488.03,2345,-,,
724,08-04-1906,41690,2483.33,2345,-,,
725,07-04-1906,41691,2483.33,2340,-,,
726,04-04-1906,41694,2493.33,2340,-,,
727,03-04-1906,41695,2493.33,2340,-,,
728,02-04-1906,41696,2484.55,2330,-,,
729,01-04-1906,41697,2484.55,2330,-,,
730,31-03-1906,41698,2484.55,2325,-,,
731,27-03-1906,41702,2491.91,2330,-,,
732,26-03-1906,41703,2490,2330,-,,
733,25-03-1906,41704,2490,2330,-,,
734,24-03-1906,41705,2490,2330,-,,
735,21-03-1906,41708,2490,2330,-,,
736,20-03-1906,41709,2490,2330,-,,
737,19-03-1906,41710,2490,2330,-,,
738,18-03-1906,41711,2490,2330,-,,
739,17-03-1906,41712,2490,2330,-,,
740,14-03-1906,41715,2490,2300,-,,
741,13-03-1906,41716,2472.86,2275,-,,
742,12-03-1906,41717,2472.86,2275,-,,
743,11-03-1906,41718,2472.86,2265,-,,
744,10-03-1906,41719,2472.86,2265,-,,
745,07-03-1906,41722,2472.86,2240,-,,
746,06-03-1906,41723,2472.86,2240,-,,
747,05-03-1906,41724,2472.86,2240,-,,
748,04-03-1906,41725,2472.86,2240,-,,
749,03-03-1906,41726,2472.86,2240,-,,
750,28-02-1906,41729,2461.76,2240,-,,
751,27-02-1906,41730,2438.46,2210,-,,
752,26-02-1906,41731,2438.46,2210,-,,
753,25-02-1906,41732,2438.46,2210,-,,
754,24-02-1906,41733,2430,2205,-,,
755,20-02-1906,41737,2430,2205,-,,
756,19-02-1906,41738,2423.64,2205,-,,
757,18-02-1906,41739,2423.64,2205,-,,
758,17-02-1906,41740,2423.64,2205,-,,
759,14-02-1906,41743,2423.64,2205,-,,
760,13-02-1906,41744,2427.39,2205,-,,
761,12-02-1906,41745,2427.39,2205,-,,
762,11-02-1906,41746,2427.39,2205,-,,
763,10-02-1906,41747,2427.39,2205,-,,
764,07-02-1906,41750,2412.35,2200,-,,
765,06-02-1906,41751,2412.35,2200,-,,
766,05-02-1906,41752,2417.5,2200,-,,
767,04-02-1906,41753,2417.5,2200,-,,
768,03-02-1906,41754,2417.5,2200,-,,
769,31-01-1906,41757,2408.21,2200,-,,
770,30-01-1906,41758,2408.21,2200,-,,
771,29-01-1906,41759,2386.27,2190,-,,
772,24-01-1906,41764,2386.27,2190,-,,
773,23-01-1906,41765,2389.05,2190,-,,
774,22-01-1906,41766,2389.05,2190,-,,
775,21-01-1906,41767,2382.5,2195,-,,
776,20-01-1906,41768,2382.5,2200,-,,
777,17-01-1906,41771,2382.5,2200,-,,
778,16-01-1906,41772,2383.75,2205,-,,
779,15-01-1906,41773,2383.75,2205,-,,
780,14-01-1906,41774,2383.75,2205,-,,
781,13-01-1906,41775,2358.82,2205,-,,
782,10-01-1906,41778,2358.82,2205,-,,
783,09-01-1906,41779,2358.33,2205,-,,
784,08-01-1906,41780,2358.33,2205,-,,
785,07-01-1906,41781,2358.33,2205,-,,
786,06-01-1906,41782,2360,2215,-,,
787,03-01-1906,41785,2360,2200,-,,
788,02-01-1906,41786,2360,2200,-,,
789,01-01-1906,41787,2360,2200,-,,
790,31-12-1905,41788,2360,2275,-,,
791,30-12-1905,41789,2383.33,2275,-,,
792,26-12-1905,41793,2383.86,2275,-,,
793,25-12-1905,41794,2388.24,2275,-,,
794,24-12-1905,41795,2388.24,2275,-,,
795,23-12-1905,41796,2388.24,2275,-,,
796,20-12-1905,41799,2394,2275,-,,
797,19-12-1905,41800,2394,2265,-,,
798,18-12-1905,41801,2394,2265,-,,
799,17-12-1905,41802,2412,2265,-,,
800,16-12-1905,41803,2412,2265,-,,
801,13-12-1905,41806,2412,2265,-,,
802,12-12-1905,41807,2400,2265,-,,
803,11-12-1905,41808,2400,2265,-,,
804,10-12-1905,41809,2400,2265,-,,
805,09-12-1905,41810,2400,2265,-,,
806,06-12-1905,41813,2402,2265,-,,
807,05-12-1905,41814,2402,2265,-,,
808,04-12-1905,41815,2402,2265,-,,
809,03-12-1905,41816,2402,2265,-,,
810,02-12-1905,41817,2402,2265,-,,
811,29-11-1905,41820,2402,2265,-,,
812,28-11-1905,41821,2402,2265,-,,
813,27-11-1905,41822,2417,2265,-,,
814,26-11-1905,41823,2417,2265,-,,
815,25-11-1905,41824,2417,2265,-,,
816,22-11-1905,41827,2417,2265,-,,
817,21-11-1905,41828,2420,2265,-,,
818,20-11-1905,41829,2420,2265,-,,
819,19-11-1905,41830,2420,2265,-,,
820,18-11-1905,41831,2420,2265,-,,
821,15-11-1905,41834,2406.67,2265,-,,
822,14-11-1905,41835,2406.67,2265,-,,
823,13-11-1905,41836,2406.67,2265,-,,
824,12-11-1905,41837,2380.37,2275,-,,
825,11-11-1905,41838,2380.37,2275,-,,
826,08-11-1905,41841,2380.37,2275,-,,
827,07-11-1905,41842,2386,2275,-,,
828,06-11-1905,41843,2386,2275,-,,
829,05-11-1905,41844,2393.75,2275,-,,
830,04-11-1905,41845,2393.75,2275,-,,
831,01-11-1905,41848,2404,2275,-,,
832,31-10-1905,41849,2404,2275,-,,
833,30-10-1905,41850,2404,2275,-,,
834,29-10-1905,41851,2404,2275,-,,
835,28-10-1905,41852,2415,2300,-,,
836,25-10-1905,41855,2415,2300,-,,
837,24-10-1905,41856,2415,2300,-,,
838,23-10-1905,41857,2415,2300,-,,
839,22-10-1905,41858,2415,2300,-,,
840,21-10-1905,41859,2415,2300,-,,
841,18-10-1905,41862,2415,2300,-,,
842,17-10-1905,41863,2426.67,2300,-,,
843,16-10-1905,41864,2426.67,2335,-,,
844,15-10-1905,41865,2426.67,2335,-,,
845,14-10-1905,41866,2426.67,2335,-,,
846,11-10-1905,41869,2426.67,2335,-,,
847,10-10-1905,41870,2426.67,2335,-,,
848,09-10-1905,41871,2445,2335,-,,
849,08-10-1905,41872,2445,2335,-,,
850,07-10-1905,41873,2445,2335,-,,
851,04-10-1905,41876,2464,2335,-,,
852,03-10-1905,41877,2474.81,2335,-,,
853,02-10-1905,41878,2474.81,2335,-,,
854,01-10-1905,41879,2496.67,2335,-,,
855,30-09-1905,41880,2496.67,2335,-,,
856,27-09-1905,41883,2522,2375,-,,
857,26-09-1905,41884,2625,2375,-,,
858,25-09-1905,41885,2625,2375,-,,
859,24-09-1905,41886,2633.33,2425,-,,
860,23-09-1905,41887,2630,2455,-,,
861,19-09-1905,41891,2670,2490,-,,
862,18-09-1905,41892,2670,2475,-,,
863,17-09-1905,41893,2670,2475,-,,
864,16-09-1905,41894,2700,2525,-,,
865,13-09-1905,41897,2694.24,2525,-,,
866,12-09-1905,41898,2694.24,2545,-,,
867,11-09-1905,41899,2694.24,2560,-,,
868,10-09-1905,41900,2748.42,2600,-,,
869,09-09-1905,41901,2795.45,2625,-,,
870,06-09-1905,41904,2795.45,2625,-,,
871,05-09-1905,41905,2795.45,2625,-,,
872,04-09-1905,41906,2828.57,2625,-,,
873,03-09-1905,41907,2828.57,2675,-,,
874,02-09-1905,41908,2833.13,2725,-,,
875,30-08-1905,41911,2833.13,2725,-,,
876,29-08-1905,41912,2897.11,2725,-,,
877,21-08-1905,41920,2897.11,2725,-,,
878,20-08-1905,41921,2897.11,2725,-,,
879,19-08-1905,41922,2897,2725,-,,
880,16-08-1905,41925,2842,2725,-,,
881,15-08-1905,41926,2842,2725,-,,
882,14-08-1905,41927,2852.94,2725,-,,
883,13-08-1905,41928,2852.94,2725,-,,
884,12-08-1905,41929,2852.94,2725,-,,
885,09-08-1905,41932,2852.94,2725,-,,
886,08-08-1905,41933,2852.94,2725,-,,
887,07-08-1905,41934,2852.94,2725,-,,
888,06-08-1905,41935,2852.94,2725,-,,
889,05-08-1905,41936,2852.94,2725,-,,
890,02-08-1905,41939,2809.38,2740,-,,
891,01-08-1905,41940,2780.77,2740,-,,
892,31-07-1905,41941,2780.77,2740,-,,
893,30-07-1905,41942,2780.77,2740,-,,
894,29-07-1905,41943,2773.57,2740,-,,
895,26-07-1905,41946,2741.11,2740,-,,
896,25-07-1905,41947,2741.11,2740,-,,
897,24-07-1905,41948,2741.11,2740,-,,
898,23-07-1905,41949,2741.11,2740,-,,
899,22-07-1905,41950,2741.11,2740,-,,
900,19-07-1905,41953,2750,2740,-,,
901,18-07-1905,41954,2750,2740,-,,
902,17-07-1905,41955,2750,2740,-,,
903,16-07-1905,41956,2763.33,2740,-,,
904,15-07-1905,41957,2763.33,2740,-,,
905,12-07-1905,41960,2763.33,2740,-,,
906,11-07-1905,41961,2763.33,2740,-,,
907,10-07-1905,41962,2761.74,2740,-,,
908,09-07-1905,41963,2761.74,2740,-,,
909,08-07-1905,41964,2761.74,2740,-,,
910,05-07-1905,41967,2761.74,2740,-,,
911,04-07-1905,41968,2761.74,2740,-,,
912,03-07-1905,41969,2761.74,2740,-,,
913,02-07-1905,41970,2761.74,2740,-,,
914,01-07-1905,41971,2761.74,2740,-,,
915,28-06-1905,41974,2760.54,2740,-,,
916,27-06-1905,41975,2760.54,2740,-,,
917,26-06-1905,41976,2797.4,2740,-,,
918,25-06-1905,41977,2797.4,2740,-,,
919,24-06-1905,41978,2784.62,2740,-,,
920,21-06-1905,41981,2784.62,2740,-,,
921,20-06-1905,41982,2784.62,2740,-,,
922,19-06-1905,41983,2784.62,2740,-,,
923,18-06-1905,41984,2757.76,2740,-,,
924,17-06-1905,41985,2757.76,2725,-,,
925,14-06-1905,41988,2757.76,2725,-,,
926,13-06-1905,41989,2734.44,2725,-,,
927,12-06-1905,41990,2734.44,2725,-,,
928,11-06-1905,41991,2734.44,2725,-,,
929,10-06-1905,41992,2736.92,2725,-,,
930,07-06-1905,41995,2728.92,2725,-,,
931,06-06-1905,41996,2728.92,2725,-,,
932,05-06-1905,41997,2728.92,2715,-,,
933,04-06-1905,41998,2728.92,2715,-,,
934,03-06-1905,41999,2728.92,2715,-,,
935,31-05-1905,42002,2728.92,2715,-,,
936,30-05-1905,42003,2728.92,2715,-,,
937,29-05-1905,42004,2728.92,2715,-,,
938,24-05-1905,42009,2726.67,2710,-,,
939,23-05-1905,42010,2726.67,2710,-,,
940,22-05-1905,42011,2726.67,2710,-,,
941,21-05-1905,42012,2726.67,2710,-,,
942,20-05-1905,42013,2716.67,2700,-,,
943,17-05-1905,42016,2692.22,2700,-,,
944,16-05-1905,42017,2692.22,2700,-,,
945,15-05-1905,42018,2692.22,2700,-,,
946,14-05-1905,42019,2690,2675,-,,
947,13-05-1905,42020,2690,2675,-,,
948,10-05-1905,42023,2690,2675,-,,
949,09-05-1905,42024,2690,2675,-,,
950,08-05-1905,42025,2690,2675,-,,
951,07-05-1905,42026,2662,2665,-,,
952,06-05-1905,42027,2662,2665,-,,
953,03-05-1905,42030,2662,2665,-,,
954,02-05-1905,42031,2662,2665,-,,
955,01-05-1905,42032,2654,2640,-,,
956,30-04-1905,42033,2654,2640,-,,
957,29-04-1905,42034,2654,2640,-,,
958,26-04-1905,42037,2623.13,2640,-,,
959,25-04-1905,42038,2623.13,2640,-,,
960,24-04-1905,42039,2640,2585,-,,
961,23-04-1905,42040,2640,2585,-,,
962,22-04-1905,42041,2640,2585,-,,
963,19-04-1905,42044,2640,2620,-,,
964,18-04-1905,42045,2617.86,2605,-,,
965,17-04-1905,42046,2620,2595,-,,
966,16-04-1905,42047,2620,2595,-,,
967,15-04-1905,42048,2620,2595,-,,
968,12-04-1905,42051,2620,2595,-,,
969,11-04-1905,42052,2620,2595,-,,
970,03-04-1905,42060,2620,2595,-,,
971,02-04-1905,42061,2620,2595,-,,
972,01-04-1905,42062,2602.14,2560,-,,
973,29-03-1905,42065,2610,2565,-,,
974,28-03-1905,42066,2610,2565,-,,
975,27-03-1905,42067,2609.46,2560,-,,
976,26-03-1905,42068,2609.46,2560,-,,
977,25-03-1905,42069,2609.46,2560,-,,
978,22-03-1905,42072,2603,2600,-,,
979,21-03-1905,42073,2603,2600,-,,
980,20-03-1905,42074,2603,2585,-,,
981,19-03-1905,42075,2603,2585,-,,
982,18-03-1905,42076,2617.78,2585,-,,
983,15-03-1905,42079,2617.78,2575,-,,
984,14-03-1905,42080,2605.22,2570,-,,
985,13-03-1905,42081,2605.22,2570,-,,
986,12-03-1905,42082,2605.22,2565,-,,
987,11-03-1905,42083,2606.3,2560,-,,
988,08-03-1905,42086,2606.3,2560,-,,
989,07-03-1905,42087,2606.3,2560,-,,
990,06-03-1905,42088,2606.3,2560,-,,
991,05-03-1905,42089,2606.3,2560,-,,
992,04-03-1905,42090,2603.08,2545,-,,
993,01-03-1905,42093,2603.08,2540,-,,
994,28-02-1905,42094,2591.25,2520,-,,
995,27-02-1905,42095,2591.25,2520,-,,
996,26-02-1905,42096,2580.63,2510,-,,
997,25-02-1905,42097,2580.63,2410,-,,
998,21-02-1905,42101,2588.46,2475,-,,
999,20-02-1905,42102,2588.46,2475,-,,
1000,19-02-1905,42103,2588.46,2500,-,,
1001,18-02-1905,42104,2588.46,2500,-,,
1002,15-02-1905,42107,2574.29,2450,-,,
1003,14-02-1905,42108,2574.29,2450,-,,
1004,13-02-1905,42109,2574.29,2450,-,,
1005,12-02-1905,42110,2510.71,2425,-,,
1006,11-02-1905,42111,2510.71,2425,-,,
1007,08-02-1905,42114,2510.71,2425,-,,
1008,07-02-1905,42115,2510.71,2425,-,,
1009,06-02-1905,42116,2484,2425,-,,
1010,05-02-1905,42117,2484,2425,-,,
1011,04-02-1905,42118,2505,2455,-,,
1012,01-02-1905,42121,2505,2425,-,,
1013,31-01-1905,42122,2505,2425,-,,
1014,30-01-1905,42123,2542.63,2455,-,,
1015,29-01-1905,42124,2542.63,2475,-,,
1016,25-01-1905,42128,2520,2475,-,,
1017,24-01-1905,42129,2520,2475,-,,
1018,23-01-1905,42130,2520,2475,-,,
1019,22-01-1905,42131,2520,2475,-,,
1020,21-01-1905,42132,2520,2475,-,,
1021,18-01-1905,42135,2520,2475,-,,
1022,17-01-1905,42136,2474.62,2425,-,,
1023,16-01-1905,42137,2474.62,2425,-,,
1024,15-01-1905,42138,2474.62,2425,-,,
1025,14-01-1905,42139,2474.62,2425,-,,
1026,11-01-1905,42142,2476.67,2425,-,,
1027,10-01-1905,42143,2476.67,2425,-,,
1028,09-01-1905,42144,2476.67,2425,-,,
1029,08-01-1905,42145,2476.67,2425,-,,
1030,07-01-1905,42146,2463.21,2405,-,,
1031,04-01-1905,42149,2463.21,2405,-,,
1032,03-01-1905,42150,2414.29,2400,-,,
1033,02-01-1905,42151,2415.48,2390,-,,
1034,01-01-1905,42152,2415.48,2390,-,,
1035,31-12-1904,42153,2415.48,2390,-,,
1036,28-12-1904,42156,2415.48,2390,-,,
1037,27-12-1904,42157,2415.48,2390,-,,
1038,26-12-1904,42158,2415.48,2390,-,,
1039,25-12-1904,42159,2369.73,2365,-,,
1040,24-12-1904,42160,2369.73,2365,-,,
1041,21-12-1904,42163,2369.73,2365,-,,
1042,20-12-1904,42164,2370,2340,-,,
1043,19-12-1904,42165,2365.71,2325,-,,
1044,18-12-1904,42166,2365.71,2325,-,,
1045,17-12-1904,42167,2378.82,2325,-,,
1046,13-12-1904,42171,2378.82,2325,-,,
1047,13-12-1904,42171,2378.82,2325,-,,
1048,12-12-1904,42172,2360,2320,-,,
1049,11-12-1904,42173,2360,2300,-,,
1050,10-12-1904,42174,2360,2300,-,,
1051,06-12-1904,42178,2360,2290,-,,
1052,05-12-1904,42179,2354.62,2300,-,,
1053,04-12-1904,42180,2355,2300,-,,
1054,03-12-1904,42181,2355,2300,-,,
1055,30-11-1904,42184,2346.67,2320,-,,
1056,29-11-1904,42185,2346.67,2320,-,,
1057,28-11-1904,42186,2346.67,2320,-,,
1058,27-11-1904,42187,2329.74,2320,-,,
1059,26-11-1904,42188,2318,2320,-,,
1060,23-11-1904,42191,2326.25,2325,-,,
1061,22-11-1904,42192,2326.25,2325,-,,
1062,21-11-1904,42193,2326.25,2325,-,,
1063,20-11-1904,42194,2326.25,2325,-,,
1064,19-11-1904,42195,2326.25,2325,-,,
1065,16-11-1904,42198,2328.18,2325,-,,
1066,15-11-1904,42199,2328.18,2325,-,,
1067,14-11-1904,42200,2328.18,2325,-,,
1068,13-11-1904,42201,2328.18,2325,-,,
1069,12-11-1904,42202,2328.18,2325,-,,
1070,09-11-1904,42205,2320,2320,-,,
1071,08-11-1904,42206,2320,2320,-,,
1072,07-11-1904,42207,2320,2320,-,,
1073,06-11-1904,42208,2328.86,2320,-,,
1074,05-11-1904,42209,2328.86,2320,-,,
1075,02-11-1904,42212,2328.86,2320,-,,
1076,01-11-1904,42213,2328.86,2320,-,,
1077,31-10-1904,42214,2328.86,2320,-,,
1078,30-10-1904,42215,2328.86,2320,-,,
1079,29-10-1904,42216,2328.86,2320,-,,
1080,26-10-1904,42219,2322.61,2300,-,,
1081,25-10-1904,42220,2322.61,2300,-,,
1082,24-10-1904,42221,2322.61,2300,-,,
1083,23-10-1904,42222,2322.61,2300,-,,
1084,22-10-1904,42223,2322.61,2300,-,,
1085,19-10-1904,42226,2322.61,2300,-,,
1086,18-10-1904,42227,2322.61,2300,-,,
1087,17-10-1904,42228,2322.61,2300,-,,
1088,16-10-1904,42229,2322.61,2300,-,,
1089,15-10-1904,42230,2322.61,2300,-,,
1090,12-10-1904,42233,2322.61,2300,-,,
1091,11-10-1904,42234,2283.33,2280,-,,
1092,10-10-1904,42235,2283.33,2250,-,,
1093,09-10-1904,42236,2280,2265,-,,
1094,08-10-1904,42237,2280,2265,-,,
1095,05-10-1904,42240,2284,2265,-,,
1096,04-10-1904,42241,2284,2265,-,,
1097,03-10-1904,42242,2284,2265,-,,
1098,02-10-1904,42243,2284,2255,-,,
1099,01-10-1904,42244,2284,2245,-,,
1100,28-09-1904,42247,2266.07,2240,-,,
1101,27-09-1904,42248,2266.07,2240,-,,
1102,26-09-1904,42249,2266.07,2240,-,,
1103,21-09-1904,42254,2266.07,2240,-,,
1104,20-09-1904,42255,2266.07,2240,-,,
1105,19-09-1904,42256,2266.07,2240,-,,
1106,18-09-1904,42257,2266.07,2240,-,,
1107,17-09-1904,42258,2276,2235,-,,
1108,14-09-1904,42261,2276,2235,-,,
1109,13-09-1904,42262,2276,2230,-,,
1110,12-09-1904,42263,2276,2230,-,,
1111,11-09-1904,42264,2276,2230,-,,
1112,10-09-1904,42265,2267.12,2220,-,,
1113,07-09-1904,42268,2267.12,2225,-,,
1114,06-09-1904,42269,2268.57,2220,-,,
1115,05-09-1904,42270,2268.57,2220,-,,
1116,04-09-1904,42271,2268.57,2220,-,,
1117,03-09-1904,42272,2199.14,2220,-,,
1118,31-08-1904,42275,2206.67,2200,-,,
1119,30-08-1904,42276,2206.67,2200,-,,
1120,29-08-1904,42277,2183.75,2175,-,,
1121,21-08-1904,42285,2183.75,2175,-,,
1122,20-08-1904,42286,2187,2165,-,,
1123,17-08-1904,42289,2187,2140,-,,
1124,16-08-1904,42290,2173.33,2135,-,,
1125,15-08-1904,42291,2173.33,2135,-,,
1126,14-08-1904,42292,2173.33,2135,-,,
1127,13-08-1904,42293,2173.33,2135,-,,
1128,10-08-1904,42296,2150,2100,-,,
1129,09-08-1904,42297,2150,2100,-,,
1130,08-08-1904,42298,2150,2080,-,,
1131,07-08-1904,42299,2153.33,2065,-,,
1132,06-08-1904,42300,2153.33,2065,-,,
1133,03-08-1904,42303,2153.33,2065,-,,
1134,02-08-1904,42304,2153.33,2065,-,,
1135,01-08-1904,42305,2153.33,2065,-,,
1136,31-07-1904,42306,2153.33,2040,-,,
1137,30-07-1904,42307,2058.33,2025,-,,
1138,27-07-1904,42310,2029.76,2025,-,,
1139,26-07-1904,42311,2000,2000,-,,
1140,25-07-1904,42312,2000,2000,-,,
1141,24-07-1904,42313,2000,2000,-,,
1142,23-07-1904,42314,1977.44,1965,-,,
1143,20-07-1904,42317,1931.25,1880,-,,
1144,19-07-1904,42318,1931.25,1880,-,,
1145,18-07-1904,42319,1931.25,1880,-,,
1146,17-07-1904,42320,1931.25,1880,-,,
1147,16-07-1904,42321,1931.25,1875,-,,
1148,13-07-1904,42324,1931.25,1875,-,,
1149,12-07-1904,42325,1896.47,1880,-,,
1150,11-07-1904,42326,1896.47,1880,-,,
1151,10-07-1904,42327,1896.47,1825,-,,
1152,09-07-1904,42328,1802.86,1820,-,,
1153,06-07-1904,42331,1802.86,1820,-,,
1154,05-07-1904,42332,1805.71,1800,-,,
1155,04-07-1904,42333,1805.71,1800,-,,
1156,03-07-1904,42334,1805.71,1800,-,,
1157,02-07-1904,42335,1765,1775,-,,
1158,29-06-1904,42338,1765,1775,-,,
1159,28-06-1904,42339,1765,1750,-,,
1160,27-06-1904,42340,1710,1720,-,,
1161,26-06-1904,42341,1643.15,1675,-,,
1162,25-06-1904,42342,1643.15,1675,-,,
1163,22-06-1904,42345,1643.15,1675,-,,
1164,21-06-1904,42346,1643.15,1625,-,,
1165,20-06-1904,42347,1643.15,1625,-,,
1166,19-06-1904,42348,1643.15,1625,-,,
1167,18-06-1904,42349,1643.15,1625,-,,
1168,15-06-1904,42352,1602,1600,-,,
1169,14-06-1904,42353,1602,1600,-,,
1170,13-06-1904,42354,1604.67,1590,-,,
1171,12-06-1904,42355,1604.67,1590,-,,
1172,11-06-1904,42356,1604.67,1590,-,,
1173,08-06-1904,42359,1604.67,1590,-,,
1174,07-06-1904,42360,1604.67,1590,-,,
1175,06-06-1904,42361,1604.67,1590,-,,
1176,05-06-1904,42362,1600,1580,-,,
1177,04-06-1904,42363,1600,1580,-,,
1178,01-06-1904,42366,1600,1580,-,,
1179,31-05-1904,42367,1600,1610,-,,
1180,30-05-1904,42368,1600,1610,-,,
1181,29-05-1904,42369,1600,1610,-,,
