date,wacif,usdrmb,australia,wacifrmb,creation_date,updation_date
43293.0,573.225,6.6726,468,3824.9,,
43294.0,573.225,6.6727,468,3824.96,,
43297.0,573.218,6.6758,468,3826.69,,
43298.0,573.204,6.6821,468,3830.2,,
43299.0,573.183,6.6914,468,3835.4,,
43300.0,604.469,6.7066,495,4053.93,,
43301.0,604.336,6.7671,495,4089.6,,
43304.0,604.353,6.7593,495,4085,,
43305.0,604.288,6.7891,495,4102.57,,
43306.0,604.256,6.804,495,4111.36,,
43307.0,604.338,6.7662,495,4089.07,,
43308.0,610.077,6.7942,500,4144.98,,
43311.0,610.036,6.8131,500,4156.24,,
43312.0,627.429,6.8165,515,4276.87,,
43313.0,627.401,6.8293,515,4284.71,,
43314.0,627.477,6.7942,515,4263.2,,
43315.0,644.795,6.8322,530,4405.37,,
43318.0,644.754,6.8513,530,4417.4,,
43319.0,644.772,6.8431,530,4412.24,,
43320.0,644.797,6.8313,530,4404.8,,
43321.0,644.796,6.8317,530,4405.05,,
43322.0,644.779,6.8395,530,4409.97,,
43325.0,647.049,6.8629,532,4440.64,,
43326.0,647.036,6.8695,532,4444.81,,
43327.0,647.001,6.8856,532,4454.99,,
43328.0,646.983,6.8946,532,4460.69,,
43329.0,646.993,6.8894,532,4457.4,,
43332.0,667.911,6.8718,550,4589.75,,
43333.0,685.387,6.836,565,4685.3,,
43334.0,685.406,6.8271,565,4679.33,,
43335.0,685.385,6.8367,565,4685.77,,
43336.0,685.312,6.871,565,4708.78,,
43339.0,700.435,6.8508,578,4798.54,,
43340.0,737.653,6.8052,610,5019.88,,
43341.0,737.649,6.8072,610,5021.32,,
43342.0,737.64,6.8113,610,5024.29,,
43343.0,739.931,6.8246,612,5049.73,,
43346.0,739.91,6.8347,612,5057.06,,
43347.0,739.945,6.8183,612,5045.17,,
43348.0,760.807,6.8266,630,5193.72,,
43349.0,772.418,6.8217,640,5269.2,,
43350.0,772.419,6.8212,640,5268.82,,
43353.0,754.981,6.8389,625,5163.24,,
43354.0,754.959,6.8488,625,5170.57,,
43355.0,754.947,6.8546,625,5174.86,,
43356.0,754.959,6.8488,625,5170.57,,
43357.0,754.986,6.8362,625,5161.24,,
43360.0,754.955,6.8509,625,5172.12,,
43361.0,754.945,6.8554,625,5175.45,,
43362.0,720.142,6.8569,595,4937.94,,
43363.0,702.751,6.853,580,4815.95,,
43364.0,697.567,6.8357,575.5,4768.36,,
43368.0,678.41,6.844,559,4643.04,,
43369.0,650.542,6.8571,535,4460.83,,
43370.0,650.527,6.8642,535,4465.35,,
43371.0,650.495,6.8792,535,4474.89,,
43381.0,638.86,6.8957,525,4405.39,,
43382.0,635.367,6.9019,522,4385.24,,
43383.0,623.756,6.9072,512,4308.41,,
43384.0,615.631,6.9098,505,4253.88,,
43385.0,602.866,6.912,494,4167.01,,
43388.0,608.659,6.9154,499,4209.12,,
43389.0,605.186,6.9119,496,4182.99,,
43390.0,605.19,6.9103,496,4182.04,,
43391.0,586.588,6.93,480,4065.06,,
43392.0,592.37,6.9387,485,4110.28,,
43395.0,604.002,6.9236,495,4181.87,,
43396.0,603.981,6.9338,495,4187.88,,
43397.0,602.817,6.9357,494,4180.95,,
43398.0,584.246,6.9409,478,4055.19,,
43399.0,585.385,6.951,479,4069.01,,
43402.0,581.932,6.9377,476,4037.27,,
43403.0,577.252,6.9574,472,4016.17,,
43404.0,577.237,6.9646,472,4020.22,,
43405.0,559.832,6.967,457,3900.35,,
43406.0,559.894,6.9371,457,3884.04,,
43409.0,542.576,6.8976,442,3742.47,,
43410.0,542.555,6.9075,442,3747.7,,
43411.0,527.478,6.9065,429,3643.02,,
43412.0,520.497,6.9163,423,3599.91,,
43413.0,516.982,6.9329,420,3584.19,,
43416.0,516.952,6.9476,420,3591.57,,
43417.0,516.92,6.9629,420,3599.26,,
43418.0,521.607,6.9402,424,3620.06,,
43419.0,520.449,6.9392,423,3611.5,,
43420.0,504.212,6.9377,409,3498.07,,
43423.0,513.52,6.9245,415,3555.87,,
43424.0,518.153,6.928,419,3589.76,,
43425.0,514.637,6.9449,416,3574.11,,
43426.0,510.009,6.9391,412,3539.01,,
43427.0,503.067,6.9306,406,3486.56,,
43430.0,507.282,6.9453,407,3523.23,,
43431.0,501.48,6.9463,402,3483.43,,
43432.0,503.792,6.95,404,3501.36,,
43433.0,501.503,6.9353,402,3478.07,,
43434.0,501.502,6.9357,402,3478.27,,
43437.0,502.647,6.9431,403,3489.93,,
43438.0,502.75,6.8939,403,3465.91,,
43439.0,502.848,6.8476,403,3443.3,,
43440.0,502.821,6.8599,403,3449.31,,
43441.0,502.808,6.8664,403,3452.48,,
43444.0,502.802,6.8693,403,3453.89,,
43445.0,502.738,6.8996,403,3468.69,,
43446.0,524.763,6.9064,422,3624.23,,
43447.0,523.665,6.8769,421,3601.19,,
43448.0,524.829,6.875,422,3608.2,,
43451.0,509.716,6.8908,409,3512.35,,
43452.0,514.367,6.8854,413,3541.63,,
43453.0,513.204,6.8869,412,3534.39,,
43454.0,513.19,6.8936,412,3537.73,,
43455.0,513.214,6.8825,412,3532.19,,
43458.0,513.175,6.9006,412,3541.22,,
43459.0,513.194,6.8919,412,3536.88,,
43460.0,513.209,6.8845,412,3533.19,,
43461.0,513.199,6.8894,412,3535.63,,
43462.0,513.254,6.8632,412,3522.57,,
43467.0,513.286,6.8482,412,3515.09,,
43468.0,493.535,6.8631,395,3387.18,,
43469.0,493.544,6.8586,395,3385.02,,
43472.0,493.559,6.8517,395,3381.72,,
43473.0,492.423,6.8402,394,3368.27,,
43474.0,492.397,6.8526,394,3374.2,,
43475.0,491.315,6.816,393,3348.81,,
43476.0,499.49,6.7909,400,3391.98,,
43479.0,482.166,6.756,385,3257.51,,
43480.0,481.01,6.7542,384,3248.84,,
43481.0,479.833,6.7616,383,3244.44,,
43482.0,478.679,6.7592,382,3235.48,,
43483.0,474.023,6.7665,378,3207.47,,
43486.0,471.685,6.7747,376,3195.52,,
43487.0,470.502,6.7854,375,3192.54,,
43488.0,466.997,6.7969,372,3174.13,,
43489.0,469.353,6.7802,374,3182.31,,
43490.0,460.043,6.7941,366,3125.58,,
43493.0,457.825,6.7472,364,3089.04,,
43494.0,460.17,6.7356,366,3099.52,,
43495.0,461.333,6.7343,367,3106.76,,
43496.0,456.764,6.7025,363,3061.46,,
43497.0,456.751,6.7081,363,3063.93,,
43500.0,459.071,6.7081,365,3079.5,,
43501.0,460.231,6.7081,366,3087.28,,
43502.0,459.071,6.7081,365,3079.5,,
43503.0,459.071,6.7081,365,3079.5,,
43504.0,472.991,6.7081,377,3172.87,,
43507.0,469.42,6.7495,374,3168.35,,
43508.0,469.361,6.7765,374,3180.62,,
43509.0,469.381,6.7675,374,3176.53,,
43510.0,485.605,6.7744,388,3289.69,,
43511.0,486.792,6.7623,389,3291.83,,
43514.0,485.624,6.7659,388,3285.68,,
43515.0,484.468,6.7642,387,3277.04,,
43516.0,482.166,6.7558,385,3257.42,,
43517.0,481.081,6.722,384,3233.82,,
43518.0,484.576,6.7151,387,3253.98,,
43521.0,484.116,6.7131,388,3249.92,,
43522.0,484.156,6.6952,388,3241.52,,
43523.0,484.177,6.6857,388,3237.06,,
43524.0,480.687,6.6901,385,3215.85,,
43525.0,481.835,6.6957,386,3226.22,,
43528.0,481.81,6.7069,386,3231.45,,
43529.0,482.986,6.6998,387,3235.91,,
43530.0,484.134,6.7053,388,3246.26,,
43531.0,485.281,6.711,389,3256.72,,
43532.0,487.573,6.7235,391,3278.2,,
43535.0,491.061,6.7202,394,3300.02,,
43536.0,491.077,6.7128,394,3296.5,,
43537.0,494.56,6.7114,397,3319.19,,
43538.0,500.383,6.7009,402,3353.02,,
43539.0,501.508,6.7167,403,3368.48,,
43542.0,501.526,6.7088,403,3364.64,,
43543.0,502.692,6.7062,404,3371.15,,
43544.0,502.683,6.7101,404,3373.05,,
43545.0,502.739,6.685,404,3360.81,,
43546.0,513.042,6.6944,412.9,3434.51,,
43549.0,514.284,6.7098,414,3450.74,,
43550.0,513.136,6.7042,413,3440.17,,
43551.0,513.114,6.7141,413,3445.1,,
43552.0,515.407,6.7263,415,3466.78,,
43553.0,517.711,6.7335,417,3486.01,,
43556.0,504.759,6.7098,417,3386.83,,
43557.0,505.901,6.7042,418,3391.66,,
43558.0,504.749,6.7141,417,3388.94,,
43559.0,503.592,6.7263,416,3387.31,,
43563.0,503.606,6.7201,416,3384.28,,
43564.0,497.969,6.7142,411,3343.46,,
43565.0,487.806,6.711,402,3273.67,,
43566.0,470.861,6.7088,387,3158.91,,
43567.0,466.312,6.722,383,3134.55,,
43570.0,462.945,6.7112,380,3106.92,,
43571.0,445.999,6.7097,365,2992.52,,
43572.0,443.736,6.711,363,2977.91,,
43573.0,443.78,6.6911,363,2969.38,,
43574.0,443.751,6.7043,363,2975.04,,
43577.0,443.753,6.7035,363,2974.7,,
43578.0,443.704,6.7256,363,2984.17,,
43579.0,443.715,6.7205,363,2981.99,,
43580.0,443.692,6.7307,363,2986.36,,
43581.0,442.562,6.7307,362,2978.75,,
43584.0,436.573,6.731,356.7,2938.57,,
43585.0,427.086,6.7286,350,2873.69,,
43591.0,427.073,6.7344,350,2876.08,,
43592.0,425.884,6.7614,349,2879.57,,
43593.0,424.758,6.7596,348,2871.19,,
43594.0,423.613,6.7665,347,2866.38,,
43595.0,421.299,6.7912,345,2861.13,,
43598.0,424.68,6.7954,348,2885.87,,
43599.0,423.461,6.8365,347,2894.99,,
43600.0,423.401,6.8649,347,2906.6,,
43601.0,422.263,6.8688,346,2900.44,,
43602.0,439.176,6.8859,361,3024.12,,
43605.0,441.409,6.8988,363,3045.19,,
43606.0,444.799,6.899,366,3068.67,,
43607.0,443.668,6.8992,365,3060.96,,
43608.0,439.148,6.8994,361,3029.86,,
43609.0,438.018,6.8993,360,3022.02,,
43612.0,438.033,6.8924,360,3019.1,,
43613.0,439.152,6.8973,361,3028.97,,
43614.0,440.279,6.8988,362,3037.4,,
43615.0,443.669,6.899,365,3060.87,,
43616.0,442.425,6.8992,363.9,3052.38,,
43619.0,441.994,6.8896,363.5,3045.16,,
43620.0,441.557,6.8822,363.1,3038.89,,
43621.0,441.879,6.8903,363.4,3044.68,,
43622.0,441.87,6.8945,363.4,3046.47,,
43623.0,441.079,6.8945,362.7,3041.02,,
43626.0,427.072,6.8925,350.3,2943.59,,
43627.0,426.731,6.893,350,2941.46,,
43628.0,423.68,6.8932,347.3,2920.51,,
43629.0,417.239,6.8934,341.6,2876.19,,
43630.0,415.091,6.8937,339.7,2861.51,,
43633.0,413.621,6.894,338.4,2851.51,,
43634.0,413.621,6.8942,338.4,2851.59,,
43635.0,413.97,6.8893,338.7,2851.97,,
43636.0,406.87,6.8805,332.4,2799.47,,
43637.0,401.856,6.8472,327.9,2751.59,,
43640.0,403.883,6.8503,329.7,2766.72,,
43641.0,394.827,6.858,321.7,2707.72,,
43642.0,395.253,6.8701,322.1,2715.43,,
43643.0,401.226,6.8778,327.4,2759.55,,
43644.0,396.599,6.8747,323.3,2726.5,,
43647.0,393.329,6.8716,321.1,2702.8,,
43648.0,392.129,6.8513,320,2686.59,,
43649.0,391.311,6.864,319.3,2685.96,,
43650.0,389.941,6.8705,318.1,2679.09,,
43651.0,389.152,6.8697,317.4,2673.36,,
43654.0,384.932,6.8881,313.7,2651.45,,
43655.0,381.096,6.8853,310.3,2623.96,,
43656.0,380.756,6.8856,310,2621.73,,
43657.0,379.89,6.8677,309.2,2608.97,,
43658.0,375.599,6.8662,305.4,2578.94,,
43661.0,367.347,6.8677,298.1,2522.83,,
43662.0,367.34,6.871,298.1,2523.99,,
43663.0,367.315,6.8827,298.1,2528.12,,
43664.0,371.171,6.8761,301.5,2552.21,,
43665.0,370.294,6.8635,300.7,2541.51,,
43668.0,370.042,6.8759,300.5,2544.37,,
43669.0,368.56,6.8818,299.2,2536.36,,
43670.0,368.89,6.886,299.5,2540.18,,
43671.0,372.984,6.8737,303.1,2563.78,,
43672.0,373.537,6.8796,303.6,2569.78,,
43675.0,372.288,6.8821,302.5,2562.13,,
43676.0,372.619,6.8862,302.8,2565.93,,
43677.0,371.38,6.8841,301.7,2556.62,,
43678.0,371.247,6.8938,301.6,2559.3,,
43679.0,370.331,6.8996,300.8,2555.13,,
43682.0,369.04,6.9225,299.7,2554.68,,
43683.0,369.171,6.9683,299.9,2572.49,,
43684.0,368.429,6.9996,299.3,2578.85,,
43685.0,368.081,7.0039,299,2578,,
43686.0,366.592,7.0136,297.7,2571.13,,
43689.0,366.125,7.0211,297.3,2570.6,,
43690.0,366.101,7.0326,297.3,2574.65,,
43691.0,368.929,7.0312,299.8,2594.02,,
43692.0,364.983,7.0268,296.3,2564.66,,
43693.0,364.748,7.0312,296.1,2564.62,,
43696.0,366.433,7.0365,297.6,2578.4,,
43697.0,367.206,7.0454,298.3,2587.11,,
43698.0,366.984,7.0433,298.1,2584.78,,
43699.0,367.876,7.049,298.9,2593.16,,
43700.0,366.278,7.0572,297.5,2584.9,,
43703.0,366.278,7.057,297.5,2584.83,,
43704.0,369.055,7.081,300,2613.28,,
43705.0,369.163,7.0835,300.1,2614.97,,
43706.0,369.385,7.0858,300.3,2617.39,,
43707.0,368.251,7.0879,299.3,2610.12,,
43710.0,368.363,7.0883,299.4,2611.07,,
43711.0,368.589,7.0884,299.6,2612.7,,
43712.0,367.912,7.0878,299,2607.68,,
43713.0,368.03,7.0852,299.1,2607.57,,
43714.0,367.803,7.0855,298.9,2606.07,,
43717.0,364.64,7.0851,296.1,2583.51,,
43718.0,362.946,7.0846,294.6,2571.33,,
43719.0,362.608,7.0843,294.3,2568.82,,
43720.0,361.703,7.0846,293.5,2562.52,,
43721.0,362.268,7.0846,294,2566.52,,
43724.0,361.402,7.0657,293.2,2553.56,,
43725.0,360.596,7.073,292.5,2550.5,,
43726.0,360.597,7.0728,292.5,2550.43,,
43727.0,360.483,7.0732,292.4,2549.77,,
43728.0,360.144,7.073,292.1,2547.3,,
43731.0,359.691,7.0734,291.7,2544.24,,
43732.0,361.952,7.0729,293.7,2560.05,,
43733.0,359.806,7.0724,291.8,2544.7,,
43734.0,358.901,7.0729,291,2538.47,,
43735.0,358.223,7.0731,290.4,2533.75,,
43745.0,356.076,7.0729,288.5,2518.49,,
43746.0,351.331,7.0726,284.3,2484.82,,
43747.0,347.15,7.0728,280.6,2455.32,,
43748.0,345.68,7.073,279.3,2445,,
43749.0,347.037,7.0727,280.5,2454.49,,
43752.0,344.438,7.0725,278.2,2436.04,,
43753.0,343.312,7.0708,277.2,2427.49,,
43754.0,343.304,7.0746,277.2,2428.74,,
43755.0,343.182,7.0789,277.1,2429.35,,
43756.0,344.558,7.069,278.3,2435.68,,
43759.0,345.69,7.068,279.3,2443.34,,
43760.0,345.806,7.0668,279.4,2443.74,,
43761.0,345.789,7.0752,279.4,2446.53,,
43762.0,345.003,7.0727,278.7,2440.1,,
43763.0,346.015,7.0749,279.6,2448.02,,
43766.0,348.838,7.0762,282.1,2468.45,,
43767.0,349.206,7.0617,282.4,2465.99,,
43768.0,349.552,7.0582,282.7,2467.21,,
43769.0,352.613,7.0533,285.4,2487.08,,
43770.0,352.406,7.0437,285.2,2482.24,,
43773.0,356.033,7.0382,285.2,2505.83,,
43774.0,355.807,7.0385,285,2504.34,,
43775.0,354.512,7.008,283.8,2484.42,,
43776.0,354.301,7.0008,283.6,2480.39,,
43777.0,352.619,6.9945,282.1,2466.39,,
43780.0,350.248,6.9933,280,2449.39,,
43781.0,350.463,6.9988,280.2,2452.82,,
43782.0,349.89,7.0026,279.7,2450.14,,
43783.0,351.461,7.0083,281.1,2463.14,,
43784.0,348.86,7.0091,278.8,2445.2,,
43787.0,348.08,7.0037,278.1,2437.85,,
43788.0,348.082,7.003,278.1,2437.62,,
43789.0,348.968,7.0118,278.9,2446.89,,
43790.0,348.722,7.0217,278.7,2448.62,,
43791.0,349.382,7.0306,279.3,2456.36,,
43794.0,349.363,7.0397,279.3,2459.41,,
43795.0,347.001,7.0344,277.2,2440.94,,
43796.0,344.288,7.0349,274.8,2422.03,,
43797.0,343.739,7.0271,274.3,2415.49,,
43798.0,343.507,7.0298,274.1,2414.79,,
43801.0,348.938,7.0262,278.9,2451.71,,
43802.0,346.912,7.0223,277.1,2436.12,,
43803.0,347.671,7.0382,277.8,2446.98,,
43804.0,346.965,7.0521,277.2,2446.83,,
43805.0,349.366,7.0383,279.3,2458.94,,
43808.0,349.362,7.0405,279.3,2459.68,,
43809.0,351.284,7.04,281,2473.04,,
43810.0,350.157,7.0385,280,2464.58,,
43811.0,349.618,7.0253,279.5,2456.17,,
43812.0,348.621,7.0156,278.6,2445.79,,
43815.0,348.218,6.9915,278.2,2434.57,,
43816.0,348.094,6.9971,278.1,2435.65,,
43817.0,348.546,6.9969,278.5,2438.74,,
43818.0,349.213,7.0025,279.1,2445.36,,
43819.0,349.214,7.002,279.1,2445.19,,
43822.0,349.194,7.0117,279.1,2448.44,,
43823.0,349.193,7.0119,279.1,2448.51,,
43824.0,349.204,7.0067,279.1,2446.77,,
43825.0,349.258,6.9801,279.1,2437.86,,
43826.0,349.242,6.9879,279.1,2440.47,,
43829.0,349.258,6.9805,279.1,2437.99,,
43830.0,349.266,6.9762,279.1,2436.55,,
43831.0,349.297,6.9614,279.1,2431.6,,
43832.0,349.297,6.9614,279.1,2431.6,,
43833.0,346.684,6.9681,276.8,2415.73,,
43836.0,347.58,6.9718,277.6,2423.26,,
43837.0,337.981,6.969,269.1,2355.39,,
43838.0,337.127,6.945,268.3,2341.35,,
43839.0,347.4,6.9497,277.4,2414.33,,
43840.0,347.317,6.9351,277.3,2408.68,,
43843.0,348.014,6.9263,277.9,2410.45,,
43844.0,347.626,6.8954,277.5,2397.02,,
43845.0,346.971,6.8845,276.9,2388.72,,
43846.0,345.849,6.8807,275.9,2379.69,,
43847.0,345.043,6.8878,275.2,2376.59,,
43850.0,345.089,6.8664,275.2,2369.52,,
43851.0,345.44,6.8606,275.5,2369.93,,
43852.0,347.535,6.8853,277.4,2392.88,,
43853.0,348.095,6.8876,277.9,2397.54,,
43854.0,347.756,6.8876,277.6,2395.2,,
43857.0,347.869,6.8876,277.7,2395.98,,
43858.0,347.869,6.8876,277.7,2395.98,,
43859.0,347.982,6.8876,277.8,2396.76,,
43860.0,347.756,6.8876,277.6,2395.2,,
43861.0,348.095,6.8876,277.9,2397.54,,
43864.0,348.017,6.9249,277.9,2409.98,,
43865.0,349.037,6.9779,278.9,2435.54,,
43866.0,349.367,6.9823,279.2,2439.38,,
43867.0,349.786,6.9985,279.6,2447.98,,
43868.0,352.542,6.9768,282,2459.62,,
43871.0,351.393,6.9863,281,2454.94,,
43872.0,351.951,6.9897,281.5,2460.03,,
43873.0,352.1,6.9718,281.6,2454.77,,
43874.0,352.2,6.9785,281.7,2457.83,,
43875.0,352.188,6.9843,281.7,2459.79,,
43878.0,355.362,6.9795,284.5,2480.25,,
43879.0,355.355,6.9826,284.5,2481.3,,
43880.0,355.317,7.0012,284.5,2487.65,,
43881.0,372.264,7.0026,299.5,2606.82,,
43882.0,372.227,7.021,299.5,2613.41,,
43885.0,372.22,7.0246,299.5,2614.69,,
43886.0,372.223,7.0232,299.5,2614.19,,
43887.0,372.244,7.0126,299.5,2610.4,,
43888.0,372.226,7.0215,299.5,2613.58,,
43889.0,373.951,7.0066,301,2620.13,,
43892.0,374.003,6.9811,301,2610.96,,
43893.0,374.064,6.9516,301,2600.34,,
43894.0,374.065,6.9514,301,2600.27,,
43895.0,374.088,6.9403,301,2596.28,,
43896.0,374.101,6.9337,301,2593.91,,
43899.0,373.778,6.926,304,2588.79,,
43900.0,373.752,6.9389,304,2593.42,,
43901.0,373.705,6.9612,304,2601.44,,
43902.0,373.699,6.9641,304,2602.48,,
43903.0,373.619,7.0033,304,2616.57,,
43906.0,371.362,7.0018,302,2600.2,,
43907.0,365.697,7.0094,297,2563.31,,
43908.0,365.649,7.0328,297,2571.54,,
43909.0,365.61,7.0522,297,2578.35,,
43910.0,341.774,7.1052,276,2428.37,,
43913.0,337.728,7.094,272.4,2395.85,,
43914.0,335.118,7.0999,270.1,2379.3,,
43915.0,335.056,7.0742,270,2370.25,,
43916.0,333.145,7.0692,268.3,2355.07,,
43917.0,322.463,7.0427,258.8,2271.01,,
43920.0,312.78,7.0447,258.4,2203.44,,
43921.0,299.192,7.0854,246.4,2119.89,,
43922.0,293.661,7.0771,241.5,2078.26,,
43923.0,288.56,7.0995,237,2048.63,,
43924.0,283.241,7.1104,232.3,2013.96,,
43927.0,283.241,7.1104,232.3,2013.96,,
43928.0,281.558,7.0939,230.8,1997.34,,
43929.0,281.364,7.0483,230.6,1983.14,,
43930.0,276.727,7.0536,226.5,1951.92,,
43931.0,275.497,7.0354,225.4,1938.23,,
