Field,Unit,Kamsar,Rusal Nunez,GAC Kamsar,Rusal Conakry,Rusal Conakry.1,Alufer Cap Verga,Dapilon,Dapilon.1,Dapilon.2,Dapilon.3,Ashapura,Katougouma,Katougouma.1,Katougouma.2,AGB2A Pongo,Dynamic,AMC,Chalco,Dapilon.4,Rundi Boffa,SPIC
Owner,,CBG,Rusal,GAC,Rusal,Rusal,Alufer,GDM,Henan Chine,AMR,SMB,Ashapura,SMB,SMB,SMB,AGB2A,Dynamic,AMC,Chalco,SMB,Rundi Kimbo,SPIC
Project / units,,CBG,Dian Dian,GAC,Kindia,Friguia,Bel Air,GDM,Henan Chine,AMR,Malapouya,Ashapura,Kaboye,Dabiss (S),Dabiss (N),3rd Party Mines,Dynamic,AMC,Boffa,Santou-Houda,Rundi Kimbo,SPIC
Values after distance and truck capacity factoring,,,,,,,,,,,,,,,,,,,,,,
diesel,litres/wmt/km one way,0.017308078765428118,0.016452335900479446,0.016452335900479446,0.019294981993622732,0.019294981993622732,0.022828550557016294,0.022828550557016294,0.01736548379426046,0.022828550557016294,0.022828550557016294,0.022828550557016294,0.022828550557016294,0.022828550557016294,0.022828550557016294,0.022828550557016294,0.022828550557016294,0.016452335900479446,0.022828550557016294,0.022828550557016294,0.022828550557016294,0.022828550557016294
"labour (incl. mtce, camp, etc)",person_hours/wmt/km one way,3.577060638451029,3.400204260552087,3.400204260552087,3.98769392862201,3.98769392862201,4.717976543618557,4.717976543618557,3.5889245357598094,4.717976543618557,4.717976543618557,4.717976543618557,4.717976543618557,4.717976543618557,4.717976543618557,4.717976543618557,4.717976543618557,3.400204260552087,4.717976543618557,4.717976543618557,4.717976543618557,4.717976543618557
maintenance (parts & consumables only),US$/wmt/hr,0.8654039382714058,0.8226167950239722,0.8226167950239722,0.9647490996811366,0.9647490996811366,1.1414275278508146,1.1414275278508146,0.868274189713023,1.1414275278508146,1.1414275278508146,1.1414275278508146,1.1414275278508146,1.1414275278508146,1.1414275278508146,1.1414275278508146,1.1414275278508146,0.8226167950239722,1.1414275278508146,1.1414275278508146,1.1414275278508146,1.1414275278508146
Cost per wmt (incl capacity & distance factoring),,,,,,,,,,,,,,,,,,,,,,
diesel,US$/wmt,0.034616157530856236,0.03290467180095889,0.03290467180095889,0.038589963987245464,0.038589963987245464,0.04565710111403259,0.04565710111403259,0.03473096758852092,0.04565710111403259,0.04565710111403259,0.04565710111403259,0.04565710111403259,0.04565710111403259,0.04565710111403259,0.04565710111403259,0.04565710111403259,0.03290467180095889,0.04565710111403259,0.04565710111403259,0.04565710111403259,0.04565710111403259
"labour (incl. mtce, camp, etc)",US$/wmt,0.19872559102505669,0.17945522486247079,0.2203836094802273,0.21046162401060556,0.21046162401060556,0.2905050371765122,0.20968784638304644,0.15950775714488,0.20968784638304644,0.20968784638304644,0.20968784638304644,0.20968784638304644,0.20968784638304644,0.20968784638304644,0.20968784638304644,0.24900431757986763,0.17945522486247079,0.20968784638304644,0.20968784638304644,0.20968784638304644,0.20968784638304644
maintenance (parts & consumables only),US$/wmt,0.019231198628253465,0.01828037322275494,0.01828037322275494,0.021438868881803037,0.021438868881803037,0.02536505617446255,0.02536505617446255,0.019294981993622732,0.02536505617446255,0.02536505617446255,0.02536505617446255,0.02536505617446255,0.02536505617446255,0.02536505617446255,0.02536505617446255,0.02536505617446255,0.01828037322275494,0.02536505617446255,0.02536505617446255,0.02536505617446255,0.02536505617446255
Cost per wmt of ore,,,,,,,,,,,,,,,,,,,,,,
diesel,US$/wmt,0.0012362913403877228,0.0023503337000684923,0.0023503337000684923,0.0027564259990889616,0.0027564259990889616,0.0,0.0032612215081451847,0.0,0.0032612215081451847,0.0032612215081451847,0.0032612215081451847,0.0032612215081451847,0.0032612215081451847,0.0032612215081451847,0.0032612215081451847,0.0,0.0,0.0032612215081451847,0.0032612215081451847,0.0032612215081451847,0.0032612215081451847
"labour (incl. mtce, camp, etc)",US$/wmt,0.007097342536609167,0.012818230347319342,0.01574168639144481,0.015032973143614682,0.015032973143614682,0.0,0.014977703313074743,0.0,0.014977703313074743,0.014977703313074743,0.014977703313074743,0.014977703313074743,0.014977703313074743,0.014977703313074743,0.014977703313074743,0.0,0.0,0.014977703313074743,0.014977703313074743,0.014977703313074743,0.014977703313074743
maintenance (parts & consumables only),US$/wmt,0.0006868285224376237,0.0013057409444824956,0.0013057409444824956,0.0015313477772716452,0.0015313477772716452,0.0,0.001811789726747325,0.0,0.001811789726747325,0.001811789726747325,0.001811789726747325,0.001811789726747325,0.001811789726747325,0.001811789726747325,0.001811789726747325,0.0,0.0,0.001811789726747325,0.001811789726747325,0.001811789726747325,0.001811789726747325
TOTAL,US$/wmt,0.009020462399434513,0.01647430499187033,0.019397761035995796,0.01932074691997529,0.01932074691997529,0.0,0.020050714547967252,0.0,0.020050714547967252,0.020050714547967252,0.020050714547967252,0.020050714547967252,0.020050714547967252,0.020050714547967252,0.020050714547967252,0.0,0.0,0.020050714547967252,0.020050714547967252,0.020050714547967252,0.020050714547967252
Include in costs ? (switch) =>,,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0
insitu  tph,tph,250,250,250,250,250,125,250,250,250,250,250,250,250,250,250,250,203.750278358908,250,250,250,250
Base Values,,,,,,,,,,,,,,,,,,,,,,
diesel,litres/wmt,0.192012288786482,0.192012288786482,0.192012288786482,0.192012288786482,0.192012288786482,0.192012288786482,0.192012288786482,0.192012288786482,0.192012288786482,0.192012288786482,0.192012288786482,0.192012288786482,0.192012288786482,0.192012288786482,0.192012288786482,0.192012288786482,0.192012288786482,0.192012288786482,0.192012288786482,0.192012288786482,0.192012288786482
"labour (incl. mtce, camp, etc)",person_hours/wmt,0.00921658986175115,0.00921658986175115,0.00921658986175115,0.00921658986175115,0.00921658986175115,0.00921658986175115,0.00921658986175115,0.00921658986175115,0.00921658986175115,0.00921658986175115,0.00921658986175115,0.00921658986175115,0.00921658986175115,0.00921658986175115,0.00921658986175115,0.00921658986175115,0.00921658986175115,0.00921658986175115,0.00921658986175115,0.00921658986175115,0.00921658986175115
maintenance (parts & consumables only),US$/wmt,0.435390476190476,0.435390476190476,0.435390476190476,0.435390476190476,0.435390476190476,0.435390476190476,0.435390476190476,0.435390476190476,0.435390476190476,0.435390476190476,0.435390476190476,0.435390476190476,0.435390476190476,0.435390476190476,0.435390476190476,0.435390476190476,0.435390476190476,0.435390476190476,0.435390476190476,0.435390476190476,0.435390476190476
Values after efficiency factoring,,,,,,,,,,,,,,,,,,,,,,
diesel,litres/wmt,0.192012288786482,0.192012288786482,0.192012288786482,0.192012288786482,0.192012288786482,0.192012288786482,0.192012288786482,0.1728110599078338,0.192012288786482,0.192012288786482,0.192012288786482,0.192012288786482,0.192012288786482,0.192012288786482,0.192012288786482,0.192012288786482,0.192012288786482,0.192012288786482,0.192012288786482,0.192012288786482,0.192012288786482
"labour (incl. mtce, camp, etc)",person_hours/wmt,0.00921658986175115,0.00921658986175115,0.00921658986175115,0.00921658986175115,0.00921658986175115,0.00921658986175115,0.00921658986175115,0.008294930875576036,0.00921658986175115,0.00921658986175115,0.00921658986175115,0.00921658986175115,0.00921658986175115,0.00921658986175115,0.00921658986175115,0.00921658986175115,0.00921658986175115,0.00921658986175115,0.00921658986175115,0.00921658986175115,0.00921658986175115
maintenance (parts & consumables only),US$/wmt,0.435390476190476,0.435390476190476,0.435390476190476,0.435390476190476,0.435390476190476,0.435390476190476,0.435390476190476,0.3918514285714284,0.435390476190476,0.435390476190476,0.435390476190476,0.435390476190476,0.435390476190476,0.435390476190476,0.435390476190476,0.435390476190476,0.435390476190476,0.435390476190476,0.435390476190476,0.435390476190476,0.435390476190476
Cost per wmt,,,,,,,,,,,,,,,,,,,,,,
diesel,US$/wmt,0.4999999999999991,0.4999999999999991,0.4999999999999991,0.4999999999999991,0.4999999999999991,0.9999999999999982,0.4999999999999991,0.4499999999999992,0.4999999999999991,0.4999999999999991,0.4999999999999991,0.4999999999999991,0.4999999999999991,0.4999999999999991,0.4999999999999991,0.4999999999999991,0.613496094370046,0.4999999999999991,0.4999999999999991,0.4999999999999991,0.4999999999999991
"labour (incl. mtce, camp, etc)",US$/wmt,0.02999999999999992,0.02849999999999992,0.034999999999999906,0.02849999999999992,0.02849999999999992,0.0664999999999998,0.02399999999999993,0.021599999999999946,0.02399999999999993,0.02399999999999993,0.02399999999999993,0.02399999999999993,0.02399999999999993,0.02399999999999993,0.02399999999999993,0.02849999999999992,0.03496927737909259,0.02399999999999993,0.02399999999999993,0.02399999999999993,0.02399999999999993
maintenance (parts & consumables only),US$/wmt,1.1337567999999993,1.1337567999999993,1.1337567999999993,1.1337567999999993,1.1337567999999993,2.2675135999999987,1.1337567999999993,1.0203811199999995,1.1337567999999993,1.1337567999999993,1.1337567999999993,1.1337567999999993,1.1337567999999993,1.1337567999999993,1.1337567999999993,1.1337567999999993,1.3911107375309648,1.1337567999999993,1.1337567999999993,1.1337567999999993,1.1337567999999993
Cost per wmt of ore,,,,,,,,,,,,,,,,,,,,,,
diesel,US$/wmt,0.0,0.0,0.0,0.0,0.0,0.1428571428571426,0.0,0.032142857142857084,0.03571428571428565,0.03571428571428565,0.0,0.0,0.0,0.0,0.0,0.03571428571428565,0.13146344879358127,0.0,0.03571428571428565,0.0,0.0
"labour (incl. mtce, camp, etc)",US$/wmt,0.0,0.0,0.0,0.0,0.0,0.00949999999999997,0.0,0.0015428571428571388,0.0017142857142857092,0.0017142857142857092,0.0,0.0,0.0,0.0,0.0,0.0020357142857142796,0.007493416581234126,0.0,0.0017142857142857092,0.0,0.0
maintenance (parts & consumables only),US$/wmt,0.0,0.0,0.0,0.0,0.0,0.32393051428571407,0.0,0.07288436571428566,0.08098262857142852,0.08098262857142852,0.0,0.0,0.0,0.0,0.0,0.08098262857142852,0.29809515804234954,0.0,0.08098262857142852,0.0,0.0
TOTAL,US$/wmt,0.0,0.0,0.0,0.0,0.0,0.47628765714285665,0.0,0.10657007999999989,0.11841119999999988,0.11841119999999988,0.0,0.0,0.0,0.0,0.0,0.11873262857142844,0.4370520234171649,0.0,0.11841119999999988,0.0,0.0
Include in costs ? (switch) =>,,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0
insitu  tph,tph,200,200,200,200,200,200,100,200,100,100,100,100,100,100,100,200,100,100,100,100,100
Base Values,,,,,,,,,,,,,,,,,,,,,,
diesel,litres/wmt,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075
"labour (incl. mtce, camp, etc)",person_hours/wmt,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075
maintenance (parts & consumables only),US$/wmt,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
Values after efficiency factoring,,,,,,,,,,,,,,,,,,,,,,
diesel,litres/wmt,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.0675,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075
"labour (incl. mtce, camp, etc)",person_hours/wmt,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.00675,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075
maintenance (parts & consumables only),US$/wmt,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.225,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
Cost per wmt,,,,,,,,,,,,,,,,,,,,,,
diesel,US$/wmt,0.075,0.075,0.075,0.075,0.075,0.075,0.15,0.0675,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.075,0.15,0.15,0.15,0.15,0.15
"labour (incl. mtce, camp, etc)",US$/wmt,0.009374999999999977,0.008906249999999977,0.010937499999999972,0.008906249999999977,0.008906249999999977,0.010390624999999971,0.014999999999999963,0.006749999999999983,0.014999999999999963,0.014999999999999963,0.014999999999999963,0.014999999999999963,0.014999999999999963,0.014999999999999963,0.014999999999999963,0.008906249999999977,0.017812499999999953,0.014999999999999963,0.014999999999999963,0.014999999999999963,0.014999999999999963
maintenance (parts & consumables only),US$/wmt,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.225,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.5
Cost per wmt of ore,,,,,,,,,,,,,,,,,,,,,,
diesel,US$/wmt,0.0,0.0,0.0,0.0,0.0,0.010714285714285713,0.0,0.004821428571428571,0.010714285714285713,0.010714285714285713,0.0,0.0,0.0,0.0,0.0,0.005357142857142856,0.03214285714285714,0.0,0.010714285714285713,0.0,0.0
"labour (incl. mtce, camp, etc)",US$/wmt,0.0,0.0,0.0,0.0,0.0,0.001484374999999996,0.0,0.00048214285714285584,0.0010714285714285687,0.0010714285714285687,0.0,0.0,0.0,0.0,0.0,0.0006361607142857126,0.003816964285714275,0.0,0.0010714285714285687,0.0,0.0
maintenance (parts & consumables only),US$/wmt,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.01607142857142857,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.10714285714285714,0.0,0.03571428571428571,0.0,0.0
TOTAL,US$/wmt,0.0,0.0,0.0,0.0,0.0,0.04791294642857142,0.0,0.021374999999999998,0.047499999999999994,0.047499999999999994,0.0,0.0,0.0,0.0,0.0,0.023850446428571426,0.14310267857142855,0.0,0.047499999999999994,0.0,0.0
Include in costs ? (switch) =>,,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0
truck  size,wmt payload,35,35,35,35,35,90,35,35,35,35,35,35,35,35,35,90,35,35,35,35,35
one way distance,km,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Base Values,,,,,,,,,,,,,,,,,,,,,,
speed,km/h,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
diesel,litres/wmt/km one way,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
"labour (incl. mtce, camp, etc)",person_hours per trip one way,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667
maintenance (parts & consumables only),US$/wmt/hr,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
hours per trip one way,hrs,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223
truck capacity factor,-,1.0,1.0,1.0,1.0,1.0,0.7447758175267755,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7447758175267755,1.0,1.0,1.0,1.0,1.0
distance factor,-,2.282855055701629,2.282855055701629,2.282855055701629,2.282855055701629,2.282855055701629,2.282855055701629,2.282855055701629,2.282855055701629,2.282855055701629,2.282855055701629,2.282855055701629,2.282855055701629,2.282855055701629,2.282855055701629,2.282855055701629,2.282855055701629,2.282855055701629,2.282855055701629,2.282855055701629,2.282855055701629,2.282855055701629
Values after efficiency factoring,,,,,,,,,,,,,,,,,,,,,,
diesel,litres/wmt/km one way,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.009000000000000001,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
"labour (incl. mtce, camp, etc)",person_hours per trip one way,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,1.86003,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667
maintenance (parts & consumables only),US$/wmt/hr,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.45,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Values after distance and truck capacity factoring,,,,,,,,,,,,,,,,,,,,,,
diesel,litres/wmt/km one way,0.022828550557016294,0.022828550557016294,0.022828550557016294,0.022828550557016294,0.022828550557016294,0.017002152404053134,0.022828550557016294,0.020545695501314666,0.022828550557016294,0.022828550557016294,0.022828550557016294,0.022828550557016294,0.022828550557016294,0.022828550557016294,0.022828550557016294,0.017002152404053134,0.022828550557016294,0.022828550557016294,0.022828550557016294,0.022828550557016294,0.022828550557016294
"labour (incl. mtce, camp, etc)",person_hours/wmt/km one way,4.717976543618557,4.717976543618557,4.717976543618557,4.717976543618557,4.717976543618557,3.513834837345661,4.717976543618557,4.246178889256702,4.717976543618557,4.717976543618557,4.717976543618557,4.717976543618557,4.717976543618557,4.717976543618557,4.717976543618557,3.513834837345661,4.717976543618557,4.717976543618557,4.717976543618557,4.717976543618557,4.717976543618557
maintenance (parts & consumables only),US$/wmt/hr,1.1414275278508146,1.1414275278508146,1.1414275278508146,1.1414275278508146,1.1414275278508146,0.8501076202026567,1.1414275278508146,1.0272847750657332,1.1414275278508146,1.1414275278508146,1.1414275278508146,1.1414275278508146,1.1414275278508146,1.1414275278508146,1.1414275278508146,0.8501076202026567,1.1414275278508146,1.1414275278508146,1.1414275278508146,1.1414275278508146,1.1414275278508146
Cost per wmt (incl capacity & distance factoring),,,,,,,,,,,,,,,,,,,,,,
diesel,US$/wmt,0.04565710111403259,0.04565710111403259,0.04565710111403259,0.04565710111403259,0.04565710111403259,0.03400430480810627,0.04565710111403259,0.04109139100262933,0.04565710111403259,0.04565710111403259,0.04565710111403259,0.04565710111403259,0.04565710111403259,0.04565710111403259,0.04565710111403259,0.03400430480810627,0.04565710111403259,0.04565710111403259,0.04565710111403259,0.04565710111403259,0.04565710111403259
"labour (incl. mtce, camp, etc)",US$/wmt,0.26210980797880806,0.24900431757986763,0.30579477597527605,0.24900431757986763,0.24900431757986763,0.2163611265587832,0.20968784638304644,0.18871906174474182,0.20968784638304644,0.20968784638304644,0.20968784638304644,0.20968784638304644,0.20968784638304644,0.20968784638304644,0.20968784638304644,0.18545239419324275,0.24900431757986763,0.20968784638304644,0.20968784638304644,0.20968784638304644,0.20968784638304644
maintenance (parts & consumables only),US$/wmt,0.02536505617446255,0.02536505617446255,0.02536505617446255,0.02536505617446255,0.02536505617446255,0.018891280448947927,0.02536505617446255,0.022828550557016294,0.02536505617446255,0.02536505617446255,0.02536505617446255,0.02536505617446255,0.02536505617446255,0.02536505617446255,0.02536505617446255,0.018891280448947927,0.02536505617446255,0.02536505617446255,0.02536505617446255,0.02536505617446255,0.02536505617446255
Cost per wmt of ore,,,,,,,,,,,,,,,,,,,,,,
diesel,US$/wmt,0.0,0.0,0.0,0.0,0.0,0.004857757829729466,0.0,0.0029350993573306664,0.0032612215081451847,0.0032612215081451847,0.0,0.0,0.0,0.0,0.0,0.002428878914864733,0.009783664524435555,0.0,0.0032612215081451847,0.0,0.0
"labour (incl. mtce, camp, etc)",US$/wmt,0.0,0.0,0.0,0.0,0.0,0.030908732365540457,0.0,0.013479932981767272,0.014977703313074743,0.014977703313074743,0.0,0.0,0.0,0.0,0.0,0.013246599585231623,0.05335806805282877,0.0,0.014977703313074743,0.0,0.0
maintenance (parts & consumables only),US$/wmt,0.0,0.0,0.0,0.0,0.0,0.0026987543498497037,0.0,0.0016306107540725923,0.001811789726747325,0.001811789726747325,0.0,0.0,0.0,0.0,0.0,0.0013493771749248519,0.005435369180241975,0.0,0.001811789726747325,0.0,0.0
TOTAL,US$/wmt,0.0,0.0,0.0,0.0,0.0,0.038465244545119626,0.0,0.01804564309317053,0.020050714547967252,0.020050714547967252,0.0,0.0,0.0,0.0,0.0,0.017024855675021208,0.0685771017575063,0.0,0.020050714547967252,0.0,0.0
Cost per wmt of ore,,,,,,,,,,,,,,,,,,,,,,
diesel,US$/wmt,0.01284343419753058,0.025564619414354204,0.025564619414354204,0.02775642599908896,0.02775642599908896,0.15842918640115777,0.031832650079573754,0.039899385071616326,0.04254693579385943,0.04790407865100227,0.031832650079573754,0.031832650079573754,0.031832650079573754,0.031832650079573754,0.031832650079573754,0.043500307486293244,0.17338997046087395,0.031832650079573754,0.04254693579385943,0.031832650079573754,0.031832650079573754
"labour (incl. mtce, camp, etc)",US$/wmt,0.009664306822323446,0.01769546249017647,0.021731269724778127,0.020122258857900383,0.020122258857900383,0.04189310736554042,0.019620560455931874,0.015504932981767267,0.018506274741646164,0.017949131884503308,0.019620560455931874,0.019620560455931874,0.019620560455931874,0.019620560455931874,0.019620560455931874,0.015918474585231615,0.06466844891977717,0.019620560455931874,0.018506274741646164,0.019620560455931874,0.019620560455931874
maintenance (parts & consumables only),US$/wmt,0.02747254280815191,0.05487716951591107,0.05487716951591107,0.061055157301081166,0.061055157301081166,0.3623435543498495,0.07324036115531875,0.09058640503978682,0.10040136686960442,0.11398186972674727,0.07324036115531875,0.07324036115531875,0.07324036115531875,0.07324036115531875,0.07324036115531875,0.10018914860349622,0.41067338436544865,0.07324036115531875,0.10040136686960442,0.07324036115531875,0.07324036115531875
explosives,US$/wmt,0.02840909090909089,0.05681818181818178,0.05681818181818178,0.05681818181818178,0.05681818181818178,0.0,0.05681818181818178,0.0,0.022727272727272714,0.005681818181818177,0.05681818181818178,0.05681818181818178,0.05681818181818178,0.05681818181818178,0.05681818181818178,0.0,0.0,0.05681818181818178,0.022727272727272714,0.05681818181818178,0.05681818181818178
TOTAL,US$/wmt,0.07838937473709683,0.15495543323862354,0.15899124047322516,0.16575202397625227,0.16575202397625227,0.5626658481165476,0.18151175350900617,0.1459907230931704,0.18418185013238272,0.18551689844407104,0.18151175350900617,0.18151175350900617,0.18151175350900617,0.18151175350900617,0.18151175350900617,0.15960793067502108,0.6487318037460998,0.18151175350900617,0.18418185013238272,0.18151175350900617,0.18151175350900617
Include in costs ? (switch) =>,,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
Base Values,,,,,,,,,,,,,,,,,,,,,,
diesel,litres/wmt,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
"labour (incl. mtce, camp, etc)",person_hours/wmt,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
maintenance (parts & consumables only),US$/wmt,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
explosives,US$/wmt,0.795454545454545,0.795454545454545,0.795454545454545,0.795454545454545,0.795454545454545,0.795454545454545,0.795454545454545,0.795454545454545,0.795454545454545,0.795454545454545,0.795454545454545,0.795454545454545,0.795454545454545,0.795454545454545,0.795454545454545,0.795454545454545,0.795454545454545,0.795454545454545,0.795454545454545,0.795454545454545,0.795454545454545
Values after efficiency factoring,,,,,,,,,,,,,,,,,,,,,,
diesel,litres/wmt,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.225,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
"labour (incl. mtce, camp, etc)",person_hours/wmt,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.045000000000000005,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
maintenance (parts & consumables only),US$/wmt,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.45,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
explosives,US$/wmt,0.795454545454545,0.795454545454545,0.795454545454545,0.795454545454545,0.795454545454545,0.795454545454545,0.795454545454545,0.7159090909090905,0.795454545454545,0.795454545454545,0.795454545454545,0.795454545454545,0.795454545454545,0.795454545454545,0.795454545454545,0.795454545454545,0.795454545454545,0.795454545454545,0.795454545454545,0.795454545454545,0.795454545454545
Cost per wmt,,,,,,,,,,,,,,,,,,,,,,
diesel,litres/wmt,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.225,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
"labour (incl. mtce, camp, etc)",person_hours/wmt,0.06249999999999985,0.059374999999999845,0.07291666666666649,0.059374999999999845,0.059374999999999845,0.06927083333333316,0.04999999999999988,0.04499999999999989,0.04999999999999988,0.04999999999999988,0.04999999999999988,0.04999999999999988,0.04999999999999988,0.04999999999999988,0.04999999999999988,0.059374999999999845,0.059374999999999845,0.04999999999999988,0.04999999999999988,0.04999999999999988,0.04999999999999988
