date,CBIX1,CBIX2,index,day
2018-07-08,48.0,0.0,2565,Sunday
2018-07-09,48.0,0.0,2566,Monday
2018-07-10,48.0,0.0,2567,Tuesday
2018-07-11,47.7,0.0,2568,Wednesday
2018-07-12,47.9,0.0,2569,Thursday
2018-07-13,47.6,47.6,2570,Friday
2018-07-14,47.6,0.0,2571,Saturday
2018-07-15,48.1,0.0,2572,Sunday
2018-07-16,47.6,0.0,2573,Monday
2018-07-17,47.6,0.0,2574,Tuesday
2018-07-18,48.0,0.0,2575,Wednesday
2018-07-19,48.6,0.0,2576,Thursday
2018-07-20,49.2,49.2,2577,Friday
2018-07-21,49.2,0.0,2578,Saturday
2018-07-22,49.2,0.0,2579,Sunday
2018-07-23,49.3,0.0,2580,Monday
2018-07-24,50.0,0.0,2581,Tuesday
2018-07-25,50.2,0.0,2582,Wednesday
2018-07-26,50.2,0.0,2583,Thursday
2018-07-27,50.6,50.6,2584,Friday
2018-07-28,50.6,0.0,2585,Saturday
2018-07-29,50.3,0.0,2586,Sunday
2018-07-30,50.3,0.0,2587,Monday
2018-07-31,50.2,0.0,2588,Tuesday
2018-08-01,50.3,0.0,2589,Wednesday
2018-08-02,50.3,0.0,2590,Thursday
2018-08-03,50.0,50.0,2591,Friday
2018-08-04,50.3,0.0,2592,Saturday
2018-08-05,50.3,0.0,2593,Sunday
2018-08-06,50.3,0.0,2594,Monday
2018-08-07,49.1,0.0,2595,Tuesday
2018-08-08,48.9,0.0,2596,Wednesday
2018-08-09,48.6,0.0,2597,Thursday
2018-08-10,49.4,49.4,2598,Friday
2018-08-11,49.4,0.0,2599,Saturday
2018-08-12,50.0,0.0,2600,Sunday
2018-08-13,50.3,0.0,2601,Monday
2018-08-14,50.3,0.0,2602,Tuesday
2018-08-15,50.8,0.0,2603,Wednesday
2018-08-16,50.6,0.0,2604,Thursday
2018-08-17,49.3,49.3,2605,Friday
2018-08-18,49.3,0.0,2606,Saturday
2018-08-19,48.8,0.0,2607,Sunday
2018-08-20,48.8,0.0,2608,Monday
2018-08-21,48.8,0.0,2609,Tuesday
2018-08-22,48.6,0.0,2610,Wednesday
2018-08-23,48.4,0.0,2611,Thursday
2018-08-24,48.8,48.8,2612,Friday
2018-08-25,48.8,0.0,2613,Saturday
2018-08-26,48.7,0.0,2614,Sunday
2018-08-27,48.7,0.0,2615,Monday
2018-08-28,48.7,0.0,2616,Tuesday
2018-08-29,48.7,0.0,2617,Wednesday
2018-08-30,49.1,0.0,2618,Thursday
2018-08-31,49.3,49.3,2619,Friday
2018-09-01,48.7,0.0,2620,Saturday
2018-09-02,49.1,0.0,2621,Sunday
2018-09-03,49.2,0.0,2622,Monday
2018-09-04,49.2,0.0,2623,Tuesday
2018-09-05,49.7,0.0,2624,Wednesday
2018-09-06,49.8,0.0,2625,Thursday
2018-09-07,50.0,50.0,2626,Friday
2018-09-08,50.2,0.0,2627,Saturday
2018-09-09,50.1,0.0,2628,Sunday
2018-09-10,50.1,0.0,2629,Monday
2018-09-11,50.2,0.0,2630,Tuesday
2018-09-12,49.9,0.0,2631,Wednesday
2018-09-13,50.1,0.0,2632,Thursday
2018-09-14,49.8,49.8,2633,Friday
2018-09-15,49.9,0.0,2634,Saturday
2018-09-16,50.8,0.0,2635,Sunday
2018-09-17,50.8,0.0,2636,Monday
2018-09-18,50.8,0.0,2637,Tuesday
2018-09-19,50.8,0.0,2638,Wednesday
2018-09-20,51.2,0.0,2639,Thursday
2018-09-21,51.3,51.3,2640,Friday
2018-09-22,51.2,0.0,2641,Saturday
2018-09-23,51.0,0.0,2642,Sunday
2018-09-24,51.0,0.0,2643,Monday
2018-09-25,51.2,0.0,2644,Tuesday
2018-09-26,51.2,0.0,2645,Wednesday
2018-09-27,51.3,0.0,2646,Thursday
2018-09-28,51.5,51.5,2647,Friday
2018-09-29,51.5,0.0,2648,Saturday
2018-09-30,51.5,0.0,2649,Sunday
2018-10-01,51.5,0.0,2650,Monday
2018-10-02,51.5,0.0,2651,Tuesday
2018-10-03,51.5,0.0,2652,Wednesday
2018-10-04,51.5,0.0,2653,Thursday
2018-10-05,51.5,51.5,2654,Friday
2018-10-06,51.5,0.0,2655,Saturday
2018-10-07,51.3,0.0,2656,Sunday
2018-10-08,52.2,0.0,2657,Monday
2018-10-09,51.9,0.0,2658,Tuesday
2018-10-10,52.0,0.0,2659,Wednesday
2018-10-11,51.1,0.0,2660,Thursday
2018-10-12,50.9,50.9,2661,Friday
2018-10-13,51.9,0.0,2662,Saturday
2018-10-14,52.1,0.0,2663,Sunday
2018-10-15,51.8,0.0,2664,Monday
2018-10-16,51.8,0.0,2665,Tuesday
2018-10-17,51.8,0.0,2666,Wednesday
2018-10-18,51.2,0.0,2667,Thursday
2018-10-19,51.7,51.7,2668,Friday
2018-10-20,51.5,0.0,2669,Saturday
2018-10-21,51.5,0.0,2670,Sunday
2018-10-22,51.7,0.0,2671,Monday
2018-10-23,52.0,0.0,2672,Tuesday
2018-10-24,51.9,0.0,2673,Wednesday
2018-10-25,52.2,0.0,2674,Thursday
2018-10-26,51.4,51.4,2675,Friday
2018-10-27,51.1,0.0,2676,Saturday
2018-10-28,51.0,0.0,2677,Sunday
2018-10-29,51.0,0.0,2678,Monday
2018-10-30,51.0,0.0,2679,Tuesday
2018-10-31,51.0,0.0,2680,Wednesday
2018-11-01,50.8,0.0,2681,Thursday
2018-11-02,51.2,51.2,2682,Friday
2018-11-03,50.9,0.0,2683,Saturday
2018-11-04,50.9,0.0,2684,Sunday
2018-11-05,50.9,0.0,2685,Monday
2018-11-06,50.6,0.0,2686,Tuesday
2018-11-07,49.9,0.0,2687,Wednesday
2018-11-08,49.7,0.0,2688,Thursday
2018-11-09,49.5,49.5,2689,Friday
2018-11-10,50.2,0.0,2690,Saturday
2018-11-11,50.0,0.0,2691,Sunday
2018-11-12,50.0,0.0,2692,Monday
2018-11-13,49.7,0.0,2693,Tuesday
2018-11-14,49.8,0.0,2694,Wednesday
2018-11-15,49.8,0.0,2695,Thursday
2018-11-16,50.2,50.2,2696,Friday
2018-11-17,50.6,0.0,2697,Saturday
2018-11-18,50.3,0.0,2698,Sunday
2018-11-19,50.3,0.0,2699,Monday
2018-11-20,50.2,0.0,2700,Tuesday
2018-11-21,49.6,0.0,2701,Wednesday
2018-11-22,49.5,0.0,2702,Thursday
2018-11-23,49.8,49.8,2703,Friday
2018-11-24,49.3,0.0,2704,Saturday
2018-11-25,50.2,0.0,2705,Sunday
2018-11-26,50.8,0.0,2706,Monday
2018-11-27,50.8,0.0,2707,Tuesday
2018-11-28,50.8,0.0,2708,Wednesday
2018-11-29,50.7,0.0,2709,Thursday
2018-11-30,50.7,50.7,2710,Friday
2018-12-01,50.7,0.0,2711,Saturday
2018-12-02,50.0,0.0,2712,Sunday
2018-12-03,50.0,0.0,2713,Monday
2018-12-04,50.0,0.0,2714,Tuesday
2018-12-05,50.0,0.0,2715,Wednesday
2018-12-06,50.5,0.0,2716,Thursday
2018-12-07,52.4,52.4,2717,Friday
2018-12-08,52.3,0.0,2718,Saturday
2018-12-09,52.9,0.0,2719,Sunday
2018-12-10,52.9,0.0,2720,Monday
2018-12-11,52.9,0.0,2721,Tuesday
2018-12-12,51.8,0.0,2722,Wednesday
2018-12-13,52.7,0.0,2723,Thursday
2018-12-14,52.9,52.9,2724,Friday
2018-12-15,52.9,0.0,2725,Saturday
2018-12-16,52.6,0.0,2726,Sunday
2018-12-17,52.7,0.0,2727,Monday
2018-12-18,52.7,0.0,2728,Tuesday
2018-12-19,52.7,0.0,2729,Wednesday
2018-12-20,53.1,0.0,2730,Thursday
2018-12-21,53.5,53.5,2731,Friday
2018-12-22,53.8,0.0,2732,Saturday
2018-12-23,53.6,0.0,2733,Sunday
2018-12-24,53.6,0.0,2734,Monday
2018-12-25,53.6,0.0,2735,Tuesday
2018-12-26,53.2,0.0,2736,Wednesday
2018-12-27,53.6,0.0,2737,Thursday
2018-12-28,53.6,53.6,2738,Friday
2018-12-29,54.0,0.0,2739,Saturday
2018-12-30,54.4,0.0,2740,Sunday
2018-12-31,54.4,0.0,2741,Monday
2019-01-01,54.4,0.0,2742,Tuesday
2019-01-02,54.4,0.0,2743,Wednesday
2019-01-03,54.4,0.0,2744,Thursday
2019-01-04,53.4,53.4,2745,Friday
2019-01-05,53.4,0.0,2746,Saturday
2019-01-06,53.4,0.0,2747,Sunday
2019-01-07,53.4,0.0,2748,Monday
2019-01-08,53.4,0.0,2749,Tuesday
2019-01-09,53.4,0.0,2750,Wednesday
2019-01-10,53.4,0.0,2751,Thursday
2019-01-11,53.4,53.4,2752,Friday
2019-01-12,53.3,0.0,2753,Saturday
2019-01-13,53.0,0.0,2754,Sunday
2019-01-14,53.0,0.0,2755,Monday
2019-01-15,53.0,0.0,2756,Tuesday
2019-01-16,52.8,0.0,2757,Wednesday
2019-01-17,53.2,0.0,2758,Thursday
2019-01-18,53.2,53.2,2759,Friday
2019-01-19,53.0,0.0,2760,Saturday
2019-01-20,53.0,0.0,2761,Sunday
2019-01-21,52.8,0.0,2762,Monday
2019-01-22,52.8,0.0,2763,Tuesday
2019-01-23,52.8,0.0,2764,Wednesday
2019-01-24,54.0,0.0,2765,Thursday
2019-01-25,53.0,53.0,2766,Friday
2019-01-26,52.5,0.0,2767,Saturday
2019-01-27,52.5,0.0,2768,Sunday
2019-01-28,52.5,0.0,2769,Monday
2019-01-29,52.5,0.0,2770,Tuesday
2019-01-30,52.5,0.0,2771,Wednesday
2019-01-31,52.5,0.0,2772,Thursday
2019-02-01,52.3,52.3,2773,Friday
2019-02-02,52.3,0.0,2774,Saturday
2019-02-03,55.1,0.0,2775,Sunday
2019-02-04,55.1,0.0,2776,Monday
2019-02-05,51.4,0.0,2777,Tuesday
2019-02-06,51.4,0.0,2778,Wednesday
2019-02-07,51.4,0.0,2779,Thursday
2019-02-08,52.9,52.9,2780,Friday
2019-02-09,52.9,0.0,2781,Saturday
2019-02-10,52.9,0.0,2782,Sunday
2019-02-11,52.9,0.0,2783,Monday
2019-02-12,52.9,0.0,2784,Tuesday
2019-02-13,52.9,0.0,2785,Wednesday
2019-02-14,51.4,0.0,2786,Thursday
2019-02-15,51.4,51.4,2787,Friday
2019-02-16,50.8,0.0,2788,Saturday
2019-02-17,50.8,0.0,2789,Sunday
2019-02-18,50.8,0.0,2790,Monday
2019-02-19,50.8,0.0,2791,Tuesday
2019-02-20,50.7,0.0,2792,Wednesday
2019-02-21,51.2,0.0,2793,Thursday
2019-02-22,51.9,51.9,2794,Friday
2019-02-23,50.9,0.0,2795,Saturday
2019-02-24,51.4,0.0,2796,Sunday
2019-02-25,51.4,0.0,2797,Monday
2019-02-26,51.4,0.0,2798,Tuesday
2019-02-27,52.1,0.0,2799,Wednesday
2019-02-28,52.1,0.0,2800,Thursday
2019-03-01,51.6,51.6,2801,Friday
2019-03-02,51.6,0.0,2802,Saturday
2019-03-03,51.6,0.0,2803,Sunday
2019-03-04,51.6,0.0,2804,Monday
2019-03-05,50.4,0.0,2805,Tuesday
2019-03-06,49.7,0.0,2806,Wednesday
2019-03-07,52.2,0.0,2807,Thursday
2019-03-08,52.2,52.2,2808,Friday
2019-03-09,52.2,0.0,2809,Saturday
2019-03-10,51.0,0.0,2810,Sunday
2019-03-11,51.0,0.0,2811,Monday
2019-03-12,51.0,0.0,2812,Tuesday
2019-03-13,50.7,0.0,2813,Wednesday
2019-03-14,51.3,0.0,2814,Thursday
2019-03-15,51.9,51.9,2815,Friday
2019-03-16,53.1,0.0,2816,Saturday
2019-03-17,53.1,0.0,2817,Sunday
2019-03-18,53.1,0.0,2818,Monday
2019-03-19,53.1,0.0,2819,Tuesday
2019-03-20,53.1,0.0,2820,Wednesday
2019-03-21,53.1,0.0,2821,Thursday
2019-03-22,52.5,52.5,2822,Friday
2019-03-23,52.3,0.0,2823,Saturday
2019-03-24,51.8,0.0,2824,Sunday
2019-03-25,51.8,0.0,2825,Monday
2019-03-26,51.8,0.0,2826,Tuesday
2019-03-27,51.3,0.0,2827,Wednesday
2019-03-28,51.3,0.0,2828,Thursday
2019-03-29,50.7,50.7,2829,Friday
2019-03-30,50.3,0.0,2830,Saturday
2019-03-31,50.9,0.0,2831,Sunday
2019-04-01,50.9,0.0,2832,Monday
2019-04-02,50.9,0.0,2833,Tuesday
2019-04-03,50.9,0.0,2834,Wednesday
2019-04-04,51.0,0.0,2835,Thursday
2019-04-05,52.4,52.4,2836,Friday
2019-04-06,51.4,0.0,2837,Saturday
2019-04-07,51.4,0.0,2838,Sunday
2019-04-08,51.4,0.0,2839,Monday
2019-04-09,51.4,0.0,2840,Tuesday
2019-04-10,51.4,0.0,2841,Wednesday
2019-04-11,51.4,0.0,2842,Thursday
2019-04-12,52.2,52.2,2843,Friday
2019-04-13,51.2,0.0,2844,Saturday
2019-04-14,49.5,0.0,2845,Sunday
2019-04-15,49.5,0.0,2846,Monday
2019-04-16,49.5,0.0,2847,Tuesday
2019-04-17,50.1,0.0,2848,Wednesday
2019-04-18,50.1,0.0,2849,Thursday
2019-04-19,51.5,51.5,2850,Friday
2019-04-20,51.5,0.0,2851,Saturday
2019-04-21,52.6,0.0,2852,Sunday
2019-04-22,52.6,0.0,2853,Monday
2019-04-23,53.4,0.0,2854,Tuesday
2019-04-24,53.3,0.0,2855,Wednesday
2019-04-25,53.3,0.0,2856,Thursday
2019-04-26,52.8,52.8,2857,Friday
2019-04-27,51.5,0.0,2858,Saturday
2019-04-28,52.6,0.0,2859,Sunday
2019-04-29,52.6,0.0,2860,Monday
2019-04-30,53.4,0.0,2861,Tuesday
2019-05-01,53.3,0.0,2862,Wednesday
2019-05-02,53.3,0.0,2863,Thursday
2019-05-03,52.8,52.8,2864,Friday
2019-05-04,52.6,0.0,2865,Saturday
2019-05-05,52.6,0.0,2866,Sunday
2019-05-06,52.6,0.0,2867,Monday
2019-05-07,52.6,0.0,2868,Tuesday
2019-05-08,52.6,0.0,2869,Wednesday
2019-05-09,53.5,0.0,2870,Thursday
2019-05-10,53.5,53.5,2871,Friday
2019-05-11,53.5,0.0,2872,Saturday
2019-05-12,53.3,0.0,2873,Sunday
2019-05-13,53.3,0.0,2874,Monday
2019-05-14,53.7,0.0,2875,Tuesday
2019-05-15,53.5,0.0,2876,Wednesday
2019-05-16,54.5,0.0,2877,Thursday
2019-05-17,54.3,54.3,2878,Friday
2019-05-18,54.3,0.0,2879,Saturday
2019-05-19,54.0,0.0,2880,Sunday
2019-05-20,54.0,0.0,2881,Monday
2019-05-21,54.0,0.0,2882,Tuesday
2019-05-22,54.3,0.0,2883,Wednesday
2019-05-23,53.9,0.0,2884,Thursday
2019-05-24,53.7,53.7,2885,Friday
2019-05-25,53.7,0.0,2886,Saturday
2019-05-26,54.9,0.0,2887,Sunday
2019-05-27,54.9,0.0,2888,Monday
2019-05-28,53.9,0.0,2889,Tuesday
2019-05-29,53.9,0.0,2890,Wednesday
2019-05-30,53.9,0.0,2891,Thursday
2019-05-31,53.0,53.0,2892,Friday
2019-06-01,53.3,0.0,2893,Saturday
2019-06-02,53.3,0.0,2894,Sunday
2019-06-03,53.3,0.0,2895,Monday
2019-06-04,53.3,0.0,2896,Tuesday
2019-06-05,52.9,0.0,2897,Wednesday
2019-06-06,52.9,0.0,2898,Thursday
2019-06-07,52.5,52.5,2899,Friday
2019-06-08,51.8,0.0,2900,Saturday
2019-06-09,51.7,0.0,2901,Sunday
2019-06-10,51.7,0.0,2902,Monday
2019-06-11,51.7,0.0,2903,Tuesday
2019-06-12,51.7,0.0,2904,Wednesday
2019-06-13,51.3,0.0,2905,Thursday
2019-06-14,51.9,51.9,2906,Friday
2019-06-15,50.4,0.0,2907,Saturday
2019-06-16,50.3,0.0,2908,Sunday
2019-06-17,50.3,0.0,2909,Monday
2019-06-18,50.3,0.0,2910,Tuesday
2019-06-19,51.2,0.0,2911,Wednesday
2019-06-20,51.7,0.0,2912,Thursday
2019-06-21,51.2,51.2,2913,Friday
2019-06-22,51.2,0.0,2914,Saturday
2019-06-23,51.5,0.0,2915,Sunday
2019-06-24,51.5,0.0,2916,Monday
2019-06-25,51.7,0.0,2917,Tuesday
2019-06-26,50.8,0.0,2918,Wednesday
2019-06-27,51.7,0.0,2919,Thursday
2019-06-28,52.6,52.6,2920,Friday
2019-06-29,52.6,0.0,2921,Saturday
2019-06-30,53.8,0.0,2922,Sunday
2019-07-01,53.8,0.0,2923,Monday
2019-07-02,53.8,0.0,2924,Tuesday
2019-07-03,52.8,0.0,2925,Wednesday
2019-07-04,52.0,0.0,2926,Thursday
2019-07-05,52.6,52.6,2927,Friday
2019-07-06,52.6,0.0,2928,Saturday
2019-07-07,53.0,0.0,2929,Sunday
2019-07-08,53.0,0.0,2930,Monday
2019-07-09,53.0,0.0,2931,Tuesday
2019-07-10,53.0,0.0,2932,Wednesday
2019-07-11,53.0,0.0,2933,Thursday
2019-07-12,52.4,52.4,2934,Friday
2019-07-13,52.4,0.0,2935,Saturday
2019-07-14,52.1,0.0,2936,Sunday
2019-07-15,52.1,0.0,2937,Monday
2019-07-16,52.1,0.0,2938,Tuesday
2019-07-17,52.7,0.0,2939,Wednesday
2019-07-18,52.9,0.0,2940,Thursday
2019-07-19,52.5,52.5,2941,Friday
2019-07-20,52.2,0.0,2942,Saturday
2019-07-21,52.0,0.0,2943,Sunday
2019-07-22,52.0,0.0,2944,Monday
2019-07-23,52.0,0.0,2945,Tuesday
2019-07-24,52.2,0.0,2946,Wednesday
2019-07-25,51.9,0.0,2947,Thursday
2019-07-26,52.4,52.4,2948,Friday
2019-07-27,52.2,0.0,2949,Saturday
2019-07-28,51.4,0.0,2950,Sunday
2019-07-29,51.4,0.0,2951,Monday
2019-07-30,51.4,0.0,2952,Tuesday
2019-07-31,51.3,0.0,2953,Wednesday
2019-08-01,51.3,0.0,2954,Thursday
2019-08-02,51.6,51.6,2955,Friday
2019-08-03,52.3,0.0,2956,Saturday
2019-08-04,52.1,0.0,2957,Sunday
2019-08-05,52.1,0.0,2958,Monday
2019-08-06,52.3,0.0,2959,Tuesday
2019-08-07,52.3,0.0,2960,Wednesday
2019-08-08,52.2,0.0,2961,Thursday
2019-08-09,51.5,51.5,2962,Friday
2019-08-10,51.3,0.0,2963,Saturday
2019-08-11,52.3,0.0,2964,Sunday
2019-08-12,52.3,0.0,2965,Monday
2019-08-13,52.3,0.0,2966,Tuesday
2019-08-14,52.1,0.0,2967,Wednesday
2019-08-15,52.1,0.0,2968,Thursday
2019-08-16,50.8,50.8,2969,Friday
2019-08-17,49.9,0.0,2970,Saturday
2019-08-18,49.5,0.0,2971,Sunday
2019-08-19,49.5,0.0,2972,Monday
2019-08-20,49.5,0.0,2973,Tuesday
2019-08-21,49.5,0.0,2974,Wednesday
2019-08-22,50.5,0.0,2975,Thursday
2019-08-23,51.1,51.1,2976,Friday
2019-08-24,51.4,0.0,2977,Saturday
2019-08-25,52.0,0.0,2978,Sunday
2019-08-26,52.0,0.0,2979,Monday
2019-08-27,52.0,0.0,2980,Tuesday
2019-08-28,50.9,0.0,2981,Wednesday
2019-08-29,50.9,0.0,2982,Thursday
2019-08-30,51.8,51.8,2983,Friday
2019-08-31,51.8,0.0,2984,Saturday
2019-09-01,52.2,0.0,2985,Sunday
2019-09-02,52.2,0.0,2986,Monday
2019-09-03,52.2,0.0,2987,Tuesday
2019-09-04,52.2,0.0,2988,Wednesday
2019-09-05,52.3,0.0,2989,Thursday
2019-09-06,52.0,52.0,2990,Friday
2019-09-07,52.0,0.0,2991,Saturday
2019-09-08,52.9,0.0,2992,Sunday
2019-09-09,52.9,0.0,2993,Monday
2019-09-10,52.9,0.0,2994,Tuesday
2019-09-11,53.3,0.0,2995,Wednesday
2019-09-12,53.3,0.0,2996,Thursday
2019-09-13,52.7,52.7,2997,Friday
2019-09-14,52.7,0.0,2998,Saturday
2019-09-15,52.7,0.0,2999,Sunday
2019-09-16,52.7,0.0,3000,Monday
2019-09-17,52.7,0.0,3001,Tuesday
2019-09-18,50.6,0.0,3002,Wednesday
2019-09-19,51.1,0.0,3003,Thursday
2019-09-20,51.6,51.6,3004,Friday
2019-09-21,51.2,0.0,3005,Saturday
2019-09-22,50.6,0.0,3006,Sunday
2019-09-23,50.6,0.0,3007,Monday
2019-09-24,50.6,0.0,3008,Tuesday
2019-09-25,50.9,0.0,3009,Wednesday
2019-09-26,51.3,0.0,3010,Thursday
2019-09-27,51.1,51.1,3011,Friday
2019-09-28,51.1,0.0,3012,Saturday
2019-09-29,51.1,0.0,3013,Sunday
2019-09-30,51.1,0.0,3014,Monday
2019-10-01,51.1,0.0,3015,Tuesday
2019-10-02,51.1,0.0,3016,Wednesday
2019-10-03,51.1,0.0,3017,Thursday
2019-10-04,51.1,51.1,3018,Friday
2019-10-05,51.1,0.0,3019,Saturday
2019-10-06,50.5,0.0,3020,Sunday
2019-10-07,50.3,0.0,3021,Monday
2019-10-08,50.3,0.0,3022,Tuesday
2019-10-09,50.1,0.0,3023,Wednesday
2019-10-10,50.1,0.0,3024,Thursday
2019-10-11,50.5,50.5,3025,Friday
2019-10-12,50.0,0.0,3026,Saturday
2019-10-13,50.1,0.0,3027,Sunday
2019-10-14,50.1,0.0,3028,Monday
2019-10-15,50.1,0.0,3029,Tuesday
2019-10-16,50.1,0.0,3030,Wednesday
2019-10-17,50.1,0.0,3031,Thursday
2019-10-18,49.7,49.7,3032,Friday
2019-10-19,49.7,0.0,3033,Saturday
2019-10-20,49.7,0.0,3034,Sunday
2019-10-21,49.7,0.0,3035,Monday
2019-10-22,49.7,0.0,3036,Tuesday
2019-10-23,49.7,0.0,3037,Wednesday
2019-10-24,49.7,0.0,3038,Thursday
2019-10-25,49.7,49.7,3039,Friday
2019-10-26,51.4,0.0,3040,Saturday
2019-10-27,50.5,0.0,3041,Sunday
2019-10-28,50.5,0.0,3042,Monday
2019-10-29,50.5,0.0,3043,Tuesday
2019-10-30,50.5,0.0,3044,Wednesday
2019-10-31,50.5,0.0,3045,Thursday
2019-11-01,50.5,50.5,3046,Friday
2019-11-02,49.8,0.0,3047,Saturday
2019-11-03,51.2,0.0,3048,Sunday
2019-11-04,51.2,0.0,3049,Monday
2019-11-05,51.2,0.0,3050,Tuesday
2019-11-06,51.2,0.0,3051,Wednesday
2019-11-07,51.2,0.0,3052,Thursday
2019-11-08,51.4,51.4,3053,Friday
2019-11-09,51.4,0.0,3054,Saturday
2019-11-10,51.4,0.0,3055,Sunday
2019-11-11,51.4,0.0,3056,Monday
2019-11-12,51.9,0.0,3057,Tuesday
2019-11-13,52.4,0.0,3058,Wednesday
2019-11-14,52.4,0.0,3059,Thursday
2019-11-15,50.8,50.8,3060,Friday
2019-11-16,50.8,0.0,3061,Saturday
2019-11-17,49.5,0.0,3062,Sunday
2019-11-18,49.5,0.0,3063,Monday
2019-11-19,49.5,0.0,3064,Tuesday
2019-11-20,50.3,0.0,3065,Wednesday
2019-11-21,50.3,0.0,3066,Thursday
2019-11-22,50.9,50.9,3067,Friday
2019-11-23,50.9,0.0,3068,Saturday
2019-11-24,50.5,0.0,3069,Sunday
2019-11-25,50.5,0.0,3070,Monday
2019-11-26,50.5,0.0,3071,Tuesday
2019-11-27,50.5,0.0,3072,Wednesday
2019-11-28,50.5,0.0,3073,Thursday
2019-11-29,50.5,50.5,3074,Friday
2019-11-30,50.5,0.0,3075,Saturday
2019-12-01,49.5,0.0,3076,Sunday
2019-12-02,50.3,0.0,3077,Monday
2019-12-03,50.6,0.0,3078,Tuesday
2019-12-04,51.1,0.0,3079,Wednesday
2019-12-05,51.1,0.0,3080,Thursday
2019-12-06,50.4,50.4,3081,Friday
2019-12-07,50.4,0.0,3082,Saturday
2019-12-08,50.1,0.0,3083,Sunday
2019-12-09,50.1,0.0,3084,Monday
2019-12-10,50.1,0.0,3085,Tuesday
2019-12-11,50.1,0.0,3086,Wednesday
2019-12-12,50.1,0.0,3087,Thursday
2019-12-13,50.2,50.2,3088,Friday
2019-12-14,50.2,0.0,3089,Saturday
2019-12-15,52.0,0.0,3090,Sunday
2019-12-16,52.0,0.0,3091,Monday
2019-12-17,52.0,0.0,3092,Tuesday
2019-12-18,52.0,0.0,3093,Wednesday
2019-12-19,52.0,0.0,3094,Thursday
2019-12-20,51.0,51.0,3095,Friday
2019-12-21,51.0,0.0,3096,Saturday
2019-12-22,51.0,0.0,3097,Sunday
2019-12-23,51.0,0.0,3098,Monday
2019-12-24,51.0,0.0,3099,Tuesday
2019-12-25,51.0,0.0,3100,Wednesday
2019-12-26,51.0,0.0,3101,Thursday
2019-12-27,51.0,51.0,3102,Friday
2019-12-28,51.0,0.0,3103,Saturday
2019-12-29,50.6,0.0,3104,Sunday
2019-12-30,50.6,0.0,3105,Monday
2019-12-31,50.6,0.0,3106,Tuesday
2020-01-01,50.6,0.0,3107,Wednesday
2020-01-02,50.7,0.0,3108,Thursday
2020-01-03,50.8,50.8,3109,Friday
2020-01-04,50.8,0.0,3110,Saturday
2020-01-05,51.1,0.0,3111,Sunday
2020-01-06,51.1,0.0,3112,Monday
2020-01-07,51.1,0.0,3113,Tuesday
2020-01-08,51.3,0.0,3114,Wednesday
2020-01-09,51.0,0.0,3115,Thursday
2020-01-10,50.8,50.8,3116,Friday
2020-01-11,50.8,0.0,3117,Saturday
2020-01-12,51.2,0.0,3118,Sunday
2020-01-13,51.2,0.0,3119,Monday
2020-01-14,51.2,0.0,3120,Tuesday
2020-01-15,51.2,0.0,3121,Wednesday
2020-01-16,51.2,0.0,3122,Thursday
2020-01-17,51.1,51.1,3123,Friday
2020-01-18,51.1,0.0,3124,Saturday
2020-01-19,51.2,0.0,3125,Sunday
2020-01-20,51.2,0.0,3126,Monday
2020-01-21,51.2,0.0,3127,Tuesday
2020-01-22,51.2,0.0,3128,Wednesday
2020-01-23,51.2,0.0,3129,Thursday
2020-01-24,51.2,51.2,3130,Friday
2020-01-25,51.2,0.0,3131,Saturday
2020-01-26,51.7,0.0,3132,Sunday
2020-01-27,51.7,0.0,3133,Monday
2020-01-28,51.7,0.0,3134,Tuesday
2020-01-29,51.7,0.0,3135,Wednesday
2020-01-30,51.7,0.0,3136,Thursday
2020-01-31,51.7,51.7,3137,Friday
2020-02-01,51.7,0.0,3138,Saturday
2020-02-02,51.7,0.0,3139,Sunday
2020-02-03,51.7,0.0,3140,Monday
2020-02-04,51.7,0.0,3141,Tuesday
2020-02-05,51.7,0.0,3142,Wednesday
2020-02-06,51.7,0.0,3143,Thursday
2020-02-07,51.7,51.7,3144,Friday
2020-02-08,52.0,0.0,3145,Saturday
2020-02-09,52.2,0.0,3146,Sunday
2020-02-10,52.2,0.0,3147,Monday
2020-02-11,51.3,0.0,3148,Tuesday
2020-02-12,51.3,0.0,3149,Wednesday
2020-02-13,51.3,0.0,3150,Thursday
2020-02-14,49.7,49.7,3151,Friday
2020-02-15,50.9,0.0,3152,Saturday
2020-02-16,53.1,0.0,3153,Sunday
2020-02-17,53.1,0.0,3154,Monday
2020-02-18,53.1,0.0,3155,Tuesday
2020-02-19,53.1,0.0,3156,Wednesday
2020-02-20,53.1,0.0,3157,Thursday
2020-02-21,51.4,51.4,3158,Friday
2020-02-22,51.4,0.0,3159,Saturday
2020-02-23,51.4,0.0,3160,Sunday
2020-02-24,51.4,0.0,3161,Monday
2020-02-25,51.4,0.0,3162,Tuesday
2020-02-26,51.4,0.0,3163,Wednesday
2020-02-27,51.4,0.0,3164,Thursday
2020-02-28,51.1,51.1,3165,Friday
2020-02-29,51.1,0.0,3166,Saturday
2020-03-01,51.1,0.0,3167,Sunday
2020-03-02,51.1,0.0,3168,Monday
2020-03-03,51.1,0.0,3169,Tuesday
2020-03-04,51.1,0.0,3170,Wednesday
2020-03-05,51.4,0.0,3171,Thursday
